"aar","bydel_nr","innvgrunn_5","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","annet_uoppgitt","alle","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","alle","0","personer","31","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","alle","0","prosent","73.8","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","alle","1","personer","27","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","alle","1","prosent","65.9","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","alle","alle","personer","58","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","alle","alle","prosent","69.9","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","arbeid","0","personer","4","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","arbeid","0","prosent","57.1","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","arbeid","1","personer","20","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","arbeid","1","prosent","74.1","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","arbeid","alle","personer","24","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","arbeid","alle","prosent","70.6","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","familie","0","personer","18","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","familie","0","prosent","90","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","familie","1","personer","2","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","familie","1","prosent","50","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","familie","alle","personer","20","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","familie","alle","prosent","83.3","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","flukt","0","personer","1","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","flukt","0","prosent","20","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","flukt","1","personer","1","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","flukt","1","prosent","25","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","flukt","alle","personer","2","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","flukt","alle","prosent","22.2","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","annet_uoppgitt","0","personer","8","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","annet_uoppgitt","0","prosent","80","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","annet_uoppgitt","1","personer","4","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","annet_uoppgitt","1","prosent","66.7","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","annet_uoppgitt","alle","personer","12","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","annet_uoppgitt","alle","prosent","75","sysselsatte_innvandringsgrunn","NULL","NULL","1027"
"2013","NULL","alle","0","personer","107","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","alle","0","prosent","59.4","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","alle","1","personer","135","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","alle","1","prosent","77.6","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","alle","alle","personer","242","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","alle","alle","prosent","68.4","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","arbeid","0","personer","26","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","arbeid","0","prosent","76.5","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","arbeid","1","personer","72","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","arbeid","1","prosent","81.8","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","arbeid","alle","personer","98","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","arbeid","alle","prosent","80.3","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","familie","0","personer","36","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","familie","0","prosent","60","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","familie","1","personer","7","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","familie","1","prosent","70","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","familie","alle","personer","43","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","familie","alle","prosent","61.4","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","flukt","0","personer","26","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","flukt","0","prosent","48.1","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","flukt","1","personer","31","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","flukt","1","prosent","67.4","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","flukt","alle","personer","57","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","flukt","alle","prosent","57","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","annet_uoppgitt","0","personer","19","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","annet_uoppgitt","0","prosent","59.4","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","annet_uoppgitt","1","personer","25","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","annet_uoppgitt","1","prosent","83.3","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","annet_uoppgitt","alle","personer","44","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","annet_uoppgitt","alle","prosent","71","sysselsatte_innvandringsgrunn","NULL","NULL","1029"
"2013","NULL","alle","0","personer","195","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","alle","0","prosent","60.7","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","alle","1","personer","205","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","alle","1","prosent","76.8","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","alle","alle","personer","400","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","alle","alle","prosent","68","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","arbeid","0","personer","27","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","arbeid","0","prosent","67.5","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","arbeid","1","personer","95","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","arbeid","1","prosent","93.1","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","arbeid","alle","personer","122","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","arbeid","alle","prosent","85.9","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","familie","0","personer","79","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","familie","0","prosent","59.4","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","familie","1","personer","11","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","familie","1","prosent","64.7","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","familie","alle","personer","90","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","familie","alle","prosent","60","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","flukt","0","personer","53","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","flukt","0","prosent","55.2","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","flukt","1","personer","69","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","flukt","1","prosent","63.3","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","flukt","alle","personer","122","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","flukt","alle","prosent","59.5","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","annet_uoppgitt","0","personer","36","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","annet_uoppgitt","0","prosent","69.2","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","annet_uoppgitt","1","personer","30","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","annet_uoppgitt","1","prosent","76.9","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","annet_uoppgitt","alle","personer","66","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","annet_uoppgitt","alle","prosent","72.5","sysselsatte_innvandringsgrunn","NULL","NULL","1032"
"2013","NULL","alle","0","personer","18","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","alle","0","prosent","51.4","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","alle","1","personer","32","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","alle","1","prosent","71.1","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","alle","alle","personer","50","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","alle","alle","prosent","62.5","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","arbeid","0","personer","5","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","arbeid","0","prosent","83.3","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","arbeid","1","personer","27","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","arbeid","1","prosent","79.4","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","arbeid","alle","personer","32","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","arbeid","alle","prosent","80","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","familie","0","personer","7","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","familie","0","prosent","46.7","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","familie","1","personer","0","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","familie","1","prosent",".","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","familie","alle","personer","7","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","familie","alle","prosent","38.9","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","flukt","0","personer","2","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","flukt","0","prosent","40","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","flukt","1","personer","3","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","flukt","1","prosent","60","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","flukt","alle","personer","5","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","flukt","alle","prosent","50","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","annet_uoppgitt","0","personer","4","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","annet_uoppgitt","0","prosent","44.4","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","annet_uoppgitt","1","personer","2","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","annet_uoppgitt","1","prosent","66.7","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","annet_uoppgitt","alle","personer","6","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","annet_uoppgitt","alle","prosent","50","sysselsatte_innvandringsgrunn","NULL","NULL","1034"
"2013","NULL","alle","0","personer","108","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","alle","0","prosent","64.7","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","alle","1","personer","108","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","alle","1","prosent","66.7","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","alle","alle","personer","216","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","alle","alle","prosent","65.7","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","arbeid","0","personer","21","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","arbeid","0","prosent","80.8","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","arbeid","1","personer","55","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","arbeid","1","prosent","84.6","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","arbeid","alle","personer","76","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","arbeid","alle","prosent","83.5","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","familie","0","personer","45","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","familie","0","prosent","71.4","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","familie","1","personer","5","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","familie","1","prosent","50","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","familie","alle","personer","50","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","familie","alle","prosent","68.5","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","flukt","0","personer","26","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","flukt","0","prosent","48.1","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","flukt","1","personer","33","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","flukt","1","prosent","48.5","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","flukt","alle","personer","59","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","flukt","alle","prosent","48.4","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","annet_uoppgitt","0","personer","16","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","annet_uoppgitt","0","prosent","66.7","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","annet_uoppgitt","1","personer","15","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","annet_uoppgitt","1","prosent","78.9","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","annet_uoppgitt","alle","personer","31","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","annet_uoppgitt","alle","prosent","72.1","sysselsatte_innvandringsgrunn","NULL","NULL","1037"
"2013","NULL","alle","0","personer","52","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","alle","0","prosent","74.3","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","alle","1","personer","65","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","alle","1","prosent","78.3","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","alle","alle","personer","117","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","alle","alle","prosent","76.5","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","arbeid","0","personer","18","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","arbeid","0","prosent","81.8","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","arbeid","1","personer","49","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","arbeid","1","prosent","90.7","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","arbeid","alle","personer","67","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","arbeid","alle","prosent","88.2","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","familie","0","personer","20","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","familie","0","prosent","74.1","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","familie","1","personer","3","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","familie","1","prosent","75","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","familie","alle","personer","23","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","familie","alle","prosent","74.2","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","flukt","0","personer","3","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","flukt","0","prosent","60","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","flukt","1","personer","3","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","flukt","1","prosent","25","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","flukt","alle","personer","6","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","flukt","alle","prosent","35.3","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","annet_uoppgitt","0","personer","11","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","annet_uoppgitt","0","prosent","68.8","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","annet_uoppgitt","1","personer","10","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","annet_uoppgitt","1","prosent","76.9","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","annet_uoppgitt","alle","personer","21","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","annet_uoppgitt","alle","prosent","72.4","sysselsatte_innvandringsgrunn","NULL","NULL","1046"
"2013","NULL","alle","0","personer","320","sysselsatte_innvandringsgrunn","NULL","NULL","1101"
"2013","NULL","alle","0","prosent","61.1","sysselsatte_innvandringsgrunn","NULL","NULL","1101"
