"aar","bydel_nr","flytting","innvkat_3","vreg_3","enhet","tabellvariabel","tabell_navn","fylke_nr","Fylke","naringsregion_nr","kommune_nr"
"2013","NULL","utflytting","alle","alle","personer","219","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","utflytting","innvandrere","1","personer","32","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","utflytting","innvandrere","2","personer","13","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","utflytting","innvandrere","alle","personer","45","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","utflytting","befolkningen_ellers","alle","personer","174","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","nettoinnflytting","alle","alle","personer","74","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","nettoinnflytting","innvandrere","1","personer","13","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","nettoinnflytting","innvandrere","2","personer","12","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","nettoinnflytting","innvandrere","alle","personer","25","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","nettoinnflytting","befolkningen_ellers","alle","personer","49","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","innvandring_og_innflytting","alle","alle","personer","344","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","innvandring_og_innflytting","innvandrere","1","personer","88","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","innvandring_og_innflytting","innvandrere","2","personer","29","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","innvandring_og_innflytting","innvandrere","alle","personer","117","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","innvandring_og_innflytting","befolkningen_ellers","alle","personer","227","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","utvandring_og_utflytting","alle","alle","personer","243","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","utvandring_og_utflytting","innvandrere","1","personer","48","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","utvandring_og_utflytting","innvandrere","2","personer","17","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","utvandring_og_utflytting","innvandrere","alle","personer","65","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","utvandring_og_utflytting","befolkningen_ellers","alle","personer","178","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","101","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","40","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","12","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","52","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","49","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","innvandring","alle","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","innvandring","innvandrere","1","personer","3","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","innvandring","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","innvandring","innvandrere","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","utvandring","alle","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","utvandring","innvandrere","1","personer","3","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","utvandring","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","utvandring","innvandrere","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","nettoinnvandring","alle","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","0","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","innflytting","alle","alle","personer","23","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","innflytting","innvandrere","1","personer","0","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","innflytting","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","innflytting","innvandrere","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","innflytting","befolkningen_ellers","alle","personer","23","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","utflytting","alle","alle","personer","21","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","utflytting","innvandrere","1","personer","3","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","utflytting","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","utflytting","innvandrere","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","utflytting","befolkningen_ellers","alle","personer","18","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","nettoinnflytting","alle","alle","personer","2","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","nettoinnflytting","innvandrere","1","personer","-3","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","nettoinnflytting","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","nettoinnflytting","innvandrere","alle","personer","-3","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","nettoinnflytting","befolkningen_ellers","alle","personer","5","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","innvandring_og_innflytting","alle","alle","personer","26","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","innvandring_og_innflytting","innvandrere","1","personer","3","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","innvandring_og_innflytting","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","innvandring_og_innflytting","innvandrere","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","innvandring_og_innflytting","befolkningen_ellers","alle","personer","23","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","utvandring_og_utflytting","alle","alle","personer","24","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","utvandring_og_utflytting","innvandrere","1","personer","6","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","utvandring_og_utflytting","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","utvandring_og_utflytting","innvandrere","alle","personer","6","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","utvandring_og_utflytting","befolkningen_ellers","alle","personer","18","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","2","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","-3","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","-3","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","5","befolkning_flytting","NULL","NULL","NULL","1144"
"2013","NULL","innvandring","alle","alle","personer","10","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","innvandring","innvandrere","1","personer","10","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","innvandring","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","innvandring","innvandrere","alle","personer","10","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","utvandring","alle","alle","personer","4","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","utvandring","innvandrere","1","personer","4","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","utvandring","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","utvandring","innvandrere","alle","personer","4","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","nettoinnvandring","alle","alle","personer","6","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","6","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","6","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","innflytting","alle","alle","personer","46","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","innflytting","innvandrere","1","personer","6","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","innflytting","innvandrere","2","personer","3","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","innflytting","innvandrere","alle","personer","9","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","innflytting","befolkningen_ellers","alle","personer","37","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","utflytting","alle","alle","personer","43","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","utflytting","innvandrere","1","personer","6","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","utflytting","innvandrere","2","personer","3","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","utflytting","innvandrere","alle","personer","9","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","utflytting","befolkningen_ellers","alle","personer","34","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","nettoinnflytting","alle","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","nettoinnflytting","innvandrere","1","personer","0","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","nettoinnflytting","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","nettoinnflytting","innvandrere","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","nettoinnflytting","befolkningen_ellers","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","innvandring_og_innflytting","alle","alle","personer","56","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","innvandring_og_innflytting","innvandrere","1","personer","16","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","innvandring_og_innflytting","innvandrere","2","personer","3","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","innvandring_og_innflytting","innvandrere","alle","personer","19","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","innvandring_og_innflytting","befolkningen_ellers","alle","personer","37","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","utvandring_og_utflytting","alle","alle","personer","47","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","utvandring_og_utflytting","innvandrere","1","personer","10","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","utvandring_og_utflytting","innvandrere","2","personer","3","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","utvandring_og_utflytting","innvandrere","alle","personer","13","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","utvandring_og_utflytting","befolkningen_ellers","alle","personer","34","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","9","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","6","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","6","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1145"
"2013","NULL","innvandring","alle","alle","personer","75","befolkning_flytting","NULL","NULL","NULL","1146"
"2013","NULL","innvandring","innvandrere","1","personer","47","befolkning_flytting","NULL","NULL","NULL","1146"
"2013","NULL","innvandring","innvandrere","2","personer","23","befolkning_flytting","NULL","NULL","NULL","1146"
"2013","NULL","innvandring","innvandrere","alle","personer","70","befolkning_flytting","NULL","NULL","NULL","1146"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","5","befolkning_flytting","NULL","NULL","NULL","1146"
"2013","NULL","utvandring","alle","alle","personer","31","befolkning_flytting","NULL","NULL","NULL","1146"
"2013","NULL","utvandring","innvandrere","1","personer","19","befolkning_flytting","NULL","NULL","NULL","1146"
"2013","NULL","utvandring","innvandrere","2","personer","4","befolkning_flytting","NULL","NULL","NULL","1146"
"2013","NULL","utvandring","innvandrere","alle","personer","23","befolkning_flytting","NULL","NULL","NULL","1146"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","8","befolkning_flytting","NULL","NULL","NULL","1146"
