"tabell_navn","aar","kommune_nr","fylke_nr","bydel_nr","naringsregion_nr","innvkat_3","kjonn","enhet","tabellvariabel"
"sosialhjelp","2013","NULL","NULL","030111","NULL","innvandrere","0","prosent","6.67"
"sosialhjelp","2013","NULL","NULL","030112","NULL","alle","alle","personer","1017"
"sosialhjelp","2013","NULL","NULL","030112","NULL","alle","alle","prosent","2.73"
"sosialhjelp","2013","NULL","NULL","030112","NULL","alle","1","personer","540"
"sosialhjelp","2013","NULL","NULL","030112","NULL","alle","1","prosent","2.94"
"sosialhjelp","2013","NULL","NULL","030112","NULL","alle","0","personer","477"
"sosialhjelp","2013","NULL","NULL","030112","NULL","alle","0","prosent","2.52"
"sosialhjelp","2013","NULL","NULL","030112","NULL","befolkningen_ellers","alle","personer","318"
"sosialhjelp","2013","NULL","NULL","030112","NULL","befolkningen_ellers","alle","prosent","1.43"
"sosialhjelp","2013","NULL","NULL","030112","NULL","befolkningen_ellers","1","personer","184"
"sosialhjelp","2013","NULL","NULL","030112","NULL","befolkningen_ellers","1","prosent","1.73"
"sosialhjelp","2013","NULL","NULL","030112","NULL","befolkningen_ellers","0","personer","134"
"sosialhjelp","2013","NULL","NULL","030112","NULL","befolkningen_ellers","0","prosent","1.16"
"sosialhjelp","2013","NULL","NULL","030112","NULL","innvandrere","alle","personer","699"
"sosialhjelp","2013","NULL","NULL","030112","NULL","innvandrere","alle","prosent","4.62"
"sosialhjelp","2013","NULL","NULL","030112","NULL","innvandrere","1","personer","356"
"sosialhjelp","2013","NULL","NULL","030112","NULL","innvandrere","1","prosent","4.60"
"sosialhjelp","2013","NULL","NULL","030112","NULL","innvandrere","0","personer","343"
"sosialhjelp","2013","NULL","NULL","030112","NULL","innvandrere","0","prosent","4.63"
"sosialhjelp","2013","NULL","NULL","030113","NULL","alle","alle","personer","861"
"sosialhjelp","2013","NULL","NULL","030113","NULL","alle","alle","prosent","2.29"
"sosialhjelp","2013","NULL","NULL","030113","NULL","alle","1","personer","449"
"sosialhjelp","2013","NULL","NULL","030113","NULL","alle","1","prosent","2.56"
"sosialhjelp","2013","NULL","NULL","030113","NULL","alle","0","personer","412"
"sosialhjelp","2013","NULL","NULL","030113","NULL","alle","0","prosent","2.06"
"sosialhjelp","2013","NULL","NULL","030113","NULL","befolkningen_ellers","alle","personer","381"
"sosialhjelp","2013","NULL","NULL","030113","NULL","befolkningen_ellers","alle","prosent","1.28"
"sosialhjelp","2013","NULL","NULL","030113","NULL","befolkningen_ellers","1","personer","223"
"sosialhjelp","2013","NULL","NULL","030113","NULL","befolkningen_ellers","1","prosent","1.62"
"sosialhjelp","2013","NULL","NULL","030113","NULL","befolkningen_ellers","0","personer","158"
"sosialhjelp","2013","NULL","NULL","030113","NULL","befolkningen_ellers","0","prosent","0.98"
"sosialhjelp","2013","NULL","NULL","030113","NULL","innvandrere","alle","personer","480"
"sosialhjelp","2013","NULL","NULL","030113","NULL","innvandrere","alle","prosent","6.20"
"sosialhjelp","2013","NULL","NULL","030113","NULL","innvandrere","1","personer","226"
"sosialhjelp","2013","NULL","NULL","030113","NULL","innvandrere","1","prosent","5.99"
"sosialhjelp","2013","NULL","NULL","030113","NULL","innvandrere","0","personer","254"
"sosialhjelp","2013","NULL","NULL","030113","NULL","innvandrere","0","prosent","6.40"
"sosialhjelp","2013","NULL","NULL","030114","NULL","alle","alle","personer","677"
"sosialhjelp","2013","NULL","NULL","030114","NULL","alle","alle","prosent","1.79"
"sosialhjelp","2013","NULL","NULL","030114","NULL","alle","1","personer","380"
"sosialhjelp","2013","NULL","NULL","030114","NULL","alle","1","prosent","2.12"
"sosialhjelp","2013","NULL","NULL","030114","NULL","alle","0","personer","297"
"sosialhjelp","2013","NULL","NULL","030114","NULL","alle","0","prosent","1.50"
"sosialhjelp","2013","NULL","NULL","030114","NULL","befolkningen_ellers","alle","personer","347"
"sosialhjelp","2013","NULL","NULL","030114","NULL","befolkningen_ellers","alle","prosent","1.09"
"sosialhjelp","2013","NULL","NULL","030114","NULL","befolkningen_ellers","1","personer","190"
"sosialhjelp","2013","NULL","NULL","030114","NULL","befolkningen_ellers","1","prosent","1.27"
"sosialhjelp","2013","NULL","NULL","030114","NULL","befolkningen_ellers","0","personer","157"
"sosialhjelp","2013","NULL","NULL","030114","NULL","befolkningen_ellers","0","prosent","0.94"
"sosialhjelp","2013","NULL","NULL","030114","NULL","innvandrere","alle","personer","330"
"sosialhjelp","2013","NULL","NULL","030114","NULL","innvandrere","alle","prosent","5.42"
"sosialhjelp","2013","NULL","NULL","030114","NULL","innvandrere","1","personer","190"
"sosialhjelp","2013","NULL","NULL","030114","NULL","innvandrere","1","prosent","6.30"
"sosialhjelp","2013","NULL","NULL","030114","NULL","innvandrere","0","personer","140"
"sosialhjelp","2013","NULL","NULL","030114","NULL","innvandrere","0","prosent","4.55"
"sosialhjelp","2013","NULL","NULL","030115","NULL","alle","alle","personer","1173"
"sosialhjelp","2013","NULL","NULL","030115","NULL","alle","alle","prosent","4.34"
"sosialhjelp","2013","NULL","NULL","030115","NULL","alle","1","personer","587"
"sosialhjelp","2013","NULL","NULL","030115","NULL","alle","1","prosent","4.37"
"sosialhjelp","2013","NULL","NULL","030115","NULL","alle","0","personer","586"
"sosialhjelp","2013","NULL","NULL","030115","NULL","alle","0","prosent","4.30"
"sosialhjelp","2013","NULL","NULL","030115","NULL","befolkningen_ellers","alle","personer","371"
"sosialhjelp","2013","NULL","NULL","030115","NULL","befolkningen_ellers","alle","prosent","2.38"
"sosialhjelp","2013","NULL","NULL","030115","NULL","befolkningen_ellers","1","personer","213"
"sosialhjelp","2013","NULL","NULL","030115","NULL","befolkningen_ellers","1","prosent","2.78"
"sosialhjelp","2013","NULL","NULL","030115","NULL","befolkningen_ellers","0","personer","158"
"sosialhjelp","2013","NULL","NULL","030115","NULL","befolkningen_ellers","0","prosent","1.99"
"sosialhjelp","2013","NULL","NULL","030115","NULL","innvandrere","alle","personer","802"
"sosialhjelp","2013","NULL","NULL","030115","NULL","innvandrere","alle","prosent","7.02"
"sosialhjelp","2013","NULL","NULL","030115","NULL","innvandrere","1","personer","374"
"sosialhjelp","2013","NULL","NULL","030115","NULL","innvandrere","1","prosent","6.51"
"sosialhjelp","2013","NULL","NULL","030115","NULL","innvandrere","0","personer","428"
"sosialhjelp","2013","NULL","NULL","030115","NULL","innvandrere","0","prosent","7.54"
"sosialhjelp","2013","NULL","NULL","030116","NULL","alle","alle","personer","83"
"sosialhjelp","2013","NULL","NULL","030116","NULL","alle","alle","prosent","8.96"
"sosialhjelp","2013","NULL","NULL","030116","NULL","alle","1","personer","61"
"sosialhjelp","2013","NULL","NULL","030116","NULL","alle","1","prosent","10.50"
"sosialhjelp","2013","NULL","NULL","030116","NULL","alle","0","personer","22"
"sosialhjelp","2013","NULL","NULL","030116","NULL","alle","0","prosent","6.38"
"sosialhjelp","2013","NULL","NULL","030116","NULL","befolkningen_ellers","alle","personer","30"
"sosialhjelp","2013","NULL","NULL","030116","NULL","befolkningen_ellers","alle","prosent","6.71"
"sosialhjelp","2013","NULL","NULL","030116","NULL","befolkningen_ellers","1","personer","16"
"sosialhjelp","2013","NULL","NULL","030116","NULL","befolkningen_ellers","1","prosent","5.84"
"sosialhjelp","2013","NULL","NULL","030116","NULL","befolkningen_ellers","0","personer","14"
"sosialhjelp","2013","NULL","NULL","030116","NULL","befolkningen_ellers","0","prosent","8.09"
"sosialhjelp","2013","NULL","NULL","030116","NULL","innvandrere","alle","personer","53"
"sosialhjelp","2013","NULL","NULL","030116","NULL","innvandrere","alle","prosent","11.06"
"sosialhjelp","2013","NULL","NULL","030116","NULL","innvandrere","1","personer","45"
"sosialhjelp","2013","NULL","NULL","030116","NULL","innvandrere","1","prosent","14.66"
"sosialhjelp","2013","NULL","NULL","030116","NULL","innvandrere","0","personer","8"
"sosialhjelp","2013","NULL","NULL","030116","NULL","innvandrere","0","prosent","4.65"
"sosialhjelp","2013","NULL","NULL","030117","NULL","alle","alle","personer","22"
"sosialhjelp","2013","NULL","NULL","030117","NULL","alle","alle","prosent","1.72"
"sosialhjelp","2013","NULL","NULL","030117","NULL","alle","1","personer","16"
"sosialhjelp","2013","NULL","NULL","030117","NULL","alle","1","prosent","2.38"
"sosialhjelp","2013","NULL","NULL","030117","NULL","alle","0","personer","6"
"sosialhjelp","2013","NULL","NULL","030117","NULL","alle","0","prosent","0.99"
"sosialhjelp","2013","NULL","NULL","030117","NULL","befolkningen_ellers","alle","personer","18"
"sosialhjelp","2013","NULL","NULL","030117","NULL","befolkningen_ellers","alle","prosent","1.59"
"sosialhjelp","2013","NULL","NULL","030117","NULL","befolkningen_ellers","1","personer","14"
"sosialhjelp","2013","NULL","NULL","030117","NULL","befolkningen_ellers","1","prosent","2.34"
"sosialhjelp","2013","NULL","NULL","030117","NULL","befolkningen_ellers","0","personer","4"
"sosialhjelp","2013","NULL","NULL","030117","NULL","befolkningen_ellers","0","prosent","0.75"
"sosialhjelp","2013","NULL","NULL","030117","NULL","innvandrere","alle","personer","4"
"sosialhjelp","2013","NULL","NULL","030117","NULL","innvandrere","alle","prosent","2.78"
"sosialhjelp","2013","NULL","NULL","030117","NULL","innvandrere","1","personer",":"
"sosialhjelp","2013","NULL","NULL","030117","NULL","innvandrere","1","prosent",":"
"sosialhjelp","2013","NULL","NULL","030117","NULL","innvandrere","0","personer",":"
"sosialhjelp","2013","NULL","NULL","030117","NULL","innvandrere","0","prosent",":"
"sosialhjelp","2013","NULL","NULL","030199","NULL","alle","alle","personer","456"
"sosialhjelp","2013","NULL","NULL","030199","NULL","alle","alle","prosent","13.35"
"sosialhjelp","2013","NULL","NULL","030199","NULL","alle","1","personer","351"
"sosialhjelp","2013","NULL","NULL","030199","NULL","alle","1","prosent","13.53"
"sosialhjelp","2013","NULL","NULL","030199","NULL","alle","0","personer","105"
"sosialhjelp","2013","NULL","NULL","030199","NULL","alle","0","prosent","12.77"
"sosialhjelp","2013","NULL","NULL","030199","NULL","befolkningen_ellers","alle","personer","293"
"sosialhjelp","2013","NULL","NULL","030199","NULL","befolkningen_ellers","alle","prosent","22.45"
"sosialhjelp","2013","NULL","NULL","030199","NULL","befolkningen_ellers","1","personer","220"
"sosialhjelp","2013","NULL","NULL","030199","NULL","befolkningen_ellers","1","prosent","23.99"
"sosialhjelp","2013","NULL","NULL","030199","NULL","befolkningen_ellers","0","personer","73"
"sosialhjelp","2013","NULL","NULL","030199","NULL","befolkningen_ellers","0","prosent","18.81"
"sosialhjelp","2013","NULL","NULL","030199","NULL","innvandrere","alle","personer","163"
"sosialhjelp","2013","NULL","NULL","030199","NULL","innvandrere","alle","prosent","7.72"
"sosialhjelp","2013","NULL","NULL","030199","NULL","innvandrere","1","personer","131"
"sosialhjelp","2013","NULL","NULL","030199","NULL","innvandrere","1","prosent","7.81"
"sosialhjelp","2013","NULL","NULL","030199","NULL","innvandrere","0","personer","32"
"sosialhjelp","2013","NULL","NULL","030199","NULL","innvandrere","0","prosent","7.37"
"sosialhjelp","2013","NULL","NULL","NULL","01","alle","alle","personer","983"
"sosialhjelp","2013","NULL","NULL","NULL","01","alle","alle","prosent","4.14"
"sosialhjelp","2013","NULL","NULL","NULL","01","alle","1","personer","502"
"sosialhjelp","2013","NULL","NULL","NULL","01","alle","1","prosent","4.28"
"sosialhjelp","2013","NULL","NULL","NULL","01","alle","0","personer","481"
"sosialhjelp","2013","NULL","NULL","NULL","01","alle","0","prosent","4.00"
"sosialhjelp","2013","NULL","NULL","NULL","01","befolkningen_ellers","alle","personer","688"
"sosialhjelp","2013","NULL","NULL","NULL","01","befolkningen_ellers","alle","prosent","3.26"
"sosialhjelp","2013","NULL","NULL","NULL","01","befolkningen_ellers","1","personer","353"
"sosialhjelp","2013","NULL","NULL","NULL","01","befolkningen_ellers","1","prosent","3.39"
"sosialhjelp","2013","NULL","NULL","NULL","01","befolkningen_ellers","0","personer","335"
"sosialhjelp","2013","NULL","NULL","NULL","01","befolkningen_ellers","0","prosent","3.14"
"sosialhjelp","2013","NULL","NULL","NULL","01","innvandrere","alle","personer","295"
"sosialhjelp","2013","NULL","NULL","NULL","01","innvandrere","alle","prosent","11.04"
"sosialhjelp","2013","NULL","NULL","NULL","01","innvandrere","1","personer","149"
"sosialhjelp","2013","NULL","NULL","NULL","01","innvandrere","1","prosent","11.31"
"sosialhjelp","2013","NULL","NULL","NULL","01","innvandrere","0","personer","146"
"sosialhjelp","2013","NULL","NULL","NULL","01","innvandrere","0","prosent","10.78"
"sosialhjelp","2013","NULL","NULL","NULL","02","alle","alle","personer","1664"
"sosialhjelp","2013","NULL","NULL","NULL","02","alle","alle","prosent","3.53"
"sosialhjelp","2013","NULL","NULL","NULL","02","alle","1","personer","858"
"sosialhjelp","2013","NULL","NULL","NULL","02","alle","1","prosent","3.65"
"sosialhjelp","2013","NULL","NULL","NULL","02","alle","0","personer","806"
"sosialhjelp","2013","NULL","NULL","NULL","02","alle","0","prosent","3.41"
"sosialhjelp","2013","NULL","NULL","NULL","02","befolkningen_ellers","alle","personer","1179"
"sosialhjelp","2013","NULL","NULL","NULL","02","befolkningen_ellers","alle","prosent","2.88"
"sosialhjelp","2013","NULL","NULL","NULL","02","befolkningen_ellers","1","personer","599"
"sosialhjelp","2013","NULL","NULL","NULL","02","befolkningen_ellers","1","prosent","2.95"
"sosialhjelp","2013","NULL","NULL","NULL","02","befolkningen_ellers","0","personer","580"
"sosialhjelp","2013","NULL","NULL","NULL","02","befolkningen_ellers","0","prosent","2.80"
"sosialhjelp","2013","NULL","NULL","NULL","02","innvandrere","alle","personer","485"
"sosialhjelp","2013","NULL","NULL","NULL","02","innvandrere","alle","prosent","7.92"
"sosialhjelp","2013","NULL","NULL","NULL","02","innvandrere","1","personer","259"
"sosialhjelp","2013","NULL","NULL","NULL","02","innvandrere","1","prosent","8.12"
"sosialhjelp","2013","NULL","NULL","NULL","02","innvandrere","0","personer","226"
"sosialhjelp","2013","NULL","NULL","NULL","02","innvandrere","0","prosent","7.72"
"sosialhjelp","2013","NULL","NULL","NULL","03","alle","alle","personer","1812"
"sosialhjelp","2013","NULL","NULL","NULL","03","alle","alle","prosent","3.95"
"sosialhjelp","2013","NULL","NULL","NULL","03","alle","1","personer","973"
"sosialhjelp","2013","NULL","NULL","NULL","03","alle","1","prosent","4.28"
"sosialhjelp","2013","NULL","NULL","NULL","03","alle","0","personer","839"
"sosialhjelp","2013","NULL","NULL","NULL","03","alle","0","prosent","3.62"
"sosialhjelp","2013","NULL","NULL","NULL","03","befolkningen_ellers","alle","personer","1269"
"sosialhjelp","2013","NULL","NULL","NULL","03","befolkningen_ellers","alle","prosent","3.22"
"sosialhjelp","2013","NULL","NULL","NULL","03","befolkningen_ellers","1","personer","688"
"sosialhjelp","2013","NULL","NULL","NULL","03","befolkningen_ellers","1","prosent","3.56"
"sosialhjelp","2013","NULL","NULL","NULL","03","befolkningen_ellers","0","personer","581"
"sosialhjelp","2013","NULL","NULL","NULL","03","befolkningen_ellers","0","prosent","2.89"
"sosialhjelp","2013","NULL","NULL","NULL","03","innvandrere","alle","personer","543"
"sosialhjelp","2013","NULL","NULL","NULL","03","innvandrere","alle","prosent","8.41"
"sosialhjelp","2013","NULL","NULL","NULL","03","innvandrere","1","personer","285"
"sosialhjelp","2013","NULL","NULL","NULL","03","innvandrere","1","prosent","8.36"
"sosialhjelp","2013","NULL","NULL","NULL","03","innvandrere","0","personer","258"
"sosialhjelp","2013","NULL","NULL","NULL","03","innvandrere","0","prosent","8.46"
"sosialhjelp","2013","NULL","NULL","NULL","04","alle","alle","personer","4042"
"sosialhjelp","2013","NULL","NULL","NULL","04","alle","alle","prosent","3.78"
"sosialhjelp","2013","NULL","NULL","NULL","04","alle","1","personer","2290"
"sosialhjelp","2013","NULL","NULL","NULL","04","alle","1","prosent","4.36"
"sosialhjelp","2013","NULL","NULL","NULL","04","alle","0","personer","1752"
"sosialhjelp","2013","NULL","NULL","NULL","04","alle","0","prosent","3.23"
"sosialhjelp","2013","NULL","NULL","NULL","04","befolkningen_ellers","alle","personer","2404"
"sosialhjelp","2013","NULL","NULL","NULL","04","befolkningen_ellers","alle","prosent","2.61"
"sosialhjelp","2013","NULL","NULL","NULL","04","befolkningen_ellers","1","personer","1352"
"sosialhjelp","2013","NULL","NULL","NULL","04","befolkningen_ellers","1","prosent","3.01"
"sosialhjelp","2013","NULL","NULL","NULL","04","befolkningen_ellers","0","personer","1052"
"sosialhjelp","2013","NULL","NULL","NULL","04","befolkningen_ellers","0","prosent","2.23"
"sosialhjelp","2013","NULL","NULL","NULL","04","innvandrere","alle","personer","1638"
"sosialhjelp","2013","NULL","NULL","NULL","04","innvandrere","alle","prosent","11.13"
"sosialhjelp","2013","NULL","NULL","NULL","04","innvandrere","1","personer","938"
"sosialhjelp","2013","NULL","NULL","NULL","04","innvandrere","1","prosent","12.23"
"sosialhjelp","2013","NULL","NULL","NULL","04","innvandrere","0","personer","700"
"sosialhjelp","2013","NULL","NULL","NULL","04","innvandrere","0","prosent","9.94"
"sosialhjelp","2013","NULL","NULL","NULL","05","alle","alle","personer","2761"
"sosialhjelp","2013","NULL","NULL","NULL","05","alle","alle","prosent","2.07"
