"aar","kommune_nr","botid_5","tabellvariabel","tabell_navn","enhet"
"2010","0605","5_9","245","sysselsatte_botid","personer"
"2014","1002","10+","245","sysselsatte_botid","personer"
"2007","0427","10+","246","sysselsatte_botid","personer"
"2009","1532","alle","246","sysselsatte_botid","personer"
"2010","0701","5_9","246","sysselsatte_botid","personer"
"2010","1805","10+","246","sysselsatte_botid","personer"
"2012","0719","alle","246","sysselsatte_botid","personer"
"2014","1122","10+","246","sysselsatte_botid","personer"
"2006","1663","alle","247","sysselsatte_botid","personer"
"2007","0906","5_9","247","sysselsatte_botid","personer"
"2008","0417","10+","247","sysselsatte_botid","personer"
"2008","1246","10+","247","sysselsatte_botid","personer"
"2010","0533","alle","247","sysselsatte_botid","personer"
"2010","1247","10+","247","sysselsatte_botid","personer"
"2010","1866","alle","247","sysselsatte_botid","personer"
"2011","0428","alle","247","sysselsatte_botid","personer"
"2011","1505","5_9","247","sysselsatte_botid","personer"
"2012","0624","5_9","247","sysselsatte_botid","personer"
"2013","0124","5_9","247","sysselsatte_botid","personer"
"2014","0215","0_4","247","sysselsatte_botid","personer"
"2014","1714","0_4","247","sysselsatte_botid","personer"
"2014","1868","alle","247","sysselsatte_botid","personer"
"2007","1101","0_4","248","sysselsatte_botid","personer"
"2008","1517","alle","248","sysselsatte_botid","personer"
"2009","0626","5_9","248","sysselsatte_botid","personer"
"2009","1525","alle","248","sysselsatte_botid","personer"
"2011","1805","10+","248","sysselsatte_botid","personer"
"2011","1901","10+","248","sysselsatte_botid","personer"
"2012","0215","0_4","248","sysselsatte_botid","personer"
"2012","0914","alle","248","sysselsatte_botid","personer"
"2012","1653","0_4","248","sysselsatte_botid","personer"
"2013","1216","alle","248","sysselsatte_botid","personer"
"2014","0619","alle","248","sysselsatte_botid","personer"
"2014","1525","0_4","248","sysselsatte_botid","personer"
"2007","0502","0_4","249","sysselsatte_botid","personer"
"2007","0502","5_9","249","sysselsatte_botid","personer"
"2012","1121","5_9","249","sysselsatte_botid","personer"
"2012","1438","alle","249","sysselsatte_botid","personer"
"2013","0101","5_9","249","sysselsatte_botid","personer"
"2013","1029","alle","249","sysselsatte_botid","personer"
"2006","0237","10+","250","sysselsatte_botid","personer"
"2007","1502","0_4","250","sysselsatte_botid","personer"
"2007","1502","10+","250","sysselsatte_botid","personer"
"2007","2012","0_4","250","sysselsatte_botid","personer"
"2008","2030","10+","250","sysselsatte_botid","personer"
"2011","0214","5_9","250","sysselsatte_botid","personer"
"2012","0233","5_9","250","sysselsatte_botid","personer"
"2013","0619","alle","250","sysselsatte_botid","personer"
"2013","0723","alle","250","sysselsatte_botid","personer"
"2013","0901","alle","250","sysselsatte_botid","personer"
"2013","0914","alle","250","sysselsatte_botid","personer"
"2013","1714","0_4","250","sysselsatte_botid","personer"
"2006","1106","5_9","251","sysselsatte_botid","personer"
"2007","0713","alle","251","sysselsatte_botid","personer"
"2007","2004","0_4","251","sysselsatte_botid","personer"
"2008","1424","alle","251","sysselsatte_botid","personer"
"2009","0625","5_9","251","sysselsatte_botid","personer"
"2009","1439","alle","251","sysselsatte_botid","personer"
"2010","1519","alle","251","sysselsatte_botid","personer"
"2011","0238","10+","251","sysselsatte_botid","personer"
"2011","1238","0_4","251","sysselsatte_botid","personer"
"2011","1260","alle","251","sysselsatte_botid","personer"
"2012","0125","10+","251","sysselsatte_botid","personer"
"2012","1121","10+","251","sysselsatte_botid","personer"
"2013","1833","10+","251","sysselsatte_botid","personer"
"2014","0227","0_4","251","sysselsatte_botid","personer"
"2014","1130","0_4","251","sysselsatte_botid","personer"
"2014","1516","5_9","251","sysselsatte_botid","personer"
"2014","1532","0_4","251","sysselsatte_botid","personer"
"2009","1638","alle","252","sysselsatte_botid","personer"
"2010","1539","alle","252","sysselsatte_botid","personer"
"2011","1820","alle","252","sysselsatte_botid","personer"
"2013","1244","0_4","252","sysselsatte_botid","personer"
"2013","2004","5_9","252","sysselsatte_botid","personer"
"2014","0427","0_4","252","sysselsatte_botid","personer"
"2006","0528","alle","253","sysselsatte_botid","personer"
"2006","0605","0_4","253","sysselsatte_botid","personer"
"2007","1120","0_4","253","sysselsatte_botid","personer"
"2007","1703","alle","253","sysselsatte_botid","personer"
"2008","0502","5_9","253","sysselsatte_botid","personer"
"2008","0625","5_9","253","sysselsatte_botid","personer"
"2008","0805","5_9","253","sysselsatte_botid","personer"
"2008","1003","alle","253","sysselsatte_botid","personer"
"2009","1228","alle","253","sysselsatte_botid","personer"
"2009","1534","0_4","253","sysselsatte_botid","personer"
"2009","1860","alle","253","sysselsatte_botid","personer"
"2010","1535","alle","253","sysselsatte_botid","personer"
"2012","0227","0_4","253","sysselsatte_botid","personer"
"2012","1243","10+","253","sysselsatte_botid","personer"
"2012","1246","5_9","253","sysselsatte_botid","personer"
"2013","0236","5_9","253","sysselsatte_botid","personer"
"2013","0722","5_9","253","sysselsatte_botid","personer"
"2014","0914","alle","253","sysselsatte_botid","personer"
"2006","0620","alle","254","sysselsatte_botid","personer"
"2007","0701","0_4","254","sysselsatte_botid","personer"
"2007","1119","0_4","254","sysselsatte_botid","personer"
"2009","1531","alle","254","sysselsatte_botid","personer"
"2010","0229","10+","254","sysselsatte_botid","personer"
"2012","1502","5_9","254","sysselsatte_botid","personer"
"2006","0709","5_9","255","sysselsatte_botid","personer"
"2009","1449","0_4","255","sysselsatte_botid","personer"
"2010","2030","0_4","255","sysselsatte_botid","personer"
"2011","0137","alle","255","sysselsatte_botid","personer"
"2012","0124","0_4","255","sysselsatte_botid","personer"
"2013","0122","alle","255","sysselsatte_botid","personer"
"2013","1841","alle","255","sysselsatte_botid","personer"
"2013","1865","0_4","255","sysselsatte_botid","personer"
"2014","1401","10+","255","sysselsatte_botid","personer"
"2009","1017","alle","256","sysselsatte_botid","personer"
"2011","0124","0_4","256","sysselsatte_botid","personer"
"2011","1219","0_4","256","sysselsatte_botid","personer"
"2012","0125","0_4","256","sysselsatte_botid","personer"
"2014","1813","alle","256","sysselsatte_botid","personer"
"2006","0628","alle","257","sysselsatte_botid","personer"
"2007","0627","0_4","257","sysselsatte_botid","personer"
"2009","0233","0_4","257","sysselsatte_botid","personer"
"2009","2030","10+","257","sysselsatte_botid","personer"
"2010","0236","0_4","257","sysselsatte_botid","personer"
"2010","0501","5_9","257","sysselsatte_botid","personer"
"2011","1653","0_4","257","sysselsatte_botid","personer"
"2012","0226","5_9","257","sysselsatte_botid","personer"
"2012","0819","alle","257","sysselsatte_botid","personer"
"2013","0428","alle","257","sysselsatte_botid","personer"
"2014","0901","alle","257","sysselsatte_botid","personer"
"2014","1401","0_4","257","sysselsatte_botid","personer"
"2014","1624","alle","257","sysselsatte_botid","personer"
"2006","0403","0_4","258","sysselsatte_botid","personer"
"2009","1535","alle","258","sysselsatte_botid","personer"
"2012","0532","alle","258","sysselsatte_botid","personer"
"2014","1133","alle","258","sysselsatte_botid","personer"
"2006","0604","0_4","259","sysselsatte_botid","personer"
"2007","0236","10+","259","sysselsatte_botid","personer"
"2007","1219","alle","259","sysselsatte_botid","personer"
"2008","0233","0_4","259","sysselsatte_botid","personer"
"2008","1638","alle","259","sysselsatte_botid","personer"
"2011","0403","5_9","259","sysselsatte_botid","personer"
"2011","0502","5_9","259","sysselsatte_botid","personer"
"2012","0428","alle","259","sysselsatte_botid","personer"
"2014","1119","10+","259","sysselsatte_botid","personer"
"2014","1263","5_9","259","sysselsatte_botid","personer"
"2009","1724","alle","260","sysselsatte_botid","personer"
"2012","0521","alle","260","sysselsatte_botid","personer"
"2012","0528","0_4","260","sysselsatte_botid","personer"
"2012","1133","alle","260","sysselsatte_botid","personer"
"2012","1525","0_4","260","sysselsatte_botid","personer"
"2008","0128","alle","261","sysselsatte_botid","personer"
"2008","1032","alle","261","sysselsatte_botid","personer"
"2009","0237","0_4","261","sysselsatte_botid","personer"
"2009","1146","alle","261","sysselsatte_botid","personer"
"2010","1824","alle","261","sysselsatte_botid","personer"
"2012","1219","0_4","261","sysselsatte_botid","personer"
"2013","2012","10+","261","sysselsatte_botid","personer"
"2013","2012","5_9","261","sysselsatte_botid","personer"
"2014","0720","0_4","261","sysselsatte_botid","personer"
"2014","0723","alle","261","sysselsatte_botid","personer"
"2014","1263","0_4","261","sysselsatte_botid","personer"
"2006","1122","alle","262","sysselsatte_botid","personer"
"2009","1246","10+","262","sysselsatte_botid","personer"
"2010","0227","10+","262","sysselsatte_botid","personer"
"2010","1003","alle","262","sysselsatte_botid","personer"
"2011","0501","5_9","262","sysselsatte_botid","personer"
"2011","0542","alle","262","sysselsatte_botid","personer"
"2014","0428","alle","262","sysselsatte_botid","personer"
"2014","1534","5_9","262","sysselsatte_botid","personer"
"2006","0214","0_4","263","sysselsatte_botid","personer"
"2007","0826","alle","263","sysselsatte_botid","personer"
"2008","0529","alle","263","sysselsatte_botid","personer"
"2008","0604","5_9","263","sysselsatte_botid","personer"
"2009","1648","alle","263","sysselsatte_botid","personer"
"2010","1122","0_4","263","sysselsatte_botid","personer"
"2011","1870","alle","263","sysselsatte_botid","personer"
"2012","1865","0_4","263","sysselsatte_botid","personer"
"2010","1620","0_4","264","sysselsatte_botid","personer"
"2012","1243","5_9","264","sysselsatte_botid","personer"
"2013","0618","alle","264","sysselsatte_botid","personer"
"2013","1219","0_4","264","sysselsatte_botid","personer"
"2014","1101","10+","264","sysselsatte_botid","personer"
"2006","0906","0_4","265","sysselsatte_botid","personer"
"2008","0412","0_4","265","sysselsatte_botid","personer"
"2008","0826","alle","265","sysselsatte_botid","personer"
"2008","1502","10+","265","sysselsatte_botid","personer"
"2009","1238","alle","265","sysselsatte_botid","personer"
"2010","1228","alle","265","sysselsatte_botid","personer"
"2013","0722","0_4","265","sysselsatte_botid","personer"
"2013","1133","alle","265","sysselsatte_botid","personer"
"2014","1014","10+","265","sysselsatte_botid","personer"
"2014","1216","alle","265","sysselsatte_botid","personer"
"2014","1865","0_4","265","sysselsatte_botid","personer"
"2006","1534","alle","266","sysselsatte_botid","personer"
"2007","0625","0_4","266","sysselsatte_botid","personer"
"2007","2003","alle","266","sysselsatte_botid","personer"
"2008","1724","0_4","266","sysselsatte_botid","personer"
"2012","1101","5_9","266","sysselsatte_botid","personer"
"2012","1221","10+","266","sysselsatte_botid","personer"
"2013","1127","0_4","266","sysselsatte_botid","personer"
"2013","1211","alle","266","sysselsatte_botid","personer"
"2006","1432","alle","267","sysselsatte_botid","personer"
"2008","0427","10+","267","sysselsatte_botid","personer"
"2010","0138","alle","267","sysselsatte_botid","personer"
"2010","0711","alle","267","sysselsatte_botid","personer"
"2010","1246","10+","267","sysselsatte_botid","personer"
"2010","1931","alle","267","sysselsatte_botid","personer"
"2011","0211","0_4","267","sysselsatte_botid","personer"
"2011","1432","0_4","267","sysselsatte_botid","personer"
"2014","1443","alle","267","sysselsatte_botid","personer"
"2006","0626","0_4","268","sysselsatte_botid","personer"
"2006","0704","5_9","268","sysselsatte_botid","personer"
"2008","1865","alle","268","sysselsatte_botid","personer"
"2009","1517","alle","268","sysselsatte_botid","personer"
"2009","1520","alle","268","sysselsatte_botid","personer"
"2010","0101","0_4","268","sysselsatte_botid","personer"
"2012","0437","alle","268","sysselsatte_botid","personer"
"2013","1634","alle","268","sysselsatte_botid","personer"
"2007","0926","alle","269","sysselsatte_botid","personer"
"2008","0617","alle","269","sysselsatte_botid","personer"
"2009","1617","0_4","269","sysselsatte_botid","personer"
"2010","1505","10+","269","sysselsatte_botid","personer"
"2011","0805","5_9","269","sysselsatte_botid","personer"
"2011","1002","0_4","269","sysselsatte_botid","personer"
"2011","1127","0_4","269","sysselsatte_botid","personer"
"2011","1719","0_4","269","sysselsatte_botid","personer"
"2012","0722","0_4","269","sysselsatte_botid","personer"
"2012","2028","alle","269","sysselsatte_botid","personer"
"2014","0722","5_9","269","sysselsatte_botid","personer"
"2006","0221","alle","270","sysselsatte_botid","personer"
"2006","0807","alle","270","sysselsatte_botid","personer"
"2007","0213","0_4","270","sysselsatte_botid","personer"
"2007","0626","5_9","270","sysselsatte_botid","personer"
"2007","0814","alle","270","sysselsatte_botid","personer"
"2007","1653","alle","270","sysselsatte_botid","personer"
"2008","0605","5_9","270","sysselsatte_botid","personer"
"2011","1401","0_4","270","sysselsatte_botid","personer"
"2013","0125","0_4","270","sysselsatte_botid","personer"
"2014","0821","alle","270","sysselsatte_botid","personer"
"2014","1127","0_4","270","sysselsatte_botid","personer"
"2007","1235","alle","271","sysselsatte_botid","personer"
"2008","1246","0_4","271","sysselsatte_botid","personer"
"2009","0417","10+","271","sysselsatte_botid","personer"
"2010","1244","alle","271","sysselsatte_botid","personer"
"2011","0221","0_4","271","sysselsatte_botid","personer"
"2011","1120","10+","271","sysselsatte_botid","personer"
"2014","0417","0_4","271","sysselsatte_botid","personer"
"2014","1260","alle","271","sysselsatte_botid","personer"
"2014","1534","0_4","271","sysselsatte_botid","personer"
"2009","0128","alle","272","sysselsatte_botid","personer"
"2009","1003","alle","272","sysselsatte_botid","personer"
"2010","2030","10+","272","sysselsatte_botid","personer"
"2011","1253","alle","272","sysselsatte_botid","personer"
"2011","1539","alle","272","sysselsatte_botid","personer"
"2012","0412","5_9","272","sysselsatte_botid","personer"
"2006","0213","5_9","273","sysselsatte_botid","personer"
"2007","1505","0_4","273","sysselsatte_botid","personer"
"2008","0713","alle","273","sysselsatte_botid","personer"
"2010","1245","alle","273","sysselsatte_botid","personer"
"2013","0125","10+","273","sysselsatte_botid","personer"
"2013","1514","alle","273","sysselsatte_botid","personer"
"2013","1534","0_4","273","sysselsatte_botid","personer"
