"naringsregion_nr","spraak","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"35","ikke_minoritet","1_5","personer","7119","2014","barnehagedeltakelse"
"36","ikke_minoritet","1_5","personer","1267","2014","barnehagedeltakelse"
"37","ikke_minoritet","1_5","personer","5425","2014","barnehagedeltakelse"
"38","ikke_minoritet","1_5","personer","1277","2014","barnehagedeltakelse"
"39","ikke_minoritet","1_5","personer","17008","2014","barnehagedeltakelse"
"40","ikke_minoritet","1_5","personer","12953","2014","barnehagedeltakelse"
"41","ikke_minoritet","1_5","personer","1476","2014","barnehagedeltakelse"
"42","ikke_minoritet","1_5","personer","941","2014","barnehagedeltakelse"
"43","ikke_minoritet","1_5","personer","696","2014","barnehagedeltakelse"
"44","ikke_minoritet","1_5","personer","1913","2014","barnehagedeltakelse"
"45","ikke_minoritet","1_5","personer","576","2014","barnehagedeltakelse"
"46","ikke_minoritet","1_5","personer","3570","2014","barnehagedeltakelse"
"47","ikke_minoritet","1_5","personer","4154","2014","barnehagedeltakelse"
"48","ikke_minoritet","1_5","personer","443","2014","barnehagedeltakelse"
"49","ikke_minoritet","1_5","personer","1487","2014","barnehagedeltakelse"
"50","ikke_minoritet","1_5","personer","1410","2014","barnehagedeltakelse"
"51","ikke_minoritet","1_5","personer","1847","2014","barnehagedeltakelse"
"52","ikke_minoritet","1_5","personer","2714","2014","barnehagedeltakelse"
"53","ikke_minoritet","1_5","personer","2797","2014","barnehagedeltakelse"
"54","ikke_minoritet","1_5","personer","732","2014","barnehagedeltakelse"
"55","ikke_minoritet","1_5","personer","2308","2014","barnehagedeltakelse"
"56","ikke_minoritet","1_5","personer","4229","2014","barnehagedeltakelse"
"57","ikke_minoritet","1_5","personer","1165","2014","barnehagedeltakelse"
"58","ikke_minoritet","1_5","personer","338","2014","barnehagedeltakelse"
"59","ikke_minoritet","1_5","personer","411","2014","barnehagedeltakelse"
"60","ikke_minoritet","1_5","personer","1126","2014","barnehagedeltakelse"
"61","ikke_minoritet","1_5","personer","12688","2014","barnehagedeltakelse"
"62","ikke_minoritet","1_5","personer","321","2014","barnehagedeltakelse"
"63","ikke_minoritet","1_5","personer","1505","2014","barnehagedeltakelse"
"64","ikke_minoritet","1_5","personer","3331","2014","barnehagedeltakelse"
"65","ikke_minoritet","1_5","personer","386","2014","barnehagedeltakelse"
"66","ikke_minoritet","1_5","personer","506","2014","barnehagedeltakelse"
"67","ikke_minoritet","1_5","personer","999","2014","barnehagedeltakelse"
"68","ikke_minoritet","1_5","personer","634","2014","barnehagedeltakelse"
"69","ikke_minoritet","1_5","personer","555","2014","barnehagedeltakelse"
"70","ikke_minoritet","1_5","personer","171","2014","barnehagedeltakelse"
"71","ikke_minoritet","1_5","personer","721","2014","barnehagedeltakelse"
"72","ikke_minoritet","1_5","personer","1586","2014","barnehagedeltakelse"
"73","ikke_minoritet","1_5","personer","3933","2014","barnehagedeltakelse"
"74","ikke_minoritet","1_5","personer","1152","2014","barnehagedeltakelse"
"75","ikke_minoritet","1_5","personer","1013","2014","barnehagedeltakelse"
"76","ikke_minoritet","1_5","personer","1355","2014","barnehagedeltakelse"
"77","ikke_minoritet","1_5","personer","1646","2014","barnehagedeltakelse"
"78","ikke_minoritet","1_5","personer","1399","2014","barnehagedeltakelse"
"79","ikke_minoritet","1_5","personer","4194","2014","barnehagedeltakelse"
"80","ikke_minoritet","1_5","personer","634","2014","barnehagedeltakelse"
"81","ikke_minoritet","1_5","personer","1876","2014","barnehagedeltakelse"
"82","ikke_minoritet","1_5","personer","562","2014","barnehagedeltakelse"
"83","ikke_minoritet","1_5","personer","901","2014","barnehagedeltakelse"
"01","ikke_minoritet","1","personer","194","2014","barnehagedeltakelse"
"02","ikke_minoritet","1","personer","359","2014","barnehagedeltakelse"
"03","ikke_minoritet","1","personer","351","2014","barnehagedeltakelse"
"04","ikke_minoritet","1","personer","844","2014","barnehagedeltakelse"
"05","ikke_minoritet","1","personer","1384","2014","barnehagedeltakelse"
"06","ikke_minoritet","1","personer","1052","2014","barnehagedeltakelse"
"07","ikke_minoritet","1","personer","1232","2014","barnehagedeltakelse"
"08","ikke_minoritet","1","personer","804","2014","barnehagedeltakelse"
"09","ikke_minoritet","1","personer","4890","2014","barnehagedeltakelse"
"10","ikke_minoritet","1","personer","83","2014","barnehagedeltakelse"
"11","ikke_minoritet","1","personer","233","2014","barnehagedeltakelse"
"12","ikke_minoritet","1","personer","612","2014","barnehagedeltakelse"
"13","ikke_minoritet","1","personer","255","2014","barnehagedeltakelse"
"14","ikke_minoritet","1","personer","410","2014","barnehagedeltakelse"
"15","ikke_minoritet","1","personer","196","2014","barnehagedeltakelse"
"16","ikke_minoritet","1","personer","230","2014","barnehagedeltakelse"
"17","ikke_minoritet","1","personer","82","2014","barnehagedeltakelse"
"18","ikke_minoritet","1","personer","72","2014","barnehagedeltakelse"
"19","ikke_minoritet","1","personer","77","2014","barnehagedeltakelse"
"20","ikke_minoritet","1","personer","1154","2014","barnehagedeltakelse"
"21","ikke_minoritet","1","personer","94","2014","barnehagedeltakelse"
"22","ikke_minoritet","1","personer","220","2014","barnehagedeltakelse"
"23","ikke_minoritet","1","personer","107","2014","barnehagedeltakelse"
"24","ikke_minoritet","1","personer","229","2014","barnehagedeltakelse"
"25","ikke_minoritet","1","personer","865","2014","barnehagedeltakelse"
"26","ikke_minoritet","1","personer","561","2014","barnehagedeltakelse"
"27","ikke_minoritet","1","personer","750","2014","barnehagedeltakelse"
"28","ikke_minoritet","1","personer","95","2014","barnehagedeltakelse"
"29","ikke_minoritet","1","personer","142","2014","barnehagedeltakelse"
"30","ikke_minoritet","1","personer","87","2014","barnehagedeltakelse"
"31","ikke_minoritet","1","personer","31","2014","barnehagedeltakelse"
"32","ikke_minoritet","1","personer","608","2014","barnehagedeltakelse"
"33","ikke_minoritet","1","personer","206","2014","barnehagedeltakelse"
"34","ikke_minoritet","1","personer","166","2014","barnehagedeltakelse"
"35","ikke_minoritet","1","personer","1007","2014","barnehagedeltakelse"
"36","ikke_minoritet","1","personer","149","2014","barnehagedeltakelse"
"37","ikke_minoritet","1","personer","744","2014","barnehagedeltakelse"
"38","ikke_minoritet","1","personer","142","2014","barnehagedeltakelse"
"39","ikke_minoritet","1","personer","2462","2014","barnehagedeltakelse"
"40","ikke_minoritet","1","personer","2147","2014","barnehagedeltakelse"
"41","ikke_minoritet","1","personer","231","2014","barnehagedeltakelse"
"42","ikke_minoritet","1","personer","125","2014","barnehagedeltakelse"
"43","ikke_minoritet","1","personer","89","2014","barnehagedeltakelse"
"44","ikke_minoritet","1","personer","278","2014","barnehagedeltakelse"
"45","ikke_minoritet","1","personer","71","2014","barnehagedeltakelse"
"46","ikke_minoritet","1","personer","477","2014","barnehagedeltakelse"
"47","ikke_minoritet","1","personer","633","2014","barnehagedeltakelse"
"48","ikke_minoritet","1","personer","54","2014","barnehagedeltakelse"
"49","ikke_minoritet","1","personer","205","2014","barnehagedeltakelse"
"50","ikke_minoritet","1","personer","198","2014","barnehagedeltakelse"
"51","ikke_minoritet","1","personer","257","2014","barnehagedeltakelse"
"52","ikke_minoritet","1","personer","367","2014","barnehagedeltakelse"
"53","ikke_minoritet","1","personer","399","2014","barnehagedeltakelse"
"54","ikke_minoritet","1","personer","90","2014","barnehagedeltakelse"
"55","ikke_minoritet","1","personer","338","2014","barnehagedeltakelse"
"56","ikke_minoritet","1","personer","669","2014","barnehagedeltakelse"
"57","ikke_minoritet","1","personer","174","2014","barnehagedeltakelse"
"58","ikke_minoritet","1","personer","58","2014","barnehagedeltakelse"
"59","ikke_minoritet","1","personer","57","2014","barnehagedeltakelse"
"60","ikke_minoritet","1","personer","180","2014","barnehagedeltakelse"
"61","ikke_minoritet","1","personer","2133","2014","barnehagedeltakelse"
"62","ikke_minoritet","1","personer","52","2014","barnehagedeltakelse"
"63","ikke_minoritet","1","personer","216","2014","barnehagedeltakelse"
"64","ikke_minoritet","1","personer","528","2014","barnehagedeltakelse"
"65","ikke_minoritet","1","personer","53","2014","barnehagedeltakelse"
"66","ikke_minoritet","1","personer","74","2014","barnehagedeltakelse"
"67","ikke_minoritet","1","personer","149","2014","barnehagedeltakelse"
"68","ikke_minoritet","1","personer","88","2014","barnehagedeltakelse"
"69","ikke_minoritet","1","personer","82","2014","barnehagedeltakelse"
"70","ikke_minoritet","1","personer","27","2014","barnehagedeltakelse"
"71","ikke_minoritet","1","personer","95","2014","barnehagedeltakelse"
"72","ikke_minoritet","1","personer","255","2014","barnehagedeltakelse"
"73","ikke_minoritet","1","personer","631","2014","barnehagedeltakelse"
"74","ikke_minoritet","1","personer","151","2014","barnehagedeltakelse"
"75","ikke_minoritet","1","personer","163","2014","barnehagedeltakelse"
"76","ikke_minoritet","1","personer","209","2014","barnehagedeltakelse"
"77","ikke_minoritet","1","personer","234","2014","barnehagedeltakelse"
"78","ikke_minoritet","1","personer","194","2014","barnehagedeltakelse"
"79","ikke_minoritet","1","personer","721","2014","barnehagedeltakelse"
"80","ikke_minoritet","1","personer","92","2014","barnehagedeltakelse"
"81","ikke_minoritet","1","personer","311","2014","barnehagedeltakelse"
"82","ikke_minoritet","1","personer","77","2014","barnehagedeltakelse"
"83","ikke_minoritet","1","personer","132","2014","barnehagedeltakelse"
"01","ikke_minoritet","2","personer","265","2014","barnehagedeltakelse"
"02","ikke_minoritet","2","personer","508","2014","barnehagedeltakelse"
"03","ikke_minoritet","2","personer","464","2014","barnehagedeltakelse"
"04","ikke_minoritet","2","personer","1093","2014","barnehagedeltakelse"
"05","ikke_minoritet","2","personer","1857","2014","barnehagedeltakelse"
"06","ikke_minoritet","2","personer","1382","2014","barnehagedeltakelse"
"07","ikke_minoritet","2","personer","1561","2014","barnehagedeltakelse"
"08","ikke_minoritet","2","personer","993","2014","barnehagedeltakelse"
"09","ikke_minoritet","2","personer","5724","2014","barnehagedeltakelse"
"10","ikke_minoritet","2","personer","135","2014","barnehagedeltakelse"
"11","ikke_minoritet","2","personer","378","2014","barnehagedeltakelse"
"12","ikke_minoritet","2","personer","812","2014","barnehagedeltakelse"
"13","ikke_minoritet","2","personer","304","2014","barnehagedeltakelse"
"14","ikke_minoritet","2","personer","618","2014","barnehagedeltakelse"
"15","ikke_minoritet","2","personer","250","2014","barnehagedeltakelse"
"16","ikke_minoritet","2","personer","312","2014","barnehagedeltakelse"
"17","ikke_minoritet","2","personer","97","2014","barnehagedeltakelse"
"18","ikke_minoritet","2","personer","132","2014","barnehagedeltakelse"
"19","ikke_minoritet","2","personer","125","2014","barnehagedeltakelse"
"20","ikke_minoritet","2","personer","1529","2014","barnehagedeltakelse"
"21","ikke_minoritet","2","personer","133","2014","barnehagedeltakelse"
"22","ikke_minoritet","2","personer","285","2014","barnehagedeltakelse"
"23","ikke_minoritet","2","personer","168","2014","barnehagedeltakelse"
"24","ikke_minoritet","2","personer","304","2014","barnehagedeltakelse"
"25","ikke_minoritet","2","personer","1190","2014","barnehagedeltakelse"
"26","ikke_minoritet","2","personer","735","2014","barnehagedeltakelse"
"27","ikke_minoritet","2","personer","997","2014","barnehagedeltakelse"
"28","ikke_minoritet","2","personer","152","2014","barnehagedeltakelse"
"29","ikke_minoritet","2","personer","166","2014","barnehagedeltakelse"
"30","ikke_minoritet","2","personer","110","2014","barnehagedeltakelse"
"31","ikke_minoritet","2","personer","64","2014","barnehagedeltakelse"
"32","ikke_minoritet","2","personer","884","2014","barnehagedeltakelse"
"33","ikke_minoritet","2","personer","404","2014","barnehagedeltakelse"
"34","ikke_minoritet","2","personer","238","2014","barnehagedeltakelse"
"35","ikke_minoritet","2","personer","1396","2014","barnehagedeltakelse"
"36","ikke_minoritet","2","personer","260","2014","barnehagedeltakelse"
"37","ikke_minoritet","2","personer","1105","2014","barnehagedeltakelse"
"38","ikke_minoritet","2","personer","260","2014","barnehagedeltakelse"
"39","ikke_minoritet","2","personer","3378","2014","barnehagedeltakelse"
"40","ikke_minoritet","2","personer","2638","2014","barnehagedeltakelse"
"41","ikke_minoritet","2","personer","272","2014","barnehagedeltakelse"
"42","ikke_minoritet","2","personer","198","2014","barnehagedeltakelse"
"43","ikke_minoritet","2","personer","142","2014","barnehagedeltakelse"
"44","ikke_minoritet","2","personer","407","2014","barnehagedeltakelse"
"45","ikke_minoritet","2","personer","123","2014","barnehagedeltakelse"
"46","ikke_minoritet","2","personer","704","2014","barnehagedeltakelse"
"47","ikke_minoritet","2","personer","853","2014","barnehagedeltakelse"
"48","ikke_minoritet","2","personer","98","2014","barnehagedeltakelse"
"49","ikke_minoritet","2","personer","278","2014","barnehagedeltakelse"
"50","ikke_minoritet","2","personer","288","2014","barnehagedeltakelse"
"51","ikke_minoritet","2","personer","353","2014","barnehagedeltakelse"
"52","ikke_minoritet","2","personer","527","2014","barnehagedeltakelse"
"53","ikke_minoritet","2","personer","565","2014","barnehagedeltakelse"
"54","ikke_minoritet","2","personer","152","2014","barnehagedeltakelse"
"55","ikke_minoritet","2","personer","444","2014","barnehagedeltakelse"
"56","ikke_minoritet","2","personer","855","2014","barnehagedeltakelse"
"57","ikke_minoritet","2","personer","231","2014","barnehagedeltakelse"
"58","ikke_minoritet","2","personer","73","2014","barnehagedeltakelse"
"59","ikke_minoritet","2","personer","72","2014","barnehagedeltakelse"
"60","ikke_minoritet","2","personer","202","2014","barnehagedeltakelse"
"61","ikke_minoritet","2","personer","2559","2014","barnehagedeltakelse"
"62","ikke_minoritet","2","personer","56","2014","barnehagedeltakelse"
"63","ikke_minoritet","2","personer","297","2014","barnehagedeltakelse"
"64","ikke_minoritet","2","personer","670","2014","barnehagedeltakelse"
"65","ikke_minoritet","2","personer","72","2014","barnehagedeltakelse"
"66","ikke_minoritet","2","personer","106","2014","barnehagedeltakelse"
"67","ikke_minoritet","2","personer","185","2014","barnehagedeltakelse"
"68","ikke_minoritet","2","personer","115","2014","barnehagedeltakelse"
"69","ikke_minoritet","2","personer","121","2014","barnehagedeltakelse"
"70","ikke_minoritet","2","personer","43","2014","barnehagedeltakelse"
"71","ikke_minoritet","2","personer","158","2014","barnehagedeltakelse"
"72","ikke_minoritet","2","personer","299","2014","barnehagedeltakelse"
"73","ikke_minoritet","2","personer","763","2014","barnehagedeltakelse"
"74","ikke_minoritet","2","personer","234","2014","barnehagedeltakelse"
"75","ikke_minoritet","2","personer","175","2014","barnehagedeltakelse"
"76","ikke_minoritet","2","personer","282","2014","barnehagedeltakelse"
"77","ikke_minoritet","2","personer","327","2014","barnehagedeltakelse"
"78","ikke_minoritet","2","personer","279","2014","barnehagedeltakelse"
"79","ikke_minoritet","2","personer","800","2014","barnehagedeltakelse"
"80","ikke_minoritet","2","personer","129","2014","barnehagedeltakelse"
"81","ikke_minoritet","2","personer","367","2014","barnehagedeltakelse"
"82","ikke_minoritet","2","personer","90","2014","barnehagedeltakelse"
"83","ikke_minoritet","2","personer","195","2014","barnehagedeltakelse"
"01","ikke_minoritet","3","personer","274","2014","barnehagedeltakelse"
"02","ikke_minoritet","3","personer","564","2014","barnehagedeltakelse"
