"tabell_navn","aar","kommune_nr","kjonn","innvkat_5","enhet","tabellvariabel"
"grunnskolepoeng","2014","1135","1","bef_u_innv_og_norskf","personer","23"
"grunnskolepoeng","2014","1135","1","befolkningen_ellers","grunnskolepoeng","37,2"
"grunnskolepoeng","2014","1135","1","befolkningen_ellers","personer","23"
"grunnskolepoeng","2014","1135","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1135","1","innvandrere","personer","0"
"grunnskolepoeng","2014","1135","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1135","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1135","0","alle","grunnskolepoeng","41,6"
"grunnskolepoeng","2014","1135","0","alle","personer","32"
"grunnskolepoeng","2014","1135","0","bef_u_innv_og_norskf","grunnskolepoeng","41,8"
"grunnskolepoeng","2014","1135","0","bef_u_innv_og_norskf","personer","31"
"grunnskolepoeng","2014","1135","0","befolkningen_ellers","grunnskolepoeng","41,8"
"grunnskolepoeng","2014","1135","0","befolkningen_ellers","personer","31"
"grunnskolepoeng","2014","1135","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1135","0","innvandrere","personer","0"
"grunnskolepoeng","2014","1135","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1135","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1141","alle","alle","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","1141","alle","alle","personer","41"
"grunnskolepoeng","2014","1141","alle","bef_u_innv_og_norskf","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","1141","alle","bef_u_innv_og_norskf","personer","41"
"grunnskolepoeng","2014","1141","alle","befolkningen_ellers","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","1141","alle","befolkningen_ellers","personer","41"
"grunnskolepoeng","2014","1141","alle","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1141","alle","innvandrere","personer","0"
"grunnskolepoeng","2014","1141","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1141","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1141","1","alle","grunnskolepoeng","39,8"
"grunnskolepoeng","2014","1141","1","alle","personer","24"
"grunnskolepoeng","2014","1141","1","bef_u_innv_og_norskf","grunnskolepoeng","39,8"
"grunnskolepoeng","2014","1141","1","bef_u_innv_og_norskf","personer","24"
"grunnskolepoeng","2014","1141","1","befolkningen_ellers","grunnskolepoeng","39,8"
"grunnskolepoeng","2014","1141","1","befolkningen_ellers","personer","24"
"grunnskolepoeng","2014","1141","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1141","1","innvandrere","personer","0"
"grunnskolepoeng","2014","1141","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1141","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1141","0","alle","grunnskolepoeng","38,6"
"grunnskolepoeng","2014","1141","0","alle","personer","17"
"grunnskolepoeng","2014","1141","0","bef_u_innv_og_norskf","grunnskolepoeng","38,6"
"grunnskolepoeng","2014","1141","0","bef_u_innv_og_norskf","personer","17"
"grunnskolepoeng","2014","1141","0","befolkningen_ellers","grunnskolepoeng","38,6"
"grunnskolepoeng","2014","1141","0","befolkningen_ellers","personer","17"
"grunnskolepoeng","2014","1141","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1141","0","innvandrere","personer","0"
"grunnskolepoeng","2014","1141","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1141","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1142","alle","alle","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","1142","alle","alle","personer","69"
"grunnskolepoeng","2014","1142","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","1142","alle","bef_u_innv_og_norskf","personer","60"
"grunnskolepoeng","2014","1142","alle","befolkningen_ellers","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","1142","alle","befolkningen_ellers","personer","61"
"grunnskolepoeng","2014","1142","alle","innvandrere","grunnskolepoeng","41,2"
"grunnskolepoeng","2014","1142","alle","innvandrere","personer","8"
"grunnskolepoeng","2014","1142","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1142","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1142","1","alle","grunnskolepoeng","38,4"
"grunnskolepoeng","2014","1142","1","alle","personer","35"
"grunnskolepoeng","2014","1142","1","bef_u_innv_og_norskf","grunnskolepoeng","38,6"
"grunnskolepoeng","2014","1142","1","bef_u_innv_og_norskf","personer","29"
"grunnskolepoeng","2014","1142","1","befolkningen_ellers","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","1142","1","befolkningen_ellers","personer","30"
"grunnskolepoeng","2014","1142","1","innvandrere","grunnskolepoeng","36,8"
"grunnskolepoeng","2014","1142","1","innvandrere","personer","5"
"grunnskolepoeng","2014","1142","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1142","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1142","0","alle","grunnskolepoeng","43,4"
"grunnskolepoeng","2014","1142","0","alle","personer","34"
"grunnskolepoeng","2014","1142","0","bef_u_innv_og_norskf","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","1142","0","bef_u_innv_og_norskf","personer","31"
"grunnskolepoeng","2014","1142","0","befolkningen_ellers","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","1142","0","befolkningen_ellers","personer","31"
"grunnskolepoeng","2014","1142","0","innvandrere","grunnskolepoeng","48,6"
"grunnskolepoeng","2014","1142","0","innvandrere","personer","3"
"grunnskolepoeng","2014","1142","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1142","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1144","alle","alle","grunnskolepoeng","51"
"grunnskolepoeng","2014","1144","alle","alle","personer","3"
"grunnskolepoeng","2014","1144","alle","bef_u_innv_og_norskf","grunnskolepoeng","51"
"grunnskolepoeng","2014","1144","alle","bef_u_innv_og_norskf","personer","3"
"grunnskolepoeng","2014","1144","alle","befolkningen_ellers","grunnskolepoeng","51"
"grunnskolepoeng","2014","1144","alle","befolkningen_ellers","personer","3"
"grunnskolepoeng","2014","1144","alle","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1144","alle","innvandrere","personer","0"
"grunnskolepoeng","2014","1144","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1144","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1144","1","alle","grunnskolepoeng","0"
"grunnskolepoeng","2014","1144","1","alle","personer","0"
"grunnskolepoeng","2014","1144","1","bef_u_innv_og_norskf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1144","1","bef_u_innv_og_norskf","personer","0"
"grunnskolepoeng","2014","1144","1","befolkningen_ellers","grunnskolepoeng","0"
"grunnskolepoeng","2014","1144","1","befolkningen_ellers","personer","0"
"grunnskolepoeng","2014","1144","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1144","1","innvandrere","personer","0"
"grunnskolepoeng","2014","1144","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1144","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1144","0","alle","grunnskolepoeng","51"
"grunnskolepoeng","2014","1144","0","alle","personer","3"
"grunnskolepoeng","2014","1144","0","bef_u_innv_og_norskf","grunnskolepoeng","51"
"grunnskolepoeng","2014","1144","0","bef_u_innv_og_norskf","personer","3"
"grunnskolepoeng","2014","1144","0","befolkningen_ellers","grunnskolepoeng","51"
"grunnskolepoeng","2014","1144","0","befolkningen_ellers","personer","3"
"grunnskolepoeng","2014","1144","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1144","0","innvandrere","personer","0"
"grunnskolepoeng","2014","1144","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1144","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1145","alle","alle","grunnskolepoeng","43,6"
"grunnskolepoeng","2014","1145","alle","alle","personer","14"
"grunnskolepoeng","2014","1145","alle","bef_u_innv_og_norskf","grunnskolepoeng","43,6"
"grunnskolepoeng","2014","1145","alle","bef_u_innv_og_norskf","personer","14"
"grunnskolepoeng","2014","1145","alle","befolkningen_ellers","grunnskolepoeng","43,6"
"grunnskolepoeng","2014","1145","alle","befolkningen_ellers","personer","14"
"grunnskolepoeng","2014","1145","alle","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1145","alle","innvandrere","personer","0"
"grunnskolepoeng","2014","1145","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1145","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1145","1","alle","grunnskolepoeng","44,2"
"grunnskolepoeng","2014","1145","1","alle","personer","8"
"grunnskolepoeng","2014","1145","1","bef_u_innv_og_norskf","grunnskolepoeng","44,2"
"grunnskolepoeng","2014","1145","1","bef_u_innv_og_norskf","personer","8"
"grunnskolepoeng","2014","1145","1","befolkningen_ellers","grunnskolepoeng","44,2"
"grunnskolepoeng","2014","1145","1","befolkningen_ellers","personer","8"
"grunnskolepoeng","2014","1145","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1145","1","innvandrere","personer","0"
"grunnskolepoeng","2014","1145","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1145","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1145","0","alle","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","1145","0","alle","personer","6"
"grunnskolepoeng","2014","1145","0","bef_u_innv_og_norskf","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","1145","0","bef_u_innv_og_norskf","personer","6"
"grunnskolepoeng","2014","1145","0","befolkningen_ellers","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","1145","0","befolkningen_ellers","personer","6"
"grunnskolepoeng","2014","1145","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1145","0","innvandrere","personer","0"
"grunnskolepoeng","2014","1145","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1145","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1146","alle","alle","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","1146","alle","alle","personer","160"
"grunnskolepoeng","2014","1146","alle","bef_u_innv_og_norskf","grunnskolepoeng","38"
"grunnskolepoeng","2014","1146","alle","bef_u_innv_og_norskf","personer","153"
"grunnskolepoeng","2014","1146","alle","befolkningen_ellers","grunnskolepoeng","37,8"
"grunnskolepoeng","2014","1146","alle","befolkningen_ellers","personer","154"
"grunnskolepoeng","2014","1146","alle","innvandrere","grunnskolepoeng","28,2"
"grunnskolepoeng","2014","1146","alle","innvandrere","personer","6"
"grunnskolepoeng","2014","1146","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1146","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1146","1","alle","grunnskolepoeng","34,8"
"grunnskolepoeng","2014","1146","1","alle","personer","88"
"grunnskolepoeng","2014","1146","1","bef_u_innv_og_norskf","grunnskolepoeng","35,4"
"grunnskolepoeng","2014","1146","1","bef_u_innv_og_norskf","personer","83"
"grunnskolepoeng","2014","1146","1","befolkningen_ellers","grunnskolepoeng","35,4"
"grunnskolepoeng","2014","1146","1","befolkningen_ellers","personer","83"
"grunnskolepoeng","2014","1146","1","innvandrere","grunnskolepoeng","24,4"
"grunnskolepoeng","2014","1146","1","innvandrere","personer","5"
"grunnskolepoeng","2014","1146","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1146","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1146","0","alle","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","1146","0","alle","personer","72"
"grunnskolepoeng","2014","1146","0","bef_u_innv_og_norskf","grunnskolepoeng","41"
"grunnskolepoeng","2014","1146","0","bef_u_innv_og_norskf","personer","70"
"grunnskolepoeng","2014","1146","0","befolkningen_ellers","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","1146","0","befolkningen_ellers","personer","71"
"grunnskolepoeng","2014","1146","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1146","0","innvandrere","personer","0"
"grunnskolepoeng","2014","1146","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1146","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1149","alle","alle","grunnskolepoeng","38,4"
"grunnskolepoeng","2014","1149","alle","alle","personer","592"
"grunnskolepoeng","2014","1149","alle","bef_u_innv_og_norskf","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","1149","alle","bef_u_innv_og_norskf","personer","549"
"grunnskolepoeng","2014","1149","alle","befolkningen_ellers","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","1149","alle","befolkningen_ellers","personer","555"
"grunnskolepoeng","2014","1149","alle","innvandrere","grunnskolepoeng","33"
"grunnskolepoeng","2014","1149","alle","innvandrere","personer","37"
"grunnskolepoeng","2014","1149","alle","norskfodte_m_innvf","grunnskolepoeng","36,6"
"grunnskolepoeng","2014","1149","alle","norskfodte_m_innvf","personer","6"
"grunnskolepoeng","2014","1149","1","alle","grunnskolepoeng","35,8"
"grunnskolepoeng","2014","1149","1","alle","personer","279"
"grunnskolepoeng","2014","1149","1","bef_u_innv_og_norskf","grunnskolepoeng","36"
"grunnskolepoeng","2014","1149","1","bef_u_innv_og_norskf","personer","256"
"grunnskolepoeng","2014","1149","1","befolkningen_ellers","grunnskolepoeng","36"
"grunnskolepoeng","2014","1149","1","befolkningen_ellers","personer","262"
"grunnskolepoeng","2014","1149","1","innvandrere","grunnskolepoeng","33,6"
"grunnskolepoeng","2014","1149","1","innvandrere","personer","17"
"grunnskolepoeng","2014","1149","1","norskfodte_m_innvf","grunnskolepoeng","36,6"
"grunnskolepoeng","2014","1149","1","norskfodte_m_innvf","personer","6"
"grunnskolepoeng","2014","1149","0","alle","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","1149","0","alle","personer","313"
"grunnskolepoeng","2014","1149","0","bef_u_innv_og_norskf","grunnskolepoeng","41,4"
"grunnskolepoeng","2014","1149","0","bef_u_innv_og_norskf","personer","293"
"grunnskolepoeng","2014","1149","0","befolkningen_ellers","grunnskolepoeng","41,4"
"grunnskolepoeng","2014","1149","0","befolkningen_ellers","personer","293"
"grunnskolepoeng","2014","1149","0","innvandrere","grunnskolepoeng","32,6"
"grunnskolepoeng","2014","1149","0","innvandrere","personer","20"
"grunnskolepoeng","2014","1149","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1149","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1151","alle","alle","grunnskolepoeng","47,4"
"grunnskolepoeng","2014","1151","alle","alle","personer","4"
"grunnskolepoeng","2014","1151","alle","bef_u_innv_og_norskf","grunnskolepoeng","47,4"
"grunnskolepoeng","2014","1151","alle","bef_u_innv_og_norskf","personer","4"
"grunnskolepoeng","2014","1151","alle","befolkningen_ellers","grunnskolepoeng","47,4"
"grunnskolepoeng","2014","1151","alle","befolkningen_ellers","personer","4"
"grunnskolepoeng","2014","1151","alle","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1151","alle","innvandrere","personer","0"
"grunnskolepoeng","2014","1151","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1151","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1151","1","alle","grunnskolepoeng","0"
"grunnskolepoeng","2014","1151","1","alle","personer","0"
"grunnskolepoeng","2014","1151","1","bef_u_innv_og_norskf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1151","1","bef_u_innv_og_norskf","personer","0"
"grunnskolepoeng","2014","1151","1","befolkningen_ellers","grunnskolepoeng","0"
"grunnskolepoeng","2014","1151","1","befolkningen_ellers","personer","0"
"grunnskolepoeng","2014","1151","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1151","1","innvandrere","personer","0"
"grunnskolepoeng","2014","1151","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1151","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1151","0","alle","grunnskolepoeng","48,4"
"grunnskolepoeng","2014","1151","0","alle","personer","3"
"grunnskolepoeng","2014","1151","0","bef_u_innv_og_norskf","grunnskolepoeng","48,4"
"grunnskolepoeng","2014","1151","0","bef_u_innv_og_norskf","personer","3"
"grunnskolepoeng","2014","1151","0","befolkningen_ellers","grunnskolepoeng","48,4"
"grunnskolepoeng","2014","1151","0","befolkningen_ellers","personer","3"
"grunnskolepoeng","2014","1151","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1151","0","innvandrere","personer","0"
"grunnskolepoeng","2014","1151","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1151","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1160","alle","alle","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","1160","alle","alle","personer","115"
"grunnskolepoeng","2014","1160","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,2"
"grunnskolepoeng","2014","1160","alle","bef_u_innv_og_norskf","personer","109"
"grunnskolepoeng","2014","1160","alle","befolkningen_ellers","grunnskolepoeng","40"
"grunnskolepoeng","2014","1160","alle","befolkningen_ellers","personer","110"
"grunnskolepoeng","2014","1160","alle","innvandrere","grunnskolepoeng","25,6"
"grunnskolepoeng","2014","1160","alle","innvandrere","personer","5"
"grunnskolepoeng","2014","1160","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1160","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1160","1","alle","grunnskolepoeng","37"
"grunnskolepoeng","2014","1160","1","alle","personer","62"
"grunnskolepoeng","2014","1160","1","bef_u_innv_og_norskf","grunnskolepoeng","37,6"
"grunnskolepoeng","2014","1160","1","bef_u_innv_og_norskf","personer","59"
"grunnskolepoeng","2014","1160","1","befolkningen_ellers","grunnskolepoeng","37,6"
"grunnskolepoeng","2014","1160","1","befolkningen_ellers","personer","59"
"grunnskolepoeng","2014","1160","1","innvandrere","grunnskolepoeng","24,8"
"grunnskolepoeng","2014","1160","1","innvandrere","personer","3"
