"naringsregion_nr","barnikommune","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"47","innvandrerbakgr","5","prosent","6,268958544","2013","barnehagedeltakelse"
"48","innvandrerbakgr","5","prosent","7,843137255","2013","barnehagedeltakelse"
"49","innvandrerbakgr","5","prosent","9,41475827","2013","barnehagedeltakelse"
"50","innvandrerbakgr","5","prosent","7,397260274","2013","barnehagedeltakelse"
"51","innvandrerbakgr","5","prosent","10,85106383","2013","barnehagedeltakelse"
"52","innvandrerbakgr","5","prosent","8,60058309","2013","barnehagedeltakelse"
"53","innvandrerbakgr","5","prosent","7,680945347","2013","barnehagedeltakelse"
"54","innvandrerbakgr","5","prosent","17,01030928","2013","barnehagedeltakelse"
"55","innvandrerbakgr","5","prosent","8,914100486","2013","barnehagedeltakelse"
"56","innvandrerbakgr","5","prosent","10,01031992","2013","barnehagedeltakelse"
"57","innvandrerbakgr","5","prosent","3,832752613","2013","barnehagedeltakelse"
"58","innvandrerbakgr","5","prosent","23,89380531","2013","barnehagedeltakelse"
"59","innvandrerbakgr","5","prosent","6,796116505","2013","barnehagedeltakelse"
"60","innvandrerbakgr","5","prosent","6,338028169","2013","barnehagedeltakelse"
"61","innvandrerbakgr","5","prosent","9,153005464","2013","barnehagedeltakelse"
"62","innvandrerbakgr","5","prosent","6,315789474","2013","barnehagedeltakelse"
"63","innvandrerbakgr","5","prosent","7,183908046","2013","barnehagedeltakelse"
"64","innvandrerbakgr","5","prosent","6,987951807","2013","barnehagedeltakelse"
"65","innvandrerbakgr","5","prosent","4,87804878","2013","barnehagedeltakelse"
"66","innvandrerbakgr","5","prosent","7,692307692","2013","barnehagedeltakelse"
"67","innvandrerbakgr","5","prosent","5,577689243","2013","barnehagedeltakelse"
"68","innvandrerbakgr","5","prosent","4,511278195","2013","barnehagedeltakelse"
"69","innvandrerbakgr","5","prosent","13,57142857","2013","barnehagedeltakelse"
"70","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"71","innvandrerbakgr","5","prosent","7,602339181","2013","barnehagedeltakelse"
"72","innvandrerbakgr","5","prosent","7,588075881","2013","barnehagedeltakelse"
"73","innvandrerbakgr","5","prosent","7,042253521","2013","barnehagedeltakelse"
"74","innvandrerbakgr","5","prosent","9,180327869","2013","barnehagedeltakelse"
"75","innvandrerbakgr","5","prosent","8,239700375","2013","barnehagedeltakelse"
"76","innvandrerbakgr","5","prosent","10,46831956","2013","barnehagedeltakelse"
"77","innvandrerbakgr","5","prosent","9,113924051","2013","barnehagedeltakelse"
"78","innvandrerbakgr","5","prosent","4,904632153","2013","barnehagedeltakelse"
"79","innvandrerbakgr","5","prosent","9,753787879","2013","barnehagedeltakelse"
"80","innvandrerbakgr","5","prosent","3,636363636","2013","barnehagedeltakelse"
"81","innvandrerbakgr","5","prosent","8,798283262","2013","barnehagedeltakelse"
"82","innvandrerbakgr","5","prosent","4,316546763","2013","barnehagedeltakelse"
"83","innvandrerbakgr","5","prosent","13,46153846","2013","barnehagedeltakelse"
"01","barn_ellers","1_5","personer","1476","2013","barnehagedeltakelse"
"02","barn_ellers","1_5","personer","2961","2013","barnehagedeltakelse"
"03","barn_ellers","1_5","personer","2761","2013","barnehagedeltakelse"
"04","barn_ellers","1_5","personer","6249","2013","barnehagedeltakelse"
"05","barn_ellers","1_5","personer","10022","2013","barnehagedeltakelse"
"06","barn_ellers","1_5","personer","7881","2013","barnehagedeltakelse"
"07","barn_ellers","1_5","personer","8927","2013","barnehagedeltakelse"
"08","barn_ellers","1_5","personer","5507","2013","barnehagedeltakelse"
"09","barn_ellers","1_5","personer","29824","2013","barnehagedeltakelse"
"10","barn_ellers","1_5","personer","750","2013","barnehagedeltakelse"
"11","barn_ellers","1_5","personer","2206","2013","barnehagedeltakelse"
"12","barn_ellers","1_5","personer","4369","2013","barnehagedeltakelse"
"13","barn_ellers","1_5","personer","1631","2013","barnehagedeltakelse"
"14","barn_ellers","1_5","personer","3208","2013","barnehagedeltakelse"
"15","barn_ellers","1_5","personer","1432","2013","barnehagedeltakelse"
"16","barn_ellers","1_5","personer","1753","2013","barnehagedeltakelse"
"17","barn_ellers","1_5","personer","612","2013","barnehagedeltakelse"
"18","barn_ellers","1_5","personer","822","2013","barnehagedeltakelse"
"19","barn_ellers","1_5","personer","784","2013","barnehagedeltakelse"
"20","barn_ellers","1_5","personer","8751","2013","barnehagedeltakelse"
"21","barn_ellers","1_5","personer","849","2013","barnehagedeltakelse"
"22","barn_ellers","1_5","personer","1661","2013","barnehagedeltakelse"
"23","barn_ellers","1_5","personer","921","2013","barnehagedeltakelse"
"24","barn_ellers","1_5","personer","1706","2013","barnehagedeltakelse"
"25","barn_ellers","1_5","personer","6787","2013","barnehagedeltakelse"
"26","barn_ellers","1_5","personer","4290","2013","barnehagedeltakelse"
"27","barn_ellers","1_5","personer","5577","2013","barnehagedeltakelse"
"28","barn_ellers","1_5","personer","759","2013","barnehagedeltakelse"
"29","barn_ellers","1_5","personer","942","2013","barnehagedeltakelse"
"30","barn_ellers","1_5","personer","684","2013","barnehagedeltakelse"
"31","barn_ellers","1_5","personer","347","2013","barnehagedeltakelse"
"32","barn_ellers","1_5","personer","4824","2013","barnehagedeltakelse"
"33","barn_ellers","1_5","personer","2087","2013","barnehagedeltakelse"
"34","barn_ellers","1_5","personer","1448","2013","barnehagedeltakelse"
"35","barn_ellers","1_5","personer","7814","2013","barnehagedeltakelse"
"36","barn_ellers","1_5","personer","1470","2013","barnehagedeltakelse"
"37","barn_ellers","1_5","personer","6037","2013","barnehagedeltakelse"
"38","barn_ellers","1_5","personer","1460","2013","barnehagedeltakelse"
"39","barn_ellers","1_5","personer","18885","2013","barnehagedeltakelse"
"40","barn_ellers","1_5","personer","14008","2013","barnehagedeltakelse"
"41","barn_ellers","1_5","personer","1646","2013","barnehagedeltakelse"
"42","barn_ellers","1_5","personer","1029","2013","barnehagedeltakelse"
"43","barn_ellers","1_5","personer","760","2013","barnehagedeltakelse"
"44","barn_ellers","1_5","personer","2093","2013","barnehagedeltakelse"
"45","barn_ellers","1_5","personer","642","2013","barnehagedeltakelse"
"46","barn_ellers","1_5","personer","3846","2013","barnehagedeltakelse"
"47","barn_ellers","1_5","personer","4511","2013","barnehagedeltakelse"
"48","barn_ellers","1_5","personer","476","2013","barnehagedeltakelse"
"49","barn_ellers","1_5","personer","1667","2013","barnehagedeltakelse"
"50","barn_ellers","1_5","personer","1577","2013","barnehagedeltakelse"
"51","barn_ellers","1_5","personer","2026","2013","barnehagedeltakelse"
"52","barn_ellers","1_5","personer","2988","2013","barnehagedeltakelse"
"53","barn_ellers","1_5","personer","3038","2013","barnehagedeltakelse"
"54","barn_ellers","1_5","personer","809","2013","barnehagedeltakelse"
"55","barn_ellers","1_5","personer","2531","2013","barnehagedeltakelse"
"56","barn_ellers","1_5","personer","4426","2013","barnehagedeltakelse"
"57","barn_ellers","1_5","personer","1277","2013","barnehagedeltakelse"
"58","barn_ellers","1_5","personer","384","2013","barnehagedeltakelse"
"59","barn_ellers","1_5","personer","454","2013","barnehagedeltakelse"
"60","barn_ellers","1_5","personer","1233","2013","barnehagedeltakelse"
"61","barn_ellers","1_5","personer","13331","2013","barnehagedeltakelse"
"62","barn_ellers","1_5","personer","358","2013","barnehagedeltakelse"
"63","barn_ellers","1_5","personer","1620","2013","barnehagedeltakelse"
"64","barn_ellers","1_5","personer","3515","2013","barnehagedeltakelse"
"65","barn_ellers","1_5","personer","408","2013","barnehagedeltakelse"
"66","barn_ellers","1_5","personer","547","2013","barnehagedeltakelse"
"67","barn_ellers","1_5","personer","1095","2013","barnehagedeltakelse"
"68","barn_ellers","1_5","personer","668","2013","barnehagedeltakelse"
"69","barn_ellers","1_5","personer","617","2013","barnehagedeltakelse"
"70","barn_ellers","1_5","personer","183","2013","barnehagedeltakelse"
"71","barn_ellers","1_5","personer","786","2013","barnehagedeltakelse"
"72","barn_ellers","1_5","personer","1699","2013","barnehagedeltakelse"
"73","barn_ellers","1_5","personer","4328","2013","barnehagedeltakelse"
"74","barn_ellers","1_5","personer","1287","2013","barnehagedeltakelse"
"75","barn_ellers","1_5","personer","1145","2013","barnehagedeltakelse"
"76","barn_ellers","1_5","personer","1498","2013","barnehagedeltakelse"
"77","barn_ellers","1_5","personer","1814","2013","barnehagedeltakelse"
"78","barn_ellers","1_5","personer","1583","2013","barnehagedeltakelse"
"79","barn_ellers","1_5","personer","4474","2013","barnehagedeltakelse"
"80","barn_ellers","1_5","personer","734","2013","barnehagedeltakelse"
"81","barn_ellers","1_5","personer","2115","2013","barnehagedeltakelse"
"82","barn_ellers","1_5","personer","640","2013","barnehagedeltakelse"
"83","barn_ellers","1_5","personer","1040","2013","barnehagedeltakelse"
"01","barn_ellers","1","personer","275","2013","barnehagedeltakelse"
"02","barn_ellers","1","personer","542","2013","barnehagedeltakelse"
"03","barn_ellers","1","personer","499","2013","barnehagedeltakelse"
"04","barn_ellers","1","personer","1136","2013","barnehagedeltakelse"
"05","barn_ellers","1","personer","1871","2013","barnehagedeltakelse"
"06","barn_ellers","1","personer","1371","2013","barnehagedeltakelse"
"07","barn_ellers","1","personer","1596","2013","barnehagedeltakelse"
"08","barn_ellers","1","personer","1017","2013","barnehagedeltakelse"
"09","barn_ellers","1","personer","6760","2013","barnehagedeltakelse"
"10","barn_ellers","1","personer","128","2013","barnehagedeltakelse"
"11","barn_ellers","1","personer","408","2013","barnehagedeltakelse"
"12","barn_ellers","1","personer","836","2013","barnehagedeltakelse"
"13","barn_ellers","1","personer","318","2013","barnehagedeltakelse"
"14","barn_ellers","1","personer","636","2013","barnehagedeltakelse"
"15","barn_ellers","1","personer","262","2013","barnehagedeltakelse"
"16","barn_ellers","1","personer","315","2013","barnehagedeltakelse"
"17","barn_ellers","1","personer","109","2013","barnehagedeltakelse"
"18","barn_ellers","1","personer","139","2013","barnehagedeltakelse"
"19","barn_ellers","1","personer","125","2013","barnehagedeltakelse"
"20","barn_ellers","1","personer","1656","2013","barnehagedeltakelse"
"21","barn_ellers","1","personer","141","2013","barnehagedeltakelse"
"22","barn_ellers","1","personer","294","2013","barnehagedeltakelse"
"23","barn_ellers","1","personer","184","2013","barnehagedeltakelse"
"24","barn_ellers","1","personer","307","2013","barnehagedeltakelse"
"25","barn_ellers","1","personer","1227","2013","barnehagedeltakelse"
"26","barn_ellers","1","personer","768","2013","barnehagedeltakelse"
"27","barn_ellers","1","personer","1030","2013","barnehagedeltakelse"
"28","barn_ellers","1","personer","157","2013","barnehagedeltakelse"
"29","barn_ellers","1","personer","184","2013","barnehagedeltakelse"
"30","barn_ellers","1","personer","117","2013","barnehagedeltakelse"
"31","barn_ellers","1","personer","72","2013","barnehagedeltakelse"
"32","barn_ellers","1","personer","900","2013","barnehagedeltakelse"
"33","barn_ellers","1","personer","432","2013","barnehagedeltakelse"
"34","barn_ellers","1","personer","258","2013","barnehagedeltakelse"
"35","barn_ellers","1","personer","1474","2013","barnehagedeltakelse"
"36","barn_ellers","1","personer","283","2013","barnehagedeltakelse"
"37","barn_ellers","1","personer","1160","2013","barnehagedeltakelse"
"38","barn_ellers","1","personer","288","2013","barnehagedeltakelse"
"39","barn_ellers","1","personer","3655","2013","barnehagedeltakelse"
"40","barn_ellers","1","personer","2788","2013","barnehagedeltakelse"
"41","barn_ellers","1","personer","282","2013","barnehagedeltakelse"
"42","barn_ellers","1","personer","196","2013","barnehagedeltakelse"
"43","barn_ellers","1","personer","146","2013","barnehagedeltakelse"
"44","barn_ellers","1","personer","419","2013","barnehagedeltakelse"
"45","barn_ellers","1","personer","135","2013","barnehagedeltakelse"
"46","barn_ellers","1","personer","710","2013","barnehagedeltakelse"
"47","barn_ellers","1","personer","867","2013","barnehagedeltakelse"
"48","barn_ellers","1","personer","98","2013","barnehagedeltakelse"
"49","barn_ellers","1","personer","288","2013","barnehagedeltakelse"
"50","barn_ellers","1","personer","302","2013","barnehagedeltakelse"
"51","barn_ellers","1","personer","357","2013","barnehagedeltakelse"
"52","barn_ellers","1","personer","548","2013","barnehagedeltakelse"
"53","barn_ellers","1","personer","582","2013","barnehagedeltakelse"
"54","barn_ellers","1","personer","153","2013","barnehagedeltakelse"
"55","barn_ellers","1","personer","441","2013","barnehagedeltakelse"
"56","barn_ellers","1","personer","862","2013","barnehagedeltakelse"
"57","barn_ellers","1","personer","233","2013","barnehagedeltakelse"
"58","barn_ellers","1","personer","73","2013","barnehagedeltakelse"
"59","barn_ellers","1","personer","76","2013","barnehagedeltakelse"
"60","barn_ellers","1","personer","212","2013","barnehagedeltakelse"
"61","barn_ellers","1","personer","2615","2013","barnehagedeltakelse"
"62","barn_ellers","1","personer","58","2013","barnehagedeltakelse"
"63","barn_ellers","1","personer","305","2013","barnehagedeltakelse"
"64","barn_ellers","1","personer","655","2013","barnehagedeltakelse"
"65","barn_ellers","1","personer","68","2013","barnehagedeltakelse"
"66","barn_ellers","1","personer","112","2013","barnehagedeltakelse"
"67","barn_ellers","1","personer","186","2013","barnehagedeltakelse"
"68","barn_ellers","1","personer","120","2013","barnehagedeltakelse"
"69","barn_ellers","1","personer","133","2013","barnehagedeltakelse"
"70","barn_ellers","1","personer","43","2013","barnehagedeltakelse"
"71","barn_ellers","1","personer","161","2013","barnehagedeltakelse"
"72","barn_ellers","1","personer","318","2013","barnehagedeltakelse"
"73","barn_ellers","1","personer","798","2013","barnehagedeltakelse"
"74","barn_ellers","1","personer","245","2013","barnehagedeltakelse"
"75","barn_ellers","1","personer","188","2013","barnehagedeltakelse"
"76","barn_ellers","1","personer","290","2013","barnehagedeltakelse"
"77","barn_ellers","1","personer","333","2013","barnehagedeltakelse"
"78","barn_ellers","1","personer","288","2013","barnehagedeltakelse"
"79","barn_ellers","1","personer","825","2013","barnehagedeltakelse"
"80","barn_ellers","1","personer","135","2013","barnehagedeltakelse"
"81","barn_ellers","1","personer","396","2013","barnehagedeltakelse"
"82","barn_ellers","1","personer","103","2013","barnehagedeltakelse"
"83","barn_ellers","1","personer","201","2013","barnehagedeltakelse"
"01","barn_ellers","2","personer","277","2013","barnehagedeltakelse"
"02","barn_ellers","2","personer","589","2013","barnehagedeltakelse"
"03","barn_ellers","2","personer","560","2013","barnehagedeltakelse"
"04","barn_ellers","2","personer","1184","2013","barnehagedeltakelse"
"05","barn_ellers","2","personer","1865","2013","barnehagedeltakelse"
"06","barn_ellers","2","personer","1498","2013","barnehagedeltakelse"
"07","barn_ellers","2","personer","1723","2013","barnehagedeltakelse"
"08","barn_ellers","2","personer","1058","2013","barnehagedeltakelse"
"09","barn_ellers","2","personer","6196","2013","barnehagedeltakelse"
"10","barn_ellers","2","personer","129","2013","barnehagedeltakelse"
"11","barn_ellers","2","personer","430","2013","barnehagedeltakelse"
"12","barn_ellers","2","personer","819","2013","barnehagedeltakelse"
"13","barn_ellers","2","personer","296","2013","barnehagedeltakelse"
"14","barn_ellers","2","personer","587","2013","barnehagedeltakelse"
"15","barn_ellers","2","personer","261","2013","barnehagedeltakelse"
"16","barn_ellers","2","personer","353","2013","barnehagedeltakelse"
"17","barn_ellers","2","personer","112","2013","barnehagedeltakelse"
"18","barn_ellers","2","personer","148","2013","barnehagedeltakelse"
"19","barn_ellers","2","personer","153","2013","barnehagedeltakelse"
"20","barn_ellers","2","personer","1688","2013","barnehagedeltakelse"
"21","barn_ellers","2","personer","180","2013","barnehagedeltakelse"
"22","barn_ellers","2","personer","312","2013","barnehagedeltakelse"
"23","barn_ellers","2","personer","192","2013","barnehagedeltakelse"
"24","barn_ellers","2","personer","329","2013","barnehagedeltakelse"
"25","barn_ellers","2","personer","1361","2013","barnehagedeltakelse"
"26","barn_ellers","2","personer","805","2013","barnehagedeltakelse"
"27","barn_ellers","2","personer","1122","2013","barnehagedeltakelse"
"28","barn_ellers","2","personer","140","2013","barnehagedeltakelse"
"29","barn_ellers","2","personer","179","2013","barnehagedeltakelse"
"30","barn_ellers","2","personer","148","2013","barnehagedeltakelse"
"31","barn_ellers","2","personer","64","2013","barnehagedeltakelse"
"32","barn_ellers","2","personer","940","2013","barnehagedeltakelse"
"33","barn_ellers","2","personer","360","2013","barnehagedeltakelse"
"34","barn_ellers","2","personer","302","2013","barnehagedeltakelse"
"35","barn_ellers","2","personer","1579","2013","barnehagedeltakelse"
"36","barn_ellers","2","personer","254","2013","barnehagedeltakelse"
"37","barn_ellers","2","personer","1150","2013","barnehagedeltakelse"
