"aar","bydel_nr","vreg_2","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
2014,"NULL","1","0","personer","343","befolkning_verdensregion_2","NULL","NULL","1122"
2014,"NULL","1","1","personer","518","befolkning_verdensregion_2","NULL","NULL","1122"
2014,"NULL","1","alle","personer","861","befolkning_verdensregion_2","NULL","NULL","1122"
2014,"NULL","2","0","personer","206","befolkning_verdensregion_2","NULL","NULL","1122"
2014,"NULL","2","1","personer","146","befolkning_verdensregion_2","NULL","NULL","1122"
2014,"NULL","2","alle","personer","352","befolkning_verdensregion_2","NULL","NULL","1122"
2014,"NULL","1","0","personer","933","befolkning_verdensregion_2","NULL","NULL","1124"
2014,"NULL","1","1","personer","1305","befolkning_verdensregion_2","NULL","NULL","1124"
2014,"NULL","1","alle","personer","2238","befolkning_verdensregion_2","NULL","NULL","1124"
2014,"NULL","2","0","personer","845","befolkning_verdensregion_2","NULL","NULL","1124"
2014,"NULL","2","1","personer","658","befolkning_verdensregion_2","NULL","NULL","1124"
2014,"NULL","2","alle","personer","1503","befolkning_verdensregion_2","NULL","NULL","1124"
2014,"NULL","1","0","personer","258","befolkning_verdensregion_2","NULL","NULL","1127"
2014,"NULL","1","1","personer","369","befolkning_verdensregion_2","NULL","NULL","1127"
2014,"NULL","1","alle","personer","627","befolkning_verdensregion_2","NULL","NULL","1127"
2014,"NULL","2","0","personer","204","befolkning_verdensregion_2","NULL","NULL","1127"
2014,"NULL","2","1","personer","169","befolkning_verdensregion_2","NULL","NULL","1127"
2014,"NULL","2","alle","personer","373","befolkning_verdensregion_2","NULL","NULL","1127"
2014,"NULL","1","0","personer","30","befolkning_verdensregion_2","NULL","NULL","1129"
2014,"NULL","1","1","personer","51","befolkning_verdensregion_2","NULL","NULL","1129"
2014,"NULL","1","alle","personer","81","befolkning_verdensregion_2","NULL","NULL","1129"
2014,"NULL","2","0","personer","15","befolkning_verdensregion_2","NULL","NULL","1129"
2014,"NULL","2","1","personer","5","befolkning_verdensregion_2","NULL","NULL","1129"
2014,"NULL","2","alle","personer","20","befolkning_verdensregion_2","NULL","NULL","1129"
2014,"NULL","1","0","personer","253","befolkning_verdensregion_2","NULL","NULL","1130"
2014,"NULL","1","1","personer","331","befolkning_verdensregion_2","NULL","NULL","1130"
2014,"NULL","1","alle","personer","584","befolkning_verdensregion_2","NULL","NULL","1130"
2014,"NULL","2","0","personer","286","befolkning_verdensregion_2","NULL","NULL","1130"
2014,"NULL","2","1","personer","197","befolkning_verdensregion_2","NULL","NULL","1130"
2014,"NULL","2","alle","personer","483","befolkning_verdensregion_2","NULL","NULL","1130"
2014,"NULL","1","0","personer","132","befolkning_verdensregion_2","NULL","NULL","1133"
2014,"NULL","1","1","personer","154","befolkning_verdensregion_2","NULL","NULL","1133"
2014,"NULL","1","alle","personer","286","befolkning_verdensregion_2","NULL","NULL","1133"
2014,"NULL","2","0","personer","76","befolkning_verdensregion_2","NULL","NULL","1133"
2014,"NULL","2","1","personer","67","befolkning_verdensregion_2","NULL","NULL","1133"
2014,"NULL","2","alle","personer","143","befolkning_verdensregion_2","NULL","NULL","1133"
2014,"NULL","1","0","personer","106","befolkning_verdensregion_2","NULL","NULL","1134"
2014,"NULL","1","1","personer","111","befolkning_verdensregion_2","NULL","NULL","1134"
2014,"NULL","1","alle","personer","217","befolkning_verdensregion_2","NULL","NULL","1134"
2014,"NULL","2","0","personer","72","befolkning_verdensregion_2","NULL","NULL","1134"
2014,"NULL","2","1","personer","59","befolkning_verdensregion_2","NULL","NULL","1134"
2014,"NULL","2","alle","personer","131","befolkning_verdensregion_2","NULL","NULL","1134"
2014,"NULL","1","0","personer","78","befolkning_verdensregion_2","NULL","NULL","1135"
2014,"NULL","1","1","personer","105","befolkning_verdensregion_2","NULL","NULL","1135"
2014,"NULL","1","alle","personer","183","befolkning_verdensregion_2","NULL","NULL","1135"
2014,"NULL","2","0","personer","83","befolkning_verdensregion_2","NULL","NULL","1135"
2014,"NULL","2","1","personer","64","befolkning_verdensregion_2","NULL","NULL","1135"
2014,"NULL","2","alle","personer","147","befolkning_verdensregion_2","NULL","NULL","1135"
2014,"NULL","1","0","personer","123","befolkning_verdensregion_2","NULL","NULL","1141"
2014,"NULL","1","1","personer","198","befolkning_verdensregion_2","NULL","NULL","1141"
2014,"NULL","1","alle","personer","321","befolkning_verdensregion_2","NULL","NULL","1141"
2014,"NULL","2","0","personer","24","befolkning_verdensregion_2","NULL","NULL","1141"
2014,"NULL","2","1","personer","8","befolkning_verdensregion_2","NULL","NULL","1141"
2014,"NULL","2","alle","personer","32","befolkning_verdensregion_2","NULL","NULL","1141"
2014,"NULL","1","0","personer","157","befolkning_verdensregion_2","NULL","NULL","1142"
2014,"NULL","1","1","personer","226","befolkning_verdensregion_2","NULL","NULL","1142"
2014,"NULL","1","alle","personer","383","befolkning_verdensregion_2","NULL","NULL","1142"
2014,"NULL","2","0","personer","73","befolkning_verdensregion_2","NULL","NULL","1142"
2014,"NULL","2","1","personer","35","befolkning_verdensregion_2","NULL","NULL","1142"
2014,"NULL","2","alle","personer","108","befolkning_verdensregion_2","NULL","NULL","1142"
2014,"NULL","1","0","personer","15","befolkning_verdensregion_2","NULL","NULL","1144"
2014,"NULL","1","1","personer","12","befolkning_verdensregion_2","NULL","NULL","1144"
2014,"NULL","1","alle","personer","27","befolkning_verdensregion_2","NULL","NULL","1144"
2014,"NULL","2","0","personer","8","befolkning_verdensregion_2","NULL","NULL","1144"
2014,"NULL","2","1","personer","6","befolkning_verdensregion_2","NULL","NULL","1144"
2014,"NULL","2","alle","personer","14","befolkning_verdensregion_2","NULL","NULL","1144"
2014,"NULL","1","0","personer","28","befolkning_verdensregion_2","NULL","NULL","1145"
2014,"NULL","1","1","personer","38","befolkning_verdensregion_2","NULL","NULL","1145"
2014,"NULL","1","alle","personer","66","befolkning_verdensregion_2","NULL","NULL","1145"
2014,"NULL","2","0","personer","9","befolkning_verdensregion_2","NULL","NULL","1145"
2014,"NULL","2","1","personer","6","befolkning_verdensregion_2","NULL","NULL","1145"
2014,"NULL","2","alle","personer","15","befolkning_verdensregion_2","NULL","NULL","1145"
2014,"NULL","1","0","personer","149","befolkning_verdensregion_2","NULL","NULL","1146"
2014,"NULL","1","1","personer","272","befolkning_verdensregion_2","NULL","NULL","1146"
2014,"NULL","1","alle","personer","421","befolkning_verdensregion_2","NULL","NULL","1146"
2014,"NULL","2","0","personer","196","befolkning_verdensregion_2","NULL","NULL","1146"
2014,"NULL","2","1","personer","132","befolkning_verdensregion_2","NULL","NULL","1146"
2014,"NULL","2","alle","personer","328","befolkning_verdensregion_2","NULL","NULL","1146"
2014,"NULL","1","0","personer","826","befolkning_verdensregion_2","NULL","NULL","1149"
2014,"NULL","1","1","personer","1294","befolkning_verdensregion_2","NULL","NULL","1149"
2014,"NULL","1","alle","personer","2120","befolkning_verdensregion_2","NULL","NULL","1149"
2014,"NULL","2","0","personer","836","befolkning_verdensregion_2","NULL","NULL","1149"
2014,"NULL","2","1","personer","491","befolkning_verdensregion_2","NULL","NULL","1149"
2014,"NULL","2","alle","personer","1327","befolkning_verdensregion_2","NULL","NULL","1149"
2014,"NULL","1","0","personer","3","befolkning_verdensregion_2","NULL","NULL","1151"
2014,"NULL","1","1","personer","4","befolkning_verdensregion_2","NULL","NULL","1151"
2014,"NULL","1","alle","personer","7","befolkning_verdensregion_2","NULL","NULL","1151"
2014,"NULL","2","0","personer","7","befolkning_verdensregion_2","NULL","NULL","1151"
2014,"NULL","2","1","personer","3","befolkning_verdensregion_2","NULL","NULL","1151"
2014,"NULL","2","alle","personer","10","befolkning_verdensregion_2","NULL","NULL","1151"
2014,"NULL","1","0","personer","306","befolkning_verdensregion_2","NULL","NULL","1160"
2014,"NULL","1","1","personer","493","befolkning_verdensregion_2","NULL","NULL","1160"
2014,"NULL","1","alle","personer","799","befolkning_verdensregion_2","NULL","NULL","1160"
2014,"NULL","2","0","personer","137","befolkning_verdensregion_2","NULL","NULL","1160"
2014,"NULL","2","1","personer","74","befolkning_verdensregion_2","NULL","NULL","1160"
2014,"NULL","2","alle","personer","211","befolkning_verdensregion_2","NULL","NULL","1160"
2014,"NULL","1","0","personer","7307","befolkning_verdensregion_2","NULL","NULL","1201"
2014,"NULL","1","1","personer","11021","befolkning_verdensregion_2","NULL","NULL","1201"
2014,"NULL","1","alle","personer","18328","befolkning_verdensregion_2","NULL","NULL","1201"
2014,"NULL","2","0","personer","9179","befolkning_verdensregion_2","NULL","NULL","1201"
2014,"NULL","2","1","personer","8751","befolkning_verdensregion_2","NULL","NULL","1201"
2014,"NULL","2","alle","personer","17930","befolkning_verdensregion_2","NULL","NULL","1201"
2014,"NULL","1","0","personer","135","befolkning_verdensregion_2","NULL","NULL","1211"
2014,"NULL","1","1","personer","201","befolkning_verdensregion_2","NULL","NULL","1211"
2014,"NULL","1","alle","personer","336","befolkning_verdensregion_2","NULL","NULL","1211"
2014,"NULL","2","0","personer","35","befolkning_verdensregion_2","NULL","NULL","1211"
2014,"NULL","2","1","personer","20","befolkning_verdensregion_2","NULL","NULL","1211"
2014,"NULL","2","alle","personer","55","befolkning_verdensregion_2","NULL","NULL","1211"
2014,"NULL","1","0","personer","111","befolkning_verdensregion_2","NULL","NULL","1216"
2014,"NULL","1","1","personer","170","befolkning_verdensregion_2","NULL","NULL","1216"
2014,"NULL","1","alle","personer","281","befolkning_verdensregion_2","NULL","NULL","1216"
2014,"NULL","2","0","personer","85","befolkning_verdensregion_2","NULL","NULL","1216"
2014,"NULL","2","1","personer","80","befolkning_verdensregion_2","NULL","NULL","1216"
2014,"NULL","2","alle","personer","165","befolkning_verdensregion_2","NULL","NULL","1216"
2014,"NULL","1","0","personer","249","befolkning_verdensregion_2","NULL","NULL","1219"
2014,"NULL","1","1","personer","352","befolkning_verdensregion_2","NULL","NULL","1219"
2014,"NULL","1","alle","personer","601","befolkning_verdensregion_2","NULL","NULL","1219"
2014,"NULL","2","0","personer","259","befolkning_verdensregion_2","NULL","NULL","1219"
2014,"NULL","2","1","personer","198","befolkning_verdensregion_2","NULL","NULL","1219"
2014,"NULL","2","alle","personer","457","befolkning_verdensregion_2","NULL","NULL","1219"
2014,"NULL","1","0","personer","318","befolkning_verdensregion_2","NULL","NULL","1221"
2014,"NULL","1","1","personer","637","befolkning_verdensregion_2","NULL","NULL","1221"
2014,"NULL","1","alle","personer","955","befolkning_verdensregion_2","NULL","NULL","1221"
2014,"NULL","2","0","personer","431","befolkning_verdensregion_2","NULL","NULL","1221"
2014,"NULL","2","1","personer","371","befolkning_verdensregion_2","NULL","NULL","1221"
2014,"NULL","2","alle","personer","802","befolkning_verdensregion_2","NULL","NULL","1221"
2014,"NULL","1","0","personer","64","befolkning_verdensregion_2","NULL","NULL","1222"
2014,"NULL","1","1","personer","79","befolkning_verdensregion_2","NULL","NULL","1222"
2014,"NULL","1","alle","personer","143","befolkning_verdensregion_2","NULL","NULL","1222"
2014,"NULL","2","0","personer","22","befolkning_verdensregion_2","NULL","NULL","1222"
2014,"NULL","2","1","personer","15","befolkning_verdensregion_2","NULL","NULL","1222"
2014,"NULL","2","alle","personer","37","befolkning_verdensregion_2","NULL","NULL","1222"
2014,"NULL","1","0","personer","82","befolkning_verdensregion_2","NULL","NULL","1223"
2014,"NULL","1","1","personer","85","befolkning_verdensregion_2","NULL","NULL","1223"
2014,"NULL","1","alle","personer","167","befolkning_verdensregion_2","NULL","NULL","1223"
2014,"NULL","2","0","personer","32","befolkning_verdensregion_2","NULL","NULL","1223"
2014,"NULL","2","1","personer","8","befolkning_verdensregion_2","NULL","NULL","1223"
2014,"NULL","2","alle","personer","40","befolkning_verdensregion_2","NULL","NULL","1223"
2014,"NULL","1","0","personer","234","befolkning_verdensregion_2","NULL","NULL","1224"
2014,"NULL","1","1","personer","296","befolkning_verdensregion_2","NULL","NULL","1224"
2014,"NULL","1","alle","personer","530","befolkning_verdensregion_2","NULL","NULL","1224"
2014,"NULL","2","0","personer","222","befolkning_verdensregion_2","NULL","NULL","1224"
2014,"NULL","2","1","personer","128","befolkning_verdensregion_2","NULL","NULL","1224"
2014,"NULL","2","alle","personer","350","befolkning_verdensregion_2","NULL","NULL","1224"
2014,"NULL","1","0","personer","20","befolkning_verdensregion_2","NULL","NULL","1227"
2014,"NULL","1","1","personer","29","befolkning_verdensregion_2","NULL","NULL","1227"
2014,"NULL","1","alle","personer","49","befolkning_verdensregion_2","NULL","NULL","1227"
2014,"NULL","2","0","personer","9","befolkning_verdensregion_2","NULL","NULL","1227"
2014,"NULL","2","1","personer","7","befolkning_verdensregion_2","NULL","NULL","1227"
2014,"NULL","2","alle","personer","16","befolkning_verdensregion_2","NULL","NULL","1227"
2014,"NULL","1","0","personer","153","befolkning_verdensregion_2","NULL","NULL","1228"
2014,"NULL","1","1","personer","172","befolkning_verdensregion_2","NULL","NULL","1228"
2014,"NULL","1","alle","personer","325","befolkning_verdensregion_2","NULL","NULL","1228"
2014,"NULL","2","0","personer","159","befolkning_verdensregion_2","NULL","NULL","1228"
2014,"NULL","2","1","personer","112","befolkning_verdensregion_2","NULL","NULL","1228"
2014,"NULL","2","alle","personer","271","befolkning_verdensregion_2","NULL","NULL","1228"
2014,"NULL","1","0","personer","81","befolkning_verdensregion_2","NULL","NULL","1231"
2014,"NULL","1","1","personer","84","befolkning_verdensregion_2","NULL","NULL","1231"
2014,"NULL","1","alle","personer","165","befolkning_verdensregion_2","NULL","NULL","1231"
2014,"NULL","2","0","personer","78","befolkning_verdensregion_2","NULL","NULL","1231"
2014,"NULL","2","1","personer","64","befolkning_verdensregion_2","NULL","NULL","1231"
2014,"NULL","2","alle","personer","142","befolkning_verdensregion_2","NULL","NULL","1231"
2014,"NULL","1","0","personer","34","befolkning_verdensregion_2","NULL","NULL","1232"
2014,"NULL","1","1","personer","35","befolkning_verdensregion_2","NULL","NULL","1232"
2014,"NULL","1","alle","personer","69","befolkning_verdensregion_2","NULL","NULL","1232"
2014,"NULL","2","0","personer","15","befolkning_verdensregion_2","NULL","NULL","1232"
2014,"NULL","2","1","personer","9","befolkning_verdensregion_2","NULL","NULL","1232"
2014,"NULL","2","alle","personer","24","befolkning_verdensregion_2","NULL","NULL","1232"
2014,"NULL","1","0","personer","45","befolkning_verdensregion_2","NULL","NULL","1233"
2014,"NULL","1","1","personer","51","befolkning_verdensregion_2","NULL","NULL","1233"
2014,"NULL","1","alle","personer","96","befolkning_verdensregion_2","NULL","NULL","1233"
2014,"NULL","2","0","personer","13","befolkning_verdensregion_2","NULL","NULL","1233"
2014,"NULL","2","1","personer","12","befolkning_verdensregion_2","NULL","NULL","1233"
2014,"NULL","2","alle","personer","25","befolkning_verdensregion_2","NULL","NULL","1233"
2014,"NULL","1","0","personer","25","befolkning_verdensregion_2","NULL","NULL","1234"
2014,"NULL","1","1","personer","24","befolkning_verdensregion_2","NULL","NULL","1234"
2014,"NULL","1","alle","personer","49","befolkning_verdensregion_2","NULL","NULL","1234"
2014,"NULL","2","0","personer","5","befolkning_verdensregion_2","NULL","NULL","1234"
2014,"NULL","2","1","personer","3","befolkning_verdensregion_2","NULL","NULL","1234"
2014,"NULL","2","alle","personer","8","befolkning_verdensregion_2","NULL","NULL","1234"
2014,"NULL","1","0","personer","212","befolkning_verdensregion_2","NULL","NULL","1235"
2014,"NULL","1","1","personer","307","befolkning_verdensregion_2","NULL","NULL","1235"
2014,"NULL","1","alle","personer","519","befolkning_verdensregion_2","NULL","NULL","1235"
2014,"NULL","2","0","personer","198","befolkning_verdensregion_2","NULL","NULL","1235"
2014,"NULL","2","1","personer","193","befolkning_verdensregion_2","NULL","NULL","1235"
2014,"NULL","2","alle","personer","391","befolkning_verdensregion_2","NULL","NULL","1235"
