"tabell_navn","aar","kommune_nr","enhet","vreg_6","tabellvariabel"
"befolkning_verdensregion_6","2015","0233","person","sor_og_mellom_amerika","65"
"befolkning_verdensregion_6","2015","0234","person","sor_og_mellom_amerika","13"
"befolkning_verdensregion_6","2015","0235","person","sor_og_mellom_amerika","147"
"befolkning_verdensregion_6","2015","0236","person","sor_og_mellom_amerika","35"
"befolkning_verdensregion_6","2015","0237","person","sor_og_mellom_amerika","105"
"befolkning_verdensregion_6","2015","0238","person","sor_og_mellom_amerika","38"
"befolkning_verdensregion_6","2015","0239","person","sor_og_mellom_amerika","20"
"befolkning_verdensregion_6","2015","0301","person","sor_og_mellom_amerika","5755"
"befolkning_verdensregion_6","2015","0402","person","sor_og_mellom_amerika","56"
"befolkning_verdensregion_6","2015","0403","person","sor_og_mellom_amerika","67"
"befolkning_verdensregion_6","2015","0412","person","sor_og_mellom_amerika","20"
"befolkning_verdensregion_6","2015","0415","person","sor_og_mellom_amerika","9"
"befolkning_verdensregion_6","2015","0417","person","sor_og_mellom_amerika","25"
"befolkning_verdensregion_6","2015","0418","person","sor_og_mellom_amerika","11"
"befolkning_verdensregion_6","2015","0419","person","sor_og_mellom_amerika","17"
"befolkning_verdensregion_6","2015","0420","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","0423","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","0425","person","sor_og_mellom_amerika","6"
"befolkning_verdensregion_6","2015","0426","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","0427","person","sor_og_mellom_amerika","43"
"befolkning_verdensregion_6","2015","0428","person","sor_og_mellom_amerika","6"
"befolkning_verdensregion_6","2015","0429","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","0430","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","0432","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","0434","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","0436","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","0437","person","sor_og_mellom_amerika","6"
"befolkning_verdensregion_6","2015","0438","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","0439","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","0441","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","0501","person","sor_og_mellom_amerika","27"
"befolkning_verdensregion_6","2015","0502","person","sor_og_mellom_amerika","54"
"befolkning_verdensregion_6","2015","0511","person","sor_og_mellom_amerika","6"
"befolkning_verdensregion_6","2015","0512","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","0513","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","0514","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","0515","person","sor_og_mellom_amerika","7"
"befolkning_verdensregion_6","2015","0516","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","0517","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","0519","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","0520","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","0521","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","0522","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","0528","person","sor_og_mellom_amerika","9"
"befolkning_verdensregion_6","2015","0529","person","sor_og_mellom_amerika","17"
"befolkning_verdensregion_6","2015","0532","person","sor_og_mellom_amerika","9"
"befolkning_verdensregion_6","2015","0533","person","sor_og_mellom_amerika","42"
"befolkning_verdensregion_6","2015","0534","person","sor_og_mellom_amerika","18"
"befolkning_verdensregion_6","2015","0536","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","0538","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","0540","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","0541","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","0542","person","sor_og_mellom_amerika","11"
"befolkning_verdensregion_6","2015","0543","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","0544","person","sor_og_mellom_amerika","21"
"befolkning_verdensregion_6","2015","0545","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","0602","person","sor_og_mellom_amerika","272"
"befolkning_verdensregion_6","2015","0604","person","sor_og_mellom_amerika","187"
"befolkning_verdensregion_6","2015","0605","person","sor_og_mellom_amerika","111"
"befolkning_verdensregion_6","2015","0612","person","sor_og_mellom_amerika","30"
"befolkning_verdensregion_6","2015","0615","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","0616","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","0617","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","0618","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","0619","person","sor_og_mellom_amerika","11"
"befolkning_verdensregion_6","2015","0620","person","sor_og_mellom_amerika","17"
"befolkning_verdensregion_6","2015","0621","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","0622","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","0623","person","sor_og_mellom_amerika","30"
"befolkning_verdensregion_6","2015","0624","person","sor_og_mellom_amerika","41"
"befolkning_verdensregion_6","2015","0625","person","sor_og_mellom_amerika","81"
"befolkning_verdensregion_6","2015","0626","person","sor_og_mellom_amerika","88"
"befolkning_verdensregion_6","2015","0627","person","sor_og_mellom_amerika","57"
"befolkning_verdensregion_6","2015","0628","person","sor_og_mellom_amerika","14"
"befolkning_verdensregion_6","2015","0631","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","0632","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","0633","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","0701","person","sor_og_mellom_amerika","73"
"befolkning_verdensregion_6","2015","0702","person","sor_og_mellom_amerika","32"
"befolkning_verdensregion_6","2015","0704","person","sor_og_mellom_amerika","115"
"befolkning_verdensregion_6","2015","0706","person","sor_og_mellom_amerika","157"
"befolkning_verdensregion_6","2015","0709","person","sor_og_mellom_amerika","136"
"befolkning_verdensregion_6","2015","0711","person","sor_og_mellom_amerika","19"
"befolkning_verdensregion_6","2015","0713","person","sor_og_mellom_amerika","16"
"befolkning_verdensregion_6","2015","0714","person","sor_og_mellom_amerika","6"
"befolkning_verdensregion_6","2015","0716","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","0719","person","sor_og_mellom_amerika","13"
"befolkning_verdensregion_6","2015","0720","person","sor_og_mellom_amerika","21"
"befolkning_verdensregion_6","2015","0722","person","sor_og_mellom_amerika","52"
"befolkning_verdensregion_6","2015","0723","person","sor_og_mellom_amerika","11"
"befolkning_verdensregion_6","2015","0728","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","0805","person","sor_og_mellom_amerika","124"
"befolkning_verdensregion_6","2015","0806","person","sor_og_mellom_amerika","281"
"befolkning_verdensregion_6","2015","0807","person","sor_og_mellom_amerika","20"
"befolkning_verdensregion_6","2015","0811","person","sor_og_mellom_amerika","9"
"befolkning_verdensregion_6","2015","0814","person","sor_og_mellom_amerika","21"
"befolkning_verdensregion_6","2015","0815","person","sor_og_mellom_amerika","24"
"befolkning_verdensregion_6","2015","0817","person","sor_og_mellom_amerika","10"
"befolkning_verdensregion_6","2015","0819","person","sor_og_mellom_amerika","9"
"befolkning_verdensregion_6","2015","0821","person","sor_og_mellom_amerika","22"
"befolkning_verdensregion_6","2015","0822","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","0826","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","0827","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","0828","person","sor_og_mellom_amerika","7"
"befolkning_verdensregion_6","2015","0829","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","0830","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","0831","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","0833","person","sor_og_mellom_amerika","13"
"befolkning_verdensregion_6","2015","0834","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","0901","person","sor_og_mellom_amerika","11"
"befolkning_verdensregion_6","2015","0904","person","sor_og_mellom_amerika","45"
"befolkning_verdensregion_6","2015","0906","person","sor_og_mellom_amerika","120"
"befolkning_verdensregion_6","2015","0911","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","0912","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","0914","person","sor_og_mellom_amerika","14"
"befolkning_verdensregion_6","2015","0919","person","sor_og_mellom_amerika","6"
"befolkning_verdensregion_6","2015","0926","person","sor_og_mellom_amerika","13"
"befolkning_verdensregion_6","2015","0928","person","sor_og_mellom_amerika","22"
"befolkning_verdensregion_6","2015","0929","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","0935","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","0937","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","0938","person","sor_og_mellom_amerika","6"
"befolkning_verdensregion_6","2015","0940","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","0941","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","1001","person","sor_og_mellom_amerika","813"
"befolkning_verdensregion_6","2015","1002","person","sor_og_mellom_amerika","56"
"befolkning_verdensregion_6","2015","1003","person","sor_og_mellom_amerika","27"
"befolkning_verdensregion_6","2015","1004","person","sor_og_mellom_amerika","20"
"befolkning_verdensregion_6","2015","1014","person","sor_og_mellom_amerika","54"
"befolkning_verdensregion_6","2015","1017","person","sor_og_mellom_amerika","24"
"befolkning_verdensregion_6","2015","1018","person","sor_og_mellom_amerika","41"
"befolkning_verdensregion_6","2015","1021","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","1026","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1027","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1029","person","sor_og_mellom_amerika","7"
"befolkning_verdensregion_6","2015","1032","person","sor_og_mellom_amerika","41"
"befolkning_verdensregion_6","2015","1034","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1037","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","1046","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","1101","person","sor_og_mellom_amerika","22"
"befolkning_verdensregion_6","2015","1102","person","sor_og_mellom_amerika","335"
"befolkning_verdensregion_6","2015","1103","person","sor_og_mellom_amerika","1167"
"befolkning_verdensregion_6","2015","1106","person","sor_og_mellom_amerika","165"
"befolkning_verdensregion_6","2015","1111","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1112","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1114","person","sor_og_mellom_amerika","9"
"befolkning_verdensregion_6","2015","1119","person","sor_og_mellom_amerika","52"
"befolkning_verdensregion_6","2015","1120","person","sor_og_mellom_amerika","33"
"befolkning_verdensregion_6","2015","1121","person","sor_og_mellom_amerika","43"
"befolkning_verdensregion_6","2015","1122","person","sor_og_mellom_amerika","12"
"befolkning_verdensregion_6","2015","1124","person","sor_og_mellom_amerika","169"
"befolkning_verdensregion_6","2015","1127","person","sor_og_mellom_amerika","34"
"befolkning_verdensregion_6","2015","1129","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1130","person","sor_og_mellom_amerika","20"
"befolkning_verdensregion_6","2015","1133","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","1134","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1135","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","1141","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1142","person","sor_og_mellom_amerika","17"
"befolkning_verdensregion_6","2015","1144","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1145","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","1146","person","sor_og_mellom_amerika","20"
"befolkning_verdensregion_6","2015","1149","person","sor_og_mellom_amerika","163"
"befolkning_verdensregion_6","2015","1151","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1160","person","sor_og_mellom_amerika","12"
"befolkning_verdensregion_6","2015","1201","person","sor_og_mellom_amerika","2050"
"befolkning_verdensregion_6","2015","1211","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1216","person","sor_og_mellom_amerika","13"
"befolkning_verdensregion_6","2015","1219","person","sor_og_mellom_amerika","20"
"befolkning_verdensregion_6","2015","1221","person","sor_og_mellom_amerika","50"
"befolkning_verdensregion_6","2015","1222","person","sor_og_mellom_amerika","12"
"befolkning_verdensregion_6","2015","1223","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","1224","person","sor_og_mellom_amerika","25"
"befolkning_verdensregion_6","2015","1227","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1228","person","sor_og_mellom_amerika","16"
"befolkning_verdensregion_6","2015","1231","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","1232","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1233","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1234","person","sor_og_mellom_amerika","0"
