"aar","naringsregion_nr","vreg_3","botid_5","tabellvariabel","tabell_navn","enhet"
"2014","78","2","0_4","182","sysselsatte_botid_land","personer"
"2014","78","2","10+","149","sysselsatte_botid_land","personer"
"2014","78","2","5_9","128","sysselsatte_botid_land","personer"
"2014","78","2","alle","459","sysselsatte_botid_land","personer"
"2014","78","alle","0_4","540","sysselsatte_botid_land","personer"
"2014","78","alle","10+","316","sysselsatte_botid_land","personer"
"2014","78","alle","5_9","272","sysselsatte_botid_land","personer"
"2014","78","alle","alle","1128","sysselsatte_botid_land","personer"
"2014","79","1","0_4","1612","sysselsatte_botid_land","personer"
"2014","79","1","10+","935","sysselsatte_botid_land","personer"
"2014","79","1","5_9","756","sysselsatte_botid_land","personer"
"2014","79","1","alle","3303","sysselsatte_botid_land","personer"
"2014","79","2","0_4","693","sysselsatte_botid_land","personer"
"2014","79","2","10+","844","sysselsatte_botid_land","personer"
"2014","79","2","5_9","555","sysselsatte_botid_land","personer"
"2014","79","2","alle","2092","sysselsatte_botid_land","personer"
"2014","79","alle","0_4","2305","sysselsatte_botid_land","personer"
"2014","79","alle","10+","1779","sysselsatte_botid_land","personer"
"2014","79","alle","5_9","1311","sysselsatte_botid_land","personer"
"2014","79","alle","alle","5395","sysselsatte_botid_land","personer"
"2014","80","1","0_4","212","sysselsatte_botid_land","personer"
"2014","80","1","10+","97","sysselsatte_botid_land","personer"
"2014","80","1","5_9","82","sysselsatte_botid_land","personer"
"2014","80","1","alle","391","sysselsatte_botid_land","personer"
"2014","80","2","0_4","58","sysselsatte_botid_land","personer"
"2014","80","2","10+","59","sysselsatte_botid_land","personer"
"2014","80","2","5_9","66","sysselsatte_botid_land","personer"
"2014","80","2","alle","183","sysselsatte_botid_land","personer"
"2014","80","alle","0_4","270","sysselsatte_botid_land","personer"
"2014","80","alle","10+","156","sysselsatte_botid_land","personer"
"2014","80","alle","5_9","148","sysselsatte_botid_land","personer"
"2014","80","alle","alle","574","sysselsatte_botid_land","personer"
"2014","81","1","0_4","861","sysselsatte_botid_land","personer"
"2014","81","1","10+","308","sysselsatte_botid_land","personer"
"2014","81","1","5_9","343","sysselsatte_botid_land","personer"
"2014","81","1","alle","1512","sysselsatte_botid_land","personer"
"2014","81","2","0_4","393","sysselsatte_botid_land","personer"
"2014","81","2","10+","354","sysselsatte_botid_land","personer"
"2014","81","2","5_9","351","sysselsatte_botid_land","personer"
"2014","81","2","alle","1098","sysselsatte_botid_land","personer"
"2014","81","alle","0_4","1254","sysselsatte_botid_land","personer"
"2014","81","alle","10+","662","sysselsatte_botid_land","personer"
"2014","81","alle","5_9","694","sysselsatte_botid_land","personer"
"2014","81","alle","alle","2610","sysselsatte_botid_land","personer"
"2014","82","1","0_4","170","sysselsatte_botid_land","personer"
"2014","82","1","10+","188","sysselsatte_botid_land","personer"
"2014","82","1","5_9","55","sysselsatte_botid_land","personer"
"2014","82","1","alle","413","sysselsatte_botid_land","personer"
"2014","82","2","0_4","76","sysselsatte_botid_land","personer"
"2014","82","2","10+","94","sysselsatte_botid_land","personer"
"2014","82","2","5_9","59","sysselsatte_botid_land","personer"
"2014","82","2","alle","229","sysselsatte_botid_land","personer"
"2014","82","alle","0_4","246","sysselsatte_botid_land","personer"
"2014","82","alle","10+","282","sysselsatte_botid_land","personer"
"2014","82","alle","5_9","114","sysselsatte_botid_land","personer"
"2014","82","alle","alle","642","sysselsatte_botid_land","personer"
"2014","83","1","0_4","692","sysselsatte_botid_land","personer"
"2014","83","1","10+","315","sysselsatte_botid_land","personer"
"2014","83","1","5_9","137","sysselsatte_botid_land","personer"
"2014","83","1","alle","1144","sysselsatte_botid_land","personer"
"2014","83","2","0_4","256","sysselsatte_botid_land","personer"
"2014","83","2","10+","414","sysselsatte_botid_land","personer"
"2014","83","2","5_9","204","sysselsatte_botid_land","personer"
"2014","83","2","alle","874","sysselsatte_botid_land","personer"
"2014","83","alle","0_4","948","sysselsatte_botid_land","personer"
"2014","83","alle","10+","729","sysselsatte_botid_land","personer"
"2014","83","alle","5_9","341","sysselsatte_botid_land","personer"
"2014","83","alle","alle","2018","sysselsatte_botid_land","personer"
"2006","01","1","0_4","57","sysselsatte_botid_land","prosent"
"2006","01","1","10+","58","sysselsatte_botid_land","prosent"
"2006","01","1","5_9","72","sysselsatte_botid_land","prosent"
"2006","01","1","alle","60","sysselsatte_botid_land","prosent"
"2006","01","2","0_4","32","sysselsatte_botid_land","prosent"
"2006","01","2","10+","48","sysselsatte_botid_land","prosent"
"2006","01","2","5_9","37","sysselsatte_botid_land","prosent"
"2006","01","2","alle","42","sysselsatte_botid_land","prosent"
"2006","01","alle","0_4","43","sysselsatte_botid_land","prosent"
"2006","01","alle","10+","53","sysselsatte_botid_land","prosent"
"2006","01","alle","5_9","48","sysselsatte_botid_land","prosent"
"2006","01","alle","alle","50","sysselsatte_botid_land","prosent"
"2006","02","1","0_4","77","sysselsatte_botid_land","prosent"
"2006","02","1","10+","63","sysselsatte_botid_land","prosent"
"2006","02","1","5_9","70","sysselsatte_botid_land","prosent"
"2006","02","1","alle","68","sysselsatte_botid_land","prosent"
"2006","02","2","0_4","33","sysselsatte_botid_land","prosent"
"2006","02","2","10+","59","sysselsatte_botid_land","prosent"
"2006","02","2","5_9","52","sysselsatte_botid_land","prosent"
"2006","02","2","alle","50","sysselsatte_botid_land","prosent"
"2006","02","alle","0_4","50","sysselsatte_botid_land","prosent"
"2006","02","alle","10+","60","sysselsatte_botid_land","prosent"
"2006","02","alle","5_9","57","sysselsatte_botid_land","prosent"
"2006","02","alle","alle","57","sysselsatte_botid_land","prosent"
"2006","03","1","0_4","71","sysselsatte_botid_land","prosent"
"2006","03","1","10+","64","sysselsatte_botid_land","prosent"
"2006","03","1","5_9","81","sysselsatte_botid_land","prosent"
"2006","03","1","alle","68","sysselsatte_botid_land","prosent"
"2006","03","2","0_4","39","sysselsatte_botid_land","prosent"
"2006","03","2","10+","54","sysselsatte_botid_land","prosent"
"2006","03","2","5_9","49","sysselsatte_botid_land","prosent"
"2006","03","2","alle","50","sysselsatte_botid_land","prosent"
"2006","03","alle","0_4","53","sysselsatte_botid_land","prosent"
"2006","03","alle","10+","58","sysselsatte_botid_land","prosent"
"2006","03","alle","5_9","58","sysselsatte_botid_land","prosent"
"2006","03","alle","alle","57","sysselsatte_botid_land","prosent"
"2006","04","1","0_4","72","sysselsatte_botid_land","prosent"
"2006","04","1","10+","60","sysselsatte_botid_land","prosent"
"2006","04","1","5_9","79","sysselsatte_botid_land","prosent"
"2006","04","1","alle","66","sysselsatte_botid_land","prosent"
"2006","04","2","0_4","30","sysselsatte_botid_land","prosent"
"2006","04","2","10+","54","sysselsatte_botid_land","prosent"
"2006","04","2","5_9","43","sysselsatte_botid_land","prosent"
"2006","04","2","alle","45","sysselsatte_botid_land","prosent"
"2006","04","alle","0_4","44","sysselsatte_botid_land","prosent"
"2006","04","alle","10+","57","sysselsatte_botid_land","prosent"
"2006","04","alle","5_9","50","sysselsatte_botid_land","prosent"
"2006","04","alle","alle","52","sysselsatte_botid_land","prosent"
"2006","05","1","0_4","69","sysselsatte_botid_land","prosent"
"2006","05","1","10+","75","sysselsatte_botid_land","prosent"
"2006","05","1","5_9","83","sysselsatte_botid_land","prosent"
"2006","05","1","alle","74","sysselsatte_botid_land","prosent"
"2006","05","2","0_4","43","sysselsatte_botid_land","prosent"
"2006","05","2","10+","63","sysselsatte_botid_land","prosent"
"2006","05","2","5_9","61","sysselsatte_botid_land","prosent"
"2006","05","2","alle","57","sysselsatte_botid_land","prosent"
"2006","05","alle","0_4","57","sysselsatte_botid_land","prosent"
"2006","05","alle","10+","69","sysselsatte_botid_land","prosent"
"2006","05","alle","5_9","70","sysselsatte_botid_land","prosent"
"2006","05","alle","alle","66","sysselsatte_botid_land","prosent"
"2006","06","1","0_4","67","sysselsatte_botid_land","prosent"
"2006","06","1","10+","73","sysselsatte_botid_land","prosent"
"2006","06","1","5_9","81","sysselsatte_botid_land","prosent"
"2006","06","1","alle","73","sysselsatte_botid_land","prosent"
"2006","06","2","0_4","42","sysselsatte_botid_land","prosent"
"2006","06","2","10+","66","sysselsatte_botid_land","prosent"
"2006","06","2","5_9","60","sysselsatte_botid_land","prosent"
"2006","06","2","alle","58","sysselsatte_botid_land","prosent"
"2006","06","alle","0_4","52","sysselsatte_botid_land","prosent"
"2006","06","alle","10+","70","sysselsatte_botid_land","prosent"
"2006","06","alle","5_9","68","sysselsatte_botid_land","prosent"
"2006","06","alle","alle","65","sysselsatte_botid_land","prosent"
"2006","07","1","0_4","73","sysselsatte_botid_land","prosent"
"2006","07","1","10+","70","sysselsatte_botid_land","prosent"
"2006","07","1","5_9","81","sysselsatte_botid_land","prosent"
"2006","07","1","alle","73","sysselsatte_botid_land","prosent"
"2006","07","2","0_4","42","sysselsatte_botid_land","prosent"
"2006","07","2","10+","65","sysselsatte_botid_land","prosent"
"2006","07","2","5_9","57","sysselsatte_botid_land","prosent"
"2006","07","2","alle","59","sysselsatte_botid_land","prosent"
"2006","07","alle","0_4","54","sysselsatte_botid_land","prosent"
"2006","07","alle","10+","67","sysselsatte_botid_land","prosent"
"2006","07","alle","5_9","65","sysselsatte_botid_land","prosent"
"2006","07","alle","alle","64","sysselsatte_botid_land","prosent"
"2006","08","1","0_4","73","sysselsatte_botid_land","prosent"
"2006","08","1","10+","69","sysselsatte_botid_land","prosent"
"2006","08","1","5_9","77","sysselsatte_botid_land","prosent"
"2006","08","1","alle","72","sysselsatte_botid_land","prosent"
"2006","08","2","0_4","49","sysselsatte_botid_land","prosent"
"2006","08","2","10+","65","sysselsatte_botid_land","prosent"
"2006","08","2","5_9","62","sysselsatte_botid_land","prosent"
"2006","08","2","alle","60","sysselsatte_botid_land","prosent"
"2006","08","alle","0_4","60","sysselsatte_botid_land","prosent"
"2006","08","alle","10+","67","sysselsatte_botid_land","prosent"
"2006","08","alle","5_9","68","sysselsatte_botid_land","prosent"
"2006","08","alle","alle","65","sysselsatte_botid_land","prosent"
"2006","09","1","0_4","74","sysselsatte_botid_land","prosent"
"2006","09","1","10+","69","sysselsatte_botid_land","prosent"
"2006","09","1","5_9","80","sysselsatte_botid_land","prosent"
"2006","09","1","alle","73","sysselsatte_botid_land","prosent"
"2006","09","2","0_4","46","sysselsatte_botid_land","prosent"
"2006","09","2","10+","55","sysselsatte_botid_land","prosent"
"2006","09","2","5_9","54","sysselsatte_botid_land","prosent"
"2006","09","2","alle","53","sysselsatte_botid_land","prosent"
"2006","09","alle","0_4","57","sysselsatte_botid_land","prosent"
"2006","09","alle","10+","58","sysselsatte_botid_land","prosent"
"2006","09","alle","5_9","60","sysselsatte_botid_land","prosent"
"2006","09","alle","alle","58","sysselsatte_botid_land","prosent"
"2006","10","1","0_4","65","sysselsatte_botid_land","prosent"
"2006","10","1","10+","73","sysselsatte_botid_land","prosent"
"2006","10","1","5_9","83","sysselsatte_botid_land","prosent"
"2006","10","1","alle","72","sysselsatte_botid_land","prosent"
"2006","10","2","0_4","51","sysselsatte_botid_land","prosent"
"2006","10","2","10+","63","sysselsatte_botid_land","prosent"
"2006","10","2","5_9","64","sysselsatte_botid_land","prosent"
"2006","10","2","alle","59","sysselsatte_botid_land","prosent"
"2006","10","alle","0_4","56","sysselsatte_botid_land","prosent"
"2006","10","alle","10+","69","sysselsatte_botid_land","prosent"
"2006","10","alle","5_9","68","sysselsatte_botid_land","prosent"
"2006","10","alle","alle","64","sysselsatte_botid_land","prosent"
"2006","11","1","0_4","62","sysselsatte_botid_land","prosent"
"2006","11","1","10+","62","sysselsatte_botid_land","prosent"
"2006","11","1","5_9","79","sysselsatte_botid_land","prosent"
"2006","11","1","alle","64","sysselsatte_botid_land","prosent"
"2006","11","2","0_4","37","sysselsatte_botid_land","prosent"
"2006","11","2","10+","59","sysselsatte_botid_land","prosent"
"2006","11","2","5_9","47","sysselsatte_botid_land","prosent"
"2006","11","2","alle","49","sysselsatte_botid_land","prosent"
"2006","11","alle","0_4","45","sysselsatte_botid_land","prosent"
"2006","11","alle","10+","60","sysselsatte_botid_land","prosent"
"2006","11","alle","5_9","56","sysselsatte_botid_land","prosent"
"2006","11","alle","alle","56","sysselsatte_botid_land","prosent"
"2006","12","1","0_4","65","sysselsatte_botid_land","prosent"
"2006","12","1","10+","66","sysselsatte_botid_land","prosent"
"2006","12","1","5_9","78","sysselsatte_botid_land","prosent"
"2006","12","1","alle","68","sysselsatte_botid_land","prosent"
"2006","12","2","0_4","34","sysselsatte_botid_land","prosent"
"2006","12","2","10+","61","sysselsatte_botid_land","prosent"
"2006","12","2","5_9","52","sysselsatte_botid_land","prosent"
"2006","12","2","alle","49","sysselsatte_botid_land","prosent"
"2006","12","alle","0_4","46","sysselsatte_botid_land","prosent"
"2006","12","alle","10+","64","sysselsatte_botid_land","prosent"
"2006","12","alle","5_9","62","sysselsatte_botid_land","prosent"
"2006","12","alle","alle","57","sysselsatte_botid_land","prosent"
"2006","13","1","0_4","56","sysselsatte_botid_land","prosent"
"2006","13","1","10+","65","sysselsatte_botid_land","prosent"
"2006","13","1","5_9","72","sysselsatte_botid_land","prosent"
"2006","13","1","alle","64","sysselsatte_botid_land","prosent"
"2006","13","2","0_4","32","sysselsatte_botid_land","prosent"
"2006","13","2","10+","56","sysselsatte_botid_land","prosent"
"2006","13","2","5_9","44","sysselsatte_botid_land","prosent"
"2006","13","2","alle","43","sysselsatte_botid_land","prosent"
"2006","13","alle","0_4","40","sysselsatte_botid_land","prosent"
"2006","13","alle","10+","62","sysselsatte_botid_land","prosent"
"2006","13","alle","5_9","55","sysselsatte_botid_land","prosent"
"2006","13","alle","alle","53","sysselsatte_botid_land","prosent"
"2006","14","1","0_4","62","sysselsatte_botid_land","prosent"
"2006","14","1","10+","70","sysselsatte_botid_land","prosent"
"2006","14","1","5_9","71","sysselsatte_botid_land","prosent"
"2006","14","1","alle","68","sysselsatte_botid_land","prosent"
"2006","14","2","0_4","28","sysselsatte_botid_land","prosent"
"2006","14","2","10+","59","sysselsatte_botid_land","prosent"
"2006","14","2","5_9","51","sysselsatte_botid_land","prosent"
