"kommune_nr","provetype","enhet","aar","tabell_navn","spraaknivaa","tabellvariabel"
"1653","lytting","prosent","2015","norsk_prover","b1","50"
"1653","muntlig","personer","2015","norsk_prover","b1","4"
"1653","muntlig","prosent","2015","norsk_prover","b1","40"
"1653","skriftlig","personer","2015","norsk_prover","b1","2"
"1653","skriftlig","prosent","2015","norsk_prover","b1","20"
"1702","lese","personer","2015","norsk_prover","b1","18"
"1702","lese","prosent","2015","norsk_prover","b1","53"
"1702","lytting","personer","2015","norsk_prover","b1","15"
"1702","lytting","prosent","2015","norsk_prover","b1","42"
"1702","muntlig","personer","2015","norsk_prover","b1","12"
"1702","muntlig","prosent","2015","norsk_prover","b1","36"
"1702","skriftlig","personer","2015","norsk_prover","b1","9"
"1702","skriftlig","prosent","2015","norsk_prover","b1","25"
"1703","lese","personer","2015","norsk_prover","b1","17"
"1703","lese","prosent","2015","norsk_prover","b1","57"
"1703","lytting","personer","2015","norsk_prover","b1","16"
"1703","lytting","prosent","2015","norsk_prover","b1","53"
"1703","muntlig","personer","2015","norsk_prover","b1","12"
"1703","muntlig","prosent","2015","norsk_prover","b1","34"
"1703","skriftlig","personer","2015","norsk_prover","b1","5"
"1703","skriftlig","prosent","2015","norsk_prover","b1","16"
"1711","lese","personer","2015","norsk_prover","b1",":"
"1711","lese","prosent","2015","norsk_prover","b1",":"
"1711","lytting","personer","2015","norsk_prover","b1",":"
"1711","lytting","prosent","2015","norsk_prover","b1",":"
"1711","muntlig","personer","2015","norsk_prover","b1",":"
"1711","muntlig","prosent","2015","norsk_prover","b1",":"
"1711","skriftlig","personer","2015","norsk_prover","b1",":"
"1711","skriftlig","prosent","2015","norsk_prover","b1",":"
"1714","lese","personer","2015","norsk_prover","b1","11"
"1714","lese","prosent","2015","norsk_prover","b1","34"
"1714","lytting","personer","2015","norsk_prover","b1","13"
"1714","lytting","prosent","2015","norsk_prover","b1","41"
"1714","muntlig","personer","2015","norsk_prover","b1","12"
"1714","muntlig","prosent","2015","norsk_prover","b1","36"
"1714","skriftlig","personer","2015","norsk_prover","b1","7"
"1714","skriftlig","prosent","2015","norsk_prover","b1","21"
"1719","lese","personer","2015","norsk_prover","b1","26"
"1719","lese","prosent","2015","norsk_prover","b1","58"
"1719","lytting","personer","2015","norsk_prover","b1","24"
"1719","lytting","prosent","2015","norsk_prover","b1","53"
"1719","muntlig","personer","2015","norsk_prover","b1","20"
"1719","muntlig","prosent","2015","norsk_prover","b1","48"
"1719","skriftlig","personer","2015","norsk_prover","b1","14"
"1719","skriftlig","prosent","2015","norsk_prover","b1","29"
"1721","lese","personer","2015","norsk_prover","b1","8"
"1721","lese","prosent","2015","norsk_prover","b1","57"
"1721","lytting","personer","2015","norsk_prover","b1","8"
"1721","lytting","prosent","2015","norsk_prover","b1","57"
"1721","muntlig","personer","2015","norsk_prover","b1","7"
"1721","muntlig","prosent","2015","norsk_prover","b1","54"
"1721","skriftlig","personer","2015","norsk_prover","b1","4"
"1721","skriftlig","prosent","2015","norsk_prover","b1","27"
"1736","lese","personer","2015","norsk_prover","b1",":"
"1736","lese","prosent","2015","norsk_prover","b1",":"
"1736","lytting","personer","2015","norsk_prover","b1",":"
"1736","lytting","prosent","2015","norsk_prover","b1",":"
"1736","muntlig","personer","2015","norsk_prover","b1",":"
"1736","muntlig","prosent","2015","norsk_prover","b1",":"
"1736","skriftlig","personer","2015","norsk_prover","b1",":"
"1736","skriftlig","prosent","2015","norsk_prover","b1",":"
"1750","lese","personer","2015","norsk_prover","b1","8"
"1750","lese","prosent","2015","norsk_prover","b1","53"
"1750","lytting","personer","2015","norsk_prover","b1","7"
"1750","lytting","prosent","2015","norsk_prover","b1","47"
"1750","muntlig","personer","2015","norsk_prover","b1","8"
"1750","muntlig","prosent","2015","norsk_prover","b1","53"
"1750","skriftlig","personer","2015","norsk_prover","b1","0"
"1750","skriftlig","prosent","2015","norsk_prover","b1","0"
"1751","lese","personer","2015","norsk_prover","b1","2"
"1751","lese","prosent","2015","norsk_prover","b1","15"
"1751","lytting","personer","2015","norsk_prover","b1","4"
"1751","lytting","prosent","2015","norsk_prover","b1","31"
"1751","muntlig","personer","2015","norsk_prover","b1","2"
"1751","muntlig","prosent","2015","norsk_prover","b1","18"
"1751","skriftlig","personer","2015","norsk_prover","b1","1"
"1751","skriftlig","prosent","2015","norsk_prover","b1","8"
"1756","lese","personer","2015","norsk_prover","b1","7"
"1756","lese","prosent","2015","norsk_prover","b1","54"
"1756","lytting","personer","2015","norsk_prover","b1","6"
"1756","lytting","prosent","2015","norsk_prover","b1","46"
"1756","muntlig","personer","2015","norsk_prover","b1","4"
"1756","muntlig","prosent","2015","norsk_prover","b1","40"
"1756","skriftlig","personer","2015","norsk_prover","b1","4"
"1756","skriftlig","prosent","2015","norsk_prover","b1","31"
"1804","lese","personer","2015","norsk_prover","b1","28"
"1804","lese","prosent","2015","norsk_prover","b1","57"
"1804","lytting","personer","2015","norsk_prover","b1","29"
"1804","lytting","prosent","2015","norsk_prover","b1","57"
"1804","muntlig","personer","2015","norsk_prover","b1","12"
"1804","muntlig","prosent","2015","norsk_prover","b1","27"
"1804","skriftlig","personer","2015","norsk_prover","b1","17"
"1804","skriftlig","prosent","2015","norsk_prover","b1","31"
"1805","lese","personer","2015","norsk_prover","b1","6"
"1805","lese","prosent","2015","norsk_prover","b1","46"
"1805","lytting","personer","2015","norsk_prover","b1","5"
"1805","lytting","prosent","2015","norsk_prover","b1","36"
"1805","muntlig","personer","2015","norsk_prover","b1","4"
"1805","muntlig","prosent","2015","norsk_prover","b1","27"
"1805","skriftlig","personer","2015","norsk_prover","b1","1"
"1805","skriftlig","prosent","2015","norsk_prover","b1","8"
"1813","lese","personer","2015","norsk_prover","b1","5"
"1813","lese","prosent","2015","norsk_prover","b1","45"
"1813","lytting","personer","2015","norsk_prover","b1","10"
"1813","lytting","prosent","2015","norsk_prover","b1","91"
"1813","muntlig","personer","2015","norsk_prover","b1",":"
"1813","muntlig","prosent","2015","norsk_prover","b1",":"
"1813","skriftlig","personer","2015","norsk_prover","b1","4"
"1813","skriftlig","prosent","2015","norsk_prover","b1","33"
"1818","lese","personer","2015","norsk_prover","b1",":"
"1818","lese","prosent","2015","norsk_prover","b1",":"
"1818","lytting","personer","2015","norsk_prover","b1",":"
"1818","lytting","prosent","2015","norsk_prover","b1",":"
"1818","muntlig","personer","2015","norsk_prover","b1",":"
"1818","muntlig","prosent","2015","norsk_prover","b1",":"
"1818","skriftlig","personer","2015","norsk_prover","b1",":"
"1818","skriftlig","prosent","2015","norsk_prover","b1",":"
"1820","lese","personer","2015","norsk_prover","b1","12"
"1820","lese","prosent","2015","norsk_prover","b1","40"
"1820","lytting","personer","2015","norsk_prover","b1","13"
"1820","lytting","prosent","2015","norsk_prover","b1","45"
"1820","muntlig","personer","2015","norsk_prover","b1","8"
"1820","muntlig","prosent","2015","norsk_prover","b1","27"
"1820","skriftlig","personer","2015","norsk_prover","b1","7"
"1820","skriftlig","prosent","2015","norsk_prover","b1","21"
"1822","lese","personer","2015","norsk_prover","b1",":"
"1822","lese","prosent","2015","norsk_prover","b1",":"
"1822","lytting","personer","2015","norsk_prover","b1",":"
"1822","lytting","prosent","2015","norsk_prover","b1",":"
"1822","muntlig","personer","2015","norsk_prover","b1",":"
"1822","muntlig","prosent","2015","norsk_prover","b1",":"
"1822","skriftlig","personer","2015","norsk_prover","b1",":"
"1822","skriftlig","prosent","2015","norsk_prover","b1",":"
"1824","lese","personer","2015","norsk_prover","b1","14"
"1824","lese","prosent","2015","norsk_prover","b1","78"
"1824","lytting","personer","2015","norsk_prover","b1","11"
"1824","lytting","prosent","2015","norsk_prover","b1","61"
"1824","muntlig","personer","2015","norsk_prover","b1","9"
"1824","muntlig","prosent","2015","norsk_prover","b1","47"
"1824","skriftlig","personer","2015","norsk_prover","b1","8"
"1824","skriftlig","prosent","2015","norsk_prover","b1","38"
"1826","lese","personer","2015","norsk_prover","b1",":"
"1826","lese","prosent","2015","norsk_prover","b1",":"
"1826","lytting","personer","2015","norsk_prover","b1",":"
"1826","lytting","prosent","2015","norsk_prover","b1",":"
"1826","muntlig","personer","2015","norsk_prover","b1",":"
"1826","muntlig","prosent","2015","norsk_prover","b1",":"
"1826","skriftlig","personer","2015","norsk_prover","b1",":"
"1826","skriftlig","prosent","2015","norsk_prover","b1",":"
"1827","lese","personer","2015","norsk_prover","b1",":"
"1827","lese","prosent","2015","norsk_prover","b1",":"
"1827","lytting","personer","2015","norsk_prover","b1",":"
"1827","lytting","prosent","2015","norsk_prover","b1",":"
"1827","muntlig","personer","2015","norsk_prover","b1",":"
"1827","muntlig","prosent","2015","norsk_prover","b1",":"
"1827","skriftlig","personer","2015","norsk_prover","b1",":"
"1827","skriftlig","prosent","2015","norsk_prover","b1",":"
"1828","lese","personer","2015","norsk_prover","b1",":"
"1828","lese","prosent","2015","norsk_prover","b1",":"
"1828","lytting","personer","2015","norsk_prover","b1",":"
"1828","lytting","prosent","2015","norsk_prover","b1",":"
"1828","muntlig","personer","2015","norsk_prover","b1",":"
"1828","muntlig","prosent","2015","norsk_prover","b1",":"
"1828","skriftlig","personer","2015","norsk_prover","b1",":"
"1828","skriftlig","prosent","2015","norsk_prover","b1",":"
"1832","lese","personer","2015","norsk_prover","b1",":"
"1832","lese","prosent","2015","norsk_prover","b1",":"
"1832","lytting","personer","2015","norsk_prover","b1",":"
"1832","lytting","prosent","2015","norsk_prover","b1",":"
"1832","muntlig","personer","2015","norsk_prover","b1",":"
"1832","muntlig","prosent","2015","norsk_prover","b1",":"
"1832","skriftlig","personer","2015","norsk_prover","b1",":"
"1832","skriftlig","prosent","2015","norsk_prover","b1",":"
"1833","lese","personer","2015","norsk_prover","b1","34"
"1833","lese","prosent","2015","norsk_prover","b1","64"
"1833","lytting","personer","2015","norsk_prover","b1","27"
"1833","lytting","prosent","2015","norsk_prover","b1","51"
"1833","muntlig","personer","2015","norsk_prover","b1","22"
"1833","muntlig","prosent","2015","norsk_prover","b1","46"
"1833","skriftlig","personer","2015","norsk_prover","b1","11"
"1833","skriftlig","prosent","2015","norsk_prover","b1","20"
"1834","lese","personer","2015","norsk_prover","b1",":"
"1834","lese","prosent","2015","norsk_prover","b1",":"
"1834","lytting","personer","2015","norsk_prover","b1",":"
"1834","lytting","prosent","2015","norsk_prover","b1",":"
"1834","muntlig","personer","2015","norsk_prover","b1",":"
"1834","muntlig","prosent","2015","norsk_prover","b1",":"
"1834","skriftlig","personer","2015","norsk_prover","b1",":"
"1834","skriftlig","prosent","2015","norsk_prover","b1",":"
"1838","lese","personer","2015","norsk_prover","b1","5"
"1838","lese","prosent","2015","norsk_prover","b1","33"
"1838","lytting","personer","2015","norsk_prover","b1","6"
"1838","lytting","prosent","2015","norsk_prover","b1","43"
"1838","muntlig","personer","2015","norsk_prover","b1",":"
"1838","muntlig","prosent","2015","norsk_prover","b1",":"
"1838","skriftlig","personer","2015","norsk_prover","b1","1"
"1838","skriftlig","prosent","2015","norsk_prover","b1","7"
"1840","lese","personer","2015","norsk_prover","b1",":"
"1840","lese","prosent","2015","norsk_prover","b1",":"
"1840","lytting","personer","2015","norsk_prover","b1",":"
"1840","lytting","prosent","2015","norsk_prover","b1",":"
"1840","muntlig","personer","2015","norsk_prover","b1",":"
"1840","muntlig","prosent","2015","norsk_prover","b1",":"
"1840","skriftlig","personer","2015","norsk_prover","b1",":"
"1840","skriftlig","prosent","2015","norsk_prover","b1",":"
"1841","lese","personer","2015","norsk_prover","b1","7"
"1841","lese","prosent","2015","norsk_prover","b1","58"
"1841","lytting","personer","2015","norsk_prover","b1","6"
"1841","lytting","prosent","2015","norsk_prover","b1","50"
"1841","muntlig","personer","2015","norsk_prover","b1","8"
"1841","muntlig","prosent","2015","norsk_prover","b1","53"
"1841","skriftlig","personer","2015","norsk_prover","b1","2"
"1841","skriftlig","prosent","2015","norsk_prover","b1","17"
"1848","lese","personer","2015","norsk_prover","b1",":"
"1848","lese","prosent","2015","norsk_prover","b1",":"
"1848","lytting","personer","2015","norsk_prover","b1",":"
"1848","lytting","prosent","2015","norsk_prover","b1",":"
"1848","muntlig","personer","2015","norsk_prover","b1",":"
"1848","muntlig","prosent","2015","norsk_prover","b1",":"
"1848","skriftlig","personer","2015","norsk_prover","b1",":"
"1848","skriftlig","prosent","2015","norsk_prover","b1",":"
"1849","lese","personer","2015","norsk_prover","b1","7"
"1849","lese","prosent","2015","norsk_prover","b1","26"
"1849","lytting","personer","2015","norsk_prover","b1","11"
"1849","lytting","prosent","2015","norsk_prover","b1","41"
"1849","muntlig","personer","2015","norsk_prover","b1",":"
"1849","muntlig","prosent","2015","norsk_prover","b1",":"
"1849","skriftlig","personer","2015","norsk_prover","b1","3"
"1849","skriftlig","prosent","2015","norsk_prover","b1","12"
"1850","lese","personer","2015","norsk_prover","b1",":"
"1850","lese","prosent","2015","norsk_prover","b1",":"
"1850","lytting","personer","2015","norsk_prover","b1",":"
"1850","lytting","prosent","2015","norsk_prover","b1",":"
"1850","muntlig","personer","2015","norsk_prover","b1",":"
"1850","muntlig","prosent","2015","norsk_prover","b1",":"
"1850","skriftlig","personer","2015","norsk_prover","b1",":"
"1850","skriftlig","prosent","2015","norsk_prover","b1",":"
"1851","lese","personer","2015","norsk_prover","b1","3"
"1851","lese","prosent","2015","norsk_prover","b1","23"
"1851","lytting","personer","2015","norsk_prover","b1","1"
"1851","lytting","prosent","2015","norsk_prover","b1","8"
"1851","muntlig","personer","2015","norsk_prover","b1","5"
"1851","muntlig","prosent","2015","norsk_prover","b1","50"
"1851","skriftlig","personer","2015","norsk_prover","b1","0"
"1851","skriftlig","prosent","2015","norsk_prover","b1","0"
"1854","lese","personer","2015","norsk_prover","b1",":"
"1854","lese","prosent","2015","norsk_prover","b1",":"
"1854","lytting","personer","2015","norsk_prover","b1",":"
"1854","lytting","prosent","2015","norsk_prover","b1",":"
"1854","muntlig","personer","2015","norsk_prover","b1",":"
"1854","muntlig","prosent","2015","norsk_prover","b1",":"
"1854","skriftlig","personer","2015","norsk_prover","b1",":"
"1854","skriftlig","prosent","2015","norsk_prover","b1",":"
"1860","lese","personer","2015","norsk_prover","b1","4"
"1860","lese","prosent","2015","norsk_prover","b1","31"
"1860","lytting","personer","2015","norsk_prover","b1","4"
"1860","lytting","prosent","2015","norsk_prover","b1","33"
"1860","muntlig","personer","2015","norsk_prover","b1","3"
"1860","muntlig","prosent","2015","norsk_prover","b1","23"
"1860","skriftlig","personer","2015","norsk_prover","b1","3"
"1860","skriftlig","prosent","2015","norsk_prover","b1","23"
"1865","lese","personer","2015","norsk_prover","b1","9"
"1865","lese","prosent","2015","norsk_prover","b1","75"
"1865","lytting","personer","2015","norsk_prover","b1","8"
"1865","lytting","prosent","2015","norsk_prover","b1","67"
"1865","muntlig","personer","2015","norsk_prover","b1","3"
"1865","muntlig","prosent","2015","norsk_prover","b1","30"
"1865","skriftlig","personer","2015","norsk_prover","b1","4"
"1865","skriftlig","prosent","2015","norsk_prover","b1","33"
"1866","lese","personer","2015","norsk_prover","b1","7"
