"kommune_nr","bosetting","enhet","maaned","tabellvariabel","tabell_navn","aar"
"0439","bosatt","personer","august","0","bosetting_maaned",2012
"0441","bosatt","personer","august","1","bosetting_maaned",2012
"0501","bosatt","personer","august","29","bosetting_maaned",2012
"0502","bosatt","personer","august","35","bosetting_maaned",2012
"0511","bosatt","personer","august","1","bosetting_maaned",2012
"0512","bosatt","personer","august","0","bosetting_maaned",2012
"0513","bosatt","personer","august","0","bosetting_maaned",2012
"0514","bosatt","personer","august","0","bosetting_maaned",2012
"0515","bosatt","personer","august","0","bosetting_maaned",2012
"0516","bosatt","personer","august","7","bosetting_maaned",2012
"0517","bosatt","personer","august","3","bosetting_maaned",2012
"0519","bosatt","personer","august","0","bosetting_maaned",2012
"0520","bosatt","personer","august","2","bosetting_maaned",2012
"0521","bosatt","personer","august","2","bosetting_maaned",2012
"0522","bosatt","personer","august","5","bosetting_maaned",2012
"0528","bosatt","personer","august","7","bosetting_maaned",2012
"0529","bosatt","personer","august","6","bosetting_maaned",2012
"0532","bosatt","personer","august","1","bosetting_maaned",2012
"0533","bosatt","personer","august","6","bosetting_maaned",2012
"0534","bosatt","personer","august","18","bosetting_maaned",2012
"0536","bosatt","personer","august","6","bosetting_maaned",2012
"0538","bosatt","personer","august","13","bosetting_maaned",2012
"0540","bosatt","personer","august","4","bosetting_maaned",2012
"0541","bosatt","personer","august","2","bosetting_maaned",2012
"0542","bosatt","personer","august","3","bosetting_maaned",2012
"0543","bosatt","personer","august","0","bosetting_maaned",2012
"0544","bosatt","personer","august","2","bosetting_maaned",2012
"0545","bosatt","personer","august","2","bosetting_maaned",2012
"0602","bosatt","personer","august","90","bosetting_maaned",2012
"0604","bosatt","personer","august","12","bosetting_maaned",2012
"0605","bosatt","personer","august","19","bosetting_maaned",2012
"0612","bosatt","personer","august","4","bosetting_maaned",2012
"0615","bosatt","personer","august","0","bosetting_maaned",2012
"0616","bosatt","personer","august","9","bosetting_maaned",2012
"0617","bosatt","personer","august","8","bosetting_maaned",2012
"0618","bosatt","personer","august","7","bosetting_maaned",2012
"0619","bosatt","personer","august","9","bosetting_maaned",2012
"0620","bosatt","personer","august","3","bosetting_maaned",2012
"0621","bosatt","personer","august","0","bosetting_maaned",2012
"0622","bosatt","personer","august","0","bosetting_maaned",2012
"0623","bosatt","personer","august","1","bosetting_maaned",2012
"0624","bosatt","personer","august","1","bosetting_maaned",2012
"0625","bosatt","personer","august","10","bosetting_maaned",2012
"0626","bosatt","personer","august","14","bosetting_maaned",2012
"0627","bosatt","personer","august","9","bosetting_maaned",2012
"0628","bosatt","personer","august","6","bosetting_maaned",2012
"0631","bosatt","personer","august","8","bosetting_maaned",2012
"0632","bosatt","personer","august","0","bosetting_maaned",2012
"0633","bosatt","personer","august","5","bosetting_maaned",2012
"0701","bosatt","personer","august","7","bosetting_maaned",2012
"0702","bosatt","personer","august","4","bosetting_maaned",2012
"0704","bosatt","personer","august","9","bosetting_maaned",2012
"0706","bosatt","personer","august","18","bosetting_maaned",2012
"0709","bosatt","personer","august","24","bosetting_maaned",2012
"0711","bosatt","personer","august","0","bosetting_maaned",2012
"0713","bosatt","personer","august","7","bosetting_maaned",2012
"0714","bosatt","personer","august","0","bosetting_maaned",2012
"0716","bosatt","personer","august","5","bosetting_maaned",2012
"0719","bosatt","personer","august","0","bosetting_maaned",2012
"0720","bosatt","personer","august","11","bosetting_maaned",2012
"0722","bosatt","personer","august","6","bosetting_maaned",2012
"0723","bosatt","personer","august","0","bosetting_maaned",2012
"0728","bosatt","personer","august","1","bosetting_maaned",2012
"0805","bosatt","personer","august","38","bosetting_maaned",2012
"0806","bosatt","personer","august","83","bosetting_maaned",2012
"0807","bosatt","personer","august","32","bosetting_maaned",2012
"0811","bosatt","personer","august","8","bosetting_maaned",2012
"0814","bosatt","personer","august","4","bosetting_maaned",2012
"0815","bosatt","personer","august","14","bosetting_maaned",2012
"0817","bosatt","personer","august","3","bosetting_maaned",2012
"0819","bosatt","personer","august","8","bosetting_maaned",2012
"0821","bosatt","personer","august","5","bosetting_maaned",2012
"0822","bosatt","personer","august","0","bosetting_maaned",2012
"0826","bosatt","personer","august","7","bosetting_maaned",2012
"0827","bosatt","personer","august","0","bosetting_maaned",2012
"0828","bosatt","personer","august","1","bosetting_maaned",2012
"0829","bosatt","personer","august","0","bosetting_maaned",2012
"0830","bosatt","personer","august","0","bosetting_maaned",2012
"0831","bosatt","personer","august","3","bosetting_maaned",2012
"0833","bosatt","personer","august","0","bosetting_maaned",2012
"0834","bosatt","personer","august","0","bosetting_maaned",2012
"0901","bosatt","personer","august","17","bosetting_maaned",2012
"0904","bosatt","personer","august","15","bosetting_maaned",2012
"0906","bosatt","personer","august","30","bosetting_maaned",2012
"0911","bosatt","personer","august","11","bosetting_maaned",2012
"0912","bosatt","personer","august","0","bosetting_maaned",2012
"0914","bosatt","personer","august","0","bosetting_maaned",2012
"0919","bosatt","personer","august","7","bosetting_maaned",2012
"0926","bosatt","personer","august","7","bosetting_maaned",2012
"0928","bosatt","personer","august","5","bosetting_maaned",2012
"0929","bosatt","personer","august","6","bosetting_maaned",2012
"0935","bosatt","personer","august","5","bosetting_maaned",2012
"0937","bosatt","personer","august","0","bosetting_maaned",2012
"0938","bosatt","personer","august","0","bosetting_maaned",2012
"0940","bosatt","personer","august","0","bosetting_maaned",2012
"0941","bosatt","personer","august","3","bosetting_maaned",2012
"1001","bosatt","personer","august","3","bosetting_maaned",2012
"1002","bosatt","personer","august","11","bosetting_maaned",2012
"1003","bosatt","personer","august","5","bosetting_maaned",2012
"1004","bosatt","personer","august","6","bosetting_maaned",2012
"1014","bosatt","personer","august","4","bosetting_maaned",2012
"1017","bosatt","personer","august","0","bosetting_maaned",2012
"1018","bosatt","personer","august","15","bosetting_maaned",2012
"1021","bosatt","personer","august","2","bosetting_maaned",2012
"1026","bosatt","personer","august","0","bosetting_maaned",2012
"1027","bosatt","personer","august","0","bosetting_maaned",2012
"1029","bosatt","personer","august","2","bosetting_maaned",2012
"1032","bosatt","personer","august","5","bosetting_maaned",2012
"1034","bosatt","personer","august","1","bosetting_maaned",2012
"1037","bosatt","personer","august","3","bosetting_maaned",2012
"1046","bosatt","personer","august","1","bosetting_maaned",2012
"1101","bosatt","personer","august","6","bosetting_maaned",2012
"1102","bosatt","personer","august","1","bosetting_maaned",2012
"1103","bosatt","personer","august","32","bosetting_maaned",2012
"1106","bosatt","personer","august","23","bosetting_maaned",2012
"1111","bosatt","personer","august","0","bosetting_maaned",2012
"1112","bosatt","personer","august","0","bosetting_maaned",2012
"1114","bosatt","personer","august","0","bosetting_maaned",2012
"1119","bosatt","personer","august","0","bosetting_maaned",2012
"1120","bosatt","personer","august","2","bosetting_maaned",2012
"1121","bosatt","personer","august","14","bosetting_maaned",2012
"1122","bosatt","personer","august","14","bosetting_maaned",2012
"1124","bosatt","personer","august","14","bosetting_maaned",2012
"1127","bosatt","personer","august","15","bosetting_maaned",2012
"1129","bosatt","personer","august","0","bosetting_maaned",2012
"1130","bosatt","personer","august","7","bosetting_maaned",2012
"1133","bosatt","personer","august","5","bosetting_maaned",2012
"1134","bosatt","personer","august","0","bosetting_maaned",2012
"1135","bosatt","personer","august","0","bosetting_maaned",2012
"1141","bosatt","personer","august","0","bosetting_maaned",2012
"1142","bosatt","personer","august","0","bosetting_maaned",2012
"1144","bosatt","personer","august","0","bosetting_maaned",2012
"1145","bosatt","personer","august","0","bosetting_maaned",2012
"1146","bosatt","personer","august","3","bosetting_maaned",2012
"1149","bosatt","personer","august","2","bosetting_maaned",2012
"1151","bosatt","personer","august","0","bosetting_maaned",2012
"1160","bosatt","personer","august","6","bosetting_maaned",2012
"1201","bosatt","personer","august","139","bosetting_maaned",2012
"1211","bosatt","personer","august","0","bosetting_maaned",2012
"1216","bosatt","personer","august","8","bosetting_maaned",2012
"1219","bosatt","personer","august","8","bosetting_maaned",2012
"1221","bosatt","personer","august","5","bosetting_maaned",2012
"1222","bosatt","personer","august","0","bosetting_maaned",2012
"1223","bosatt","personer","august","0","bosetting_maaned",2012
"1224","bosatt","personer","august","12","bosetting_maaned",2012
"1227","bosatt","personer","august","0","bosetting_maaned",2012
"1228","bosatt","personer","august","0","bosetting_maaned",2012
"1231","bosatt","personer","august","2","bosetting_maaned",2012
"1232","bosatt","personer","august","0","bosetting_maaned",2012
"1233","bosatt","personer","august","0","bosetting_maaned",2012
"1234","bosatt","personer","august","0","bosetting_maaned",2012
"1235","bosatt","personer","august","15","bosetting_maaned",2012
"1238","bosatt","personer","august","11","bosetting_maaned",2012
"1241","bosatt","personer","august","0","bosetting_maaned",2012
"1242","bosatt","personer","august","0","bosetting_maaned",2012
"1243","bosatt","personer","august","9","bosetting_maaned",2012
"1244","bosatt","personer","august","0","bosetting_maaned",2012
"1245","bosatt","personer","august","2","bosetting_maaned",2012
"1246","bosatt","personer","august","14","bosetting_maaned",2012
"1247","bosatt","personer","august","12","bosetting_maaned",2012
"1251","bosatt","personer","august","7","bosetting_maaned",2012
"1252","bosatt","personer","august","0","bosetting_maaned",2012
"1253","bosatt","personer","august","0","bosetting_maaned",2012
"1256","bosatt","personer","august","0","bosetting_maaned",2012
"1259","bosatt","personer","august","1","bosetting_maaned",2012
"1260","bosatt","personer","august","0","bosetting_maaned",2012
"1263","bosatt","personer","august","10","bosetting_maaned",2012
"1264","bosatt","personer","august","0","bosetting_maaned",2012
"1265","bosatt","personer","august","0","bosetting_maaned",2012
"1266","bosatt","personer","august","0","bosetting_maaned",2012
"1401","bosatt","personer","august","27","bosetting_maaned",2012
"1411","bosatt","personer","august","0","bosetting_maaned",2012
"1412","bosatt","personer","august","0","bosetting_maaned",2012
"1413","bosatt","personer","august","0","bosetting_maaned",2012
"1416","bosatt","personer","august","0","bosetting_maaned",2012
"1417","bosatt","personer","august","0","bosetting_maaned",2012
"1418","bosatt","personer","august","0","bosetting_maaned",2012
"1419","bosatt","personer","august","2","bosetting_maaned",2012
"1420","bosatt","personer","august","0","bosetting_maaned",2012
"1421","bosatt","personer","august","0","bosetting_maaned",2012
"1422","bosatt","personer","august","0","bosetting_maaned",2012
"1424","bosatt","personer","august","0","bosetting_maaned",2012
"1426","bosatt","personer","august","1","bosetting_maaned",2012
"1428","bosatt","personer","august","0","bosetting_maaned",2012
"1429","bosatt","personer","august","0","bosetting_maaned",2012
"1430","bosatt","personer","august","0","bosetting_maaned",2012
"1431","bosatt","personer","august","3","bosetting_maaned",2012
"1432","bosatt","personer","august","3","bosetting_maaned",2012
"1433","bosatt","personer","august","0","bosetting_maaned",2012
"1438","bosatt","personer","august","0","bosetting_maaned",2012
"1439","bosatt","personer","august","0","bosetting_maaned",2012
"1441","bosatt","personer","august","0","bosetting_maaned",2012
"1443","bosatt","personer","august","2","bosetting_maaned",2012
"1444","bosatt","personer","august","0","bosetting_maaned",2012
"1445","bosatt","personer","august","12","bosetting_maaned",2012
"1449","bosatt","personer","august","11","bosetting_maaned",2012
"1502","bosatt","personer","august","9","bosetting_maaned",2012
"1504","bosatt","personer","august","28","bosetting_maaned",2012
"1505","bosatt","personer","august","26","bosetting_maaned",2012
"1511","bosatt","personer","august","0","bosetting_maaned",2012
"1514","bosatt","personer","august","0","bosetting_maaned",2012
"1515","bosatt","personer","august","5","bosetting_maaned",2012
"1516","bosatt","personer","august","7","bosetting_maaned",2012
"1517","bosatt","personer","august","11","bosetting_maaned",2012
"1519","bosatt","personer","august","6","bosetting_maaned",2012
"1520","bosatt","personer","august","18","bosetting_maaned",2012
"1523","bosatt","personer","august","0","bosetting_maaned",2012
"1524","bosatt","personer","august","0","bosetting_maaned",2012
"1525","bosatt","personer","august","0","bosetting_maaned",2012
"1526","bosatt","personer","august","0","bosetting_maaned",2012
"1528","bosatt","personer","august","9","bosetting_maaned",2012
"1529","bosatt","personer","august","0","bosetting_maaned",2012
"1531","bosatt","personer","august","0","bosetting_maaned",2012
"1532","bosatt","personer","august","3","bosetting_maaned",2012
"1534","bosatt","personer","august","4","bosetting_maaned",2012
"1535","bosatt","personer","august","1","bosetting_maaned",2012
"1539","bosatt","personer","august","0","bosetting_maaned",2012
"1543","bosatt","personer","august","0","bosetting_maaned",2012
"1545","bosatt","personer","august","0","bosetting_maaned",2012
"1546","bosatt","personer","august","0","bosetting_maaned",2012
"1547","bosatt","personer","august","2","bosetting_maaned",2012
"1548","bosatt","personer","august","0","bosetting_maaned",2012
"1551","bosatt","personer","august","4","bosetting_maaned",2012
"1554","bosatt","personer","august","0","bosetting_maaned",2012
"1557","bosatt","personer","august","0","bosetting_maaned",2012
"1560","bosatt","personer","august","2","bosetting_maaned",2012
"1563","bosatt","personer","august","10","bosetting_maaned",2012
"1566","bosatt","personer","august","0","bosetting_maaned",2012
"1567","bosatt","personer","august","0","bosetting_maaned",2012
"1571","bosatt","personer","august","0","bosetting_maaned",2012
"1573","bosatt","personer","august","0","bosetting_maaned",2012
"1576","bosatt","personer","august","0","bosetting_maaned",2012
