"tabell_navn","aar","naringsregion_nr","enhet","flytting","innvkat_3","tabellvariabel"
"befolkning_flytting","2014","10","personer","nettoinnflytting","befolkningen_ellers","-65"
"befolkning_flytting","2014","10","personer","nettoinnvandring","befolkningen_ellers","-9"
"befolkning_flytting","2014","10","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-74"
"befolkning_flytting","2014","10","personer","utflytting","befolkningen_ellers","397"
"befolkning_flytting","2014","10","personer","utvandring","befolkningen_ellers","21"
"befolkning_flytting","2014","10","personer","utvandring_og_utflytting","befolkningen_ellers","418"
"befolkning_flytting","2014","11","personer","innflytting","befolkningen_ellers","1272"
"befolkning_flytting","2014","11","personer","innvandring","befolkningen_ellers","106"
"befolkning_flytting","2014","11","personer","innvandring_og_innflytting","befolkningen_ellers","1378"
"befolkning_flytting","2014","11","personer","nettoinnflytting","befolkningen_ellers","-64"
"befolkning_flytting","2014","11","personer","nettoinnvandring","befolkningen_ellers","24"
"befolkning_flytting","2014","11","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-40"
"befolkning_flytting","2014","11","personer","utflytting","befolkningen_ellers","1336"
"befolkning_flytting","2014","11","personer","utvandring","befolkningen_ellers","82"
"befolkning_flytting","2014","11","personer","utvandring_og_utflytting","befolkningen_ellers","1418"
"befolkning_flytting","2014","12","personer","innflytting","befolkningen_ellers","2164"
"befolkning_flytting","2014","12","personer","innvandring","befolkningen_ellers","93"
"befolkning_flytting","2014","12","personer","innvandring_og_innflytting","befolkningen_ellers","2257"
"befolkning_flytting","2014","12","personer","nettoinnflytting","befolkningen_ellers","218"
"befolkning_flytting","2014","12","personer","nettoinnvandring","befolkningen_ellers","9"
"befolkning_flytting","2014","12","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","227"
"befolkning_flytting","2014","12","personer","utflytting","befolkningen_ellers","1946"
"befolkning_flytting","2014","12","personer","utvandring","befolkningen_ellers","84"
"befolkning_flytting","2014","12","personer","utvandring_og_utflytting","befolkningen_ellers","2030"
"befolkning_flytting","2014","13","personer","innflytting","befolkningen_ellers","1149"
"befolkning_flytting","2014","13","personer","innvandring","befolkningen_ellers","59"
"befolkning_flytting","2014","13","personer","innvandring_og_innflytting","befolkningen_ellers","1208"
"befolkning_flytting","2014","13","personer","nettoinnflytting","befolkningen_ellers","-52"
"befolkning_flytting","2014","13","personer","nettoinnvandring","befolkningen_ellers","13"
"befolkning_flytting","2014","13","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-39"
"befolkning_flytting","2014","13","personer","utflytting","befolkningen_ellers","1201"
"befolkning_flytting","2014","13","personer","utvandring","befolkningen_ellers","46"
"befolkning_flytting","2014","13","personer","utvandring_og_utflytting","befolkningen_ellers","1247"
"befolkning_flytting","2014","14","personer","innflytting","befolkningen_ellers","1637"
"befolkning_flytting","2014","14","personer","innvandring","befolkningen_ellers","93"
"befolkning_flytting","2014","14","personer","innvandring_og_innflytting","befolkningen_ellers","1730"
"befolkning_flytting","2014","14","personer","nettoinnflytting","befolkningen_ellers","103"
"befolkning_flytting","2014","14","personer","nettoinnvandring","befolkningen_ellers","38"
"befolkning_flytting","2014","14","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","141"
"befolkning_flytting","2014","14","personer","utflytting","befolkningen_ellers","1534"
"befolkning_flytting","2014","14","personer","utvandring","befolkningen_ellers","55"
"befolkning_flytting","2014","14","personer","utvandring_og_utflytting","befolkningen_ellers","1589"
"befolkning_flytting","2014","15","personer","innflytting","befolkningen_ellers","801"
"befolkning_flytting","2014","15","personer","innvandring","befolkningen_ellers","29"
"befolkning_flytting","2014","15","personer","innvandring_og_innflytting","befolkningen_ellers","830"
"befolkning_flytting","2014","15","personer","nettoinnflytting","befolkningen_ellers","-10"
"befolkning_flytting","2014","15","personer","nettoinnvandring","befolkningen_ellers","11"
"befolkning_flytting","2014","15","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","1"
"befolkning_flytting","2014","15","personer","utflytting","befolkningen_ellers","811"
"befolkning_flytting","2014","15","personer","utvandring","befolkningen_ellers","18"
"befolkning_flytting","2014","15","personer","utvandring_og_utflytting","befolkningen_ellers","829"
"befolkning_flytting","2014","16","personer","innflytting","befolkningen_ellers","1411"
"befolkning_flytting","2014","16","personer","innvandring","befolkningen_ellers","18"
"befolkning_flytting","2014","16","personer","innvandring_og_innflytting","befolkningen_ellers","1429"
"befolkning_flytting","2014","16","personer","nettoinnflytting","befolkningen_ellers","7"
"befolkning_flytting","2014","16","personer","nettoinnvandring","befolkningen_ellers","-12"
"befolkning_flytting","2014","16","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-5"
"befolkning_flytting","2014","16","personer","utflytting","befolkningen_ellers","1404"
"befolkning_flytting","2014","16","personer","utvandring","befolkningen_ellers","30"
"befolkning_flytting","2014","16","personer","utvandring_og_utflytting","befolkningen_ellers","1434"
"befolkning_flytting","2014","17","personer","innflytting","befolkningen_ellers","254"
"befolkning_flytting","2014","17","personer","innvandring","befolkningen_ellers","12"
"befolkning_flytting","2014","17","personer","innvandring_og_innflytting","befolkningen_ellers","266"
"befolkning_flytting","2014","17","personer","nettoinnflytting","befolkningen_ellers","-56"
"befolkning_flytting","2014","17","personer","nettoinnvandring","befolkningen_ellers","6"
"befolkning_flytting","2014","17","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-50"
"befolkning_flytting","2014","17","personer","utflytting","befolkningen_ellers","310"
"befolkning_flytting","2014","17","personer","utvandring","befolkningen_ellers","6"
"befolkning_flytting","2014","17","personer","utvandring_og_utflytting","befolkningen_ellers","316"
"befolkning_flytting","2014","18","personer","innflytting","befolkningen_ellers","325"
"befolkning_flytting","2014","18","personer","innvandring","befolkningen_ellers","18"
"befolkning_flytting","2014","18","personer","innvandring_og_innflytting","befolkningen_ellers","343"
"befolkning_flytting","2014","18","personer","nettoinnflytting","befolkningen_ellers","-44"
"befolkning_flytting","2014","18","personer","nettoinnvandring","befolkningen_ellers","5"
"befolkning_flytting","2014","18","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-39"
"befolkning_flytting","2014","18","personer","utflytting","befolkningen_ellers","369"
"befolkning_flytting","2014","18","personer","utvandring","befolkningen_ellers","13"
"befolkning_flytting","2014","18","personer","utvandring_og_utflytting","befolkningen_ellers","382"
"befolkning_flytting","2014","19","personer","innflytting","befolkningen_ellers","437"
"befolkning_flytting","2014","19","personer","innvandring","befolkningen_ellers","25"
"befolkning_flytting","2014","19","personer","innvandring_og_innflytting","befolkningen_ellers","462"
"befolkning_flytting","2014","19","personer","nettoinnflytting","befolkningen_ellers","-55"
"befolkning_flytting","2014","19","personer","nettoinnvandring","befolkningen_ellers","14"
"befolkning_flytting","2014","19","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-41"
"befolkning_flytting","2014","19","personer","utflytting","befolkningen_ellers","492"
"befolkning_flytting","2014","19","personer","utvandring","befolkningen_ellers","11"
"befolkning_flytting","2014","19","personer","utvandring_og_utflytting","befolkningen_ellers","503"
"befolkning_flytting","2014","20","personer","innflytting","befolkningen_ellers","4213"
"befolkning_flytting","2014","20","personer","innvandring","befolkningen_ellers","276"
"befolkning_flytting","2014","20","personer","innvandring_og_innflytting","befolkningen_ellers","4489"
"befolkning_flytting","2014","20","personer","nettoinnflytting","befolkningen_ellers","-25"
"befolkning_flytting","2014","20","personer","nettoinnvandring","befolkningen_ellers","-10"
"befolkning_flytting","2014","20","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-35"
"befolkning_flytting","2014","20","personer","utflytting","befolkningen_ellers","4238"
"befolkning_flytting","2014","20","personer","utvandring","befolkningen_ellers","286"
"befolkning_flytting","2014","20","personer","utvandring_og_utflytting","befolkningen_ellers","4524"
"befolkning_flytting","2014","21","personer","innflytting","befolkningen_ellers","473"
"befolkning_flytting","2014","21","personer","innvandring","befolkningen_ellers","35"
"befolkning_flytting","2014","21","personer","innvandring_og_innflytting","befolkningen_ellers","508"
"befolkning_flytting","2014","21","personer","nettoinnflytting","befolkningen_ellers","-31"
"befolkning_flytting","2014","21","personer","nettoinnvandring","befolkningen_ellers","6"
"befolkning_flytting","2014","21","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-25"
"befolkning_flytting","2014","21","personer","utflytting","befolkningen_ellers","504"
"befolkning_flytting","2014","21","personer","utvandring","befolkningen_ellers","29"
"befolkning_flytting","2014","21","personer","utvandring_og_utflytting","befolkningen_ellers","533"
"befolkning_flytting","2014","22","personer","innflytting","befolkningen_ellers","899"
"befolkning_flytting","2014","22","personer","innvandring","befolkningen_ellers","53"
"befolkning_flytting","2014","22","personer","innvandring_og_innflytting","befolkningen_ellers","952"
"befolkning_flytting","2014","22","personer","nettoinnflytting","befolkningen_ellers","39"
"befolkning_flytting","2014","22","personer","nettoinnvandring","befolkningen_ellers","0"
"befolkning_flytting","2014","22","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","39"
"befolkning_flytting","2014","22","personer","utflytting","befolkningen_ellers","860"
"befolkning_flytting","2014","22","personer","utvandring","befolkningen_ellers","53"
"befolkning_flytting","2014","22","personer","utvandring_og_utflytting","befolkningen_ellers","913"
"befolkning_flytting","2014","23","personer","innflytting","befolkningen_ellers","598"
"befolkning_flytting","2014","23","personer","innvandring","befolkningen_ellers","24"
"befolkning_flytting","2014","23","personer","innvandring_og_innflytting","befolkningen_ellers","622"
"befolkning_flytting","2014","23","personer","nettoinnflytting","befolkningen_ellers","5"
"befolkning_flytting","2014","23","personer","nettoinnvandring","befolkningen_ellers","6"
"befolkning_flytting","2014","23","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","11"
"befolkning_flytting","2014","23","personer","utflytting","befolkningen_ellers","593"
"befolkning_flytting","2014","23","personer","utvandring","befolkningen_ellers","18"
"befolkning_flytting","2014","23","personer","utvandring_og_utflytting","befolkningen_ellers","611"
"befolkning_flytting","2014","24","personer","innflytting","befolkningen_ellers","1120"
"befolkning_flytting","2014","24","personer","innvandring","befolkningen_ellers","45"
"befolkning_flytting","2014","24","personer","innvandring_og_innflytting","befolkningen_ellers","1165"
"befolkning_flytting","2014","24","personer","nettoinnflytting","befolkningen_ellers","37"
"befolkning_flytting","2014","24","personer","nettoinnvandring","befolkningen_ellers","-14"
"befolkning_flytting","2014","24","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","23"
"befolkning_flytting","2014","24","personer","utflytting","befolkningen_ellers","1083"
"befolkning_flytting","2014","24","personer","utvandring","befolkningen_ellers","59"
"befolkning_flytting","2014","24","personer","utvandring_og_utflytting","befolkningen_ellers","1142"
