"aar","bydel_nr","innvgrunn_6","kjonn","tabellvariabel","tabell_navn","enhet"
"2010","030199","flukt","1","35","sysselsatte_innvandringsgrunn","prosent"
"2011","030114","utdanning","alle","80","sysselsatte_innvandringsgrunn","prosent"
"2006","030110","utdanning","1","76","sysselsatte_innvandringsgrunn","prosent"
"2007","030109","utdanning","0","70","sysselsatte_innvandringsgrunn","prosent"
"2009","030106","utdanning","1","66","sysselsatte_innvandringsgrunn","prosent"
"2009","030111","utdanning","1","36","sysselsatte_innvandringsgrunn","prosent"
"2009","030112","arbeid","0","79","sysselsatte_innvandringsgrunn","prosent"
"2010","030105","utdanning","1","70","sysselsatte_innvandringsgrunn","prosent"
"2011","030199","arbeid","1","22","sysselsatte_innvandringsgrunn","prosent"
"2012","030115","utdanning","alle","72","sysselsatte_innvandringsgrunn","prosent"
"2014","030117","utdanning","alle","76","sysselsatte_innvandringsgrunn","prosent"
"2006","030106","utdanning","1","72","sysselsatte_innvandringsgrunn","prosent"
"2006","030110","utdanning","0","64","sysselsatte_innvandringsgrunn","prosent"
"2007","030199","arbeid","1","75","sysselsatte_innvandringsgrunn","prosent"
"2014","030199","utdanning","alle","19","sysselsatte_innvandringsgrunn","prosent"
"2008","030110","utdanning","0","61","sysselsatte_innvandringsgrunn","prosent"
"2008","030111","utdanning","1","38","sysselsatte_innvandringsgrunn","prosent"
"2010","030102","utdanning","1","77","sysselsatte_innvandringsgrunn","prosent"
"2010","030116","flukt","0","56","sysselsatte_innvandringsgrunn","prosent"
"2012","030115","arbeid","0","79","sysselsatte_innvandringsgrunn","prosent"
"2013","030117","utdanning","alle","74","sysselsatte_innvandringsgrunn","prosent"
"2006","030109","utdanning","0","73","sysselsatte_innvandringsgrunn","prosent"
"2006","030199","flukt","alle","34","sysselsatte_innvandringsgrunn","prosent"
"2011","030110","utdanning","1","73","sysselsatte_innvandringsgrunn","prosent"
"2013","030109","utdanning","1","83","sysselsatte_innvandringsgrunn","prosent"
"2012","030114","utdanning","alle","78","sysselsatte_innvandringsgrunn","prosent"
"2012","030199","familie","0","20","sysselsatte_innvandringsgrunn","prosent"
"2008","030101","utdanning","1","76","sysselsatte_innvandringsgrunn","prosent"
"2011","030105","utdanning","1","68","sysselsatte_innvandringsgrunn","prosent"
"2011","030114","arbeid","0","82","sysselsatte_innvandringsgrunn","prosent"
"2013","030107","utdanning","1","70","sysselsatte_innvandringsgrunn","prosent"
"2013","030115","utdanning","alle","71","sysselsatte_innvandringsgrunn","prosent"
"2014","030199","familie","0","21","sysselsatte_innvandringsgrunn","prosent"
"2006","030114","arbeid","0","76","sysselsatte_innvandringsgrunn","prosent"
"2007","030199","familie","alle","39","sysselsatte_innvandringsgrunn","prosent"
"2011","030199","arbeid","alle","20","sysselsatte_innvandringsgrunn","prosent"
"2013","030199","flukt","1","28","sysselsatte_innvandringsgrunn","prosent"
"2014","030109","utdanning","1","80","sysselsatte_innvandringsgrunn","prosent"
"2006","030107","utdanning","0","66","sysselsatte_innvandringsgrunn","prosent"
"2007","030103","utdanning","1","80","sysselsatte_innvandringsgrunn","prosent"
"2008","030199","uoppgitt","0","57","sysselsatte_innvandringsgrunn","prosent"
"2010","030112","utdanning","alle","65","sysselsatte_innvandringsgrunn","prosent"
"2010","030113","utdanning","alle","65","sysselsatte_innvandringsgrunn","prosent"
"2011","030116","arbeid","1","80","sysselsatte_innvandringsgrunn","prosent"
"2012","030116","flukt","0","56","sysselsatte_innvandringsgrunn","prosent"
"2006","030105","utdanning","1","71","sysselsatte_innvandringsgrunn","prosent"
"2008","030111","arbeid","0","82","sysselsatte_innvandringsgrunn","prosent"
"2009","030101","utdanning","1","68","sysselsatte_innvandringsgrunn","prosent"
"2009","030109","utdanning","0","55","sysselsatte_innvandringsgrunn","prosent"
"2009","030113","arbeid","0","77","sysselsatte_innvandringsgrunn","prosent"
"2010","030106","utdanning","1","63","sysselsatte_innvandringsgrunn","prosent"
"2013","030113","utdanning","0","71","sysselsatte_innvandringsgrunn","prosent"
"2006","030111","utdanning","0","41","sysselsatte_innvandringsgrunn","prosent"
"2006","030116","arbeid","1","60","sysselsatte_innvandringsgrunn","prosent"
"2007","030110","arbeid","0","82","sysselsatte_innvandringsgrunn","prosent"
"2008","030113","arbeid","0","82","sysselsatte_innvandringsgrunn","prosent"
"2009","030110","utdanning","0","64","sysselsatte_innvandringsgrunn","prosent"
"2007","030109","arbeid","0","81","sysselsatte_innvandringsgrunn","prosent"
"2010","030116","arbeid","alle","76","sysselsatte_innvandringsgrunn","prosent"
"2011","030112","flukt","0","53","sysselsatte_innvandringsgrunn","prosent"
"2011","030112","utdanning","alle","69","sysselsatte_innvandringsgrunn","prosent"
"2014","030116","flukt","0","54","sysselsatte_innvandringsgrunn","prosent"
"2014","030199","arbeid","0","36","sysselsatte_innvandringsgrunn","prosent"
"2009","030111","flukt","0","38","sysselsatte_innvandringsgrunn","prosent"
"2010","030112","flukt","0","53","sysselsatte_innvandringsgrunn","prosent"
"2007","030107","utdanning","0","66","sysselsatte_innvandringsgrunn","prosent"
"2010","030199","flukt","alle","29","sysselsatte_innvandringsgrunn","prosent"
"2013","030116","flukt","0","57","sysselsatte_innvandringsgrunn","prosent"
"2010","030112","arbeid","0","77","sysselsatte_innvandringsgrunn","prosent"
"2013","030115","arbeid","0","82","sysselsatte_innvandringsgrunn","prosent"
"2006","030115","arbeid","0","72","sysselsatte_innvandringsgrunn","prosent"
"2006","030199","arbeid","0","57","sysselsatte_innvandringsgrunn","prosent"
"2008","030109","utdanning","0","66","sysselsatte_innvandringsgrunn","prosent"
"2010","030101","utdanning","1","64","sysselsatte_innvandringsgrunn","prosent"
"2010","030199","familie","alle","27","sysselsatte_innvandringsgrunn","prosent"
"2011","030102","utdanning","1","74","sysselsatte_innvandringsgrunn","prosent"
"2011","030116","flukt","0","59","sysselsatte_innvandringsgrunn","prosent"
"2012","030199","flukt","1","27","sysselsatte_innvandringsgrunn","prosent"
"2006","030101","utdanning","1","70","sysselsatte_innvandringsgrunn","prosent"
"2007","030107","arbeid","0","76","sysselsatte_innvandringsgrunn","prosent"
"2007","030199","flukt","alle","41","sysselsatte_innvandringsgrunn","prosent"
"2012","030112","utdanning","alle","74","sysselsatte_innvandringsgrunn","prosent"
"2013","030117","arbeid","0","74","sysselsatte_innvandringsgrunn","prosent"
"2014","030115","utdanning","alle","83","sysselsatte_innvandringsgrunn","prosent"
"2006","030107","uoppgitt","0","68","sysselsatte_innvandringsgrunn","prosent"
"2009","030116","arbeid","alle","84","sysselsatte_innvandringsgrunn","prosent"
"2014","030107","utdanning","1","81","sysselsatte_innvandringsgrunn","prosent"
"2007","030109","utdanning","alle","72","sysselsatte_innvandringsgrunn","prosent"
"2013","030199","flukt","alle","25","sysselsatte_innvandringsgrunn","prosent"
"2007","030115","arbeid","alle","77","sysselsatte_innvandringsgrunn","prosent"
"2007","030117","arbeid","1","83","sysselsatte_innvandringsgrunn","prosent"
"2007","030199","arbeid","alle","75","sysselsatte_innvandringsgrunn","prosent"
"2010","030109","utdanning","0","67","sysselsatte_innvandringsgrunn","prosent"
"2010","030110","utdanning","0","67","sysselsatte_innvandringsgrunn","prosent"
"2014","030111","utdanning","1","42","sysselsatte_innvandringsgrunn","prosent"
"2014","030113","utdanning","0","73","sysselsatte_innvandringsgrunn","prosent"
"2006","030102","uoppgitt","1","68","sysselsatte_innvandringsgrunn","prosent"
"2009","030199","familie","alle","41","sysselsatte_innvandringsgrunn","prosent"
"2011","030113","utdanning","alle","74","sysselsatte_innvandringsgrunn","prosent"
"2012","030112","flukt","0","55","sysselsatte_innvandringsgrunn","prosent"
"2013","030114","utdanning","alle","75","sysselsatte_innvandringsgrunn","prosent"
"2006","030103","utdanning","1","70","sysselsatte_innvandringsgrunn","prosent"
"2010","030111","utdanning","1","39","sysselsatte_innvandringsgrunn","prosent"
"2012","030110","utdanning","1","77","sysselsatte_innvandringsgrunn","prosent"
"2006","030114","flukt","0","54","sysselsatte_innvandringsgrunn","prosent"
"2008","030110","arbeid","0","77","sysselsatte_innvandringsgrunn","prosent"
"2008","030199","familie","alle","26","sysselsatte_innvandringsgrunn","prosent"
"2008","030199","uoppgitt","1","50","sysselsatte_innvandringsgrunn","prosent"
"2009","030115","flukt","0","53","sysselsatte_innvandringsgrunn","prosent"
"2011","030111","utdanning","1","39","sysselsatte_innvandringsgrunn","prosent"
"2012","030115","flukt","0","47","sysselsatte_innvandringsgrunn","prosent"
"2006","030106","uoppgitt","1","70","sysselsatte_innvandringsgrunn","prosent"
"2011","030115","flukt","0","45","sysselsatte_innvandringsgrunn","prosent"
"2012","030114","arbeid","0","84","sysselsatte_innvandringsgrunn","prosent"
"2014","030112","flukt","0","53","sysselsatte_innvandringsgrunn","prosent"
"2008","030103","utdanning","1","77","sysselsatte_innvandringsgrunn","prosent"
"2008","030104","utdanning","1","63","sysselsatte_innvandringsgrunn","prosent"
"2012","030116","arbeid","1","80","sysselsatte_innvandringsgrunn","prosent"
"2013","030112","flukt","0","55","sysselsatte_innvandringsgrunn","prosent"
"2006","030105","uoppgitt","1","74","sysselsatte_innvandringsgrunn","prosent"
"2006","030106","uoppgitt","0","64","sysselsatte_innvandringsgrunn","prosent"
"2006","030108","uoppgitt","0","68","sysselsatte_innvandringsgrunn","prosent"
"2007","030116","flukt","0","56","sysselsatte_innvandringsgrunn","prosent"
"2009","030103","utdanning","1","63","sysselsatte_innvandringsgrunn","prosent"
"2009","030111","arbeid","0","83","sysselsatte_innvandringsgrunn","prosent"
"2011","030110","utdanning","0","64","sysselsatte_innvandringsgrunn","prosent"
"2011","030112","arbeid","0","81","sysselsatte_innvandringsgrunn","prosent"
"2013","030115","flukt","0","47","sysselsatte_innvandringsgrunn","prosent"
"2014","030115","arbeid","0","81","sysselsatte_innvandringsgrunn","prosent"
"2007","030104","utdanning","1","70","sysselsatte_innvandringsgrunn","prosent"
"2008","030114","arbeid","1","77","sysselsatte_innvandringsgrunn","prosent"
"2010","030111","arbeid","0","80","sysselsatte_innvandringsgrunn","prosent"
"2012","030113","utdanning","alle","74","sysselsatte_innvandringsgrunn","prosent"
"2012","030199","familie","1","36","sysselsatte_innvandringsgrunn","prosent"
"2013","030112","utdanning","alle","74","sysselsatte_innvandringsgrunn","prosent"
"2011","030109","utdanning","0","65","sysselsatte_innvandringsgrunn","prosent"
"2012","030199","flukt","alle","22","sysselsatte_innvandringsgrunn","prosent"
"2014","030114","utdanning","alle","81","sysselsatte_innvandringsgrunn","prosent"
"2014","030117","arbeid","0","74","sysselsatte_innvandringsgrunn","prosent"
"2011","030106","utdanning","1","61","sysselsatte_innvandringsgrunn","prosent"
"2012","030105","utdanning","1","72","sysselsatte_innvandringsgrunn","prosent"
"2014","030199","familie","1","37","sysselsatte_innvandringsgrunn","prosent"
"2006","030101","uoppgitt","1","66","sysselsatte_innvandringsgrunn","prosent"
"2008","030116","flukt","0","55","sysselsatte_innvandringsgrunn","prosent"
"2009","030114","flukt","0","57","sysselsatte_innvandringsgrunn","prosent"
"2010","030113","arbeid","0","78","sysselsatte_innvandringsgrunn","prosent"
"2009","030107","utdanning","0","61","sysselsatte_innvandringsgrunn","prosent"
"2010","030115","flukt","0","54","sysselsatte_innvandringsgrunn","prosent"
"2012","030102","utdanning","1","76","sysselsatte_innvandringsgrunn","prosent"
"2014","030112","utdanning","alle","75","sysselsatte_innvandringsgrunn","prosent"
"2014","030115","flukt","0","48","sysselsatte_innvandringsgrunn","prosent"
"2010","030111","flukt","0","44","sysselsatte_innvandringsgrunn","prosent"
"2006","030106","utdanning","0","58","sysselsatte_innvandringsgrunn","prosent"
"2006","030199","familie","alle","33","sysselsatte_innvandringsgrunn","prosent"
"2008","030109","arbeid","0","74","sysselsatte_innvandringsgrunn","prosent"
"2006","030116","flukt","0","60","sysselsatte_innvandringsgrunn","prosent"
"2007","030110","utdanning","alle","69","sysselsatte_innvandringsgrunn","prosent"
"2007","030114","flukt","0","58","sysselsatte_innvandringsgrunn","prosent"
"2009","030109","utdanning","alle","59","sysselsatte_innvandringsgrunn","prosent"
"2012","030112","arbeid","0","70","sysselsatte_innvandringsgrunn","prosent"
"2006","030112","arbeid","0","75","sysselsatte_innvandringsgrunn","prosent"
"2012","030111","utdanning","1","50","sysselsatte_innvandringsgrunn","prosent"
"2013","030111","utdanning","1","53","sysselsatte_innvandringsgrunn","prosent"
"2009","030110","arbeid","0","79","sysselsatte_innvandringsgrunn","prosent"
"2010","030114","flukt","0","54","sysselsatte_innvandringsgrunn","prosent"
"2014","030199","flukt","1","32","sysselsatte_innvandringsgrunn","prosent"
"2008","030107","utdanning","0","70","sysselsatte_innvandringsgrunn","prosent"
"2008","030109","utdanning","alle","67","sysselsatte_innvandringsgrunn","prosent"
"2009","030104","utdanning","1","62","sysselsatte_innvandringsgrunn","prosent"
"2006","030112","flukt","0","59","sysselsatte_innvandringsgrunn","prosent"
"2007","030111","utdanning","0","52","sysselsatte_innvandringsgrunn","prosent"
"2010","030103","utdanning","1","65","sysselsatte_innvandringsgrunn","prosent"
"2011","030116","arbeid","alle","79","sysselsatte_innvandringsgrunn","prosent"
"2012","030110","utdanning","0","61","sysselsatte_innvandringsgrunn","prosent"
"2007","030114","arbeid","alle","84","sysselsatte_innvandringsgrunn","prosent"
"2011","030199","uoppgitt","1","27","sysselsatte_innvandringsgrunn","prosent"
"2010","030107","utdanning","0","62","sysselsatte_innvandringsgrunn","prosent"
"2014","030111","flukt","0","44","sysselsatte_innvandringsgrunn","prosent"
"2006","030105","uoppgitt","0","70","sysselsatte_innvandringsgrunn","prosent"
"2007","030199","uoppgitt","1","48","sysselsatte_innvandringsgrunn","prosent"
"2008","030117","arbeid","1","68","sysselsatte_innvandringsgrunn","prosent"
"2011","030111","flukt","0","45","sysselsatte_innvandringsgrunn","prosent"
"2013","030110","utdanning","1","82","sysselsatte_innvandringsgrunn","prosent"
"2007","030117","arbeid","alle","84","sysselsatte_innvandringsgrunn","prosent"
"2009","030111","utdanning","0","37","sysselsatte_innvandringsgrunn","prosent"
"2011","030101","utdanning","1","71","sysselsatte_innvandringsgrunn","prosent"
"2013","030114","arbeid","0","80","sysselsatte_innvandringsgrunn","prosent"
"2012","030113","flukt","0","51","sysselsatte_innvandringsgrunn","prosent"
"2014","030114","arbeid","0","76","sysselsatte_innvandringsgrunn","prosent"
"2006","030104","uoppgitt","1","75","sysselsatte_innvandringsgrunn","prosent"
"2010","030104","utdanning","1","54","sysselsatte_innvandringsgrunn","prosent"
"2011","030114","flukt","0","52","sysselsatte_innvandringsgrunn","prosent"
"2012","030106","utdanning","1","68","sysselsatte_innvandringsgrunn","prosent"
"2006","030104","utdanning","1","64","sysselsatte_innvandringsgrunn","prosent"
"2009","030199","uoppgitt","0","61","sysselsatte_innvandringsgrunn","prosent"
"2012","030109","utdanning","0","70","sysselsatte_innvandringsgrunn","prosent"
"2006","030115","flukt","0","53","sysselsatte_innvandringsgrunn","prosent"
"2013","030116","arbeid","1","79","sysselsatte_innvandringsgrunn","prosent"
"2006","030109","utdanning","alle","73","sysselsatte_innvandringsgrunn","prosent"
"2006","030110","uoppgitt","alle","69","sysselsatte_innvandringsgrunn","prosent"
"2012","030111","arbeid","0","80","sysselsatte_innvandringsgrunn","prosent"
"2012","030111","flukt","0","45","sysselsatte_innvandringsgrunn","prosent"
"2013","030199","familie","alle","24","sysselsatte_innvandringsgrunn","prosent"
"2007","030112","flukt","0","59","sysselsatte_innvandringsgrunn","prosent"
"2007","030116","familie","1","73","sysselsatte_innvandringsgrunn","prosent"
"2008","030111","utdanning","0","40","sysselsatte_innvandringsgrunn","prosent"
"2009","030117","arbeid","1","63","sysselsatte_innvandringsgrunn","prosent"
"2010","030113","flukt","0","52","sysselsatte_innvandringsgrunn","prosent"
