"aar","bydel_nr","innvkat_4","vreg_3","kjonn","invalder_3","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr"
2013,"NULL","alle","alle","1","alle","personer","129","grunnskolepoeng","NULL","18"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","39.4","grunnskolepoeng","NULL","18"
2013,"NULL","alle","alle","alle","alle","personer","241","grunnskolepoeng","NULL","18"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt",":","grunnskolepoeng","NULL","18"
2013,"NULL","innvandrere","alle","0","alle","personer",":","grunnskolepoeng","NULL","18"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt",":","grunnskolepoeng","NULL","18"
2013,"NULL","innvandrere","alle","1","alle","personer",":","grunnskolepoeng","NULL","18"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","18"
2013,"NULL","innvandrere","1","alle","alle","personer",":","grunnskolepoeng","NULL","18"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","18"
2013,"NULL","innvandrere","2","alle","alle","personer",":","grunnskolepoeng","NULL","18"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","34.4","grunnskolepoeng","NULL","18"
2013,"NULL","innvandrere","alle","alle","alle","personer","7","grunnskolepoeng","NULL","18"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt",":","grunnskolepoeng","NULL","18"
2013,"NULL","innvandrere","alle","alle","0_6","personer",":","grunnskolepoeng","NULL","18"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt",":","grunnskolepoeng","NULL","18"
2013,"NULL","innvandrere","alle","alle","7+","personer",":","grunnskolepoeng","NULL","18"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","18"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer",":","grunnskolepoeng","NULL","18"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","39.5","grunnskolepoeng","NULL","18"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","233","grunnskolepoeng","NULL","18"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","42.1","grunnskolepoeng","NULL","19"
2013,"NULL","alle","alle","0","alle","personer","109","grunnskolepoeng","NULL","19"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","37.1","grunnskolepoeng","NULL","19"
2013,"NULL","alle","alle","1","alle","personer","110","grunnskolepoeng","NULL","19"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","39.6","grunnskolepoeng","NULL","19"
2013,"NULL","alle","alle","alle","alle","personer","219","grunnskolepoeng","NULL","19"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt",":","grunnskolepoeng","NULL","19"
2013,"NULL","innvandrere","alle","0","alle","personer",":","grunnskolepoeng","NULL","19"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt",":","grunnskolepoeng","NULL","19"
2013,"NULL","innvandrere","alle","1","alle","personer",":","grunnskolepoeng","NULL","19"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","40.9","grunnskolepoeng","NULL","19"
2013,"NULL","innvandrere","1","alle","alle","personer","7","grunnskolepoeng","NULL","19"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","37.1","grunnskolepoeng","NULL","19"
2013,"NULL","innvandrere","2","alle","alle","personer","4","grunnskolepoeng","NULL","19"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","39.5","grunnskolepoeng","NULL","19"
2013,"NULL","innvandrere","alle","alle","alle","personer","11","grunnskolepoeng","NULL","19"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt",":","grunnskolepoeng","NULL","19"
2013,"NULL","innvandrere","alle","alle","0_6","personer",":","grunnskolepoeng","NULL","19"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt",":","grunnskolepoeng","NULL","19"
2013,"NULL","innvandrere","alle","alle","7+","personer",":","grunnskolepoeng","NULL","19"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",".","grunnskolepoeng","NULL","19"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer",".","grunnskolepoeng","NULL","19"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","39.6","grunnskolepoeng","NULL","19"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","208","grunnskolepoeng","NULL","19"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","42.7","grunnskolepoeng","NULL","20"
2013,"NULL","alle","alle","0","alle","personer","1048","grunnskolepoeng","NULL","20"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","39","grunnskolepoeng","NULL","20"
2013,"NULL","alle","alle","1","alle","personer","1058","grunnskolepoeng","NULL","20"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","40.8","grunnskolepoeng","NULL","20"
2013,"NULL","alle","alle","alle","alle","personer","2106","grunnskolepoeng","NULL","20"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","37.6","grunnskolepoeng","NULL","20"
2013,"NULL","innvandrere","alle","0","alle","personer","103","grunnskolepoeng","NULL","20"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","35.5","grunnskolepoeng","NULL","20"
2013,"NULL","innvandrere","alle","1","alle","personer","112","grunnskolepoeng","NULL","20"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","38.2","grunnskolepoeng","NULL","20"
2013,"NULL","innvandrere","1","alle","alle","personer","66","grunnskolepoeng","NULL","20"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","35.8","grunnskolepoeng","NULL","20"
2013,"NULL","innvandrere","2","alle","alle","personer","149","grunnskolepoeng","NULL","20"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","36.5","grunnskolepoeng","NULL","20"
2013,"NULL","innvandrere","alle","alle","alle","personer","215","grunnskolepoeng","NULL","20"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt","38.1","grunnskolepoeng","NULL","20"
2013,"NULL","innvandrere","alle","alle","0_6","personer","77","grunnskolepoeng","NULL","20"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt","35.7","grunnskolepoeng","NULL","20"
2013,"NULL","innvandrere","alle","alle","7+","personer","138","grunnskolepoeng","NULL","20"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","39.5","grunnskolepoeng","NULL","20"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer","153","grunnskolepoeng","NULL","20"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","41.5","grunnskolepoeng","NULL","20"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","1738","grunnskolepoeng","NULL","20"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","41.4","grunnskolepoeng","NULL","21"
2013,"NULL","alle","alle","0","alle","personer","126","grunnskolepoeng","NULL","21"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","36.6","grunnskolepoeng","NULL","21"
2013,"NULL","alle","alle","1","alle","personer","128","grunnskolepoeng","NULL","21"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","39","grunnskolepoeng","NULL","21"
2013,"NULL","alle","alle","alle","alle","personer","254","grunnskolepoeng","NULL","21"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","36.9","grunnskolepoeng","NULL","21"
2013,"NULL","innvandrere","alle","0","alle","personer","10","grunnskolepoeng","NULL","21"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","31.4","grunnskolepoeng","NULL","21"
2013,"NULL","innvandrere","alle","1","alle","personer","11","grunnskolepoeng","NULL","21"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","31.3","grunnskolepoeng","NULL","21"
2013,"NULL","innvandrere","1","alle","alle","personer","8","grunnskolepoeng","NULL","21"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","35.7","grunnskolepoeng","NULL","21"
2013,"NULL","innvandrere","2","alle","alle","personer","13","grunnskolepoeng","NULL","21"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","34","grunnskolepoeng","NULL","21"
2013,"NULL","innvandrere","alle","alle","alle","personer","21","grunnskolepoeng","NULL","21"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt","35.3","grunnskolepoeng","NULL","21"
2013,"NULL","innvandrere","alle","alle","0_6","personer","6","grunnskolepoeng","NULL","21"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt","33.5","grunnskolepoeng","NULL","21"
2013,"NULL","innvandrere","alle","alle","7+","personer","15","grunnskolepoeng","NULL","21"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","21"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer",":","grunnskolepoeng","NULL","21"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","39.5","grunnskolepoeng","NULL","21"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","231","grunnskolepoeng","NULL","21"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","42.8","grunnskolepoeng","NULL","22"
2013,"NULL","alle","alle","0","alle","personer","171","grunnskolepoeng","NULL","22"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","38.8","grunnskolepoeng","NULL","22"
2013,"NULL","alle","alle","1","alle","personer","205","grunnskolepoeng","NULL","22"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","40.6","grunnskolepoeng","NULL","22"
2013,"NULL","alle","alle","alle","alle","personer","376","grunnskolepoeng","NULL","22"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","39.9","grunnskolepoeng","NULL","22"
2013,"NULL","innvandrere","alle","0","alle","personer","13","grunnskolepoeng","NULL","22"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","37.8","grunnskolepoeng","NULL","22"
2013,"NULL","innvandrere","alle","1","alle","personer","15","grunnskolepoeng","NULL","22"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","42.6","grunnskolepoeng","NULL","22"
2013,"NULL","innvandrere","1","alle","alle","personer","10","grunnskolepoeng","NULL","22"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","36.6","grunnskolepoeng","NULL","22"
2013,"NULL","innvandrere","2","alle","alle","personer","18","grunnskolepoeng","NULL","22"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","38.8","grunnskolepoeng","NULL","22"
2013,"NULL","innvandrere","alle","alle","alle","personer","28","grunnskolepoeng","NULL","22"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt","40.7","grunnskolepoeng","NULL","22"
2013,"NULL","innvandrere","alle","alle","0_6","personer","15","grunnskolepoeng","NULL","22"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt","36.5","grunnskolepoeng","NULL","22"
2013,"NULL","innvandrere","alle","alle","7+","personer","13","grunnskolepoeng","NULL","22"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","43.2","grunnskolepoeng","NULL","22"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer","5","grunnskolepoeng","NULL","22"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","40.7","grunnskolepoeng","NULL","22"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","343","grunnskolepoeng","NULL","22"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","39.2","grunnskolepoeng","NULL","23"
2013,"NULL","alle","alle","0","alle","personer","114","grunnskolepoeng","NULL","23"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","35.3","grunnskolepoeng","NULL","23"
2013,"NULL","alle","alle","1","alle","personer","112","grunnskolepoeng","NULL","23"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","37.3","grunnskolepoeng","NULL","23"
2013,"NULL","alle","alle","alle","alle","personer","226","grunnskolepoeng","NULL","23"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","39.4","grunnskolepoeng","NULL","23"
2013,"NULL","innvandrere","alle","0","alle","personer","7","grunnskolepoeng","NULL","23"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","29.3","grunnskolepoeng","NULL","23"
2013,"NULL","innvandrere","alle","1","alle","personer","4","grunnskolepoeng","NULL","23"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","38.4","grunnskolepoeng","NULL","23"
2013,"NULL","innvandrere","1","alle","alle","personer","7","grunnskolepoeng","NULL","23"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","31.2","grunnskolepoeng","NULL","23"
2013,"NULL","innvandrere","2","alle","alle","personer","4","grunnskolepoeng","NULL","23"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","35.7","grunnskolepoeng","NULL","23"
2013,"NULL","innvandrere","alle","alle","alle","personer","11","grunnskolepoeng","NULL","23"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt",":","grunnskolepoeng","NULL","23"
2013,"NULL","innvandrere","alle","alle","0_6","personer",":","grunnskolepoeng","NULL","23"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt",":","grunnskolepoeng","NULL","23"
2013,"NULL","innvandrere","alle","alle","7+","personer",":","grunnskolepoeng","NULL","23"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","32","grunnskolepoeng","NULL","23"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer","4","grunnskolepoeng","NULL","23"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","37.5","grunnskolepoeng","NULL","23"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","211","grunnskolepoeng","NULL","23"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","41.7","grunnskolepoeng","NULL","24"
2013,"NULL","alle","alle","0","alle","personer","178","grunnskolepoeng","NULL","24"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","36.7","grunnskolepoeng","NULL","24"
2013,"NULL","alle","alle","1","alle","personer","210","grunnskolepoeng","NULL","24"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","39","grunnskolepoeng","NULL","24"
2013,"NULL","alle","alle","alle","alle","personer","388","grunnskolepoeng","NULL","24"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","37.4","grunnskolepoeng","NULL","24"
2013,"NULL","innvandrere","alle","0","alle","personer","19","grunnskolepoeng","NULL","24"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","33","grunnskolepoeng","NULL","24"
2013,"NULL","innvandrere","alle","1","alle","personer","18","grunnskolepoeng","NULL","24"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","38.6","grunnskolepoeng","NULL","24"
2013,"NULL","innvandrere","1","alle","alle","personer","15","grunnskolepoeng","NULL","24"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","33","grunnskolepoeng","NULL","24"
2013,"NULL","innvandrere","2","alle","alle","personer","22","grunnskolepoeng","NULL","24"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","35.3","grunnskolepoeng","NULL","24"
2013,"NULL","innvandrere","alle","alle","alle","personer","37","grunnskolepoeng","NULL","24"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt","35.1","grunnskolepoeng","NULL","24"
2013,"NULL","innvandrere","alle","alle","0_6","personer","4","grunnskolepoeng","NULL","24"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt","35.3","grunnskolepoeng","NULL","24"
2013,"NULL","innvandrere","alle","alle","7+","personer","33","grunnskolepoeng","NULL","24"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","24"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer",":","grunnskolepoeng","NULL","24"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","39.4","grunnskolepoeng","NULL","24"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","349","grunnskolepoeng","NULL","24"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","42.3","grunnskolepoeng","NULL","25"
2013,"NULL","alle","alle","0","alle","personer","747","grunnskolepoeng","NULL","25"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","38.4","grunnskolepoeng","NULL","25"
2013,"NULL","alle","alle","1","alle","personer","791","grunnskolepoeng","NULL","25"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","40.3","grunnskolepoeng","NULL","25"
2013,"NULL","alle","alle","alle","alle","personer","1538","grunnskolepoeng","NULL","25"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","36.5","grunnskolepoeng","NULL","25"
2013,"NULL","innvandrere","alle","0","alle","personer","51","grunnskolepoeng","NULL","25"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","32.7","grunnskolepoeng","NULL","25"
2013,"NULL","innvandrere","alle","1","alle","personer","55","grunnskolepoeng","NULL","25"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","34.4","grunnskolepoeng","NULL","25"
2013,"NULL","innvandrere","1","alle","alle","personer","30","grunnskolepoeng","NULL","25"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","34.6","grunnskolepoeng","NULL","25"
2013,"NULL","innvandrere","2","alle","alle","personer","76","grunnskolepoeng","NULL","25"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","34.5","grunnskolepoeng","NULL","25"
2013,"NULL","innvandrere","alle","alle","alle","personer","106","grunnskolepoeng","NULL","25"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt","38","grunnskolepoeng","NULL","25"
2013,"NULL","innvandrere","alle","alle","0_6","personer","36","grunnskolepoeng","NULL","25"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt","32.7","grunnskolepoeng","NULL","25"
2013,"NULL","innvandrere","alle","alle","7+","personer","70","grunnskolepoeng","NULL","25"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","40.2","grunnskolepoeng","NULL","25"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer","51","grunnskolepoeng","NULL","25"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","40.7","grunnskolepoeng","NULL","25"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","1381","grunnskolepoeng","NULL","25"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","42.8","grunnskolepoeng","NULL","26"
2013,"NULL","alle","alle","0","alle","personer","555","grunnskolepoeng","NULL","26"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","38.9","grunnskolepoeng","NULL","26"
2013,"NULL","alle","alle","1","alle","personer","561","grunnskolepoeng","NULL","26"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","40.8","grunnskolepoeng","NULL","26"
2013,"NULL","alle","alle","alle","alle","personer","1116","grunnskolepoeng","NULL","26"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","41","grunnskolepoeng","NULL","26"
