"kommune_nr","bosetting","aar","enhet","tabellvariabel"
"1264","anmodning","2015","prosent","100"
"1265","anmodning","2015","prosent","100"
"1266","anmodning","2015","prosent","100"
"1401","anmodning","2015","prosent","100"
"1411","anmodning","2015","prosent","100"
"1412","anmodning","2015","prosent","100"
"1413","anmodning","2015","prosent","100"
"1416","anmodning","2015","prosent","100"
"1417","anmodning","2015","prosent","100"
"1418","anmodning","2015","prosent","100"
"1419","anmodning","2015","prosent","100"
"1420","anmodning","2015","prosent","100"
"1421","anmodning","2015","prosent","100"
"1422","anmodning","2015","prosent","100"
"1424","anmodning","2015","prosent","100"
"1426","anmodning","2015","prosent","100"
"1428","anmodning","2015","prosent","100"
"1429","anmodning","2015","prosent","100"
"1430","anmodning","2015","prosent","100"
"1431","anmodning","2015","prosent","100"
"1432","anmodning","2015","prosent","100"
"1433","anmodning","2015","prosent","100"
"1438","anmodning","2015","prosent","100"
"1439","anmodning","2015","prosent","100"
"1441","anmodning","2015","prosent","100"
"1443","anmodning","2015","prosent","100"
"1444","anmodning","2015","prosent","100"
"1445","anmodning","2015","prosent","100"
"1449","anmodning","2015","prosent","100"
"1502","anmodning","2015","prosent","100"
"1504","anmodning","2015","prosent","100"
"1505","anmodning","2015","prosent","100"
"1511","anmodning","2015","prosent","100"
"1514","anmodning","2015","prosent","100"
"1515","anmodning","2015","prosent","100"
"1516","anmodning","2015","prosent","100"
"1517","anmodning","2015","prosent","100"
"1519","anmodning","2015","prosent","100"
"1520","anmodning","2015","prosent","100"
"1523","anmodning","2015","prosent","100"
"1524","anmodning","2015","prosent","100"
"1525","anmodning","2015","prosent","100"
"1526","anmodning","2015","prosent","100"
"1528","anmodning","2015","prosent","100"
"1529","anmodning","2015","prosent","100"
"1531","anmodning","2015","prosent","100"
"1532","anmodning","2015","prosent","100"
"1534","anmodning","2015","prosent","100"
"1535","anmodning","2015","prosent","100"
"1539","anmodning","2015","prosent","100"
"1543","anmodning","2015","prosent","100"
"1545","anmodning","2015","prosent","100"
"1546","anmodning","2015","prosent","100"
"1547","anmodning","2015","prosent","100"
"1548","anmodning","2015","prosent","100"
"1551","anmodning","2015","prosent","100"
"1554","anmodning","2015","prosent","100"
"1557","anmodning","2015","prosent","100"
"1560","anmodning","2015","prosent","100"
"1563","anmodning","2015","prosent","100"
"1566","anmodning","2015","prosent","100"
"1567","anmodning","2015","prosent","100"
"1571","anmodning","2015","prosent","100"
"1573","anmodning","2015","prosent","100"
"1576","anmodning","2015","prosent","100"
"1601","anmodning","2015","prosent","100"
"1612","anmodning","2015","prosent","100"
"1613","anmodning","2015","prosent","100"
"1617","anmodning","2015","prosent","100"
"1620","anmodning","2015","prosent","100"
"1621","anmodning","2015","prosent","100"
"1622","anmodning","2015","prosent","100"
"1624","anmodning","2015","prosent","100"
"1627","anmodning","2015","prosent","100"
"1630","anmodning","2015","prosent","100"
"1632","anmodning","2015","prosent","100"
"1633","anmodning","2015","prosent","100"
"1634","anmodning","2015","prosent","100"
"1635","anmodning","2015","prosent","100"
"1636","anmodning","2015","prosent","100"
"1638","anmodning","2015","prosent","100"
"1640","anmodning","2015","prosent","100"
"1644","anmodning","2015","prosent","100"
"1648","anmodning","2015","prosent","100"
"1653","anmodning","2015","prosent","100"
"1657","anmodning","2015","prosent","100"
"1662","anmodning","2015","prosent","100"
"1663","anmodning","2015","prosent","100"
"1664","anmodning","2015","prosent","100"
"1665","anmodning","2015","prosent","100"
"1702","anmodning","2015","prosent","100"
"1703","anmodning","2015","prosent","100"
"1711","anmodning","2015","prosent","100"
"1714","anmodning","2015","prosent","100"
"1717","anmodning","2015","prosent","100"
"1718","anmodning","2015","prosent","100"
"1719","anmodning","2015","prosent","100"
"1721","anmodning","2015","prosent","100"
"1724","anmodning","2015","prosent","100"
"1725","anmodning","2015","prosent","100"
"1736","anmodning","2015","prosent","100"
"1738","anmodning","2015","prosent","100"
"1739","anmodning","2015","prosent","100"
"1740","anmodning","2015","prosent","100"
"1742","anmodning","2015","prosent","100"
"1743","anmodning","2015","prosent","100"
"1744","anmodning","2015","prosent","100"
"1748","anmodning","2015","prosent","100"
"1749","anmodning","2015","prosent","100"
"1750","anmodning","2015","prosent","100"
"1751","anmodning","2015","prosent","100"
"1755","anmodning","2015","prosent","100"
"1756","anmodning","2015","prosent","100"
"1804","anmodning","2015","prosent","100"
"1805","anmodning","2015","prosent","100"
"1811","anmodning","2015","prosent","100"
"1812","anmodning","2015","prosent","100"
"1813","anmodning","2015","prosent","100"
"1815","anmodning","2015","prosent","100"
"1816","anmodning","2015","prosent","100"
"1818","anmodning","2015","prosent","100"
"1820","anmodning","2015","prosent","100"
"1822","anmodning","2015","prosent","100"
"1824","anmodning","2015","prosent","100"
"1825","anmodning","2015","prosent","100"
"1826","anmodning","2015","prosent","100"
"1827","anmodning","2015","prosent","100"
"1828","anmodning","2015","prosent","100"
"1832","anmodning","2015","prosent","100"
"1833","anmodning","2015","prosent","100"
"1834","anmodning","2015","prosent","100"
"1835","anmodning","2015","prosent","100"
"1836","anmodning","2015","prosent","100"
"1837","anmodning","2015","prosent","100"
"1838","anmodning","2015","prosent","100"
"1839","anmodning","2015","prosent","100"
"1840","anmodning","2015","prosent","100"
"1841","anmodning","2015","prosent","100"
"1845","anmodning","2015","prosent","100"
"1848","anmodning","2015","prosent","100"
"1849","anmodning","2015","prosent","100"
"1850","anmodning","2015","prosent","100"
"1851","anmodning","2015","prosent","100"
"1852","anmodning","2015","prosent","100"
"1853","anmodning","2015","prosent","100"
"1854","anmodning","2015","prosent","100"
"1856","anmodning","2015","prosent","100"
"1857","anmodning","2015","prosent","100"
"1859","anmodning","2015","prosent","100"
"1860","anmodning","2015","prosent","100"
"1865","anmodning","2015","prosent","100"
"1866","anmodning","2015","prosent","100"
"1867","anmodning","2015","prosent","100"
"1868","anmodning","2015","prosent","100"
"1870","anmodning","2015","prosent","100"
"1871","anmodning","2015","prosent","100"
"1874","anmodning","2015","prosent","100"
"1902","anmodning","2015","prosent","100"
"1903","anmodning","2015","prosent","100"
"1911","anmodning","2015","prosent","100"
"1913","anmodning","2015","prosent","100"
"1917","anmodning","2015","prosent","100"
"1919","anmodning","2015","prosent","100"
"1920","anmodning","2015","prosent","100"
"1922","anmodning","2015","prosent","100"
"1923","anmodning","2015","prosent","100"
"1924","anmodning","2015","prosent","100"
"1925","anmodning","2015","prosent","100"
"1926","anmodning","2015","prosent","100"
"1927","anmodning","2015","prosent","100"
"1928","anmodning","2015","prosent","100"
"1929","anmodning","2015","prosent","100"
"1931","anmodning","2015","prosent","100"
"1933","anmodning","2015","prosent","100"
"1936","anmodning","2015","prosent","100"
"1938","anmodning","2015","prosent","100"
"1939","anmodning","2015","prosent","100"
"1940","anmodning","2015","prosent","100"
"1941","anmodning","2015","prosent","100"
"1942","anmodning","2015","prosent","100"
"1943","anmodning","2015","prosent","100"
"2002","anmodning","2015","prosent","100"
"2003","anmodning","2015","prosent","100"
"2004","anmodning","2015","prosent","100"
"2011","anmodning","2015","prosent","100"
"2012","anmodning","2015","prosent","100"
"2014","anmodning","2015","prosent","100"
"2015","anmodning","2015","prosent","100"
"2017","anmodning","2015","prosent","100"
"2018","anmodning","2015","prosent","100"
"2019","anmodning","2015","prosent","100"
"2020","anmodning","2015","prosent","100"
"2021","anmodning","2015","prosent","100"
"2022","anmodning","2015","prosent","100"
"2023","anmodning","2015","prosent","100"
"2024","anmodning","2015","prosent","100"
"2025","anmodning","2015","prosent","100"
"2027","anmodning","2015","prosent","100"
"2028","anmodning","2015","prosent","100"
"2030","anmodning","2015","prosent","100"
"0101","vedtak","2015","prosent","160"
"0104","vedtak","2015","prosent","107.5"
"0105","vedtak","2015","prosent","107.6923077"
"0106","vedtak","2015","prosent","116.6666667"
"0111","vedtak","2015","prosent","100"
"0118","vedtak","2015","prosent","100"
"0119","vedtak","2015","prosent","60"
"0121","vedtak","2015","prosent","0"
"0122","vedtak","2015","prosent","50"
"0123","vedtak","2015","prosent","100"
"0124","vedtak","2015","prosent","60"
"0125","vedtak","2015","prosent","40"
"0127","vedtak","2015","prosent","100"
"0128","vedtak","2015","prosent","100"
"0135","vedtak","2015","prosent","80"
"0136","vedtak","2015","prosent","100"
"0137","vedtak","2015","prosent","66.66666667"
"0138","vedtak","2015","prosent","."
"0211","vedtak","2015","prosent","100"
"0213","vedtak","2015","prosent","156.8965517"
"0214","vedtak","2015","prosent","116.6666667"
"0215","vedtak","2015","prosent","155.5555556"
"0216","vedtak","2015","prosent","160"
"0217","vedtak","2015","prosent","125"
"0219","vedtak","2015","prosent","123.8709677"
"0220","vedtak","2015","prosent","96.66666667"
"0221","vedtak","2015","prosent","153.3333333"
"0226","vedtak","2015","prosent","100"
"0227","vedtak","2015","prosent","133.3333333"
"0228","vedtak","2015","prosent","120"
"0229","vedtak","2015","prosent","66.66666667"
"0230","vedtak","2015","prosent","65.45454545"
"0231","vedtak","2015","prosent","157.3333333"
"0233","vedtak","2015","prosent","160"
"0234","vedtak","2015","prosent","170"
"0235","vedtak","2015","prosent","100"
"0236","vedtak","2015","prosent","50"
"0237","vedtak","2015","prosent","60"
"0238","vedtak","2015","prosent","100"
"0239","vedtak","2015","prosent","100"
"0301","vedtak","2015","prosent","112.6388889"
"0402","vedtak","2015","prosent","62.5"
"0403","vedtak","2015","prosent","91.66666667"
"0412","vedtak","2015","prosent","54.54545455"
"0415","vedtak","2015","prosent","53.33333333"
"0417","vedtak","2015","prosent","116.6666667"
"0418","vedtak","2015","prosent","60"
"0419","vedtak","2015","prosent","100"
"0420","vedtak","2015","prosent","50"
"0423","vedtak","2015","prosent","50"
"0425","vedtak","2015","prosent","73.33333333"
"0426","vedtak","2015","prosent","60"
"0427","vedtak","2015","prosent","100"
"0428","vedtak","2015","prosent","133.3333333"
"0429","vedtak","2015","prosent","140"
"0430","vedtak","2015","prosent","50"
"0432","vedtak","2015","prosent","70"
"0434","vedtak","2015","prosent","10"
"0436","vedtak","2015","prosent","73.33333333"
"0437","vedtak","2015","prosent","160"
"0438","vedtak","2015","prosent","133.3333333"
"0439","vedtak","2015","prosent","60"
"0441","vedtak","2015","prosent","100"
"0501","vedtak","2015","prosent","109.0909091"
"0502","vedtak","2015","prosent","156.3636364"
"0511","vedtak","2015","prosent","80"
"0512","vedtak","2015","prosent","50"
"0513","vedtak","2015","prosent","50"
"0514","vedtak","2015","prosent","170"
"0515","vedtak","2015","prosent","100"
"0516","vedtak","2015","prosent","160"
"0517","vedtak","2015","prosent","160"
"0519","vedtak","2015","prosent","80"
"0520","vedtak","2015","prosent","150"
"0521","vedtak","2015","prosent","160"
"0522","vedtak","2015","prosent","60"
"0528","vedtak","2015","prosent","80"
"0529","vedtak","2015","prosent","100"
"0532","vedtak","2015","prosent","100"
"0533","vedtak","2015","prosent","97.14285714"
"0534","vedtak","2015","prosent","114.2857143"
"0536","vedtak","2015","prosent","100"
"0538","vedtak","2015","prosent","160"
"0540","vedtak","2015","prosent","100"
"0541","vedtak","2015","prosent","100"
"0542","vedtak","2015","prosent","133.3333333"
"0543","vedtak","2015","prosent","50"
"0544","vedtak","2015","prosent","170"
"0545","vedtak","2015","prosent","110"
"0602","vedtak","2015","prosent","130.7692308"
"0604","vedtak","2015","prosent","96"
"0605","vedtak","2015","prosent","157.7777778"
"0612","vedtak","2015","prosent","66.66666667"
"0615","vedtak","2015","prosent","100"
"0616","vedtak","2015","prosent","40"
"0617","vedtak","2015","prosent","150"
"0618","vedtak","2015","prosent","80"
"0619","vedtak","2015","prosent","150"
"0620","vedtak","2015","prosent","100"
"0621","vedtak","2015","prosent","170"
"0622","vedtak","2015","prosent","140"
"0623","vedtak","2015","prosent","160"
"0624","vedtak","2015","prosent","85.71428571"
"0625","vedtak","2015","prosent","100"
"0626","vedtak","2015","prosent","88.88888889"
"0627","vedtak","2015","prosent","82.5"
"0628","vedtak","2015","prosent","160"
"0631","vedtak","2015","prosent","100"
"0632","vedtak","2015","prosent","100"
"0633","vedtak","2015","prosent","120"
"0701","vedtak","2015","prosent","150"
"0702","vedtak","2015","prosent","88.88888889"
"0704","vedtak","2015","prosent","156.3636364"
"0706","vedtak","2015","prosent","156.3636364"
"0709","vedtak","2015","prosent","156.3636364"
"0711","vedtak","2015","prosent","100"
"0713","vedtak","2015","prosent","160"
"0714","vedtak","2015","prosent","33.33333333"
"0716","vedtak","2015","prosent","160"
"0719","vedtak","2015","prosent","160"
"0720","vedtak","2015","prosent","160"
"0722","vedtak","2015","prosent","160"
"0723","vedtak","2015","prosent","100"
"0728","vedtak","2015","prosent","53.33333333"
"0805","vedtak","2015","prosent","55.55555556"
"0806","vedtak","2015","prosent","65"
"0807","vedtak","2015","prosent","133.3333333"
"0811","vedtak","2015","prosent","100"
"0814","vedtak","2015","prosent","100"
"0815","vedtak","2015","prosent","110"
"0817","vedtak","2015","prosent","160"
"0819","vedtak","2015","prosent","100"
"0821","vedtak","2015","prosent","104"
"0822","vedtak","2015","prosent","100"
"0826","vedtak","2015","prosent","75"
"0827","vedtak","2015","prosent","170"
"0828","vedtak","2015","prosent","80"
"0829","vedtak","2015","prosent","."
"0830","vedtak","2015","prosent","150"
"0831","vedtak","2015","prosent","100"
"0833","vedtak","2015","prosent","140"
"0834","vedtak","2015","prosent","120"
"0901","vedtak","2015","prosent","116.6666667"
"0904","vedtak","2015","prosent","157.7777778"
"0906","vedtak","2015","prosent","100"
"0911","vedtak","2015","prosent","100"
"0912","vedtak","2015","prosent","180"
"0914","vedtak","2015","prosent","50"
"0919","vedtak","2015","prosent","33.33333333"
"0926","vedtak","2015","prosent","87.5"
"0928","vedtak","2015","prosent","105"
"0929","vedtak","2015","prosent","100"
"0935","vedtak","2015","prosent","60"
"0937","vedtak","2015","prosent","75"
"0938","vedtak","2015","prosent","100"
"0940","vedtak","2015","prosent","100"
"0941","vedtak","2015","prosent","100"
"1001","vedtak","2015","prosent","100"
"1002","vedtak","2015","prosent","157.5"
"1003","vedtak","2015","prosent","111.1111111"
"1004","vedtak","2015","prosent","157.5"
"1014","vedtak","2015","prosent","124.4444444"
"1017","vedtak","2015","prosent","100"
"1018","vedtak","2015","prosent","44.44444444"
"1021","vedtak","2015","prosent","100"
"1026","vedtak","2015","prosent","50"
"1027","vedtak","2015","prosent","140"
"1029","vedtak","2015","prosent","75"
"1032","vedtak","2015","prosent","160"
