"naringsregion_nr","spraak","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"73","minoritet","5","prosent","102,8571429","2013","barnehagedeltakelse"
"74","minoritet","5","prosent","89,28571429","2013","barnehagedeltakelse"
"75","minoritet","5","prosent","95,45454545","2013","barnehagedeltakelse"
"76","minoritet","5","prosent","107,8947368","2013","barnehagedeltakelse"
"77","minoritet","5","prosent","77,77777778","2013","barnehagedeltakelse"
"78","minoritet","5","prosent","116,6666667","2013","barnehagedeltakelse"
"79","minoritet","5","prosent","82,52427184","2013","barnehagedeltakelse"
"80","minoritet","5","prosent","150","2013","barnehagedeltakelse"
"81","minoritet","5","prosent","90,24390244","2013","barnehagedeltakelse"
"82","minoritet","5","prosent",".","2013","barnehagedeltakelse"
"83","minoritet","5","prosent","102,8571429","2013","barnehagedeltakelse"
"01","ikke_minoritet","1_5","personer","1340","2013","barnehagedeltakelse"
"02","ikke_minoritet","1_5","personer","2681","2013","barnehagedeltakelse"
"03","ikke_minoritet","1_5","personer","2539","2013","barnehagedeltakelse"
"04","ikke_minoritet","1_5","personer","5778","2013","barnehagedeltakelse"
"05","ikke_minoritet","1_5","personer","9306","2013","barnehagedeltakelse"
"06","ikke_minoritet","1_5","personer","7378","2013","barnehagedeltakelse"
"07","ikke_minoritet","1_5","personer","8320","2013","barnehagedeltakelse"
"08","ikke_minoritet","1_5","personer","5249","2013","barnehagedeltakelse"
"09","ikke_minoritet","1_5","personer","26357","2013","barnehagedeltakelse"
"10","ikke_minoritet","1_5","personer","700","2013","barnehagedeltakelse"
"11","ikke_minoritet","1_5","personer","2007","2013","barnehagedeltakelse"
"12","ikke_minoritet","1_5","personer","4102","2013","barnehagedeltakelse"
"13","ikke_minoritet","1_5","personer","1540","2013","barnehagedeltakelse"
"14","ikke_minoritet","1_5","personer","2984","2013","barnehagedeltakelse"
"15","ikke_minoritet","1_5","personer","1314","2013","barnehagedeltakelse"
"16","ikke_minoritet","1_5","personer","1700","2013","barnehagedeltakelse"
"17","ikke_minoritet","1_5","personer","561","2013","barnehagedeltakelse"
"18","ikke_minoritet","1_5","personer","739","2013","barnehagedeltakelse"
"19","ikke_minoritet","1_5","personer","723","2013","barnehagedeltakelse"
"20","ikke_minoritet","1_5","personer","7932","2013","barnehagedeltakelse"
"21","ikke_minoritet","1_5","personer","783","2013","barnehagedeltakelse"
"22","ikke_minoritet","1_5","personer","1604","2013","barnehagedeltakelse"
"23","ikke_minoritet","1_5","personer","830","2013","barnehagedeltakelse"
"24","ikke_minoritet","1_5","personer","1582","2013","barnehagedeltakelse"
"25","ikke_minoritet","1_5","personer","6228","2013","barnehagedeltakelse"
"26","ikke_minoritet","1_5","personer","3987","2013","barnehagedeltakelse"
"27","ikke_minoritet","1_5","personer","5126","2013","barnehagedeltakelse"
"28","ikke_minoritet","1_5","personer","698","2013","barnehagedeltakelse"
"29","ikke_minoritet","1_5","personer","892","2013","barnehagedeltakelse"
"30","ikke_minoritet","1_5","personer","611","2013","barnehagedeltakelse"
"31","ikke_minoritet","1_5","personer","314","2013","barnehagedeltakelse"
"32","ikke_minoritet","1_5","personer","4472","2013","barnehagedeltakelse"
"33","ikke_minoritet","1_5","personer","1830","2013","barnehagedeltakelse"
"34","ikke_minoritet","1_5","personer","1308","2013","barnehagedeltakelse"
"35","ikke_minoritet","1_5","personer","7068","2013","barnehagedeltakelse"
"36","ikke_minoritet","1_5","personer","1309","2013","barnehagedeltakelse"
"37","ikke_minoritet","1_5","personer","5487","2013","barnehagedeltakelse"
"38","ikke_minoritet","1_5","personer","1304","2013","barnehagedeltakelse"
"39","ikke_minoritet","1_5","personer","17351","2013","barnehagedeltakelse"
"40","ikke_minoritet","1_5","personer","13171","2013","barnehagedeltakelse"
"41","ikke_minoritet","1_5","personer","1523","2013","barnehagedeltakelse"
"42","ikke_minoritet","1_5","personer","942","2013","barnehagedeltakelse"
"43","ikke_minoritet","1_5","personer","683","2013","barnehagedeltakelse"
"44","ikke_minoritet","1_5","personer","1951","2013","barnehagedeltakelse"
"45","ikke_minoritet","1_5","personer","562","2013","barnehagedeltakelse"
"46","ikke_minoritet","1_5","personer","3563","2013","barnehagedeltakelse"
"47","ikke_minoritet","1_5","personer","4198","2013","barnehagedeltakelse"
"48","ikke_minoritet","1_5","personer","433","2013","barnehagedeltakelse"
"49","ikke_minoritet","1_5","personer","1560","2013","barnehagedeltakelse"
"50","ikke_minoritet","1_5","personer","1480","2013","barnehagedeltakelse"
"51","ikke_minoritet","1_5","personer","1897","2013","barnehagedeltakelse"
"52","ikke_minoritet","1_5","personer","2763","2013","barnehagedeltakelse"
"53","ikke_minoritet","1_5","personer","2817","2013","barnehagedeltakelse"
"54","ikke_minoritet","1_5","personer","765","2013","barnehagedeltakelse"
"55","ikke_minoritet","1_5","personer","2434","2013","barnehagedeltakelse"
"56","ikke_minoritet","1_5","personer","4293","2013","barnehagedeltakelse"
"57","ikke_minoritet","1_5","personer","1163","2013","barnehagedeltakelse"
"58","ikke_minoritet","1_5","personer","336","2013","barnehagedeltakelse"
"59","ikke_minoritet","1_5","personer","417","2013","barnehagedeltakelse"
"60","ikke_minoritet","1_5","personer","1143","2013","barnehagedeltakelse"
"61","ikke_minoritet","1_5","personer","12814","2013","barnehagedeltakelse"
"62","ikke_minoritet","1_5","personer","340","2013","barnehagedeltakelse"
"63","ikke_minoritet","1_5","personer","1533","2013","barnehagedeltakelse"
"64","ikke_minoritet","1_5","personer","3382","2013","barnehagedeltakelse"
"65","ikke_minoritet","1_5","personer","390","2013","barnehagedeltakelse"
"66","ikke_minoritet","1_5","personer","505","2013","barnehagedeltakelse"
"67","ikke_minoritet","1_5","personer","1037","2013","barnehagedeltakelse"
"68","ikke_minoritet","1_5","personer","628","2013","barnehagedeltakelse"
"69","ikke_minoritet","1_5","personer","568","2013","barnehagedeltakelse"
"70","ikke_minoritet","1_5","personer","167","2013","barnehagedeltakelse"
"71","ikke_minoritet","1_5","personer","732","2013","barnehagedeltakelse"
"72","ikke_minoritet","1_5","personer","1601","2013","barnehagedeltakelse"
"73","ikke_minoritet","1_5","personer","4083","2013","barnehagedeltakelse"
"74","ikke_minoritet","1_5","personer","1168","2013","barnehagedeltakelse"
"75","ikke_minoritet","1_5","personer","1011","2013","barnehagedeltakelse"
"76","ikke_minoritet","1_5","personer","1378","2013","barnehagedeltakelse"
"77","ikke_minoritet","1_5","personer","1699","2013","barnehagedeltakelse"
"78","ikke_minoritet","1_5","personer","1481","2013","barnehagedeltakelse"
"79","ikke_minoritet","1_5","personer","4340","2013","barnehagedeltakelse"
"80","ikke_minoritet","1_5","personer","661","2013","barnehagedeltakelse"
"81","ikke_minoritet","1_5","personer","1938","2013","barnehagedeltakelse"
"82","ikke_minoritet","1_5","personer","609","2013","barnehagedeltakelse"
"83","ikke_minoritet","1_5","personer","948","2013","barnehagedeltakelse"
"01","ikke_minoritet","1","personer","187","2013","barnehagedeltakelse"
"02","ikke_minoritet","1","personer","387","2013","barnehagedeltakelse"
"03","ikke_minoritet","1","personer","361","2013","barnehagedeltakelse"
"04","ikke_minoritet","1","personer","846","2013","barnehagedeltakelse"
"05","ikke_minoritet","1","personer","1461","2013","barnehagedeltakelse"
"06","ikke_minoritet","1","personer","1078","2013","barnehagedeltakelse"
"07","ikke_minoritet","1","personer","1270","2013","barnehagedeltakelse"
"08","ikke_minoritet","1","personer","866","2013","barnehagedeltakelse"
"09","ikke_minoritet","1","personer","5064","2013","barnehagedeltakelse"
"10","ikke_minoritet","1","personer","93","2013","barnehagedeltakelse"
"11","ikke_minoritet","1","personer","266","2013","barnehagedeltakelse"
"12","ikke_minoritet","1","personer","641","2013","barnehagedeltakelse"
"13","ikke_minoritet","1","personer","246","2013","barnehagedeltakelse"
"14","ikke_minoritet","1","personer","472","2013","barnehagedeltakelse"
"15","ikke_minoritet","1","personer","189","2013","barnehagedeltakelse"
"16","ikke_minoritet","1","personer","283","2013","barnehagedeltakelse"
"17","ikke_minoritet","1","personer","68","2013","barnehagedeltakelse"
"18","ikke_minoritet","1","personer","78","2013","barnehagedeltakelse"
"19","ikke_minoritet","1","personer","80","2013","barnehagedeltakelse"
"20","ikke_minoritet","1","personer","1256","2013","barnehagedeltakelse"
"21","ikke_minoritet","1","personer","95","2013","barnehagedeltakelse"
"22","ikke_minoritet","1","personer","245","2013","barnehagedeltakelse"
"23","ikke_minoritet","1","personer","114","2013","barnehagedeltakelse"
"24","ikke_minoritet","1","personer","220","2013","barnehagedeltakelse"
"25","ikke_minoritet","1","personer","854","2013","barnehagedeltakelse"
"26","ikke_minoritet","1","personer","595","2013","barnehagedeltakelse"
"27","ikke_minoritet","1","personer","757","2013","barnehagedeltakelse"
"28","ikke_minoritet","1","personer","113","2013","barnehagedeltakelse"
"29","ikke_minoritet","1","personer","148","2013","barnehagedeltakelse"
"30","ikke_minoritet","1","personer","78","2013","barnehagedeltakelse"
"31","ikke_minoritet","1","personer",":","2013","barnehagedeltakelse"
"32","ikke_minoritet","1","personer","660","2013","barnehagedeltakelse"
"33","ikke_minoritet","1","personer","237","2013","barnehagedeltakelse"
"34","ikke_minoritet","1","personer","160","2013","barnehagedeltakelse"
"35","ikke_minoritet","1","personer","1000","2013","barnehagedeltakelse"
"36","ikke_minoritet","1","personer","177","2013","barnehagedeltakelse"
"37","ikke_minoritet","1","personer","749","2013","barnehagedeltakelse"
"38","ikke_minoritet","1","personer","176","2013","barnehagedeltakelse"
"39","ikke_minoritet","1","personer","2606","2013","barnehagedeltakelse"
"40","ikke_minoritet","1","personer","2088","2013","barnehagedeltakelse"
"41","ikke_minoritet","1","personer","203","2013","barnehagedeltakelse"
"42","ikke_minoritet","1","personer","131","2013","barnehagedeltakelse"
"43","ikke_minoritet","1","personer",":","2013","barnehagedeltakelse"
"44","ikke_minoritet","1","personer","328","2013","barnehagedeltakelse"
"45","ikke_minoritet","1","personer","72","2013","barnehagedeltakelse"
"46","ikke_minoritet","1","personer","510","2013","barnehagedeltakelse"
"47","ikke_minoritet","1","personer","697","2013","barnehagedeltakelse"
"48","ikke_minoritet","1","personer",":","2013","barnehagedeltakelse"
"49","ikke_minoritet","1","personer","212","2013","barnehagedeltakelse"
"50","ikke_minoritet","1","personer","229","2013","barnehagedeltakelse"
"51","ikke_minoritet","1","personer","252","2013","barnehagedeltakelse"
"52","ikke_minoritet","1","personer","387","2013","barnehagedeltakelse"
"53","ikke_minoritet","1","personer","410","2013","barnehagedeltakelse"
"54","ikke_minoritet","1","personer","117","2013","barnehagedeltakelse"
"55","ikke_minoritet","1","personer","357","2013","barnehagedeltakelse"
"56","ikke_minoritet","1","personer","735","2013","barnehagedeltakelse"
"57","ikke_minoritet","1","personer","149","2013","barnehagedeltakelse"
"58","ikke_minoritet","1","personer","46","2013","barnehagedeltakelse"
"59","ikke_minoritet","1","personer","47","2013","barnehagedeltakelse"
"60","ikke_minoritet","1","personer","149","2013","barnehagedeltakelse"
"61","ikke_minoritet","1","personer","2161","2013","barnehagedeltakelse"
"62","ikke_minoritet","1","personer","44","2013","barnehagedeltakelse"
"63","ikke_minoritet","1","personer","230","2013","barnehagedeltakelse"
"64","ikke_minoritet","1","personer","546","2013","barnehagedeltakelse"
"65","ikke_minoritet","1","personer",":","2013","barnehagedeltakelse"
"66","ikke_minoritet","1","personer","81","2013","barnehagedeltakelse"
"67","ikke_minoritet","1","personer","143","2013","barnehagedeltakelse"
"68","ikke_minoritet","1","personer","92","2013","barnehagedeltakelse"
"69","ikke_minoritet","1","personer","104","2013","barnehagedeltakelse"
"70","ikke_minoritet","1","personer",":","2013","barnehagedeltakelse"
"71","ikke_minoritet","1","personer","120","2013","barnehagedeltakelse"
"72","ikke_minoritet","1","personer","244","2013","barnehagedeltakelse"
"73","ikke_minoritet","1","personer","637","2013","barnehagedeltakelse"
"74","ikke_minoritet","1","personer","172","2013","barnehagedeltakelse"
"75","ikke_minoritet","1","personer","121","2013","barnehagedeltakelse"
"76","ikke_minoritet","1","personer","232","2013","barnehagedeltakelse"
"77","ikke_minoritet","1","personer","261","2013","barnehagedeltakelse"
"78","ikke_minoritet","1","personer","198","2013","barnehagedeltakelse"
"79","ikke_minoritet","1","personer","716","2013","barnehagedeltakelse"
"80","ikke_minoritet","1","personer","93","2013","barnehagedeltakelse"
"81","ikke_minoritet","1","personer","318","2013","barnehagedeltakelse"
"82","ikke_minoritet","1","personer",":","2013","barnehagedeltakelse"
"83","ikke_minoritet","1","personer","150","2013","barnehagedeltakelse"
"01","ikke_minoritet","2","personer","258","2013","barnehagedeltakelse"
"02","ikke_minoritet","2","personer","531","2013","barnehagedeltakelse"
"03","ikke_minoritet","2","personer","506","2013","barnehagedeltakelse"
"04","ikke_minoritet","2","personer","1112","2013","barnehagedeltakelse"
"05","ikke_minoritet","2","personer","1750","2013","barnehagedeltakelse"
"06","ikke_minoritet","2","personer","1427","2013","barnehagedeltakelse"
"07","ikke_minoritet","2","personer","1592","2013","barnehagedeltakelse"
"08","ikke_minoritet","2","personer","1009","2013","barnehagedeltakelse"
"09","ikke_minoritet","2","personer","5694","2013","barnehagedeltakelse"
"10","ikke_minoritet","2","personer","126","2013","barnehagedeltakelse"
"11","ikke_minoritet","2","personer","400","2013","barnehagedeltakelse"
"12","ikke_minoritet","2","personer","785","2013","barnehagedeltakelse"
"13","ikke_minoritet","2","personer","287","2013","barnehagedeltakelse"
"14","ikke_minoritet","2","personer","545","2013","barnehagedeltakelse"
"15","ikke_minoritet","2","personer","240","2013","barnehagedeltakelse"
"16","ikke_minoritet","2","personer","335","2013","barnehagedeltakelse"
"17","ikke_minoritet","2","personer","105","2013","barnehagedeltakelse"
"18","ikke_minoritet","2","personer","133","2013","barnehagedeltakelse"
"19","ikke_minoritet","2","personer","147","2013","barnehagedeltakelse"
"20","ikke_minoritet","2","personer","1545","2013","barnehagedeltakelse"
"21","ikke_minoritet","2","personer","173","2013","barnehagedeltakelse"
"22","ikke_minoritet","2","personer","301","2013","barnehagedeltakelse"
"23","ikke_minoritet","2","personer","166","2013","barnehagedeltakelse"
"24","ikke_minoritet","2","personer","306","2013","barnehagedeltakelse"
"25","ikke_minoritet","2","personer","1277","2013","barnehagedeltakelse"
"26","ikke_minoritet","2","personer","744","2013","barnehagedeltakelse"
"27","ikke_minoritet","2","personer","1043","2013","barnehagedeltakelse"
"28","ikke_minoritet","2","personer","128","2013","barnehagedeltakelse"
"29","ikke_minoritet","2","personer","168","2013","barnehagedeltakelse"
"30","ikke_minoritet","2","personer","129","2013","barnehagedeltakelse"
"31","ikke_minoritet","2","personer","57","2013","barnehagedeltakelse"
"32","ikke_minoritet","2","personer","879","2013","barnehagedeltakelse"
"33","ikke_minoritet","2","personer","322","2013","barnehagedeltakelse"
"34","ikke_minoritet","2","personer","272","2013","barnehagedeltakelse"
"35","ikke_minoritet","2","personer","1428","2013","barnehagedeltakelse"
"36","ikke_minoritet","2","personer","231","2013","barnehagedeltakelse"
"37","ikke_minoritet","2","personer","1065","2013","barnehagedeltakelse"
