"kommune_nr","spraak","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"1648","minoritet","2","prosent","84,61538462","2014","barnehagedeltakelse"
"1653","minoritet","2","prosent","76,92307692","2014","barnehagedeltakelse"
"1657","minoritet","2","prosent","66,66666667","2014","barnehagedeltakelse"
"1662","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"1663","minoritet","2","prosent","50","2014","barnehagedeltakelse"
"1664","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1665","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1702","minoritet","2","prosent","73,33333333","2014","barnehagedeltakelse"
"1703","minoritet","2","prosent","57,89473684","2014","barnehagedeltakelse"
"1711","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1714","minoritet","2","prosent","81,81818182","2014","barnehagedeltakelse"
"1717","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1718","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1719","minoritet","2","prosent","94,44444444","2014","barnehagedeltakelse"
"1721","minoritet","2","prosent","75","2014","barnehagedeltakelse"
"1724","minoritet","2","prosent","71,42857143","2014","barnehagedeltakelse"
"1725","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1736","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1738","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1739","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1740","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1742","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1743","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1744","minoritet","2","prosent","75","2014","barnehagedeltakelse"
"1748","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1749","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1750","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"1751","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1755","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1756","minoritet","2","prosent","57,14285714","2014","barnehagedeltakelse"
"1804","minoritet","2","prosent","98,18181818","2014","barnehagedeltakelse"
"1805","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"1811","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1812","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1813","minoritet","2","prosent","155,5555556","2014","barnehagedeltakelse"
"1815","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1816","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1818","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1820","minoritet","2","prosent","61,53846154","2014","barnehagedeltakelse"
"1822","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1824","minoritet","2","prosent","90","2014","barnehagedeltakelse"
"1825","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1826","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1827","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1828","minoritet","2","prosent","150","2014","barnehagedeltakelse"
"1832","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1833","minoritet","2","prosent","88","2014","barnehagedeltakelse"
"1834","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1835","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1836","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1837","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1838","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1839","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1840","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"1841","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1845","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1848","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1849","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1850","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1851","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1852","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1853","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1854","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1856","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1857","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1859","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1860","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"1865","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"1866","minoritet","2","prosent","107,1428571","2014","barnehagedeltakelse"
"1867","minoritet","2","prosent","83,33333333","2014","barnehagedeltakelse"
"1868","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1870","minoritet","2","prosent","66,66666667","2014","barnehagedeltakelse"
"1871","minoritet","2","prosent","111,1111111","2014","barnehagedeltakelse"
"1874","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1902","minoritet","2","prosent","74,73684211","2014","barnehagedeltakelse"
"1903","minoritet","2","prosent","85,71428571","2014","barnehagedeltakelse"
"1911","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"1913","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1917","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1919","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1920","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1922","minoritet","2","prosent","150","2014","barnehagedeltakelse"
"1923","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1924","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1925","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1926","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1927","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1928","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1929","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1931","minoritet","2","prosent","66,66666667","2014","barnehagedeltakelse"
"1933","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1936","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1938","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1939","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1940","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1941","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"1942","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1943","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"2002","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"2003","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"2004","minoritet","2","prosent","64,28571429","2014","barnehagedeltakelse"
"2011","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"2012","minoritet","2","prosent","60,86956522","2014","barnehagedeltakelse"
"2014","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"2015","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"2017","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"2018","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"2019","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"2020","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"2021","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"2022","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"2023","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"2024","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"2025","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"2027","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"2028","minoritet","2","prosent","63,63636364","2014","barnehagedeltakelse"
"2030","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"0101","minoritet","3","prosent","84,09090909","2014","barnehagedeltakelse"
"0104","minoritet","3","prosent","95,45454545","2014","barnehagedeltakelse"
"0105","minoritet","3","prosent","89,25619835","2014","barnehagedeltakelse"
"0106","minoritet","3","prosent","66,86046512","2014","barnehagedeltakelse"
"0111","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0118","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0119","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0121","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0122","minoritet","3","prosent","85,71428571","2014","barnehagedeltakelse"
"0123","minoritet","3","prosent","100","2014","barnehagedeltakelse"
"0124","minoritet","3","prosent","93,47826087","2014","barnehagedeltakelse"
"0125","minoritet","3","prosent","64,51612903","2014","barnehagedeltakelse"
"0127","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0128","minoritet","3","prosent","75","2014","barnehagedeltakelse"
"0135","minoritet","3","prosent","75","2014","barnehagedeltakelse"
"0136","minoritet","3","prosent","95","2014","barnehagedeltakelse"
"0137","minoritet","3","prosent","81,81818182","2014","barnehagedeltakelse"
"0138","minoritet","3","prosent","81,81818182","2014","barnehagedeltakelse"
"0211","minoritet","3","prosent","96,42857143","2014","barnehagedeltakelse"
"0213","minoritet","3","prosent","92,85714286","2014","barnehagedeltakelse"
"0214","minoritet","3","prosent","95,23809524","2014","barnehagedeltakelse"
"0215","minoritet","3","prosent","73,68421053","2014","barnehagedeltakelse"
"0216","minoritet","3","prosent","105","2014","barnehagedeltakelse"
"0217","minoritet","3","prosent","93,61702128","2014","barnehagedeltakelse"
"0219","minoritet","3","prosent","90,96989967","2014","barnehagedeltakelse"
"0220","minoritet","3","prosent","82,96296296","2014","barnehagedeltakelse"
"0221","minoritet","3","prosent","76,66666667","2014","barnehagedeltakelse"
"0226","minoritet","3","prosent","71,73913043","2014","barnehagedeltakelse"
"0227","minoritet","3","prosent","64","2014","barnehagedeltakelse"
"0228","minoritet","3","prosent","101,9230769","2014","barnehagedeltakelse"
"0229","minoritet","3","prosent","117,6470588","2014","barnehagedeltakelse"
"0230","minoritet","3","prosent","110,2040816","2014","barnehagedeltakelse"
"0231","minoritet","3","prosent","92,30769231","2014","barnehagedeltakelse"
"0233","minoritet","3","prosent","100","2014","barnehagedeltakelse"
"0234","minoritet","3","prosent","111,1111111","2014","barnehagedeltakelse"
"0235","minoritet","3","prosent","105,5555556","2014","barnehagedeltakelse"
"0236","minoritet","3","prosent","100","2014","barnehagedeltakelse"
"0237","minoritet","3","prosent","92,59259259","2014","barnehagedeltakelse"
"0238","minoritet","3","prosent","85","2014","barnehagedeltakelse"
"0239","minoritet","3","prosent","100","2014","barnehagedeltakelse"
"0301","minoritet","3","prosent","88,89751553","2014","barnehagedeltakelse"
"0402","minoritet","3","prosent","76,19047619","2014","barnehagedeltakelse"
"0403","minoritet","3","prosent","97,2972973","2014","barnehagedeltakelse"
"0412","minoritet","3","prosent","83,78378378","2014","barnehagedeltakelse"
"0415","minoritet","3","prosent","69,23076923","2014","barnehagedeltakelse"
"0417","minoritet","3","prosent","72,22222222","2014","barnehagedeltakelse"
"0418","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0419","minoritet","3","prosent","100","2014","barnehagedeltakelse"
"0420","minoritet","3","prosent","120","2014","barnehagedeltakelse"
"0423","minoritet","3","prosent","120","2014","barnehagedeltakelse"
"0425","minoritet","3","prosent","120","2014","barnehagedeltakelse"
"0426","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0427","minoritet","3","prosent","90,625","2014","barnehagedeltakelse"
"0428","minoritet","3","prosent","83,33333333","2014","barnehagedeltakelse"
"0429","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0430","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0432","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0434","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0436","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0437","minoritet","3","prosent","85,71428571","2014","barnehagedeltakelse"
"0438","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0439","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0441","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0501","minoritet","3","prosent","81,81818182","2014","barnehagedeltakelse"
"0502","minoritet","3","prosent","88,37209302","2014","barnehagedeltakelse"
"0511","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0512","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0513","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0514","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0515","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0516","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0517","minoritet","3","prosent","66,66666667","2014","barnehagedeltakelse"
"0519","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0520","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0521","minoritet","3","prosent","88,88888889","2014","barnehagedeltakelse"
"0522","minoritet","3","prosent","100","2014","barnehagedeltakelse"
"0528","minoritet","3","prosent","110","2014","barnehagedeltakelse"
"0529","minoritet","3","prosent","94,44444444","2014","barnehagedeltakelse"
"0532","minoritet","3","prosent","81,25","2014","barnehagedeltakelse"
"0533","minoritet","3","prosent","75","2014","barnehagedeltakelse"
"0534","minoritet","3","prosent","100","2014","barnehagedeltakelse"
"0536","minoritet","3","prosent","83,33333333","2014","barnehagedeltakelse"
"0538","minoritet","3","prosent","100","2014","barnehagedeltakelse"
"0540","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0541","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0542","minoritet","3","prosent","63,63636364","2014","barnehagedeltakelse"
"0543","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0544","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0545","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0602","minoritet","3","prosent","110,5263158","2014","barnehagedeltakelse"
"0604","minoritet","3","prosent","96,36363636","2014","barnehagedeltakelse"
"0605","minoritet","3","prosent","88,13559322","2014","barnehagedeltakelse"
"0612","minoritet","3","prosent","80","2014","barnehagedeltakelse"
"0615","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0616","minoritet","3","prosent","83,33333333","2014","barnehagedeltakelse"
"0617","minoritet","3","prosent","83,33333333","2014","barnehagedeltakelse"
"0618","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0619","minoritet","3","prosent","75","2014","barnehagedeltakelse"
"0620","minoritet","3","prosent","77,77777778","2014","barnehagedeltakelse"
"0621","minoritet","3","prosent","125","2014","barnehagedeltakelse"
"0622","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0623","minoritet","3","prosent","80","2014","barnehagedeltakelse"
"0624","minoritet","3","prosent","80,55555556","2014","barnehagedeltakelse"
"0625","minoritet","3","prosent","111,1111111","2014","barnehagedeltakelse"
"0626","minoritet","3","prosent","93,93939394","2014","barnehagedeltakelse"
"0627","minoritet","3","prosent","82,14285714","2014","barnehagedeltakelse"
"0628","minoritet","3","prosent","158,3333333","2014","barnehagedeltakelse"
"0631","minoritet","3","prosent","80","2014","barnehagedeltakelse"
"0632","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0633","minoritet","3","prosent",".","2014","barnehagedeltakelse"
"0701","minoritet","3","prosent","72,22222222","2014","barnehagedeltakelse"
"0702","minoritet","3","prosent","110","2014","barnehagedeltakelse"
