"aar","bydel_nr","vreg_9","tabellvariabel","tabell_navn","enhet"
"2008","030108","afrika","50","sysselsatte_land","prosent"
"2008","030108","alle","62","sysselsatte_land","prosent"
"2008","030108","asia","56","sysselsatte_land","prosent"
"2008","030108","eu_ost_europa","72","sysselsatte_land","prosent"
"2008","030108","nord_amerika_oseania","57","sysselsatte_land","prosent"
"2008","030108","norden","81","sysselsatte_land","prosent"
"2008","030108","ost_europa_ellers","65","sysselsatte_land","prosent"
"2008","030108","sor_og_mellom_amerika","67","sysselsatte_land","prosent"
"2008","030108","vest_europa","68","sysselsatte_land","prosent"
"2008","030109","afrika","45","sysselsatte_land","prosent"
"2008","030109","alle","61","sysselsatte_land","prosent"
"2008","030109","asia","56","sysselsatte_land","prosent"
"2008","030109","eu_ost_europa","69","sysselsatte_land","prosent"
"2008","030109","nord_amerika_oseania","67","sysselsatte_land","prosent"
"2008","030109","norden","82","sysselsatte_land","prosent"
"2008","030109","ost_europa_ellers","62","sysselsatte_land","prosent"
"2008","030109","sor_og_mellom_amerika","68","sysselsatte_land","prosent"
"2008","030109","vest_europa","74","sysselsatte_land","prosent"
"2008","030110","afrika","49","sysselsatte_land","prosent"
"2008","030110","alle","59","sysselsatte_land","prosent"
"2008","030110","asia","53","sysselsatte_land","prosent"
"2008","030110","eu_ost_europa","69","sysselsatte_land","prosent"
"2008","030110","nord_amerika_oseania","75","sysselsatte_land","prosent"
"2008","030110","norden","79","sysselsatte_land","prosent"
"2008","030110","ost_europa_ellers","63","sysselsatte_land","prosent"
"2008","030110","sor_og_mellom_amerika","66","sysselsatte_land","prosent"
"2008","030110","vest_europa","77","sysselsatte_land","prosent"
"2008","030111","afrika","50","sysselsatte_land","prosent"
"2008","030111","alle","58","sysselsatte_land","prosent"
"2008","030111","asia","55","sysselsatte_land","prosent"
"2008","030111","eu_ost_europa","66","sysselsatte_land","prosent"
"2008","030111","nord_amerika_oseania","51","sysselsatte_land","prosent"
"2008","030111","norden","79","sysselsatte_land","prosent"
"2008","030111","ost_europa_ellers","58","sysselsatte_land","prosent"
"2008","030111","sor_og_mellom_amerika","65","sysselsatte_land","prosent"
"2008","030111","vest_europa","57","sysselsatte_land","prosent"
"2008","030112","afrika","62","sysselsatte_land","prosent"
"2008","030112","alle","65","sysselsatte_land","prosent"
"2008","030112","asia","58","sysselsatte_land","prosent"
"2008","030112","eu_ost_europa","78","sysselsatte_land","prosent"
"2008","030112","nord_amerika_oseania","66","sysselsatte_land","prosent"
"2008","030112","norden","77","sysselsatte_land","prosent"
"2008","030112","ost_europa_ellers","64","sysselsatte_land","prosent"
"2008","030112","sor_og_mellom_amerika","74","sysselsatte_land","prosent"
"2008","030112","vest_europa","70","sysselsatte_land","prosent"
"2008","030113","afrika","59","sysselsatte_land","prosent"
"2008","030113","alle","61","sysselsatte_land","prosent"
"2008","030113","asia","57","sysselsatte_land","prosent"
"2008","030113","eu_ost_europa","69","sysselsatte_land","prosent"
"2008","030113","nord_amerika_oseania","59","sysselsatte_land","prosent"
"2008","030113","norden","73","sysselsatte_land","prosent"
"2008","030113","ost_europa_ellers","65","sysselsatte_land","prosent"
"2008","030113","sor_og_mellom_amerika","68","sysselsatte_land","prosent"
"2008","030113","vest_europa","71","sysselsatte_land","prosent"
"2008","030114","afrika","61","sysselsatte_land","prosent"
"2008","030114","alle","64","sysselsatte_land","prosent"
"2008","030114","asia","61","sysselsatte_land","prosent"
"2008","030114","eu_ost_europa","71","sysselsatte_land","prosent"
"2008","030114","nord_amerika_oseania","74","sysselsatte_land","prosent"
"2008","030114","norden","74","sysselsatte_land","prosent"
"2008","030114","ost_europa_ellers","70","sysselsatte_land","prosent"
"2008","030114","sor_og_mellom_amerika","60","sysselsatte_land","prosent"
"2008","030114","vest_europa","81","sysselsatte_land","prosent"
"2008","030115","afrika","56","sysselsatte_land","prosent"
"2008","030115","alle","64","sysselsatte_land","prosent"
"2008","030115","asia","60","sysselsatte_land","prosent"
"2008","030115","eu_ost_europa","81","sysselsatte_land","prosent"
"2008","030115","nord_amerika_oseania","90","sysselsatte_land","prosent"
"2008","030115","norden","79","sysselsatte_land","prosent"
"2008","030115","ost_europa_ellers","67","sysselsatte_land","prosent"
"2008","030115","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2008","030115","vest_europa","75","sysselsatte_land","prosent"
"2008","030116","afrika","58","sysselsatte_land","prosent"
"2008","030116","alle","62","sysselsatte_land","prosent"
"2008","030116","asia","60","sysselsatte_land","prosent"
"2008","030116","eu_ost_europa","80","sysselsatte_land","prosent"
"2008","030116","nord_amerika_oseania","79","sysselsatte_land","prosent"
"2008","030116","norden","76","sysselsatte_land","prosent"
"2008","030116","ost_europa_ellers","60","sysselsatte_land","prosent"
"2008","030116","sor_og_mellom_amerika","72","sysselsatte_land","prosent"
"2008","030116","vest_europa","75","sysselsatte_land","prosent"
"2008","030117","afrika","43","sysselsatte_land","prosent"
"2008","030117","alle","55","sysselsatte_land","prosent"
"2008","030117","asia","54","sysselsatte_land","prosent"
"2008","030117","eu_ost_europa","64","sysselsatte_land","prosent"
"2008","030117","nord_amerika_oseania","71","sysselsatte_land","prosent"
"2008","030117","norden","78","sysselsatte_land","prosent"
"2008","030117","ost_europa_ellers","68","sysselsatte_land","prosent"
"2008","030117","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2008","030117","vest_europa","64","sysselsatte_land","prosent"
"2008","030199","afrika","31","sysselsatte_land","prosent"
"2008","030199","alle","36","sysselsatte_land","prosent"
"2008","030199","asia","25","sysselsatte_land","prosent"
"2008","030199","eu_ost_europa","34","sysselsatte_land","prosent"
"2008","030199","nord_amerika_oseania","32","sysselsatte_land","prosent"
"2008","030199","norden","66","sysselsatte_land","prosent"
"2008","030199","ost_europa_ellers","38","sysselsatte_land","prosent"
"2008","030199","sor_og_mellom_amerika","44","sysselsatte_land","prosent"
"2008","030199","vest_europa","45","sysselsatte_land","prosent"
"2009","00","afrika","45","sysselsatte_land","prosent"
"2009","00","alle","62","sysselsatte_land","prosent"
"2009","00","asia","54","sysselsatte_land","prosent"
"2009","00","eu_ost_europa","70","sysselsatte_land","prosent"
"2009","00","nord_amerika_oseania","65","sysselsatte_land","prosent"
"2009","00","norden","75","sysselsatte_land","prosent"
"2009","00","ost_europa_ellers","61","sysselsatte_land","prosent"
"2009","00","sor_og_mellom_amerika","63","sysselsatte_land","prosent"
"2009","00","vest_europa","72","sysselsatte_land","prosent"
"2009","030101","afrika","40","sysselsatte_land","prosent"
"2009","030101","alle","60","sysselsatte_land","prosent"
"2009","030101","asia","52","sysselsatte_land","prosent"
"2009","030101","eu_ost_europa","67","sysselsatte_land","prosent"
"2009","030101","nord_amerika_oseania","72","sysselsatte_land","prosent"
"2009","030101","norden","78","sysselsatte_land","prosent"
"2009","030101","ost_europa_ellers","56","sysselsatte_land","prosent"
"2009","030101","sor_og_mellom_amerika","65","sysselsatte_land","prosent"
"2009","030101","vest_europa","72","sysselsatte_land","prosent"
"2009","030102","afrika","44","sysselsatte_land","prosent"
"2009","030102","alle","60","sysselsatte_land","prosent"
"2009","030102","asia","52","sysselsatte_land","prosent"
"2009","030102","eu_ost_europa","62","sysselsatte_land","prosent"
"2009","030102","nord_amerika_oseania","67","sysselsatte_land","prosent"
"2009","030102","norden","79","sysselsatte_land","prosent"
"2009","030102","ost_europa_ellers","63","sysselsatte_land","prosent"
"2009","030102","sor_og_mellom_amerika","61","sysselsatte_land","prosent"
"2009","030102","vest_europa","78","sysselsatte_land","prosent"
"2009","030103","afrika","43","sysselsatte_land","prosent"
"2009","030103","alle","60","sysselsatte_land","prosent"
"2009","030103","asia","51","sysselsatte_land","prosent"
"2009","030103","eu_ost_europa","64","sysselsatte_land","prosent"
"2009","030103","nord_amerika_oseania","63","sysselsatte_land","prosent"
"2009","030103","norden","79","sysselsatte_land","prosent"
"2009","030103","ost_europa_ellers","62","sysselsatte_land","prosent"
"2009","030103","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2009","030103","vest_europa","73","sysselsatte_land","prosent"
"2009","030104","afrika","43","sysselsatte_land","prosent"
"2009","030104","alle","59","sysselsatte_land","prosent"
"2009","030104","asia","52","sysselsatte_land","prosent"
"2009","030104","eu_ost_europa","65","sysselsatte_land","prosent"
"2009","030104","nord_amerika_oseania","68","sysselsatte_land","prosent"
"2009","030104","norden","80","sysselsatte_land","prosent"
"2009","030104","ost_europa_ellers","64","sysselsatte_land","prosent"
"2009","030104","sor_og_mellom_amerika","58","sysselsatte_land","prosent"
"2009","030104","vest_europa","71","sysselsatte_land","prosent"
"2009","030105","afrika","44","sysselsatte_land","prosent"
"2009","030105","alle","61","sysselsatte_land","prosent"
"2009","030105","asia","52","sysselsatte_land","prosent"
"2009","030105","eu_ost_europa","66","sysselsatte_land","prosent"
"2009","030105","nord_amerika_oseania","68","sysselsatte_land","prosent"
"2009","030105","norden","79","sysselsatte_land","prosent"
"2009","030105","ost_europa_ellers","65","sysselsatte_land","prosent"
"2009","030105","sor_og_mellom_amerika","66","sysselsatte_land","prosent"
"2009","030105","vest_europa","72","sysselsatte_land","prosent"
"2009","030106","afrika","46","sysselsatte_land","prosent"
"2009","030106","alle","61","sysselsatte_land","prosent"
"2009","030106","asia","54","sysselsatte_land","prosent"
"2009","030106","eu_ost_europa","66","sysselsatte_land","prosent"
"2009","030106","nord_amerika_oseania","69","sysselsatte_land","prosent"
"2009","030106","norden","80","sysselsatte_land","prosent"
"2009","030106","ost_europa_ellers","65","sysselsatte_land","prosent"
"2009","030106","sor_og_mellom_amerika","59","sysselsatte_land","prosent"
"2009","030106","vest_europa","74","sysselsatte_land","prosent"
"2009","030107","afrika","45","sysselsatte_land","prosent"
"2009","030107","alle","59","sysselsatte_land","prosent"
"2009","030107","asia","54","sysselsatte_land","prosent"
"2009","030107","eu_ost_europa","65","sysselsatte_land","prosent"
"2009","030107","nord_amerika_oseania","65","sysselsatte_land","prosent"
"2009","030107","norden","79","sysselsatte_land","prosent"
"2009","030107","ost_europa_ellers","55","sysselsatte_land","prosent"
"2009","030107","sor_og_mellom_amerika","58","sysselsatte_land","prosent"
"2009","030107","vest_europa","72","sysselsatte_land","prosent"
"2009","030108","afrika","46","sysselsatte_land","prosent"
"2009","030108","alle","59","sysselsatte_land","prosent"
"2009","030108","asia","54","sysselsatte_land","prosent"
"2009","030108","eu_ost_europa","67","sysselsatte_land","prosent"
"2009","030108","nord_amerika_oseania","55","sysselsatte_land","prosent"
"2009","030108","norden","81","sysselsatte_land","prosent"
"2009","030108","ost_europa_ellers","62","sysselsatte_land","prosent"
"2009","030108","sor_og_mellom_amerika","65","sysselsatte_land","prosent"
"2009","030108","vest_europa","62","sysselsatte_land","prosent"
"2009","030109","afrika","44","sysselsatte_land","prosent"
"2009","030109","alle","59","sysselsatte_land","prosent"
"2009","030109","asia","54","sysselsatte_land","prosent"
"2009","030109","eu_ost_europa","68","sysselsatte_land","prosent"
"2009","030109","nord_amerika_oseania","69","sysselsatte_land","prosent"
"2009","030109","norden","81","sysselsatte_land","prosent"
"2009","030109","ost_europa_ellers","60","sysselsatte_land","prosent"
"2009","030109","sor_og_mellom_amerika","57","sysselsatte_land","prosent"
"2009","030109","vest_europa","72","sysselsatte_land","prosent"
"2009","030110","afrika","47","sysselsatte_land","prosent"
"2009","030110","alle","58","sysselsatte_land","prosent"
"2009","030110","asia","52","sysselsatte_land","prosent"
"2009","030110","eu_ost_europa","69","sysselsatte_land","prosent"
"2009","030110","nord_amerika_oseania","71","sysselsatte_land","prosent"
"2009","030110","norden","78","sysselsatte_land","prosent"
"2009","030110","ost_europa_ellers","62","sysselsatte_land","prosent"
"2009","030110","sor_og_mellom_amerika","65","sysselsatte_land","prosent"
"2009","030110","vest_europa","74","sysselsatte_land","prosent"
"2009","030111","afrika","47","sysselsatte_land","prosent"
"2009","030111","alle","55","sysselsatte_land","prosent"
"2009","030111","asia","50","sysselsatte_land","prosent"
"2009","030111","eu_ost_europa","63","sysselsatte_land","prosent"
"2009","030111","nord_amerika_oseania","47","sysselsatte_land","prosent"
"2009","030111","norden","80","sysselsatte_land","prosent"
"2009","030111","ost_europa_ellers","55","sysselsatte_land","prosent"
"2009","030111","sor_og_mellom_amerika","59","sysselsatte_land","prosent"
"2009","030111","vest_europa","58","sysselsatte_land","prosent"
"2009","030112","afrika","53","sysselsatte_land","prosent"
"2009","030112","alle","61","sysselsatte_land","prosent"
"2009","030112","asia","56","sysselsatte_land","prosent"
"2009","030112","eu_ost_europa","69","sysselsatte_land","prosent"
"2009","030112","nord_amerika_oseania","54","sysselsatte_land","prosent"
"2009","030112","norden","77","sysselsatte_land","prosent"
"2009","030112","ost_europa_ellers","63","sysselsatte_land","prosent"
"2009","030112","sor_og_mellom_amerika","67","sysselsatte_land","prosent"
"2009","030112","vest_europa","70","sysselsatte_land","prosent"
"2009","030113","afrika","56","sysselsatte_land","prosent"
"2009","030113","alle","60","sysselsatte_land","prosent"
"2009","030113","asia","57","sysselsatte_land","prosent"
"2009","030113","eu_ost_europa","63","sysselsatte_land","prosent"
"2009","030113","nord_amerika_oseania","63","sysselsatte_land","prosent"
"2009","030113","norden","75","sysselsatte_land","prosent"
"2009","030113","ost_europa_ellers","61","sysselsatte_land","prosent"
"2009","030113","sor_og_mellom_amerika","67","sysselsatte_land","prosent"
"2009","030113","vest_europa","70","sysselsatte_land","prosent"
"2009","030114","afrika","57","sysselsatte_land","prosent"
"2009","030114","alle","62","sysselsatte_land","prosent"
"2009","030114","asia","59","sysselsatte_land","prosent"
"2009","030114","eu_ost_europa","73","sysselsatte_land","prosent"
"2009","030114","nord_amerika_oseania","67","sysselsatte_land","prosent"
"2009","030114","norden","69","sysselsatte_land","prosent"
"2009","030114","ost_europa_ellers","66","sysselsatte_land","prosent"
