"tabell_navn","aar","naringsregion_nr","vreg_3","enhet","tabellvariabel","flytting"
"befolkning_flytting_vreg","2014","03","1","personer","587","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","03","2","personer","484","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","04","1","personer","731","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","04","2","personer","1001","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","05","1","personer","2551","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","05","2","personer","2321","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","06","1","personer","1513","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","06","2","personer","1166","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","07","1","personer","2176","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","07","2","personer","1920","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","08","1","personer","1287","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","08","2","personer","866","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","09","1","personer","10486","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","09","2","personer","10111","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","10","1","personer","99","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","10","2","personer","91","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","11","1","personer","284","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","11","2","personer","431","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","12","1","personer","616","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","12","2","personer","555","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","13","1","personer","239","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","13","2","personer","336","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","14","1","personer","436","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","14","2","personer","626","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","15","1","personer","180","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","15","2","personer","259","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","16","1","personer","314","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","16","2","personer","252","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","17","1","personer","91","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","17","2","personer","88","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","18","1","personer","90","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","18","2","personer","185","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","19","1","personer","124","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","19","2","personer","221","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","20","1","personer","1925","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","20","2","personer","1399","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","21","1","personer","234","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","21","2","personer","199","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","22","1","personer","296","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","22","2","personer","352","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","23","1","personer","142","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","23","2","personer","94","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","24","1","personer","336","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","24","2","personer","277","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","25","1","personer","1088","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","25","2","personer","846","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","26","1","personer","769","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","26","2","personer","530","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","27","1","personer","535","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","27","2","personer","760","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","28","1","personer","161","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","28","2","personer","152","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","29","1","personer","126","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","29","2","personer","187","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","30","1","personer","79","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","30","2","personer","61","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","31","1","personer","32","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","31","2","personer","57","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","32","1","personer","523","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","32","2","personer","586","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","33","1","personer","226","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","33","2","personer","421","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","34","1","personer","134","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","34","2","personer","205","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","35","1","personer","967","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","35","2","personer","1147","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","36","1","personer","198","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","36","2","personer","202","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","37","1","personer","933","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","37","2","personer","493","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","38","1","personer","207","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","38","2","personer","186","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","39","1","personer","4050","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","39","2","personer","2738","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","40","1","personer","3338","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","40","2","personer","2331","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","41","1","personer","302","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","41","2","personer","91","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","42","1","personer","177","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","42","2","personer","182","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","43","1","personer","114","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","43","2","personer","93","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","44","1","personer","285","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","44","2","personer","172","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","45","1","personer","92","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","45","2","personer","44","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","46","1","personer","573","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","46","2","personer","331","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","47","1","personer","626","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","47","2","personer","338","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","48","1","personer","88","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","48","2","personer","104","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","49","1","personer","295","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","49","2","personer","176","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","50","1","personer","278","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","50","2","personer","232","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","51","1","personer","233","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","51","2","personer","272","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","52","1","personer","431","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","52","2","personer","496","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","53","1","personer","609","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","53","2","personer","461","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","54","1","personer","158","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","54","2","personer","58","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","55","1","personer","466","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","55","2","personer","358","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","56","1","personer","908","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","56","2","personer","505","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","57","1","personer","128","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","57","2","personer","92","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","58","1","personer","238","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","58","2","personer","42","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","59","1","personer","42","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","59","2","personer","47","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","60","1","personer","113","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","60","2","personer","139","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","61","1","personer","2025","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","61","2","personer","1813","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","62","1","personer","53","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","62","2","personer","43","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","63","1","personer","146","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","63","2","personer","165","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","64","1","personer","329","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","64","2","personer","416","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","65","1","personer","30","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","65","2","personer","137","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","66","1","personer","39","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","66","2","personer","70","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","67","1","personer","82","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","67","2","personer","173","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","68","1","personer","45","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","68","2","personer","92","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","69","1","personer","105","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","69","2","personer","160","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","70","1","personer","29","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","70","2","personer","11","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","71","1","personer","71","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","71","2","personer","197","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","72","1","personer","171","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","72","2","personer","260","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","73","1","personer","529","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","73","2","personer","633","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","74","1","personer","206","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","74","2","personer","288","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","75","1","personer","199","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","75","2","personer","181","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","76","1","personer","206","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","76","2","personer","271","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","77","1","personer","268","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","77","2","personer","400","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","78","1","personer","154","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","78","2","personer","368","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","79","1","personer","1009","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","79","2","personer","652","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","80","1","personer","122","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","80","2","personer","105","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","81","1","personer","443","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","81","2","personer","352","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","82","1","personer","106","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","82","2","personer","53","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","83","1","personer","361","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","83","2","personer","350","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","01","alle","personer","266","utvandring_og_utflytting"
