"fylke_nr","avslutta","kjonn","avslstat4","aar","enhet","tabellvariabel","tabell_navn"
"14","treaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"15","treaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"16","treaar","1","ledig_tiltak","2012","prosent","10","intro_status_arbutd"
"17","treaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"18","treaar","1","ledig_tiltak","2012","prosent","9","intro_status_arbutd"
"19","treaar","1","ledig_tiltak","2012","prosent","11","intro_status_arbutd"
"20","treaar","1","ledig_tiltak","2012","prosent","12","intro_status_arbutd"
"00","treaar","1","annet","2012","prosent","20","intro_status_arbutd"
"01","treaar","1","annet","2012","prosent","22","intro_status_arbutd"
"02","treaar","1","annet","2012","prosent","15","intro_status_arbutd"
"03","treaar","1","annet","2012","prosent","20","intro_status_arbutd"
"04","treaar","1","annet","2012","prosent",":","intro_status_arbutd"
"05","treaar","1","annet","2012","prosent","14","intro_status_arbutd"
"06","treaar","1","annet","2012","prosent","23","intro_status_arbutd"
"07","treaar","1","annet","2012","prosent","18","intro_status_arbutd"
"08","treaar","1","annet","2012","prosent","30","intro_status_arbutd"
"09","treaar","1","annet","2012","prosent","17","intro_status_arbutd"
"10","treaar","1","annet","2012","prosent",":","intro_status_arbutd"
"11","treaar","1","annet","2012","prosent","20","intro_status_arbutd"
"12","treaar","1","annet","2012","prosent","30","intro_status_arbutd"
"14","treaar","1","annet","2012","prosent",":","intro_status_arbutd"
"15","treaar","1","annet","2012","prosent",":","intro_status_arbutd"
"16","treaar","1","annet","2012","prosent","9","intro_status_arbutd"
"17","treaar","1","annet","2012","prosent",":","intro_status_arbutd"
"18","treaar","1","annet","2012","prosent","22","intro_status_arbutd"
"19","treaar","1","annet","2012","prosent","21","intro_status_arbutd"
"20","treaar","1","annet","2012","prosent","12","intro_status_arbutd"
"00","treaar","0","alle","2012","personer","1187","intro_status_arbutd"
"01","treaar","0","alle","2012","personer","41","intro_status_arbutd"
"02","treaar","0","alle","2012","personer","104","intro_status_arbutd"
"03","treaar","0","alle","2012","personer","136","intro_status_arbutd"
"04","treaar","0","alle","2012","personer","24","intro_status_arbutd"
"05","treaar","0","alle","2012","personer","59","intro_status_arbutd"
"06","treaar","0","alle","2012","personer","71","intro_status_arbutd"
"07","treaar","0","alle","2012","personer","43","intro_status_arbutd"
"08","treaar","0","alle","2012","personer","47","intro_status_arbutd"
"09","treaar","0","alle","2012","personer","39","intro_status_arbutd"
"10","treaar","0","alle","2012","personer","50","intro_status_arbutd"
"11","treaar","0","alle","2012","personer","111","intro_status_arbutd"
"12","treaar","0","alle","2012","personer","105","intro_status_arbutd"
"14","treaar","0","alle","2012","personer","23","intro_status_arbutd"
"15","treaar","0","alle","2012","personer","52","intro_status_arbutd"
"16","treaar","0","alle","2012","personer","67","intro_status_arbutd"
"17","treaar","0","alle","2012","personer","36","intro_status_arbutd"
"18","treaar","0","alle","2012","personer","107","intro_status_arbutd"
"19","treaar","0","alle","2012","personer","44","intro_status_arbutd"
"20","treaar","0","alle","2012","personer","28","intro_status_arbutd"
"00","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"01","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"02","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"03","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"04","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"05","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"06","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"07","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"08","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"09","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"10","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"11","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"12","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"14","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"15","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"16","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"17","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"18","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"19","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"20","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"00","treaar","0","arbutd","2012","personer","670","intro_status_arbutd"
"01","treaar","0","arbutd","2012","personer","20","intro_status_arbutd"
"02","treaar","0","arbutd","2012","personer","69","intro_status_arbutd"
"03","treaar","0","arbutd","2012","personer","68","intro_status_arbutd"
"04","treaar","0","arbutd","2012","personer","12","intro_status_arbutd"
"05","treaar","0","arbutd","2012","personer","39","intro_status_arbutd"
"06","treaar","0","arbutd","2012","personer","37","intro_status_arbutd"
"07","treaar","0","arbutd","2012","personer","18","intro_status_arbutd"
"08","treaar","0","arbutd","2012","personer","29","intro_status_arbutd"
"09","treaar","0","arbutd","2012","personer","25","intro_status_arbutd"
"10","treaar","0","arbutd","2012","personer","36","intro_status_arbutd"
"11","treaar","0","arbutd","2012","personer","67","intro_status_arbutd"
"12","treaar","0","arbutd","2012","personer","51","intro_status_arbutd"
"14","treaar","0","arbutd","2012","personer","12","intro_status_arbutd"
"15","treaar","0","arbutd","2012","personer","28","intro_status_arbutd"
"16","treaar","0","arbutd","2012","personer","39","intro_status_arbutd"
"17","treaar","0","arbutd","2012","personer","18","intro_status_arbutd"
"18","treaar","0","arbutd","2012","personer","51","intro_status_arbutd"
"19","treaar","0","arbutd","2012","personer","32","intro_status_arbutd"
"20","treaar","0","arbutd","2012","personer","19","intro_status_arbutd"
"00","treaar","0","ledig_tiltak","2012","personer","118","intro_status_arbutd"
"01","treaar","0","ledig_tiltak","2012","personer","7","intro_status_arbutd"
"02","treaar","0","ledig_tiltak","2012","personer","8","intro_status_arbutd"
"03","treaar","0","ledig_tiltak","2012","personer","17","intro_status_arbutd"
"04","treaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"05","treaar","0","ledig_tiltak","2012","personer","4","intro_status_arbutd"
"06","treaar","0","ledig_tiltak","2012","personer","5","intro_status_arbutd"
"07","treaar","0","ledig_tiltak","2012","personer","7","intro_status_arbutd"
"08","treaar","0","ledig_tiltak","2012","personer","6","intro_status_arbutd"
"09","treaar","0","ledig_tiltak","2012","personer","4","intro_status_arbutd"
"10","treaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"11","treaar","0","ledig_tiltak","2012","personer","11","intro_status_arbutd"
"12","treaar","0","ledig_tiltak","2012","personer","8","intro_status_arbutd"
"14","treaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"15","treaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"16","treaar","0","ledig_tiltak","2012","personer","7","intro_status_arbutd"
"17","treaar","0","ledig_tiltak","2012","personer","4","intro_status_arbutd"
"18","treaar","0","ledig_tiltak","2012","personer","18","intro_status_arbutd"
"19","treaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"20","treaar","0","ledig_tiltak","2012","personer","4","intro_status_arbutd"
"00","treaar","0","annet","2012","personer","399","intro_status_arbutd"
"01","treaar","0","annet","2012","personer","14","intro_status_arbutd"
"02","treaar","0","annet","2012","personer","27","intro_status_arbutd"
"03","treaar","0","annet","2012","personer","51","intro_status_arbutd"
"04","treaar","0","annet","2012","personer",":","intro_status_arbutd"
"05","treaar","0","annet","2012","personer","16","intro_status_arbutd"
"06","treaar","0","annet","2012","personer","29","intro_status_arbutd"
"07","treaar","0","annet","2012","personer","18","intro_status_arbutd"
"08","treaar","0","annet","2012","personer","12","intro_status_arbutd"
"09","treaar","0","annet","2012","personer","10","intro_status_arbutd"
"10","treaar","0","annet","2012","personer",":","intro_status_arbutd"
"11","treaar","0","annet","2012","personer","33","intro_status_arbutd"
"12","treaar","0","annet","2012","personer","46","intro_status_arbutd"
"14","treaar","0","annet","2012","personer",":","intro_status_arbutd"
"15","treaar","0","annet","2012","personer",":","intro_status_arbutd"
"16","treaar","0","annet","2012","personer","21","intro_status_arbutd"
"17","treaar","0","annet","2012","personer","14","intro_status_arbutd"
"18","treaar","0","annet","2012","personer","38","intro_status_arbutd"
"19","treaar","0","annet","2012","personer","12","intro_status_arbutd"
"20","treaar","0","annet","2012","personer","5","intro_status_arbutd"
"00","treaar","0","arbutd","2012","prosent","56","intro_status_arbutd"
"01","treaar","0","arbutd","2012","prosent","49","intro_status_arbutd"
"02","treaar","0","arbutd","2012","prosent","66","intro_status_arbutd"
"03","treaar","0","arbutd","2012","prosent","50","intro_status_arbutd"
"04","treaar","0","arbutd","2012","prosent","50","intro_status_arbutd"
"05","treaar","0","arbutd","2012","prosent","66","intro_status_arbutd"
"06","treaar","0","arbutd","2012","prosent","52","intro_status_arbutd"
"07","treaar","0","arbutd","2012","prosent","42","intro_status_arbutd"
"08","treaar","0","arbutd","2012","prosent","62","intro_status_arbutd"
"09","treaar","0","arbutd","2012","prosent","64","intro_status_arbutd"
"10","treaar","0","arbutd","2012","prosent","72","intro_status_arbutd"
"11","treaar","0","arbutd","2012","prosent","60","intro_status_arbutd"
"12","treaar","0","arbutd","2012","prosent","49","intro_status_arbutd"
"14","treaar","0","arbutd","2012","prosent","52","intro_status_arbutd"
"15","treaar","0","arbutd","2012","prosent","54","intro_status_arbutd"
"16","treaar","0","arbutd","2012","prosent","58","intro_status_arbutd"
"17","treaar","0","arbutd","2012","prosent","50","intro_status_arbutd"
"18","treaar","0","arbutd","2012","prosent","48","intro_status_arbutd"
"19","treaar","0","arbutd","2012","prosent","73","intro_status_arbutd"
"20","treaar","0","arbutd","2012","prosent","68","intro_status_arbutd"
"00","treaar","0","ledig_tiltak","2012","prosent","10","intro_status_arbutd"
"01","treaar","0","ledig_tiltak","2012","prosent","17","intro_status_arbutd"
"02","treaar","0","ledig_tiltak","2012","prosent","8","intro_status_arbutd"
"03","treaar","0","ledig_tiltak","2012","prosent","13","intro_status_arbutd"
"04","treaar","0","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"05","treaar","0","ledig_tiltak","2012","prosent","7","intro_status_arbutd"
"06","treaar","0","ledig_tiltak","2012","prosent","7","intro_status_arbutd"
"07","treaar","0","ledig_tiltak","2012","prosent","16","intro_status_arbutd"
"08","treaar","0","ledig_tiltak","2012","prosent","13","intro_status_arbutd"
"09","treaar","0","ledig_tiltak","2012","prosent","10","intro_status_arbutd"
"10","treaar","0","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"11","treaar","0","ledig_tiltak","2012","prosent","10","intro_status_arbutd"
"12","treaar","0","ledig_tiltak","2012","prosent","8","intro_status_arbutd"
"14","treaar","0","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"15","treaar","0","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"16","treaar","0","ledig_tiltak","2012","prosent","10","intro_status_arbutd"
"17","treaar","0","ledig_tiltak","2012","prosent","11","intro_status_arbutd"
"18","treaar","0","ledig_tiltak","2012","prosent","17","intro_status_arbutd"
"19","treaar","0","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"20","treaar","0","ledig_tiltak","2012","prosent","14","intro_status_arbutd"
"00","treaar","0","annet","2012","prosent","34","intro_status_arbutd"
"01","treaar","0","annet","2012","prosent","34","intro_status_arbutd"
"02","treaar","0","annet","2012","prosent","26","intro_status_arbutd"
"03","treaar","0","annet","2012","prosent","38","intro_status_arbutd"
"04","treaar","0","annet","2012","prosent",":","intro_status_arbutd"
"05","treaar","0","annet","2012","prosent","27","intro_status_arbutd"
"06","treaar","0","annet","2012","prosent","41","intro_status_arbutd"
"07","treaar","0","annet","2012","prosent","42","intro_status_arbutd"
"08","treaar","0","annet","2012","prosent","26","intro_status_arbutd"
"09","treaar","0","annet","2012","prosent","26","intro_status_arbutd"
"10","treaar","0","annet","2012","prosent",":","intro_status_arbutd"
"11","treaar","0","annet","2012","prosent","30","intro_status_arbutd"
"12","treaar","0","annet","2012","prosent","44","intro_status_arbutd"
"14","treaar","0","annet","2012","prosent",":","intro_status_arbutd"
"15","treaar","0","annet","2012","prosent",":","intro_status_arbutd"
"16","treaar","0","annet","2012","prosent","31","intro_status_arbutd"
"17","treaar","0","annet","2012","prosent","39","intro_status_arbutd"
"18","treaar","0","annet","2012","prosent","36","intro_status_arbutd"
"19","treaar","0","annet","2012","prosent","27","intro_status_arbutd"
"20","treaar","0","annet","2012","prosent","18","intro_status_arbutd"
"00","treaar","alle","alle","2011","personer","2279","intro_status_arbutd"
"01","treaar","alle","alle","2011","personer","75","intro_status_arbutd"
"02","treaar","alle","alle","2011","personer","193","intro_status_arbutd"
"03","treaar","alle","alle","2011","personer","218","intro_status_arbutd"
"04","treaar","alle","alle","2011","personer","77","intro_status_arbutd"
"05","treaar","alle","alle","2011","personer","114","intro_status_arbutd"
"06","treaar","alle","alle","2011","personer","147","intro_status_arbutd"
"07","treaar","alle","alle","2011","personer","66","intro_status_arbutd"
"08","treaar","alle","alle","2011","personer","115","intro_status_arbutd"
"09","treaar","alle","alle","2011","personer","78","intro_status_arbutd"
"10","treaar","alle","alle","2011","personer","133","intro_status_arbutd"
"11","treaar","alle","alle","2011","personer","176","intro_status_arbutd"
"12","treaar","alle","alle","2011","personer","181","intro_status_arbutd"
"14","treaar","alle","alle","2011","personer","37","intro_status_arbutd"
"15","treaar","alle","alle","2011","personer","101","intro_status_arbutd"
"16","treaar","alle","alle","2011","personer","153","intro_status_arbutd"
"17","treaar","alle","alle","2011","personer","69","intro_status_arbutd"
"18","treaar","alle","alle","2011","personer","198","intro_status_arbutd"
"19","treaar","alle","alle","2011","personer","108","intro_status_arbutd"
