aar,fylke_nr,vreg_9,tabellvariabel,tabell_navn,enhet
2013,18,alle,0.67,sysselsatte_land,prosent
2013,18,asia,0.56,sysselsatte_land,prosent
2013,18,eu_ost_europa,0.74,sysselsatte_land,prosent
2013,18,nord_amerika_oseania,0.62,sysselsatte_land,prosent
2013,18,norden,0.73,sysselsatte_land,prosent
2013,18,ost_europa_ellers,0.65,sysselsatte_land,prosent
2013,18,sor_og_mellom_amerika,0.62,sysselsatte_land,prosent
2013,18,vest_europa,0.69,sysselsatte_land,prosent
2013,19,afrika,0.40,sysselsatte_land,prosent
2013,19,alle,0.69,sysselsatte_land,prosent
2013,19,asia,0.59,sysselsatte_land,prosent
2013,19,eu_ost_europa,0.75,sysselsatte_land,prosent
2013,19,nord_amerika_oseania,0.69,sysselsatte_land,prosent
2013,19,norden,0.76,sysselsatte_land,prosent
2013,19,ost_europa_ellers,0.68,sysselsatte_land,prosent
2013,19,sor_og_mellom_amerika,0.69,sysselsatte_land,prosent
2013,19,vest_europa,0.69,sysselsatte_land,prosent
2013,20,afrika,0.38,sysselsatte_land,prosent
2013,20,alle,0.68,sysselsatte_land,prosent
2013,20,asia,0.62,sysselsatte_land,prosent
2013,20,eu_ost_europa,0.75,sysselsatte_land,prosent
2013,20,nord_amerika_oseania,0.56,sysselsatte_land,prosent
2013,20,norden,0.71,sysselsatte_land,prosent
2013,20,ost_europa_ellers,0.72,sysselsatte_land,prosent
2013,20,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2013,20,vest_europa,0.74,sysselsatte_land,prosent
2014,00,afrika,0.42,sysselsatte_land,prosent
2014,00,alle,0.69,sysselsatte_land,prosent
2014,00,asia,0.56,sysselsatte_land,prosent
2014,00,eu_ost_europa,0.73,sysselsatte_land,prosent
2014,00,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2014,00,norden,0.76,sysselsatte_land,prosent
2014,00,ost_europa_ellers,0.64,sysselsatte_land,prosent
2014,00,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2014,00,vest_europa,0.71,sysselsatte_land,prosent
2014,01,afrika,0.34,sysselsatte_land,prosent
2014,01,alle,0.63,sysselsatte_land,prosent
2014,01,asia,0.48,sysselsatte_land,prosent
2014,01,eu_ost_europa,0.71,sysselsatte_land,prosent
2014,01,nord_amerika_oseania,0.62,sysselsatte_land,prosent
2014,01,norden,0.67,sysselsatte_land,prosent
2014,01,ost_europa_ellers,0.54,sysselsatte_land,prosent
2014,01,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2014,01,vest_europa,0.63,sysselsatte_land,prosent
2014,02,afrika,0.50,sysselsatte_land,prosent
2014,02,alle,0.70,sysselsatte_land,prosent
2014,02,asia,0.60,sysselsatte_land,prosent
2014,02,eu_ost_europa,0.71,sysselsatte_land,prosent
2014,02,nord_amerika_oseania,0.69,sysselsatte_land,prosent
2014,02,norden,0.79,sysselsatte_land,prosent
2014,02,ost_europa_ellers,0.65,sysselsatte_land,prosent
2014,02,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2014,02,vest_europa,0.73,sysselsatte_land,prosent
2014,03,afrika,0.46,sysselsatte_land,prosent
2014,03,alle,0.70,sysselsatte_land,prosent
2014,03,asia,0.56,sysselsatte_land,prosent
2014,03,eu_ost_europa,0.70,sysselsatte_land,prosent
2014,03,nord_amerika_oseania,0.69,sysselsatte_land,prosent
2014,03,norden,0.81,sysselsatte_land,prosent
2014,03,ost_europa_ellers,0.65,sysselsatte_land,prosent
2014,03,sor_og_mellom_amerika,0.64,sysselsatte_land,prosent
2014,03,vest_europa,0.71,sysselsatte_land,prosent
2014,04,afrika,0.29,sysselsatte_land,prosent
2014,04,alle,0.65,sysselsatte_land,prosent
2014,04,asia,0.50,sysselsatte_land,prosent
2014,04,eu_ost_europa,0.69,sysselsatte_land,prosent
2014,04,nord_amerika_oseania,0.60,sysselsatte_land,prosent
2014,04,norden,0.68,sysselsatte_land,prosent
2014,04,ost_europa_ellers,0.57,sysselsatte_land,prosent
2014,04,sor_og_mellom_amerika,0.55,sysselsatte_land,prosent
2014,04,vest_europa,0.64,sysselsatte_land,prosent
2014,05,afrika,0.28,sysselsatte_land,prosent
2014,05,alle,0.67,sysselsatte_land,prosent
2014,05,asia,0.52,sysselsatte_land,prosent
2014,05,eu_ost_europa,0.72,sysselsatte_land,prosent
2014,05,nord_amerika_oseania,0.67,sysselsatte_land,prosent
2014,05,norden,0.72,sysselsatte_land,prosent
2014,05,ost_europa_ellers,0.63,sysselsatte_land,prosent
2014,05,sor_og_mellom_amerika,0.62,sysselsatte_land,prosent
2014,05,vest_europa,0.68,sysselsatte_land,prosent
2014,06,afrika,0.42,sysselsatte_land,prosent
2014,06,alle,0.68,sysselsatte_land,prosent
2014,06,asia,0.54,sysselsatte_land,prosent
2014,06,eu_ost_europa,0.73,sysselsatte_land,prosent
2014,06,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2014,06,norden,0.75,sysselsatte_land,prosent
2014,06,ost_europa_ellers,0.65,sysselsatte_land,prosent
2014,06,sor_og_mellom_amerika,0.65,sysselsatte_land,prosent
2014,06,vest_europa,0.72,sysselsatte_land,prosent
2014,07,afrika,0.39,sysselsatte_land,prosent
2014,07,alle,0.66,sysselsatte_land,prosent
2014,07,asia,0.53,sysselsatte_land,prosent
2014,07,eu_ost_europa,0.73,sysselsatte_land,prosent
2014,07,nord_amerika_oseania,0.62,sysselsatte_land,prosent
2014,07,norden,0.69,sysselsatte_land,prosent
2014,07,ost_europa_ellers,0.60,sysselsatte_land,prosent
2014,07,sor_og_mellom_amerika,0.56,sysselsatte_land,prosent
2014,07,vest_europa,0.67,sysselsatte_land,prosent
2014,08,afrika,0.32,sysselsatte_land,prosent
2014,08,alle,0.64,sysselsatte_land,prosent
2014,08,asia,0.49,sysselsatte_land,prosent
2014,08,eu_ost_europa,0.68,sysselsatte_land,prosent
2014,08,nord_amerika_oseania,0.54,sysselsatte_land,prosent
2014,08,norden,0.63,sysselsatte_land,prosent
2014,08,ost_europa_ellers,0.58,sysselsatte_land,prosent
2014,08,sor_og_mellom_amerika,0.58,sysselsatte_land,prosent
2014,08,vest_europa,0.65,sysselsatte_land,prosent
2014,09,afrika,0.32,sysselsatte_land,prosent
2014,09,alle,0.65,sysselsatte_land,prosent
2014,09,asia,0.48,sysselsatte_land,prosent
2014,09,eu_ost_europa,0.68,sysselsatte_land,prosent
2014,09,nord_amerika_oseania,0.58,sysselsatte_land,prosent
2014,09,norden,0.68,sysselsatte_land,prosent
2014,09,ost_europa_ellers,0.55,sysselsatte_land,prosent
2014,09,sor_og_mellom_amerika,0.51,sysselsatte_land,prosent
2014,09,vest_europa,0.67,sysselsatte_land,prosent
2014,10,afrika,0.34,sysselsatte_land,prosent
2014,10,alle,0.67,sysselsatte_land,prosent
2014,10,asia,0.49,sysselsatte_land,prosent
2014,10,eu_ost_europa,0.71,sysselsatte_land,prosent
2014,10,nord_amerika_oseania,0.59,sysselsatte_land,prosent
2014,10,norden,0.70,sysselsatte_land,prosent
2014,10,ost_europa_ellers,0.61,sysselsatte_land,prosent
2014,10,sor_og_mellom_amerika,0.58,sysselsatte_land,prosent
2014,10,vest_europa,0.70,sysselsatte_land,prosent
2014,11,afrika,0.51,sysselsatte_land,prosent
2014,11,alle,0.72,sysselsatte_land,prosent
2014,11,asia,0.60,sysselsatte_land,prosent
2014,11,eu_ost_europa,0.78,sysselsatte_land,prosent
2014,11,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2014,11,norden,0.78,sysselsatte_land,prosent
2014,11,ost_europa_ellers,0.68,sysselsatte_land,prosent
2014,11,sor_og_mellom_amerika,0.65,sysselsatte_land,prosent
2014,11,vest_europa,0.75,sysselsatte_land,prosent
2014,12,afrika,0.46,sysselsatte_land,prosent
2014,12,alle,0.71,sysselsatte_land,prosent
2014,12,asia,0.58,sysselsatte_land,prosent
2014,12,eu_ost_europa,0.76,sysselsatte_land,prosent
2014,12,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2014,12,norden,0.77,sysselsatte_land,prosent
2014,12,ost_europa_ellers,0.66,sysselsatte_land,prosent
2014,12,sor_og_mellom_amerika,0.62,sysselsatte_land,prosent
2014,12,vest_europa,0.70,sysselsatte_land,prosent
2014,14,afrika,0.29,sysselsatte_land,prosent
2014,14,alle,0.72,sysselsatte_land,prosent
2014,14,asia,0.58,sysselsatte_land,prosent
2014,14,eu_ost_europa,0.79,sysselsatte_land,prosent
2014,14,nord_amerika_oseania,0.67,sysselsatte_land,prosent
2014,14,norden,0.78,sysselsatte_land,prosent
2014,14,ost_europa_ellers,0.69,sysselsatte_land,prosent
2014,14,sor_og_mellom_amerika,0.59,sysselsatte_land,prosent
2014,14,vest_europa,0.72,sysselsatte_land,prosent
2014,15,afrika,0.35,sysselsatte_land,prosent
2014,15,alle,0.70,sysselsatte_land,prosent
2014,15,asia,0.61,sysselsatte_land,prosent
2014,15,eu_ost_europa,0.76,sysselsatte_land,prosent
2014,15,nord_amerika_oseania,0.63,sysselsatte_land,prosent
2014,15,norden,0.75,sysselsatte_land,prosent
2014,15,ost_europa_ellers,0.70,sysselsatte_land,prosent
2014,15,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2014,15,vest_europa,0.73,sysselsatte_land,prosent
2014,16,afrika,0.43,sysselsatte_land,prosent
2014,16,alle,0.69,sysselsatte_land,prosent
2014,16,asia,0.56,sysselsatte_land,prosent
2014,16,eu_ost_europa,0.74,sysselsatte_land,prosent
2014,16,nord_amerika_oseania,0.67,sysselsatte_land,prosent
2014,16,norden,0.75,sysselsatte_land,prosent
2014,16,ost_europa_ellers,0.64,sysselsatte_land,prosent
2014,16,sor_og_mellom_amerika,0.60,sysselsatte_land,prosent
2014,16,vest_europa,0.69,sysselsatte_land,prosent
2014,17,afrika,0.30,sysselsatte_land,prosent
2014,17,alle,0.67,sysselsatte_land,prosent
2014,17,asia,0.53,sysselsatte_land,prosent
2014,17,eu_ost_europa,0.70,sysselsatte_land,prosent
2014,17,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2014,17,norden,0.70,sysselsatte_land,prosent
2014,17,ost_europa_ellers,0.64,sysselsatte_land,prosent
2014,17,sor_og_mellom_amerika,0.58,sysselsatte_land,prosent
2014,17,vest_europa,0.67,sysselsatte_land,prosent
2014,18,afrika,0.32,sysselsatte_land,prosent
2014,18,alle,0.67,sysselsatte_land,prosent
2014,18,asia,0.58,sysselsatte_land,prosent
2014,18,eu_ost_europa,0.74,sysselsatte_land,prosent
2014,18,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2014,18,norden,0.72,sysselsatte_land,prosent
2014,18,ost_europa_ellers,0.66,sysselsatte_land,prosent
2014,18,sor_og_mellom_amerika,0.64,sysselsatte_land,prosent
2014,18,vest_europa,0.68,sysselsatte_land,prosent
2014,19,afrika,0.41,sysselsatte_land,prosent
2014,19,alle,0.68,sysselsatte_land,prosent
2014,19,asia,0.60,sysselsatte_land,prosent
2014,19,eu_ost_europa,0.74,sysselsatte_land,prosent
2014,19,nord_amerika_oseania,0.69,sysselsatte_land,prosent
2014,19,norden,0.74,sysselsatte_land,prosent
2014,19,ost_europa_ellers,0.68,sysselsatte_land,prosent
2014,19,sor_og_mellom_amerika,0.71,sysselsatte_land,prosent
2014,19,vest_europa,0.70,sysselsatte_land,prosent
2014,20,afrika,0.40,sysselsatte_land,prosent
2014,20,alle,0.67,sysselsatte_land,prosent
2014,20,asia,0.61,sysselsatte_land,prosent
2014,20,eu_ost_europa,0.72,sysselsatte_land,prosent
2014,20,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2014,20,norden,0.70,sysselsatte_land,prosent
2014,20,ost_europa_ellers,0.72,sysselsatte_land,prosent
2014,20,sor_og_mellom_amerika,0.60,sysselsatte_land,prosent
2014,20,vest_europa,0.70,sysselsatte_land,prosent
