kommune_nr,innvkat_2,arbeidsalder_18_69,aar,tabellvariabel,tabellnavn,enhet
1828,innvandrere,alle,2006,51.92,sysselsatte_innvkat_alder,prosent
1832,alle,alle,2006,62.51,sysselsatte_innvkat_alder,prosent
1832,befolkningen_ellers,alle,2006,62.57,sysselsatte_innvkat_alder,prosent
1832,innvandrere,alle,2006,60.67,sysselsatte_innvkat_alder,prosent
1833,alle,alle,2006,65.36,sysselsatte_innvkat_alder,prosent
1833,befolkningen_ellers,alle,2006,65.64,sysselsatte_innvkat_alder,prosent
1833,innvandrere,alle,2006,56.52,sysselsatte_innvkat_alder,prosent
1834,alle,alle,2006,65.91,sysselsatte_innvkat_alder,prosent
1834,befolkningen_ellers,alle,2006,65.32,sysselsatte_innvkat_alder,prosent
1834,innvandrere,alle,2006,93.33,sysselsatte_innvkat_alder,prosent
1835,alle,alle,2006,74.42,sysselsatte_innvkat_alder,prosent
1835,befolkningen_ellers,alle,2006,75.27,sysselsatte_innvkat_alder,prosent
1835,innvandrere,alle,2006,61.11,sysselsatte_innvkat_alder,prosent
1836,alle,alle,2006,69.98,sysselsatte_innvkat_alder,prosent
1836,befolkningen_ellers,alle,2006,70.08,sysselsatte_innvkat_alder,prosent
1836,innvandrere,alle,2006,64.71,sysselsatte_innvkat_alder,prosent
1837,alle,alle,2006,67.85,sysselsatte_innvkat_alder,prosent
1837,befolkningen_ellers,alle,2006,68.05,sysselsatte_innvkat_alder,prosent
1837,innvandrere,alle,2006,61.84,sysselsatte_innvkat_alder,prosent
1838,alle,alle,2006,66.62,sysselsatte_innvkat_alder,prosent
1838,befolkningen_ellers,alle,2006,66.48,sysselsatte_innvkat_alder,prosent
1838,innvandrere,alle,2006,72.22,sysselsatte_innvkat_alder,prosent
1839,alle,alle,2006,63.94,sysselsatte_innvkat_alder,prosent
1839,befolkningen_ellers,alle,2006,64.08,sysselsatte_innvkat_alder,prosent
1840,alle,alle,2006,67.29,sysselsatte_innvkat_alder,prosent
1840,befolkningen_ellers,alle,2006,67.71,sysselsatte_innvkat_alder,prosent
1840,innvandrere,alle,2006,57.89,sysselsatte_innvkat_alder,prosent
1841,alle,alle,2006,65.32,sysselsatte_innvkat_alder,prosent
1841,befolkningen_ellers,alle,2006,65.73,sysselsatte_innvkat_alder,prosent
1841,innvandrere,alle,2006,52.15,sysselsatte_innvkat_alder,prosent
1845,alle,alle,2006,64.02,sysselsatte_innvkat_alder,prosent
1845,befolkningen_ellers,alle,2006,64.02,sysselsatte_innvkat_alder,prosent
1845,innvandrere,alle,2006,63.64,sysselsatte_innvkat_alder,prosent
1848,alle,alle,2006,65.76,sysselsatte_innvkat_alder,prosent
1848,befolkningen_ellers,alle,2006,65.92,sysselsatte_innvkat_alder,prosent
1848,innvandrere,alle,2006,61.84,sysselsatte_innvkat_alder,prosent
1849,alle,alle,2006,65.03,sysselsatte_innvkat_alder,prosent
1849,befolkningen_ellers,alle,2006,64.52,sysselsatte_innvkat_alder,prosent
1849,innvandrere,alle,2006,73.91,sysselsatte_innvkat_alder,prosent
1850,alle,alle,2006,60.25,sysselsatte_innvkat_alder,prosent
1850,befolkningen_ellers,alle,2006,60.15,sysselsatte_innvkat_alder,prosent
1850,innvandrere,alle,2006,64.10,sysselsatte_innvkat_alder,prosent
1851,alle,alle,2006,64.40,sysselsatte_innvkat_alder,prosent
1851,befolkningen_ellers,alle,2006,64.68,sysselsatte_innvkat_alder,prosent
1851,innvandrere,alle,2006,55.77,sysselsatte_innvkat_alder,prosent
1852,alle,alle,2006,60.63,sysselsatte_innvkat_alder,prosent
1852,befolkningen_ellers,alle,2006,60.81,sysselsatte_innvkat_alder,prosent
1852,innvandrere,alle,2006,50.00,sysselsatte_innvkat_alder,prosent
1853,alle,alle,2006,63.31,sysselsatte_innvkat_alder,prosent
1853,befolkningen_ellers,alle,2006,63.55,sysselsatte_innvkat_alder,prosent
1853,innvandrere,alle,2006,56.25,sysselsatte_innvkat_alder,prosent
1854,alle,alle,2006,60.39,sysselsatte_innvkat_alder,prosent
1854,befolkningen_ellers,alle,2006,61.10,sysselsatte_innvkat_alder,prosent
1854,innvandrere,alle,2006,44.44,sysselsatte_innvkat_alder,prosent
1856,alle,alle,2006,74.05,sysselsatte_innvkat_alder,prosent
1856,befolkningen_ellers,alle,2006,74.33,sysselsatte_innvkat_alder,prosent
1856,innvandrere,alle,2006,63.64,sysselsatte_innvkat_alder,prosent
1857,alle,alle,2006,66.61,sysselsatte_innvkat_alder,prosent
1857,befolkningen_ellers,alle,2006,69.05,sysselsatte_innvkat_alder,prosent
1857,innvandrere,alle,2006,36.59,sysselsatte_innvkat_alder,prosent
1859,alle,alle,2006,66.77,sysselsatte_innvkat_alder,prosent
1859,befolkningen_ellers,alle,2006,67.11,sysselsatte_innvkat_alder,prosent
1859,innvandrere,alle,2006,55.17,sysselsatte_innvkat_alder,prosent
1860,alle,alle,2006,65.40,sysselsatte_innvkat_alder,prosent
1860,befolkningen_ellers,alle,2006,66.15,sysselsatte_innvkat_alder,prosent
1860,innvandrere,alle,2006,49.09,sysselsatte_innvkat_alder,prosent
1865,alle,alle,2006,66.65,sysselsatte_innvkat_alder,prosent
1865,befolkningen_ellers,alle,2006,67.14,sysselsatte_innvkat_alder,prosent
1865,innvandrere,alle,2006,57.77,sysselsatte_innvkat_alder,prosent
1866,alle,alle,2006,67.38,sysselsatte_innvkat_alder,prosent
1866,befolkningen_ellers,alle,2006,67.40,sysselsatte_innvkat_alder,prosent
1866,innvandrere,alle,2006,67.05,sysselsatte_innvkat_alder,prosent
1867,alle,alle,2006,60.36,sysselsatte_innvkat_alder,prosent
1867,befolkningen_ellers,alle,2006,60.30,sysselsatte_innvkat_alder,prosent
1867,innvandrere,alle,2006,61.84,sysselsatte_innvkat_alder,prosent
1868,alle,alle,2006,67.36,sysselsatte_innvkat_alder,prosent
1868,befolkningen_ellers,alle,2006,67.31,sysselsatte_innvkat_alder,prosent
1868,innvandrere,alle,2006,68.81,sysselsatte_innvkat_alder,prosent
1870,alle,alle,2006,69.66,sysselsatte_innvkat_alder,prosent
1870,befolkningen_ellers,alle,2006,70.21,sysselsatte_innvkat_alder,prosent
1870,innvandrere,alle,2006,57.43,sysselsatte_innvkat_alder,prosent
1871,alle,alle,2006,65.76,sysselsatte_innvkat_alder,prosent
1871,befolkningen_ellers,alle,2006,65.50,sysselsatte_innvkat_alder,prosent
1871,innvandrere,alle,2006,72.22,sysselsatte_innvkat_alder,prosent
1874,alle,alle,2006,65.98,sysselsatte_innvkat_alder,prosent
1874,befolkningen_ellers,alle,2006,65.82,sysselsatte_innvkat_alder,prosent
1874,innvandrere,alle,2006,69.44,sysselsatte_innvkat_alder,prosent
1901,alle,alle,2006,67.20,sysselsatte_innvkat_alder,prosent
1901,befolkningen_ellers,alle,2006,67.60,sysselsatte_innvkat_alder,prosent
1901,innvandrere,alle,2006,59.13,sysselsatte_innvkat_alder,prosent
1902,alle,alle,2006,73.54,sysselsatte_innvkat_alder,prosent
1902,befolkningen_ellers,alle,2006,73.88,sysselsatte_innvkat_alder,prosent
1902,innvandrere,alle,2006,69.32,sysselsatte_innvkat_alder,prosent
1911,alle,alle,2006,65.45,sysselsatte_innvkat_alder,prosent
1911,befolkningen_ellers,alle,2006,65.63,sysselsatte_innvkat_alder,prosent
1911,innvandrere,alle,2006,60.71,sysselsatte_innvkat_alder,prosent
1913,alle,alle,2006,65.88,sysselsatte_innvkat_alder,prosent
1913,befolkningen_ellers,alle,2006,66.08,sysselsatte_innvkat_alder,prosent
1913,innvandrere,alle,2006,59.02,sysselsatte_innvkat_alder,prosent
1915,alle,alle,2006,63.77,sysselsatte_innvkat_alder,prosent
1915,befolkningen_ellers,alle,2006,63.78,sysselsatte_innvkat_alder,prosent
1915,innvandrere,alle,2006,63.64,sysselsatte_innvkat_alder,prosent
1917,alle,alle,2006,58.86,sysselsatte_innvkat_alder,prosent
1917,befolkningen_ellers,alle,2006,59.06,sysselsatte_innvkat_alder,prosent
1917,innvandrere,alle,2006,55.56,sysselsatte_innvkat_alder,prosent
1919,alle,alle,2006,58.22,sysselsatte_innvkat_alder,prosent
1919,befolkningen_ellers,alle,2006,58.03,sysselsatte_innvkat_alder,prosent
1919,innvandrere,alle,2006,61.22,sysselsatte_innvkat_alder,prosent
1920,alle,alle,2006,64.11,sysselsatte_innvkat_alder,prosent
1920,befolkningen_ellers,alle,2006,64.05,sysselsatte_innvkat_alder,prosent
1920,innvandrere,alle,2006,66.67,sysselsatte_innvkat_alder,prosent
1922,alle,alle,2006,72.67,sysselsatte_innvkat_alder,prosent
1922,befolkningen_ellers,alle,2006,72.87,sysselsatte_innvkat_alder,prosent
1922,innvandrere,alle,2006,68.07,sysselsatte_innvkat_alder,prosent
1923,alle,alle,2006,67.81,sysselsatte_innvkat_alder,prosent
1923,befolkningen_ellers,alle,2006,69.01,sysselsatte_innvkat_alder,prosent
1923,innvandrere,alle,2006,45.12,sysselsatte_innvkat_alder,prosent
1924,alle,alle,2006,73.06,sysselsatte_innvkat_alder,prosent
1924,befolkningen_ellers,alle,2006,73.07,sysselsatte_innvkat_alder,prosent
1924,innvandrere,alle,2006,72.73,sysselsatte_innvkat_alder,prosent
1925,alle,alle,2006,66.54,sysselsatte_innvkat_alder,prosent
1925,befolkningen_ellers,alle,2006,66.48,sysselsatte_innvkat_alder,prosent
1925,innvandrere,alle,2006,68.42,sysselsatte_innvkat_alder,prosent
1926,alle,alle,2006,64.21,sysselsatte_innvkat_alder,prosent
1926,befolkningen_ellers,alle,2006,64.46,sysselsatte_innvkat_alder,prosent
1926,innvandrere,alle,2006,54.55,sysselsatte_innvkat_alder,prosent
1927,alle,alle,2006,63.75,sysselsatte_innvkat_alder,prosent
1927,befolkningen_ellers,alle,2006,63.27,sysselsatte_innvkat_alder,prosent
1927,innvandrere,alle,2006,76.19,sysselsatte_innvkat_alder,prosent
1928,alle,alle,2006,63.41,sysselsatte_innvkat_alder,prosent
1928,befolkningen_ellers,alle,2006,63.09,sysselsatte_innvkat_alder,prosent
1928,innvandrere,alle,2006,71.43,sysselsatte_innvkat_alder,prosent
1929,alle,alle,2006,68.78,sysselsatte_innvkat_alder,prosent
1929,befolkningen_ellers,alle,2006,68.37,sysselsatte_innvkat_alder,prosent
1929,innvandrere,alle,2006,78.57,sysselsatte_innvkat_alder,prosent
1931,alle,alle,2006,66.28,sysselsatte_innvkat_alder,prosent
1931,befolkningen_ellers,alle,2006,66.69,sysselsatte_innvkat_alder,prosent
1931,innvandrere,alle,2006,56.55,sysselsatte_innvkat_alder,prosent
1933,alle,alle,2006,66.77,sysselsatte_innvkat_alder,prosent
1933,befolkningen_ellers,alle,2006,66.93,sysselsatte_innvkat_alder,prosent
1933,innvandrere,alle,2006,61.21,sysselsatte_innvkat_alder,prosent
1936,alle,alle,2006,68.76,sysselsatte_innvkat_alder,prosent
1936,befolkningen_ellers,alle,2006,68.60,sysselsatte_innvkat_alder,prosent
1936,innvandrere,alle,2006,72.15,sysselsatte_innvkat_alder,prosent
1938,alle,alle,2006,66.84,sysselsatte_innvkat_alder,prosent
1938,befolkningen_ellers,alle,2006,66.91,sysselsatte_innvkat_alder,prosent
1938,innvandrere,alle,2006,65.06,sysselsatte_innvkat_alder,prosent
1939,alle,alle,2006,67.99,sysselsatte_innvkat_alder,prosent
1939,befolkningen_ellers,alle,2006,68.66,sysselsatte_innvkat_alder,prosent
1939,innvandrere,alle,2006,55.56,sysselsatte_innvkat_alder,prosent
1940,alle,alle,2006,63.66,sysselsatte_innvkat_alder,prosent
1940,befolkningen_ellers,alle,2006,63.47,sysselsatte_innvkat_alder,prosent
1940,innvandrere,alle,2006,70.45,sysselsatte_innvkat_alder,prosent
1941,alle,alle,2006,61.56,sysselsatte_innvkat_alder,prosent
1941,befolkningen_ellers,alle,2006,61.55,sysselsatte_innvkat_alder,prosent
1941,innvandrere,alle,2006,61.73,sysselsatte_innvkat_alder,prosent
1942,alle,alle,2006,68.68,sysselsatte_innvkat_alder,prosent
1942,befolkningen_ellers,alle,2006,68.76,sysselsatte_innvkat_alder,prosent
1942,innvandrere,alle,2006,65.96,sysselsatte_innvkat_alder,prosent
1943,alle,alle,2006,63.69,sysselsatte_innvkat_alder,prosent
1943,befolkningen_ellers,alle,2006,63.55,sysselsatte_innvkat_alder,prosent
1943,innvandrere,alle,2006,69.57,sysselsatte_innvkat_alder,prosent
2002,alle,alle,2006,60.86,sysselsatte_innvkat_alder,prosent
2002,befolkningen_ellers,alle,2006,61.16,sysselsatte_innvkat_alder,prosent
2002,innvandrere,alle,2006,57.72,sysselsatte_innvkat_alder,prosent
2003,alle,alle,2006,69.29,sysselsatte_innvkat_alder,prosent
2003,befolkningen_ellers,alle,2006,71.42,sysselsatte_innvkat_alder,prosent
2003,innvandrere,alle,2006,50.11,sysselsatte_innvkat_alder,prosent
2004,alle,alle,2006,74.04,sysselsatte_innvkat_alder,prosent
2004,befolkningen_ellers,alle,2006,73.70,sysselsatte_innvkat_alder,prosent
2004,innvandrere,alle,2006,78.36,sysselsatte_innvkat_alder,prosent
2011,alle,alle,2006,67.64,sysselsatte_innvkat_alder,prosent
2011,befolkningen_ellers,alle,2006,67.40,sysselsatte_innvkat_alder,prosent
2011,innvandrere,alle,2006,73.81,sysselsatte_innvkat_alder,prosent
2012,alle,alle,2006,70.07,sysselsatte_innvkat_alder,prosent
2012,befolkningen_ellers,alle,2006,69.97,sysselsatte_innvkat_alder,prosent
2012,innvandrere,alle,2006,72.14,sysselsatte_innvkat_alder,prosent
2014,alle,alle,2006,64.68,sysselsatte_innvkat_alder,prosent
2014,befolkningen_ellers,alle,2006,64.38,sysselsatte_innvkat_alder,prosent
2014,innvandrere,alle,2006,71.43,sysselsatte_innvkat_alder,prosent
2015,alle,alle,2006,62.01,sysselsatte_innvkat_alder,prosent
2015,befolkningen_ellers,alle,2006,61.28,sysselsatte_innvkat_alder,prosent
2015,innvandrere,alle,2006,75.00,sysselsatte_innvkat_alder,prosent
2017,alle,alle,2006,61.98,sysselsatte_innvkat_alder,prosent
2017,befolkningen_ellers,alle,2006,61.31,sysselsatte_innvkat_alder,prosent
2017,innvandrere,alle,2006,80.00,sysselsatte_innvkat_alder,prosent
2018,alle,alle,2006,66.46,sysselsatte_innvkat_alder,prosent
2018,befolkningen_ellers,alle,2006,65.30,sysselsatte_innvkat_alder,prosent
2018,innvandrere,alle,2006,85.71,sysselsatte_innvkat_alder,prosent
2019,alle,alle,2006,66.68,sysselsatte_innvkat_alder,prosent
2019,befolkningen_ellers,alle,2006,66.76,sysselsatte_innvkat_alder,prosent
2019,innvandrere,alle,2006,65.14,sysselsatte_innvkat_alder,prosent
2020,alle,alle,2006,66.23,sysselsatte_innvkat_alder,prosent
2020,befolkningen_ellers,alle,2006,66.16,sysselsatte_innvkat_alder,prosent
2020,innvandrere,alle,2006,67.77,sysselsatte_innvkat_alder,prosent
2021,alle,alle,2006,70.03,sysselsatte_innvkat_alder,prosent
2021,befolkningen_ellers,alle,2006,70.13,sysselsatte_innvkat_alder,prosent
2021,innvandrere,alle,2006,68.33,sysselsatte_innvkat_alder,prosent
2022,alle,alle,2006,64.00,sysselsatte_innvkat_alder,prosent
2022,befolkningen_ellers,alle,2006,62.99,sysselsatte_innvkat_alder,prosent
2022,innvandrere,alle,2006,75.95,sysselsatte_innvkat_alder,prosent
2023,alle,alle,2006,63.46,sysselsatte_innvkat_alder,prosent
2023,befolkningen_ellers,alle,2006,62.65,sysselsatte_innvkat_alder,prosent
2023,innvandrere,alle,2006,77.27,sysselsatte_innvkat_alder,prosent
2024,alle,alle,2006,61.57,sysselsatte_innvkat_alder,prosent
2024,befolkningen_ellers,alle,2006,60.66,sysselsatte_innvkat_alder,prosent
2024,innvandrere,alle,2006,76.09,sysselsatte_innvkat_alder,prosent
2025,alle,alle,2006,64.51,sysselsatte_innvkat_alder,prosent
2025,befolkningen_ellers,alle,2006,64.15,sysselsatte_innvkat_alder,prosent
2025,innvandrere,alle,2006,68.72,sysselsatte_innvkat_alder,prosent
2027,alle,alle,2006,62.84,sysselsatte_innvkat_alder,prosent
2027,befolkningen_ellers,alle,2006,62.62,sysselsatte_innvkat_alder,prosent
2027,innvandrere,alle,2006,66.67,sysselsatte_innvkat_alder,prosent
2028,alle,alle,2006,66.18,sysselsatte_innvkat_alder,prosent
2028,befolkningen_ellers,alle,2006,66.13,sysselsatte_innvkat_alder,prosent
2028,innvandrere,alle,2006,66.51,sysselsatte_innvkat_alder,prosent
2030,alle,alle,2006,68.68,sysselsatte_innvkat_alder,prosent
2030,befolkningen_ellers,alle,2006,68.33,sysselsatte_innvkat_alder,prosent
2030,innvandrere,alle,2006,72.23,sysselsatte_innvkat_alder,prosent
alle,alle,alle,2006,69.98,sysselsatte_innvkat_alder,prosent
alle,befolkningen_ellers,alle,2006,70.94,sysselsatte_innvkat_alder,prosent
alle,innvandrere,alle,2006,60.11,sysselsatte_innvkat_alder,prosent
0101,alle,alle,2007,65.78,sysselsatte_innvkat_alder,prosent
0101,befolkningen_ellers,alle,2007,67.06,sysselsatte_innvkat_alder,prosent
0101,innvandrere,alle,2007,52.18,sysselsatte_innvkat_alder,prosent
0104,alle,alle,2007,67.53,sysselsatte_innvkat_alder,prosent
0104,befolkningen_ellers,alle,2007,68.89,sysselsatte_innvkat_alder,prosent
0104,innvandrere,alle,2007,57.99,sysselsatte_innvkat_alder,prosent
0105,alle,alle,2007,67.06,sysselsatte_innvkat_alder,prosent
0105,befolkningen_ellers,alle,2007,68.20,sysselsatte_innvkat_alder,prosent
0105,innvandrere,alle,2007,57.03,sysselsatte_innvkat_alder,prosent
0106,alle,alle,2007,67.02,sysselsatte_innvkat_alder,prosent
0106,befolkningen_ellers,alle,2007,68.46,sysselsatte_innvkat_alder,prosent
0106,innvandrere,alle,2007,53.65,sysselsatte_innvkat_alder,prosent
0111,alle,alle,2007,68.75,sysselsatte_innvkat_alder,prosent
0111,befolkningen_ellers,alle,2007,68.84,sysselsatte_innvkat_alder,prosent
0111,innvandrere,alle,2007,65.98,sysselsatte_innvkat_alder,prosent
0118,alle,alle,2007,72.47,sysselsatte_innvkat_alder,prosent
0118,befolkningen_ellers,alle,2007,72.70,sysselsatte_innvkat_alder,prosent
0118,innvandrere,alle,2007,66.67,sysselsatte_innvkat_alder,prosent
0119,alle,alle,2007,70.10,sysselsatte_innvkat_alder,prosent
0119,befolkningen_ellers,alle,2007,70.73,sysselsatte_innvkat_alder,prosent
0119,innvandrere,alle,2007,61.71,sysselsatte_innvkat_alder,prosent
0121,alle,alle,2007,73.08,sysselsatte_innvkat_alder,prosent
0121,befolkningen_ellers,alle,2007,72.18,sysselsatte_innvkat_alder,prosent
0121,innvandrere,alle,2007,88.00,sysselsatte_innvkat_alder,prosent
0122,alle,alle,2007,72.05,sysselsatte_innvkat_alder,prosent
0122,befolkningen_ellers,alle,2007,72.69,sysselsatte_innvkat_alder,prosent
0122,innvandrere,alle,2007,61.08,sysselsatte_innvkat_alder,prosent
0123,alle,alle,2007,71.23,sysselsatte_innvkat_alder,prosent
0123,befolkningen_ellers,alle,2007,72.47,sysselsatte_innvkat_alder,prosent
0123,innvandrere,alle,2007,51.15,sysselsatte_innvkat_alder,prosent
0124,alle,alle,2007,67.54,sysselsatte_innvkat_alder,prosent
0124,befolkningen_ellers,alle,2007,68.94,sysselsatte_innvkat_alder,prosent
0124,innvandrere,alle,2007,58.46,sysselsatte_innvkat_alder,prosent
0125,alle,alle,2007,70.01,sysselsatte_innvkat_alder,prosent
0125,befolkningen_ellers,alle,2007,71.02,sysselsatte_innvkat_alder,prosent
0125,innvandrere,alle,2007,58.47,sysselsatte_innvkat_alder,prosent
0127,alle,alle,2007,72.94,sysselsatte_innvkat_alder,prosent
0127,befolkningen_ellers,alle,2007,73.39,sysselsatte_innvkat_alder,prosent
0127,innvandrere,alle,2007,67.37,sysselsatte_innvkat_alder,prosent
0128,alle,alle,2007,71.81,sysselsatte_innvkat_alder,prosent
0128,befolkningen_ellers,alle,2007,73.37,sysselsatte_innvkat_alder,prosent
0128,innvandrere,alle,2007,52.70,sysselsatte_innvkat_alder,prosent
0135,alle,alle,2007,71.49,sysselsatte_innvkat_alder,prosent
0135,befolkningen_ellers,alle,2007,71.80,sysselsatte_innvkat_alder,prosent
0135,innvandrere,alle,2007,65.61,sysselsatte_innvkat_alder,prosent
0136,alle,alle,2007,69.52,sysselsatte_innvkat_alder,prosent
0136,befolkningen_ellers,alle,2007,70.15,sysselsatte_innvkat_alder,prosent
0136,innvandrere,alle,2007,62.07,sysselsatte_innvkat_alder,prosent
0137,alle,alle,2007,72.84,sysselsatte_innvkat_alder,prosent
0137,befolkningen_ellers,alle,2007,72.97,sysselsatte_innvkat_alder,prosent
0137,innvandrere,alle,2007,70.85,sysselsatte_innvkat_alder,prosent
0138,alle,alle,2007,71.47,sysselsatte_innvkat_alder,prosent
0138,befolkningen_ellers,alle,2007,72.44,sysselsatte_innvkat_alder,prosent
0138,innvandrere,alle,2007,60.64,sysselsatte_innvkat_alder,prosent
0211,alle,alle,2007,74.20,sysselsatte_innvkat_alder,prosent
0211,befolkningen_ellers,alle,2007,74.87,sysselsatte_innvkat_alder,prosent
0211,innvandrere,alle,2007,68.13,sysselsatte_innvkat_alder,prosent
0213,alle,alle,2007,73.53,sysselsatte_innvkat_alder,prosent
0213,befolkningen_ellers,alle,2007,74.46,sysselsatte_innvkat_alder,prosent
0213,innvandrere,alle,2007,66.01,sysselsatte_innvkat_alder,prosent
0214,alle,alle,2007,72.34,sysselsatte_innvkat_alder,prosent
0214,befolkningen_ellers,alle,2007,73.84,sysselsatte_innvkat_alder,prosent
0214,innvandrere,alle,2007,63.50,sysselsatte_innvkat_alder,prosent
0215,alle,alle,2007,72.81,sysselsatte_innvkat_alder,prosent
0215,befolkningen_ellers,alle,2007,73.20,sysselsatte_innvkat_alder,prosent
0215,innvandrere,alle,2007,68.29,sysselsatte_innvkat_alder,prosent
0216,alle,alle,2007,71.69,sysselsatte_innvkat_alder,prosent
0216,befolkningen_ellers,alle,2007,72.01,sysselsatte_innvkat_alder,prosent
0216,innvandrere,alle,2007,68.85,sysselsatte_innvkat_alder,prosent
0217,alle,alle,2007,73.60,sysselsatte_innvkat_alder,prosent
0217,befolkningen_ellers,alle,2007,74.18,sysselsatte_innvkat_alder,prosent
0217,innvandrere,alle,2007,68.32,sysselsatte_innvkat_alder,prosent
0219,alle,alle,2007,74.05,sysselsatte_innvkat_alder,prosent
0219,befolkningen_ellers,alle,2007,75.08,sysselsatte_innvkat_alder,prosent
0219,innvandrere,alle,2007,67.69,sysselsatte_innvkat_alder,prosent
0220,alle,alle,2007,72.86,sysselsatte_innvkat_alder,prosent
0220,befolkningen_ellers,alle,2007,73.89,sysselsatte_innvkat_alder,prosent
0220,innvandrere,alle,2007,66.21,sysselsatte_innvkat_alder,prosent
0221,alle,alle,2007,73.14,sysselsatte_innvkat_alder,prosent
0221,befolkningen_ellers,alle,2007,73.49,sysselsatte_innvkat_alder,prosent
0221,innvandrere,alle,2007,66.97,sysselsatte_innvkat_alder,prosent
0226,alle,alle,2007,74.79,sysselsatte_innvkat_alder,prosent
0226,befolkningen_ellers,alle,2007,75.02,sysselsatte_innvkat_alder,prosent
0226,innvandrere,alle,2007,72.29,sysselsatte_innvkat_alder,prosent
