kommune_nr,botid_5,aar,tabellvariabel,tabellnavn,enhet
1742,10+,2014,36,sysselsatte_botid,personer
1742,5_9,2014,24,sysselsatte_botid,personer
1742,alle,2014,92,sysselsatte_botid,personer
1743,0_4,2014,11,sysselsatte_botid,personer
1743,10+,2014,8,sysselsatte_botid,personer
1743,5_9,2014,9,sysselsatte_botid,personer
1743,alle,2014,28,sysselsatte_botid,personer
1744,0_4,2014,64,sysselsatte_botid,personer
1744,10+,2014,27,sysselsatte_botid,personer
1744,5_9,2014,33,sysselsatte_botid,personer
1744,alle,2014,124,sysselsatte_botid,personer
1748,0_4,2014,10,sysselsatte_botid,personer
1748,10+,2014,10,sysselsatte_botid,personer
1748,5_9,2014,9,sysselsatte_botid,personer
1748,alle,2014,29,sysselsatte_botid,personer
1749,0_4,2014,27,sysselsatte_botid,personer
1749,10+,2014,13,sysselsatte_botid,personer
1749,5_9,2014,16,sysselsatte_botid,personer
1749,alle,2014,56,sysselsatte_botid,personer
1750,0_4,2014,89,sysselsatte_botid,personer
1750,10+,2014,48,sysselsatte_botid,personer
1750,5_9,2014,64,sysselsatte_botid,personer
1750,alle,2014,201,sysselsatte_botid,personer
1751,0_4,2014,76,sysselsatte_botid,personer
1751,10+,2014,61,sysselsatte_botid,personer
1751,5_9,2014,47,sysselsatte_botid,personer
1751,alle,2014,184,sysselsatte_botid,personer
1755,0_4,2014,7,sysselsatte_botid,personer
1755,10+,2014,10,sysselsatte_botid,personer
1755,5_9,2014,5,sysselsatte_botid,personer
1755,alle,2014,22,sysselsatte_botid,personer
1756,0_4,2014,54,sysselsatte_botid,personer
1756,10+,2014,82,sysselsatte_botid,personer
1756,5_9,2014,48,sysselsatte_botid,personer
1756,alle,2014,184,sysselsatte_botid,personer
1804,0_4,2014,998,sysselsatte_botid,personer
1804,10+,2014,978,sysselsatte_botid,personer
1804,5_9,2014,596,sysselsatte_botid,personer
1804,alle,2014,2572,sysselsatte_botid,personer
1805,0_4,2014,498,sysselsatte_botid,personer
1805,10+,2014,457,sysselsatte_botid,personer
1805,5_9,2014,240,sysselsatte_botid,personer
1805,alle,2014,1195,sysselsatte_botid,personer
1811,0_4,2014,10,sysselsatte_botid,personer
1811,10+,2014,7,sysselsatte_botid,personer
1811,5_9,2014,5,sysselsatte_botid,personer
1811,alle,2014,22,sysselsatte_botid,personer
1812,0_4,2014,21,sysselsatte_botid,personer
1812,10+,2014,27,sysselsatte_botid,personer
1812,5_9,2014,16,sysselsatte_botid,personer
1812,alle,2014,64,sysselsatte_botid,personer
1813,0_4,2014,103,sysselsatte_botid,personer
1813,10+,2014,106,sysselsatte_botid,personer
1813,5_9,2014,68,sysselsatte_botid,personer
1813,alle,2014,277,sysselsatte_botid,personer
1815,0_4,2014,17,sysselsatte_botid,personer
1815,10+,2014,15,sysselsatte_botid,personer
1815,5_9,2014,7,sysselsatte_botid,personer
1815,alle,2014,39,sysselsatte_botid,personer
1816,0_4,2014,8,sysselsatte_botid,personer
1816,10+,2014,7,sysselsatte_botid,personer
1816,5_9,2014,4,sysselsatte_botid,personer
1816,alle,2014,19,sysselsatte_botid,personer
1818,0_4,2014,86,sysselsatte_botid,personer
1818,10+,2014,13,sysselsatte_botid,personer
1818,5_9,2014,28,sysselsatte_botid,personer
1818,alle,2014,127,sysselsatte_botid,personer
1820,0_4,2014,148,sysselsatte_botid,personer
1820,10+,2014,144,sysselsatte_botid,personer
1820,5_9,2014,64,sysselsatte_botid,personer
1820,alle,2014,356,sysselsatte_botid,personer
1822,0_4,2014,29,sysselsatte_botid,personer
1822,10+,2014,29,sysselsatte_botid,personer
1822,5_9,2014,25,sysselsatte_botid,personer
1822,alle,2014,83,sysselsatte_botid,personer
1824,0_4,2014,190,sysselsatte_botid,personer
1824,10+,2014,184,sysselsatte_botid,personer
1824,5_9,2014,103,sysselsatte_botid,personer
1824,alle,2014,477,sysselsatte_botid,personer
1825,0_4,2014,37,sysselsatte_botid,personer
1825,10+,2014,14,sysselsatte_botid,personer
1825,5_9,2014,8,sysselsatte_botid,personer
1825,alle,2014,59,sysselsatte_botid,personer
1826,0_4,2014,4,sysselsatte_botid,personer
1826,10+,2014,28,sysselsatte_botid,personer
1826,5_9,2014,9,sysselsatte_botid,personer
1826,alle,2014,41,sysselsatte_botid,personer
1827,0_4,2014,19,sysselsatte_botid,personer
1827,10+,2014,21,sysselsatte_botid,personer
1827,5_9,2014,15,sysselsatte_botid,personer
1827,alle,2014,55,sysselsatte_botid,personer
1828,0_4,2014,40,sysselsatte_botid,personer
1828,10+,2014,32,sysselsatte_botid,personer
1828,5_9,2014,48,sysselsatte_botid,personer
1828,alle,2014,120,sysselsatte_botid,personer
1832,0_4,2014,43,sysselsatte_botid,personer
1832,10+,2014,56,sysselsatte_botid,personer
1832,5_9,2014,36,sysselsatte_botid,personer
1832,alle,2014,135,sysselsatte_botid,personer
1833,0_4,2014,395,sysselsatte_botid,personer
1833,10+,2014,402,sysselsatte_botid,personer
1833,5_9,2014,221,sysselsatte_botid,personer
1833,alle,2014,1018,sysselsatte_botid,personer
1834,0_4,2014,47,sysselsatte_botid,personer
1834,10+,2014,12,sysselsatte_botid,personer
1834,5_9,2014,25,sysselsatte_botid,personer
1834,alle,2014,84,sysselsatte_botid,personer
1835,0_4,2014,24,sysselsatte_botid,personer
1835,10+,2014,8,sysselsatte_botid,personer
1835,5_9,2014,24,sysselsatte_botid,personer
1835,alle,2014,56,sysselsatte_botid,personer
1836,0_4,2014,27,sysselsatte_botid,personer
1836,10+,2014,12,sysselsatte_botid,personer
1836,5_9,2014,7,sysselsatte_botid,personer
1836,alle,2014,46,sysselsatte_botid,personer
1837,0_4,2014,98,sysselsatte_botid,personer
1837,10+,2014,74,sysselsatte_botid,personer
1837,5_9,2014,54,sysselsatte_botid,personer
1837,alle,2014,226,sysselsatte_botid,personer
1838,0_4,2014,86,sysselsatte_botid,personer
1838,10+,2014,23,sysselsatte_botid,personer
1838,5_9,2014,21,sysselsatte_botid,personer
1838,alle,2014,130,sysselsatte_botid,personer
1839,0_4,2014,6,sysselsatte_botid,personer
1839,10+,2014,8,sysselsatte_botid,personer
1839,5_9,2014,4,sysselsatte_botid,personer
1839,alle,2014,18,sysselsatte_botid,personer
1840,0_4,2014,70,sysselsatte_botid,personer
1840,10+,2014,82,sysselsatte_botid,personer
1840,5_9,2014,28,sysselsatte_botid,personer
1840,alle,2014,180,sysselsatte_botid,personer
1841,0_4,2014,131,sysselsatte_botid,personer
1841,10+,2014,130,sysselsatte_botid,personer
1841,5_9,2014,78,sysselsatte_botid,personer
1841,alle,2014,339,sysselsatte_botid,personer
1845,0_4,2014,28,sysselsatte_botid,personer
1845,10+,2014,14,sysselsatte_botid,personer
1845,5_9,2014,17,sysselsatte_botid,personer
1845,alle,2014,59,sysselsatte_botid,personer
1848,0_4,2014,30,sysselsatte_botid,personer
1848,10+,2014,33,sysselsatte_botid,personer
1848,5_9,2014,33,sysselsatte_botid,personer
1848,alle,2014,96,sysselsatte_botid,personer
1849,0_4,2014,46,sysselsatte_botid,personer
1849,10+,2014,40,sysselsatte_botid,personer
1849,5_9,2014,34,sysselsatte_botid,personer
1849,alle,2014,120,sysselsatte_botid,personer
1850,0_4,2014,50,sysselsatte_botid,personer
1850,10+,2014,31,sysselsatte_botid,personer
1850,5_9,2014,10,sysselsatte_botid,personer
1850,alle,2014,91,sysselsatte_botid,personer
1851,0_4,2014,53,sysselsatte_botid,personer
1851,10+,2014,40,sysselsatte_botid,personer
1851,5_9,2014,29,sysselsatte_botid,personer
1851,alle,2014,122,sysselsatte_botid,personer
1852,0_4,2014,6,sysselsatte_botid,personer
1852,10+,2014,11,sysselsatte_botid,personer
1852,5_9,2014,9,sysselsatte_botid,personer
1852,alle,2014,26,sysselsatte_botid,personer
1853,0_4,2014,22,sysselsatte_botid,personer
1853,10+,2014,24,sysselsatte_botid,personer
1853,5_9,2014,7,sysselsatte_botid,personer
1853,alle,2014,53,sysselsatte_botid,personer
1854,0_4,2014,29,sysselsatte_botid,personer
1854,10+,2014,36,sysselsatte_botid,personer
1854,5_9,2014,14,sysselsatte_botid,personer
1854,alle,2014,79,sysselsatte_botid,personer
1856,0_4,2014,10,sysselsatte_botid,personer
1856,10+,2014,4,sysselsatte_botid,personer
1856,5_9,2014,8,sysselsatte_botid,personer
1856,alle,2014,22,sysselsatte_botid,personer
1857,0_4,2014,40,sysselsatte_botid,personer
1857,10+,2014,13,sysselsatte_botid,personer
1857,5_9,2014,36,sysselsatte_botid,personer
1857,alle,2014,89,sysselsatte_botid,personer
1859,0_4,2014,16,sysselsatte_botid,personer
1859,10+,2014,26,sysselsatte_botid,personer
1859,5_9,2014,12,sysselsatte_botid,personer
1859,alle,2014,54,sysselsatte_botid,personer
1860,0_4,2014,215,sysselsatte_botid,personer
1860,10+,2014,148,sysselsatte_botid,personer
1860,5_9,2014,127,sysselsatte_botid,personer
1860,alle,2014,490,sysselsatte_botid,personer
1865,0_4,2014,266,sysselsatte_botid,personer
1865,10+,2014,219,sysselsatte_botid,personer
1865,5_9,2014,147,sysselsatte_botid,personer
1865,alle,2014,632,sysselsatte_botid,personer
1866,0_4,2014,144,sysselsatte_botid,personer
1866,10+,2014,157,sysselsatte_botid,personer
1866,5_9,2014,119,sysselsatte_botid,personer
1866,alle,2014,420,sysselsatte_botid,personer
1867,0_4,2014,38,sysselsatte_botid,personer
1867,10+,2014,29,sysselsatte_botid,personer
1867,5_9,2014,16,sysselsatte_botid,personer
1867,alle,2014,83,sysselsatte_botid,personer
1868,0_4,2014,154,sysselsatte_botid,personer
1868,10+,2014,64,sysselsatte_botid,personer
1868,5_9,2014,37,sysselsatte_botid,personer
1868,alle,2014,255,sysselsatte_botid,personer
1870,0_4,2014,141,sysselsatte_botid,personer
1870,10+,2014,162,sysselsatte_botid,personer
1870,5_9,2014,84,sysselsatte_botid,personer
1870,alle,2014,387,sysselsatte_botid,personer
1871,0_4,2014,90,sysselsatte_botid,personer
1871,10+,2014,83,sysselsatte_botid,personer
1871,5_9,2014,48,sysselsatte_botid,personer
1871,alle,2014,221,sysselsatte_botid,personer
1874,0_4,2014,61,sysselsatte_botid,personer
1874,10+,2014,13,sysselsatte_botid,personer
1874,5_9,2014,41,sysselsatte_botid,personer
1874,alle,2014,115,sysselsatte_botid,personer
1902,0_4,2014,2151,sysselsatte_botid,personer
1902,10+,2014,2093,sysselsatte_botid,personer
1902,5_9,2014,1218,sysselsatte_botid,personer
1902,alle,2014,5462,sysselsatte_botid,personer
1903,0_4,2014,396,sysselsatte_botid,personer
1903,10+,2014,456,sysselsatte_botid,personer
1903,5_9,2014,346,sysselsatte_botid,personer
1903,alle,2014,1198,sysselsatte_botid,personer
1911,0_4,2014,42,sysselsatte_botid,personer
1911,10+,2014,49,sysselsatte_botid,personer
1911,5_9,2014,53,sysselsatte_botid,personer
1911,alle,2014,144,sysselsatte_botid,personer
1913,0_4,2014,62,sysselsatte_botid,personer
1913,10+,2014,35,sysselsatte_botid,personer
1913,5_9,2014,35,sysselsatte_botid,personer
1913,alle,2014,132,sysselsatte_botid,personer
1917,0_4,2014,35,sysselsatte_botid,personer
1917,10+,2014,24,sysselsatte_botid,personer
1917,5_9,2014,13,sysselsatte_botid,personer
1917,alle,2014,72,sysselsatte_botid,personer
1919,0_4,2014,41,sysselsatte_botid,personer
1919,10+,2014,22,sysselsatte_botid,personer
1919,5_9,2014,25,sysselsatte_botid,personer
1919,alle,2014,88,sysselsatte_botid,personer
1920,0_4,2014,10,sysselsatte_botid,personer
1920,10+,2014,14,sysselsatte_botid,personer
1920,5_9,2014,5,sysselsatte_botid,personer
1920,alle,2014,29,sysselsatte_botid,personer
1922,0_4,2014,42,sysselsatte_botid,personer
1922,10+,2014,68,sysselsatte_botid,personer
1922,5_9,2014,37,sysselsatte_botid,personer
1922,alle,2014,147,sysselsatte_botid,personer
1923,0_4,2014,45,sysselsatte_botid,personer
1923,10+,2014,31,sysselsatte_botid,personer
1923,5_9,2014,15,sysselsatte_botid,personer
1923,alle,2014,91,sysselsatte_botid,personer
1924,0_4,2014,106,sysselsatte_botid,personer
1924,10+,2014,85,sysselsatte_botid,personer
1924,5_9,2014,47,sysselsatte_botid,personer
1924,alle,2014,238,sysselsatte_botid,personer
1925,0_4,2014,61,sysselsatte_botid,personer
1925,10+,2014,46,sysselsatte_botid,personer
1925,5_9,2014,46,sysselsatte_botid,personer
1925,alle,2014,153,sysselsatte_botid,personer
1926,0_4,2014,6,sysselsatte_botid,personer
1926,10+,2014,14,sysselsatte_botid,personer
1926,5_9,2014,7,sysselsatte_botid,personer
1926,alle,2014,27,sysselsatte_botid,personer
1927,0_4,2014,19,sysselsatte_botid,personer
1927,10+,2014,26,sysselsatte_botid,personer
1927,5_9,2014,15,sysselsatte_botid,personer
1927,alle,2014,60,sysselsatte_botid,personer
1928,0_4,2014,32,sysselsatte_botid,personer
1928,10+,2014,10,sysselsatte_botid,personer
1928,5_9,2014,13,sysselsatte_botid,personer
1928,alle,2014,55,sysselsatte_botid,personer
1929,0_4,2014,56,sysselsatte_botid,personer
1929,10+,2014,10,sysselsatte_botid,personer
1929,5_9,2014,10,sysselsatte_botid,personer
1929,alle,2014,76,sysselsatte_botid,personer
1931,0_4,2014,218,sysselsatte_botid,personer
1931,10+,2014,170,sysselsatte_botid,personer
1931,5_9,2014,99,sysselsatte_botid,personer
1931,alle,2014,487,sysselsatte_botid,personer
1933,0_4,2014,86,sysselsatte_botid,personer
1933,10+,2014,105,sysselsatte_botid,personer
1933,5_9,2014,53,sysselsatte_botid,personer
1933,alle,2014,244,sysselsatte_botid,personer
1936,0_4,2014,68,sysselsatte_botid,personer
1936,10+,2014,41,sysselsatte_botid,personer
1936,5_9,2014,43,sysselsatte_botid,personer
1936,alle,2014,152,sysselsatte_botid,personer
1938,0_4,2014,44,sysselsatte_botid,personer
1938,10+,2014,34,sysselsatte_botid,personer
1938,5_9,2014,29,sysselsatte_botid,personer
1938,alle,2014,107,sysselsatte_botid,personer
1939,0_4,2014,12,sysselsatte_botid,personer
1939,10+,2014,40,sysselsatte_botid,personer
1939,5_9,2014,13,sysselsatte_botid,personer
1939,alle,2014,65,sysselsatte_botid,personer
1940,0_4,2014,25,sysselsatte_botid,personer
1940,10+,2014,35,sysselsatte_botid,personer
1940,5_9,2014,12,sysselsatte_botid,personer
1940,alle,2014,72,sysselsatte_botid,personer
1941,0_4,2014,98,sysselsatte_botid,personer
1941,10+,2014,39,sysselsatte_botid,personer
1941,5_9,2014,47,sysselsatte_botid,personer
1941,alle,2014,184,sysselsatte_botid,personer
1942,0_4,2014,79,sysselsatte_botid,personer
1942,10+,2014,54,sysselsatte_botid,personer
1942,5_9,2014,37,sysselsatte_botid,personer
1942,alle,2014,170,sysselsatte_botid,personer
1943,0_4,2014,12,sysselsatte_botid,personer
1943,10+,2014,11,sysselsatte_botid,personer
1943,5_9,2014,12,sysselsatte_botid,personer
1943,alle,2014,35,sysselsatte_botid,personer
2002,0_4,2014,95,sysselsatte_botid,personer
2002,10+,2014,66,sysselsatte_botid,personer
2002,5_9,2014,14,sysselsatte_botid,personer
2002,alle,2014,175,sysselsatte_botid,personer
2003,0_4,2014,106,sysselsatte_botid,personer
2003,10+,2014,179,sysselsatte_botid,personer
2003,5_9,2014,94,sysselsatte_botid,personer
2003,alle,2014,379,sysselsatte_botid,personer
2004,0_4,2014,546,sysselsatte_botid,personer
2004,10+,2014,258,sysselsatte_botid,personer
2004,5_9,2014,278,sysselsatte_botid,personer
2004,alle,2014,1082,sysselsatte_botid,personer
2011,0_4,2014,37,sysselsatte_botid,personer
2011,10+,2014,55,sysselsatte_botid,personer
2011,5_9,2014,23,sysselsatte_botid,personer
2011,alle,2014,115,sysselsatte_botid,personer
2012,0_4,2014,407,sysselsatte_botid,personer
2012,10+,2014,374,sysselsatte_botid,personer
2012,5_9,2014,297,sysselsatte_botid,personer
2012,alle,2014,1078,sysselsatte_botid,personer
2014,0_4,2014,24,sysselsatte_botid,personer
2014,10+,2014,12,sysselsatte_botid,personer
2014,5_9,2014,15,sysselsatte_botid,personer
2014,alle,2014,51,sysselsatte_botid,personer
2015,0_4,2014,82,sysselsatte_botid,personer
2015,10+,2014,31,sysselsatte_botid,personer
2015,5_9,2014,19,sysselsatte_botid,personer
2015,alle,2014,132,sysselsatte_botid,personer
2017,0_4,2014,34,sysselsatte_botid,personer
2017,10+,2014,15,sysselsatte_botid,personer
2017,5_9,2014,6,sysselsatte_botid,personer
2017,alle,2014,55,sysselsatte_botid,personer
2018,0_4,2014,55,sysselsatte_botid,personer
2018,10+,2014,33,sysselsatte_botid,personer
2018,5_9,2014,30,sysselsatte_botid,personer
2018,alle,2014,118,sysselsatte_botid,personer
2019,0_4,2014,106,sysselsatte_botid,personer
2019,10+,2014,65,sysselsatte_botid,personer
2019,5_9,2014,50,sysselsatte_botid,personer
2019,alle,2014,221,sysselsatte_botid,personer
2020,0_4,2014,68,sysselsatte_botid,personer
2020,10+,2014,75,sysselsatte_botid,personer
2020,5_9,2014,36,sysselsatte_botid,personer
2020,alle,2014,179,sysselsatte_botid,personer
2021,0_4,2014,22,sysselsatte_botid,personer
2021,10+,2014,76,sysselsatte_botid,personer
2021,5_9,2014,21,sysselsatte_botid,personer
2021,alle,2014,119,sysselsatte_botid,personer
2022,0_4,2014,40,sysselsatte_botid,personer
2022,10+,2014,44,sysselsatte_botid,personer
2022,5_9,2014,14,sysselsatte_botid,personer
2022,alle,2014,98,sysselsatte_botid,personer
2023,0_4,2014,115,sysselsatte_botid,personer
2023,10+,2014,30,sysselsatte_botid,personer
2023,5_9,2014,21,sysselsatte_botid,personer
2023,alle,2014,166,sysselsatte_botid,personer
2024,0_4,2014,68,sysselsatte_botid,personer
2024,10+,2014,27,sysselsatte_botid,personer
2024,5_9,2014,8,sysselsatte_botid,personer
2024,alle,2014,103,sysselsatte_botid,personer
2025,0_4,2014,79,sysselsatte_botid,personer
2025,10+,2014,91,sysselsatte_botid,personer
2025,5_9,2014,20,sysselsatte_botid,personer
2025,alle,2014,190,sysselsatte_botid,personer
2027,0_4,2014,19,sysselsatte_botid,personer
2027,10+,2014,29,sysselsatte_botid,personer
2027,5_9,2014,10,sysselsatte_botid,personer
2027,alle,2014,58,sysselsatte_botid,personer
2028,0_4,2014,176,sysselsatte_botid,personer
2028,10+,2014,116,sysselsatte_botid,personer
2028,5_9,2014,53,sysselsatte_botid,personer
2028,alle,2014,345,sysselsatte_botid,personer
2030,0_4,2014,371,sysselsatte_botid,personer
2030,10+,2014,380,sysselsatte_botid,personer
2030,5_9,2014,142,sysselsatte_botid,personer
2030,alle,2014,893,sysselsatte_botid,personer
alle,0_4,2014,131364,sysselsatte_botid,personer
alle,10+,2014,192681,sysselsatte_botid,personer
alle,5_9,2014,95471,sysselsatte_botid,personer
alle,alle,2014,419516,sysselsatte_botid,personer
0101,0_4,2006,42.59,sysselsatte_botid,prosent
0101,10+,2006,61.41,sysselsatte_botid,prosent
0101,5_9,2006,47.48,sysselsatte_botid,prosent
0101,alle,2006,57.79,sysselsatte_botid,prosent
0104,0_4,2006,48.36,sysselsatte_botid,prosent
0104,10+,2006,62.78,sysselsatte_botid,prosent
0104,5_9,2006,53.63,sysselsatte_botid,prosent
0104,alle,2006,59.77,sysselsatte_botid,prosent
0105,0_4,2006,52.81,sysselsatte_botid,prosent
0105,10+,2006,60.41,sysselsatte_botid,prosent
0105,5_9,2006,49.19,sysselsatte_botid,prosent
0105,alle,2006,57.63,sysselsatte_botid,prosent
0106,0_4,2006,37.53,sysselsatte_botid,prosent
0106,10+,2006,63.11,sysselsatte_botid,prosent
0106,5_9,2006,49.20,sysselsatte_botid,prosent
0106,alle,2006,56.99,sysselsatte_botid,prosent
0111,0_4,2006,47.37,sysselsatte_botid,prosent
0111,10+,2006,65.03,sysselsatte_botid,prosent
0111,5_9,2006,66.67,sysselsatte_botid,prosent
0111,alle,2006,63.68,sysselsatte_botid,prosent
0118,0_4,2006,25.00,sysselsatte_botid,prosent
0118,10+,2006,77.33,sysselsatte_botid,prosent
0118,alle,2006,69.23,sysselsatte_botid,prosent
0119,0_4,2006,36.96,sysselsatte_botid,prosent
0119,10+,2006,64.47,sysselsatte_botid,prosent
0119,5_9,2006,51.11,sysselsatte_botid,prosent
0119,alle,2006,57.99,sysselsatte_botid,prosent
0121,10+,2006,84.21,sysselsatte_botid,prosent
0121,5_9,2006,85.71,sysselsatte_botid,prosent
0121,alle,2006,85.11,sysselsatte_botid,prosent
0122,0_4,2006,55.17,sysselsatte_botid,prosent
0122,10+,2006,64.94,sysselsatte_botid,prosent
0122,5_9,2006,77.78,sysselsatte_botid,prosent
0122,alle,2006,64.64,sysselsatte_botid,prosent
0123,0_4,2006,25.00,sysselsatte_botid,prosent
0123,10+,2006,65.72,sysselsatte_botid,prosent
0123,5_9,2006,66.67,sysselsatte_botid,prosent
0123,alle,2006,58.59,sysselsatte_botid,prosent
0124,0_4,2006,50.81,sysselsatte_botid,prosent
0124,10+,2006,61.69,sysselsatte_botid,prosent
0124,5_9,2006,52.92,sysselsatte_botid,prosent
0124,alle,2006,58.97,sysselsatte_botid,prosent
0125,0_4,2006,43.87,sysselsatte_botid,prosent
0125,10+,2006,63.58,sysselsatte_botid,prosent
0125,5_9,2006,62.68,sysselsatte_botid,prosent
0125,alle,2006,60.00,sysselsatte_botid,prosent
0127,0_4,2006,76.19,sysselsatte_botid,prosent
0127,10+,2006,66.67,sysselsatte_botid,prosent
0127,5_9,2006,78.26,sysselsatte_botid,prosent
0127,alle,2006,71.62,sysselsatte_botid,prosent
