naringsregion_nr,vreg_3,botid_5,aar,tabellvariabel,tabellnavn,enhet
73,1,10+,2008,71.71,sysselsatte_botid_land,prosent
73,1,5_9,2008,80.00,sysselsatte_botid_land,prosent
73,1,alle,2008,73.26,sysselsatte_botid_land,prosent
73,2,0_4,2008,40.50,sysselsatte_botid_land,prosent
73,2,10+,2008,71.43,sysselsatte_botid_land,prosent
73,2,5_9,2008,67.88,sysselsatte_botid_land,prosent
73,2,alle,2008,56.64,sysselsatte_botid_land,prosent
73,alle,0_4,2008,53.36,sysselsatte_botid_land,prosent
73,alle,10+,2008,71.60,sysselsatte_botid_land,prosent
73,alle,5_9,2008,70.84,sysselsatte_botid_land,prosent
73,alle,alle,2008,64.16,sysselsatte_botid_land,prosent
74,1,0_4,2008,80.17,sysselsatte_botid_land,prosent
74,1,10+,2008,64.44,sysselsatte_botid_land,prosent
74,1,5_9,2008,75.93,sysselsatte_botid_land,prosent
74,1,alle,2008,70.56,sysselsatte_botid_land,prosent
74,2,0_4,2008,48.53,sysselsatte_botid_land,prosent
74,2,10+,2008,72.46,sysselsatte_botid_land,prosent
74,2,5_9,2008,70.41,sysselsatte_botid_land,prosent
74,2,alle,2008,59.76,sysselsatte_botid_land,prosent
74,alle,0_4,2008,60.78,sysselsatte_botid_land,prosent
74,alle,10+,2008,66.72,sysselsatte_botid_land,prosent
74,alle,5_9,2008,71.60,sysselsatte_botid_land,prosent
74,alle,alle,2008,65.06,sysselsatte_botid_land,prosent
75,1,0_4,2008,74.24,sysselsatte_botid_land,prosent
75,1,10+,2008,71.37,sysselsatte_botid_land,prosent
75,1,5_9,2008,74.60,sysselsatte_botid_land,prosent
75,1,alle,2008,72.92,sysselsatte_botid_land,prosent
75,2,0_4,2008,39.62,sysselsatte_botid_land,prosent
75,2,10+,2008,69.47,sysselsatte_botid_land,prosent
75,2,5_9,2008,69.18,sysselsatte_botid_land,prosent
75,2,alle,2008,55.14,sysselsatte_botid_land,prosent
75,alle,0_4,2008,55.67,sysselsatte_botid_land,prosent
75,alle,10+,2008,70.74,sysselsatte_botid_land,prosent
75,alle,5_9,2008,70.72,sysselsatte_botid_land,prosent
75,alle,alle,2008,64.02,sysselsatte_botid_land,prosent
76,1,0_4,2008,71.71,sysselsatte_botid_land,prosent
76,1,10+,2008,74.65,sysselsatte_botid_land,prosent
76,1,5_9,2008,73.68,sysselsatte_botid_land,prosent
76,1,alle,2008,73.63,sysselsatte_botid_land,prosent
76,2,0_4,2008,49.43,sysselsatte_botid_land,prosent
76,2,10+,2008,68.78,sysselsatte_botid_land,prosent
76,2,5_9,2008,68.00,sysselsatte_botid_land,prosent
76,2,alle,2008,59.66,sysselsatte_botid_land,prosent
76,alle,0_4,2008,56.15,sysselsatte_botid_land,prosent
76,alle,10+,2008,72.30,sysselsatte_botid_land,prosent
76,alle,5_9,2008,69.15,sysselsatte_botid_land,prosent
76,alle,alle,2008,65.13,sysselsatte_botid_land,prosent
77,1,0_4,2008,74.41,sysselsatte_botid_land,prosent
77,1,10+,2008,69.13,sysselsatte_botid_land,prosent
77,1,5_9,2008,81.25,sysselsatte_botid_land,prosent
77,1,alle,2008,72.63,sysselsatte_botid_land,prosent
77,2,0_4,2008,37.19,sysselsatte_botid_land,prosent
77,2,10+,2008,66.53,sysselsatte_botid_land,prosent
77,2,5_9,2008,69.65,sysselsatte_botid_land,prosent
77,2,alle,2008,53.48,sysselsatte_botid_land,prosent
77,alle,0_4,2008,51.69,sysselsatte_botid_land,prosent
77,alle,10+,2008,68.08,sysselsatte_botid_land,prosent
77,alle,5_9,2008,73.40,sysselsatte_botid_land,prosent
77,alle,alle,2008,62.25,sysselsatte_botid_land,prosent
78,1,0_4,2008,74.40,sysselsatte_botid_land,prosent
78,1,10+,2008,72.85,sysselsatte_botid_land,prosent
78,1,5_9,2008,79.17,sysselsatte_botid_land,prosent
78,1,alle,2008,74.21,sysselsatte_botid_land,prosent
78,2,0_4,2008,45.88,sysselsatte_botid_land,prosent
78,2,10+,2008,66.44,sysselsatte_botid_land,prosent
78,2,5_9,2008,72.81,sysselsatte_botid_land,prosent
78,2,alle,2008,57.67,sysselsatte_botid_land,prosent
78,alle,0_4,2008,58.66,sysselsatte_botid_land,prosent
78,alle,10+,2008,70.71,sysselsatte_botid_land,prosent
78,alle,5_9,2008,75.27,sysselsatte_botid_land,prosent
78,alle,alle,2008,66.36,sysselsatte_botid_land,prosent
79,1,0_4,2008,69.66,sysselsatte_botid_land,prosent
79,1,10+,2008,75.62,sysselsatte_botid_land,prosent
79,1,5_9,2008,81.93,sysselsatte_botid_land,prosent
79,1,alle,2008,73.92,sysselsatte_botid_land,prosent
79,2,0_4,2008,57.55,sysselsatte_botid_land,prosent
79,2,10+,2008,72.49,sysselsatte_botid_land,prosent
79,2,5_9,2008,69.57,sysselsatte_botid_land,prosent
79,2,alle,2008,65.51,sysselsatte_botid_land,prosent
79,alle,0_4,2008,64.23,sysselsatte_botid_land,prosent
79,alle,10+,2008,74.39,sysselsatte_botid_land,prosent
79,alle,5_9,2008,74.54,sysselsatte_botid_land,prosent
79,alle,alle,2008,70.10,sysselsatte_botid_land,prosent
80,1,0_4,2008,75.53,sysselsatte_botid_land,prosent
80,1,10+,2008,61.08,sysselsatte_botid_land,prosent
80,1,5_9,2008,74.47,sysselsatte_botid_land,prosent
80,1,alle,2008,67.53,sysselsatte_botid_land,prosent
80,2,0_4,2008,62.79,sysselsatte_botid_land,prosent
80,2,10+,2008,61.90,sysselsatte_botid_land,prosent
80,2,5_9,2008,66.67,sysselsatte_botid_land,prosent
80,2,alle,2008,63.64,sysselsatte_botid_land,prosent
80,alle,0_4,2008,69.44,sysselsatte_botid_land,prosent
80,alle,10+,2008,61.30,sysselsatte_botid_land,prosent
80,alle,5_9,2008,70.09,sysselsatte_botid_land,prosent
80,alle,alle,2008,65.96,sysselsatte_botid_land,prosent
81,1,0_4,2008,77.25,sysselsatte_botid_land,prosent
81,1,10+,2008,71.95,sysselsatte_botid_land,prosent
81,1,5_9,2008,79.25,sysselsatte_botid_land,prosent
81,1,alle,2008,75.26,sysselsatte_botid_land,prosent
81,2,0_4,2008,65.90,sysselsatte_botid_land,prosent
81,2,10+,2008,72.46,sysselsatte_botid_land,prosent
81,2,5_9,2008,79.28,sysselsatte_botid_land,prosent
81,2,alle,2008,71.39,sysselsatte_botid_land,prosent
81,alle,0_4,2008,71.59,sysselsatte_botid_land,prosent
81,alle,10+,2008,72.11,sysselsatte_botid_land,prosent
81,alle,5_9,2008,79.27,sysselsatte_botid_land,prosent
81,alle,alle,2008,73.33,sysselsatte_botid_land,prosent
82,1,0_4,2008,80.61,sysselsatte_botid_land,prosent
82,1,10+,2008,70.00,sysselsatte_botid_land,prosent
82,1,5_9,2008,76.47,sysselsatte_botid_land,prosent
82,1,alle,2008,73.05,sysselsatte_botid_land,prosent
82,2,0_4,2008,70.89,sysselsatte_botid_land,prosent
82,2,10+,2008,71.79,sysselsatte_botid_land,prosent
82,2,5_9,2008,66.27,sysselsatte_botid_land,prosent
82,2,alle,2008,69.58,sysselsatte_botid_land,prosent
82,alle,0_4,2008,76.27,sysselsatte_botid_land,prosent
82,alle,10+,2008,70.35,sysselsatte_botid_land,prosent
82,alle,5_9,2008,70.86,sysselsatte_botid_land,prosent
82,alle,alle,2008,71.90,sysselsatte_botid_land,prosent
83,1,0_4,2008,85.07,sysselsatte_botid_land,prosent
83,1,10+,2008,72.78,sysselsatte_botid_land,prosent
83,1,5_9,2008,73.68,sysselsatte_botid_land,prosent
83,1,alle,2008,75.92,sysselsatte_botid_land,prosent
83,2,0_4,2008,45.75,sysselsatte_botid_land,prosent
83,2,10+,2008,74.53,sysselsatte_botid_land,prosent
83,2,5_9,2008,78.77,sysselsatte_botid_land,prosent
83,2,alle,2008,64.85,sysselsatte_botid_land,prosent
83,alle,0_4,2008,58.90,sysselsatte_botid_land,prosent
83,alle,10+,2008,73.45,sysselsatte_botid_land,prosent
83,alle,5_9,2008,77.62,sysselsatte_botid_land,prosent
83,alle,alle,2008,69.69,sysselsatte_botid_land,prosent
alle,1,0_4,2008,74.20,sysselsatte_botid_land,prosent
alle,1,10+,2008,72.16,sysselsatte_botid_land,prosent
alle,1,5_9,2008,78.78,sysselsatte_botid_land,prosent
alle,1,alle,2008,73.66,sysselsatte_botid_land,prosent
alle,2,0_4,2008,47.49,sysselsatte_botid_land,prosent
alle,2,10+,2008,62.13,sysselsatte_botid_land,prosent
alle,2,5_9,2008,60.70,sysselsatte_botid_land,prosent
alle,2,alle,2008,58.13,sysselsatte_botid_land,prosent
alle,alle,0_4,2008,62.75,sysselsatte_botid_land,prosent
alle,alle,10+,2008,66.45,sysselsatte_botid_land,prosent
alle,alle,5_9,2008,65.46,sysselsatte_botid_land,prosent
alle,alle,alle,2008,65.09,sysselsatte_botid_land,prosent
01,1,0_4,2009,61.13,sysselsatte_botid_land,prosent
01,1,10+,2009,58.94,sysselsatte_botid_land,prosent
01,1,5_9,2009,68.63,sysselsatte_botid_land,prosent
01,1,alle,2009,60.28,sysselsatte_botid_land,prosent
01,2,0_4,2009,37.24,sysselsatte_botid_land,prosent
01,2,10+,2009,49.61,sysselsatte_botid_land,prosent
01,2,5_9,2009,44.57,sysselsatte_botid_land,prosent
01,2,alle,2009,46.55,sysselsatte_botid_land,prosent
01,alle,0_4,2009,50.56,sysselsatte_botid_land,prosent
01,alle,10+,2009,54.35,sysselsatte_botid_land,prosent
01,alle,5_9,2009,51.22,sysselsatte_botid_land,prosent
01,alle,alle,2009,53.16,sysselsatte_botid_land,prosent
02,1,0_4,2009,69.59,sysselsatte_botid_land,prosent
02,1,10+,2009,65.25,sysselsatte_botid_land,prosent
02,1,5_9,2009,66.98,sysselsatte_botid_land,prosent
02,1,alle,2009,67.07,sysselsatte_botid_land,prosent
02,2,0_4,2009,33.59,sysselsatte_botid_land,prosent
02,2,10+,2009,57.01,sysselsatte_botid_land,prosent
02,2,5_9,2009,53.54,sysselsatte_botid_land,prosent
02,2,alle,2009,51.46,sysselsatte_botid_land,prosent
02,alle,0_4,2009,55.49,sysselsatte_botid_land,prosent
02,alle,10+,2009,60.58,sysselsatte_botid_land,prosent
02,alle,5_9,2009,56.91,sysselsatte_botid_land,prosent
02,alle,alle,2009,58.49,sysselsatte_botid_land,prosent
03,1,0_4,2009,67.78,sysselsatte_botid_land,prosent
03,1,10+,2009,65.11,sysselsatte_botid_land,prosent
03,1,5_9,2009,73.30,sysselsatte_botid_land,prosent
03,1,alle,2009,66.73,sysselsatte_botid_land,prosent
03,2,0_4,2009,34.82,sysselsatte_botid_land,prosent
03,2,10+,2009,51.07,sysselsatte_botid_land,prosent
03,2,5_9,2009,49.83,sysselsatte_botid_land,prosent
03,2,alle,2009,47.75,sysselsatte_botid_land,prosent
03,alle,0_4,2009,55.68,sysselsatte_botid_land,prosent
03,alle,10+,2009,57.28,sysselsatte_botid_land,prosent
03,alle,5_9,2009,55.66,sysselsatte_botid_land,prosent
03,alle,alle,2009,56.60,sysselsatte_botid_land,prosent
04,1,0_4,2009,69.38,sysselsatte_botid_land,prosent
04,1,10+,2009,64.81,sysselsatte_botid_land,prosent
04,1,5_9,2009,73.68,sysselsatte_botid_land,prosent
04,1,alle,2009,67.14,sysselsatte_botid_land,prosent
04,2,0_4,2009,30.74,sysselsatte_botid_land,prosent
04,2,10+,2009,52.01,sysselsatte_botid_land,prosent
04,2,5_9,2009,42.15,sysselsatte_botid_land,prosent
04,2,alle,2009,45.65,sysselsatte_botid_land,prosent
04,alle,0_4,2009,52.94,sysselsatte_botid_land,prosent
04,alle,10+,2009,57.16,sysselsatte_botid_land,prosent
04,alle,5_9,2009,47.21,sysselsatte_botid_land,prosent
04,alle,alle,2009,54.12,sysselsatte_botid_land,prosent
05,1,0_4,2009,68.32,sysselsatte_botid_land,prosent
05,1,10+,2009,75.15,sysselsatte_botid_land,prosent
05,1,5_9,2009,77.45,sysselsatte_botid_land,prosent
05,1,alle,2009,73.03,sysselsatte_botid_land,prosent
05,2,0_4,2009,41.67,sysselsatte_botid_land,prosent
05,2,10+,2009,64.74,sysselsatte_botid_land,prosent
05,2,5_9,2009,60.86,sysselsatte_botid_land,prosent
05,2,alle,2009,58.21,sysselsatte_botid_land,prosent
05,alle,0_4,2009,58.44,sysselsatte_botid_land,prosent
05,alle,10+,2009,70.56,sysselsatte_botid_land,prosent
05,alle,5_9,2009,66.98,sysselsatte_botid_land,prosent
05,alle,alle,2009,66.40,sysselsatte_botid_land,prosent
06,1,0_4,2009,66.59,sysselsatte_botid_land,prosent
06,1,10+,2009,73.74,sysselsatte_botid_land,prosent
06,1,5_9,2009,79.93,sysselsatte_botid_land,prosent
06,1,alle,2009,72.36,sysselsatte_botid_land,prosent
06,2,0_4,2009,43.69,sysselsatte_botid_land,prosent
06,2,10+,2009,65.05,sysselsatte_botid_land,prosent
06,2,5_9,2009,61.85,sysselsatte_botid_land,prosent
06,2,alle,2009,58.82,sysselsatte_botid_land,prosent
06,alle,0_4,2009,55.81,sysselsatte_botid_land,prosent
06,alle,10+,2009,69.91,sysselsatte_botid_land,prosent
06,alle,5_9,2009,67.82,sysselsatte_botid_land,prosent
06,alle,alle,2009,65.84,sysselsatte_botid_land,prosent
07,1,0_4,2009,68.89,sysselsatte_botid_land,prosent
07,1,10+,2009,73.45,sysselsatte_botid_land,prosent
07,1,5_9,2009,83.43,sysselsatte_botid_land,prosent
07,1,alle,2009,72.69,sysselsatte_botid_land,prosent
07,2,0_4,2009,42.17,sysselsatte_botid_land,prosent
07,2,10+,2009,65.38,sysselsatte_botid_land,prosent
07,2,5_9,2009,59.50,sysselsatte_botid_land,prosent
07,2,alle,2009,60.14,sysselsatte_botid_land,prosent
07,alle,0_4,2009,58.09,sysselsatte_botid_land,prosent
07,alle,10+,2009,68.16,sysselsatte_botid_land,prosent
07,alle,5_9,2009,65.98,sysselsatte_botid_land,prosent
07,alle,alle,2009,65.16,sysselsatte_botid_land,prosent
08,1,0_4,2009,73.76,sysselsatte_botid_land,prosent
08,1,10+,2009,71.15,sysselsatte_botid_land,prosent
08,1,5_9,2009,81.52,sysselsatte_botid_land,prosent
08,1,alle,2009,73.49,sysselsatte_botid_land,prosent
08,2,0_4,2009,45.21,sysselsatte_botid_land,prosent
08,2,10+,2009,65.92,sysselsatte_botid_land,prosent
08,2,5_9,2009,64.84,sysselsatte_botid_land,prosent
08,2,alle,2009,61.15,sysselsatte_botid_land,prosent
08,alle,0_4,2009,63.64,sysselsatte_botid_land,prosent
08,alle,10+,2009,68.28,sysselsatte_botid_land,prosent
08,alle,5_9,2009,70.59,sysselsatte_botid_land,prosent
08,alle,alle,2009,67.24,sysselsatte_botid_land,prosent
09,1,0_4,2009,70.47,sysselsatte_botid_land,prosent
09,1,10+,2009,72.40,sysselsatte_botid_land,prosent
09,1,5_9,2009,78.57,sysselsatte_botid_land,prosent
09,1,alle,2009,72.23,sysselsatte_botid_land,prosent
09,2,0_4,2009,45.66,sysselsatte_botid_land,prosent
09,2,10+,2009,56.12,sysselsatte_botid_land,prosent
09,2,5_9,2009,54.70,sysselsatte_botid_land,prosent
09,2,alle,2009,53.84,sysselsatte_botid_land,prosent
09,alle,0_4,2009,59.57,sysselsatte_botid_land,prosent
09,alle,10+,2009,60.64,sysselsatte_botid_land,prosent
09,alle,5_9,2009,60.59,sysselsatte_botid_land,prosent
09,alle,alle,2009,60.33,sysselsatte_botid_land,prosent
10,1,0_4,2009,69.08,sysselsatte_botid_land,prosent
10,1,10+,2009,72.83,sysselsatte_botid_land,prosent
10,1,5_9,2009,78.38,sysselsatte_botid_land,prosent
10,1,alle,2009,71.46,sysselsatte_botid_land,prosent
10,2,0_4,2009,36.17,sysselsatte_botid_land,prosent
10,2,10+,2009,64.17,sysselsatte_botid_land,prosent
10,2,5_9,2009,65.08,sysselsatte_botid_land,prosent
10,2,alle,2009,54.87,sysselsatte_botid_land,prosent
10,alle,0_4,2009,58.80,sysselsatte_botid_land,prosent
10,alle,10+,2009,69.28,sysselsatte_botid_land,prosent
10,alle,5_9,2009,70.00,sysselsatte_botid_land,prosent
10,alle,alle,2009,64.84,sysselsatte_botid_land,prosent
11,1,0_4,2009,60.00,sysselsatte_botid_land,prosent
11,1,10+,2009,63.29,sysselsatte_botid_land,prosent
11,1,5_9,2009,66.06,sysselsatte_botid_land,prosent
11,1,alle,2009,62.56,sysselsatte_botid_land,prosent
11,2,0_4,2009,30.95,sysselsatte_botid_land,prosent
11,2,10+,2009,51.64,sysselsatte_botid_land,prosent
11,2,5_9,2009,53.02,sysselsatte_botid_land,prosent
11,2,alle,2009,46.90,sysselsatte_botid_land,prosent
11,alle,0_4,2009,47.09,sysselsatte_botid_land,prosent
11,alle,10+,2009,58.60,sysselsatte_botid_land,prosent
11,alle,5_9,2009,55.92,sysselsatte_botid_land,prosent
11,alle,alle,2009,55.07,sysselsatte_botid_land,prosent
12,1,0_4,2009,68.03,sysselsatte_botid_land,prosent
12,1,10+,2009,68.70,sysselsatte_botid_land,prosent
12,1,5_9,2009,68.17,sysselsatte_botid_land,prosent
12,1,alle,2009,68.40,sysselsatte_botid_land,prosent
12,2,0_4,2009,37.50,sysselsatte_botid_land,prosent
12,2,10+,2009,58.64,sysselsatte_botid_land,prosent
12,2,5_9,2009,49.31,sysselsatte_botid_land,prosent
12,2,alle,2009,49.85,sysselsatte_botid_land,prosent
12,alle,0_4,2009,53.70,sysselsatte_botid_land,prosent
12,alle,10+,2009,64.08,sysselsatte_botid_land,prosent
12,alle,5_9,2009,55.61,sysselsatte_botid_land,prosent
12,alle,alle,2009,59.13,sysselsatte_botid_land,prosent
13,1,0_4,2009,71.80,sysselsatte_botid_land,prosent
13,1,10+,2009,66.62,sysselsatte_botid_land,prosent
13,1,5_9,2009,79.57,sysselsatte_botid_land,prosent
13,1,alle,2009,69.25,sysselsatte_botid_land,prosent
13,2,0_4,2009,26.14,sysselsatte_botid_land,prosent
13,2,10+,2009,58.55,sysselsatte_botid_land,prosent
13,2,5_9,2009,51.82,sysselsatte_botid_land,prosent
13,2,alle,2009,46.22,sysselsatte_botid_land,prosent
13,alle,0_4,2009,48.94,sysselsatte_botid_land,prosent
13,alle,10+,2009,63.65,sysselsatte_botid_land,prosent
13,alle,5_9,2009,59.41,sysselsatte_botid_land,prosent
13,alle,alle,2009,58.43,sysselsatte_botid_land,prosent
14,1,0_4,2009,72.00,sysselsatte_botid_land,prosent
14,1,10+,2009,68.04,sysselsatte_botid_land,prosent
14,1,5_9,2009,74.50,sysselsatte_botid_land,prosent
14,1,alle,2009,70.25,sysselsatte_botid_land,prosent
14,2,0_4,2009,28.66,sysselsatte_botid_land,prosent
14,2,10+,2009,59.30,sysselsatte_botid_land,prosent
14,2,5_9,2009,53.33,sysselsatte_botid_land,prosent
14,2,alle,2009,48.85,sysselsatte_botid_land,prosent
14,alle,0_4,2009,50.58,sysselsatte_botid_land,prosent
14,alle,10+,2009,63.20,sysselsatte_botid_land,prosent
14,alle,5_9,2009,57.91,sysselsatte_botid_land,prosent
14,alle,alle,2009,57.93,sysselsatte_botid_land,prosent
15,1,0_4,2009,73.41,sysselsatte_botid_land,prosent
15,1,10+,2009,69.31,sysselsatte_botid_land,prosent
15,1,5_9,2009,73.24,sysselsatte_botid_land,prosent
15,1,alle,2009,71.19,sysselsatte_botid_land,prosent
15,2,0_4,2009,34.60,sysselsatte_botid_land,prosent
15,2,10+,2009,70.49,sysselsatte_botid_land,prosent
15,2,5_9,2009,59.57,sysselsatte_botid_land,prosent
15,2,alle,2009,55.78,sysselsatte_botid_land,prosent
15,alle,0_4,2009,55.16,sysselsatte_botid_land,prosent
15,alle,10+,2009,69.83,sysselsatte_botid_land,prosent
15,alle,5_9,2009,64.15,sysselsatte_botid_land,prosent
15,alle,alle,2009,63.74,sysselsatte_botid_land,prosent
16,1,0_4,2009,68.17,sysselsatte_botid_land,prosent
16,1,10+,2009,68.16,sysselsatte_botid_land,prosent
16,1,5_9,2009,74.45,sysselsatte_botid_land,prosent
16,1,alle,2009,68.88,sysselsatte_botid_land,prosent
16,2,0_4,2009,34.84,sysselsatte_botid_land,prosent
16,2,10+,2009,66.54,sysselsatte_botid_land,prosent
16,2,5_9,2009,54.25,sysselsatte_botid_land,prosent
16,2,alle,2009,52.95,sysselsatte_botid_land,prosent
16,alle,0_4,2009,52.38,sysselsatte_botid_land,prosent
16,alle,10+,2009,67.40,sysselsatte_botid_land,prosent
16,alle,5_9,2009,60.50,sysselsatte_botid_land,prosent
16,alle,alle,2009,60.76,sysselsatte_botid_land,prosent
17,1,0_4,2009,59.38,sysselsatte_botid_land,prosent
17,1,10+,2009,61.86,sysselsatte_botid_land,prosent
17,1,5_9,2009,69.05,sysselsatte_botid_land,prosent
17,1,alle,2009,61.16,sysselsatte_botid_land,prosent
17,2,0_4,2009,16.09,sysselsatte_botid_land,prosent
17,2,10+,2009,71.43,sysselsatte_botid_land,prosent
17,2,5_9,2009,52.38,sysselsatte_botid_land,prosent
17,2,alle,2009,44.09,sysselsatte_botid_land,prosent
17,alle,0_4,2009,47.27,sysselsatte_botid_land,prosent
17,alle,10+,2009,65.87,sysselsatte_botid_land,prosent
17,alle,5_9,2009,59.05,sysselsatte_botid_land,prosent
17,alle,alle,2009,54.72,sysselsatte_botid_land,prosent
18,1,0_4,2009,69.54,sysselsatte_botid_land,prosent
18,1,10+,2009,69.49,sysselsatte_botid_land,prosent
18,1,5_9,2009,69.70,sysselsatte_botid_land,prosent
18,1,alle,2009,69.54,sysselsatte_botid_land,prosent
18,2,0_4,2009,32.31,sysselsatte_botid_land,prosent
18,2,10+,2009,63.38,sysselsatte_botid_land,prosent
18,2,5_9,2009,64.00,sysselsatte_botid_land,prosent
18,2,alle,2009,47.41,sysselsatte_botid_land,prosent
18,alle,0_4,2009,54.74,sysselsatte_botid_land,prosent
18,alle,10+,2009,67.20,sysselsatte_botid_land,prosent
18,alle,5_9,2009,66.27,sysselsatte_botid_land,prosent
18,alle,alle,2009,60.27,sysselsatte_botid_land,prosent
19,1,0_4,2009,71.73,sysselsatte_botid_land,prosent
19,1,10+,2009,71.62,sysselsatte_botid_land,prosent
19,1,5_9,2009,77.19,sysselsatte_botid_land,prosent
19,1,alle,2009,72.24,sysselsatte_botid_land,prosent
19,2,0_4,2009,34.13,sysselsatte_botid_land,prosent
19,2,10+,2009,66.13,sysselsatte_botid_land,prosent
19,2,5_9,2009,53.13,sysselsatte_botid_land,prosent
19,2,alle,2009,49.10,sysselsatte_botid_land,prosent
19,alle,0_4,2009,57.78,sysselsatte_botid_land,prosent
19,alle,10+,2009,69.65,sysselsatte_botid_land,prosent
19,alle,5_9,2009,62.09,sysselsatte_botid_land,prosent
19,alle,alle,2009,62.80,sysselsatte_botid_land,prosent
20,1,0_4,2009,71.89,sysselsatte_botid_land,prosent
20,1,10+,2009,71.04,sysselsatte_botid_land,prosent
20,1,5_9,2009,76.55,sysselsatte_botid_land,prosent
20,1,alle,2009,71.93,sysselsatte_botid_land,prosent
20,2,0_4,2009,38.71,sysselsatte_botid_land,prosent
20,2,10+,2009,58.19,sysselsatte_botid_land,prosent
20,2,5_9,2009,53.87,sysselsatte_botid_land,prosent
20,2,alle,2009,53.48,sysselsatte_botid_land,prosent
20,alle,0_4,2009,58.31,sysselsatte_botid_land,prosent
20,alle,10+,2009,63.13,sysselsatte_botid_land,prosent
20,alle,5_9,2009,58.97,sysselsatte_botid_land,prosent
20,alle,alle,2009,61.05,sysselsatte_botid_land,prosent
21,1,0_4,2009,77.48,sysselsatte_botid_land,prosent
21,1,10+,2009,77.35,sysselsatte_botid_land,prosent
21,1,5_9,2009,88.55,sysselsatte_botid_land,prosent
21,1,alle,2009,78.73,sysselsatte_botid_land,prosent
21,2,0_4,2009,51.15,sysselsatte_botid_land,prosent
21,2,10+,2009,68.88,sysselsatte_botid_land,prosent
21,2,5_9,2009,67.14,sysselsatte_botid_land,prosent
21,2,alle,2009,61.48,sysselsatte_botid_land,prosent
21,alle,0_4,2009,70.70,sysselsatte_botid_land,prosent
21,alle,10+,2009,74.37,sysselsatte_botid_land,prosent
21,alle,5_9,2009,77.49,sysselsatte_botid_land,prosent
21,alle,alle,2009,73.03,sysselsatte_botid_land,prosent
22,1,0_4,2009,74.90,sysselsatte_botid_land,prosent
22,1,10+,2009,73.11,sysselsatte_botid_land,prosent
22,1,5_9,2009,85.71,sysselsatte_botid_land,prosent
22,1,alle,2009,75.20,sysselsatte_botid_land,prosent
22,2,0_4,2009,53.46,sysselsatte_botid_land,prosent
22,2,10+,2009,68.51,sysselsatte_botid_land,prosent
22,2,5_9,2009,68.55,sysselsatte_botid_land,prosent
22,2,alle,2009,63.14,sysselsatte_botid_land,prosent
22,alle,0_4,2009,65.06,sysselsatte_botid_land,prosent
22,alle,10+,2009,71.16,sysselsatte_botid_land,prosent
22,alle,5_9,2009,74.23,sysselsatte_botid_land,prosent
22,alle,alle,2009,69.41,sysselsatte_botid_land,prosent
23,1,0_4,2009,73.76,sysselsatte_botid_land,prosent
23,1,10+,2009,67.18,sysselsatte_botid_land,prosent
