tabell_navn;aar;kommune_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2014-2015;1524;1;alle;NULL;NULL;person;11
grunnskolepoeng;2014-2015;1524;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2014-2015;1524;1;bef_u_innv_og_norskf;NULL;NULL;person;11
grunnskolepoeng;2014-2015;1524;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2014-2015;1524;1;befolkningen_ellers;NULL;NULL;person;11
grunnskolepoeng;2014-2015;1524;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1524;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;1;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1524;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;1;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1524;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1524;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1524;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1524;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1524;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1524;1;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;1;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1524;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1524;0;alle;NULL;NULL;grunnskolepoeng;45
grunnskolepoeng;2014-2015;1524;0;alle;NULL;NULL;person;10
grunnskolepoeng;2014-2015;1524;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;45
grunnskolepoeng;2014-2015;1524;0;bef_u_innv_og_norskf;NULL;NULL;person;10
grunnskolepoeng;2014-2015;1524;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;45
grunnskolepoeng;2014-2015;1524;0;befolkningen_ellers;NULL;NULL;person;10
grunnskolepoeng;2014-2015;1524;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1524;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1524;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;0;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1524;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1524;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;0;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1524;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;0;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1524;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1524;0;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;0;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1524;0;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;0;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1524;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1524;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1525;alle;alle;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;1525;alle;alle;NULL;NULL;person;74
grunnskolepoeng;2014-2015;1525;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2014-2015;1525;alle;bef_u_innv_og_norskf;NULL;NULL;person;68
grunnskolepoeng;2014-2015;1525;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2014-2015;1525;alle;befolkningen_ellers;NULL;NULL;person;70
grunnskolepoeng;2014-2015;1525;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1525;alle;innvandrere;1;7+;grunnskolepoeng;34,8
grunnskolepoeng;2014-2015;1525;alle;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;1525;alle;innvandrere;1;alle;grunnskolepoeng;34,8
grunnskolepoeng;2014-2015;1525;alle;innvandrere;1;alle;person;3
grunnskolepoeng;2014-2015;1525;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1525;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1525;alle;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;alle;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1525;alle;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;alle;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1525;alle;innvandrere;alle;7+;grunnskolepoeng;35,2
grunnskolepoeng;2014-2015;1525;alle;innvandrere;alle;7+;person;4
grunnskolepoeng;2014-2015;1525;alle;innvandrere;alle;alle;grunnskolepoeng;35,2
grunnskolepoeng;2014-2015;1525;alle;innvandrere;alle;alle;person;4
grunnskolepoeng;2014-2015;1525;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2014-2015;1525;alle;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2014-2015;1525;1;alle;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;1525;1;alle;NULL;NULL;person;41
grunnskolepoeng;2014-2015;1525;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;1525;1;bef_u_innv_og_norskf;NULL;NULL;person;37
grunnskolepoeng;2014-2015;1525;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,4
grunnskolepoeng;2014-2015;1525;1;befolkningen_ellers;NULL;NULL;person;39
grunnskolepoeng;2014-2015;1525;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1525;1;innvandrere;1;7+;grunnskolepoeng;36
grunnskolepoeng;2014-2015;1525;1;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;1525;1;innvandrere;1;alle;grunnskolepoeng;36
grunnskolepoeng;2014-2015;1525;1;innvandrere;1;alle;person;3
grunnskolepoeng;2014-2015;1525;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1525;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1525;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1525;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1525;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1525;1;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;1;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1525;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2014-2015;1525;1;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2014-2015;1525;0;alle;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2014-2015;1525;0;alle;NULL;NULL;person;33
grunnskolepoeng;2014-2015;1525;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;1525;0;bef_u_innv_og_norskf;NULL;NULL;person;31
grunnskolepoeng;2014-2015;1525;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;1525;0;befolkningen_ellers;NULL;NULL;person;31
grunnskolepoeng;2014-2015;1525;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1525;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1525;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;0;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1525;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1525;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;0;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1525;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;0;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1525;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1525;0;innvandrere;alle;7+;grunnskolepoeng;34,6
grunnskolepoeng;2014-2015;1525;0;innvandrere;alle;7+;person;3
grunnskolepoeng;2014-2015;1525;0;innvandrere;alle;alle;grunnskolepoeng;34,6
grunnskolepoeng;2014-2015;1525;0;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;1525;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1525;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1526;alle;alle;NULL;NULL;grunnskolepoeng;44,8
grunnskolepoeng;2014-2015;1526;alle;alle;NULL;NULL;person;15
grunnskolepoeng;2014-2015;1526;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;44,8
grunnskolepoeng;2014-2015;1526;alle;bef_u_innv_og_norskf;NULL;NULL;person;12
grunnskolepoeng;2014-2015;1526;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;44,6
grunnskolepoeng;2014-2015;1526;alle;befolkningen_ellers;NULL;NULL;person;13
grunnskolepoeng;2014-2015;1526;alle;innvandrere;1;0_6;grunnskolepoeng;51,8
grunnskolepoeng;2014-2015;1526;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;1526;alle;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;alle;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1526;alle;innvandrere;1;alle;grunnskolepoeng;51,8
grunnskolepoeng;2014-2015;1526;alle;innvandrere;1;alle;person;3
grunnskolepoeng;2014-2015;1526;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1526;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1526;alle;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;alle;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1526;alle;innvandrere;alle;0_6;grunnskolepoeng;51,8
grunnskolepoeng;2014-2015;1526;alle;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;1526;alle;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;alle;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1526;alle;innvandrere;alle;alle;grunnskolepoeng;45,8
grunnskolepoeng;2014-2015;1526;alle;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;1526;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1526;1;alle;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;1526;1;alle;NULL;NULL;person;5
grunnskolepoeng;2014-2015;1526;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;1526;1;bef_u_innv_og_norskf;NULL;NULL;person;4
grunnskolepoeng;2014-2015;1526;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;1526;1;befolkningen_ellers;NULL;NULL;person;4
grunnskolepoeng;2014-2015;1526;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1526;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;1;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1526;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;1;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1526;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1526;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1526;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1526;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1526;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1526;1;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;1;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1526;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1526;0;alle;NULL;NULL;grunnskolepoeng;47,4
grunnskolepoeng;2014-2015;1526;0;alle;NULL;NULL;person;10
grunnskolepoeng;2014-2015;1526;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;47,4
grunnskolepoeng;2014-2015;1526;0;bef_u_innv_og_norskf;NULL;NULL;person;8
grunnskolepoeng;2014-2015;1526;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;47
grunnskolepoeng;2014-2015;1526;0;befolkningen_ellers;NULL;NULL;person;9
grunnskolepoeng;2014-2015;1526;0;innvandrere;1;0_6;grunnskolepoeng;51,8
grunnskolepoeng;2014-2015;1526;0;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;1526;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1526;0;innvandrere;1;alle;grunnskolepoeng;51,8
grunnskolepoeng;2014-2015;1526;0;innvandrere;1;alle;person;3
grunnskolepoeng;2014-2015;1526;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1526;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;0;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1526;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;0;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1526;0;innvandrere;alle;0_6;grunnskolepoeng;51,8
grunnskolepoeng;2014-2015;1526;0;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;1526;0;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;0;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1526;0;innvandrere;alle;alle;grunnskolepoeng;51,8
grunnskolepoeng;2014-2015;1526;0;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;1526;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1526;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1528;alle;alle;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;1528;alle;alle;NULL;NULL;person;119
grunnskolepoeng;2014-2015;1528;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;1528;alle;bef_u_innv_og_norskf;NULL;NULL;person;112
grunnskolepoeng;2014-2015;1528;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;1528;alle;befolkningen_ellers;NULL;NULL;person;113
grunnskolepoeng;2014-2015;1528;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1528;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1528;alle;innvandrere;1;7+;grunnskolepoeng;42,4
grunnskolepoeng;2014-2015;1528;alle;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;1528;alle;innvandrere;1;alle;grunnskolepoeng;42,4
grunnskolepoeng;2014-2015;1528;alle;innvandrere;1;alle;person;3
grunnskolepoeng;2014-2015;1528;alle;innvandrere;2;0_6;grunnskolepoeng;33,4
grunnskolepoeng;2014-2015;1528;alle;innvandrere;2;0_6;person;3
grunnskolepoeng;2014-2015;1528;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1528;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1528;alle;innvandrere;2;alle;grunnskolepoeng;34,6
grunnskolepoeng;2014-2015;1528;alle;innvandrere;2;alle;person;4
grunnskolepoeng;2014-2015;1528;alle;innvandrere;alle;0_6;grunnskolepoeng;33,4
grunnskolepoeng;2014-2015;1528;alle;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;1528;alle;innvandrere;alle;7+;grunnskolepoeng;41
grunnskolepoeng;2014-2015;1528;alle;innvandrere;alle;7+;person;3
grunnskolepoeng;2014-2015;1528;alle;innvandrere;alle;alle;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;1528;alle;innvandrere;alle;alle;person;6
grunnskolepoeng;2014-2015;1528;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1528;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1528;1;alle;NULL;NULL;grunnskolepoeng;34,4
grunnskolepoeng;2014-2015;1528;1;alle;NULL;NULL;person;62
grunnskolepoeng;2014-2015;1528;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;34,6
grunnskolepoeng;2014-2015;1528;1;bef_u_innv_og_norskf;NULL;NULL;person;59
grunnskolepoeng;2014-2015;1528;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;34,6
grunnskolepoeng;2014-2015;1528;1;befolkningen_ellers;NULL;NULL;person;59
grunnskolepoeng;2014-2015;1528;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1528;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1528;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1528;1;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1528;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1528;1;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1528;1;innvandrere;2;0_6;grunnskolepoeng;26,2
grunnskolepoeng;2014-2015;1528;1;innvandrere;2;0_6;person;3
grunnskolepoeng;2014-2015;1528;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1528;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1528;1;innvandrere;2;alle;grunnskolepoeng;26,2
grunnskolepoeng;2014-2015;1528;1;innvandrere;2;alle;person;3
grunnskolepoeng;2014-2015;1528;1;innvandrere;alle;0_6;grunnskolepoeng;26,2
grunnskolepoeng;2014-2015;1528;1;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;1528;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1528;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1528;1;innvandrere;alle;alle;grunnskolepoeng;32,8
grunnskolepoeng;2014-2015;1528;1;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;1528;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1528;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1528;0;alle;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;1528;0;alle;NULL;NULL;person;57
grunnskolepoeng;2014-2015;1528;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42,4
grunnskolepoeng;2014-2015;1528;0;bef_u_innv_og_norskf;NULL;NULL;person;53
grunnskolepoeng;2014-2015;1528;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;1528;0;befolkningen_ellers;NULL;NULL;person;54
grunnskolepoeng;2014-2015;1528;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1528;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1528;0;innvandrere;1;7+;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;1528;0;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;1528;0;innvandrere;1;alle;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;1528;0;innvandrere;1;alle;person;3
grunnskolepoeng;2014-2015;1528;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1528;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1528;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1528;0;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1528;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1528;0;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1528;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1528;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1528;0;innvandrere;alle;7+;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;1528;0;innvandrere;alle;7+;person;3
grunnskolepoeng;2014-2015;1528;0;innvandrere;alle;alle;grunnskolepoeng;41,8
grunnskolepoeng;2014-2015;1528;0;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;1528;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1528;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1529;alle;alle;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2014-2015;1529;alle;alle;NULL;NULL;person;64
grunnskolepoeng;2014-2015;1529;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;1529;alle;bef_u_innv_og_norskf;NULL;NULL;person;59
grunnskolepoeng;2014-2015;1529;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2014-2015;1529;alle;befolkningen_ellers;NULL;NULL;person;61
grunnskolepoeng;2014-2015;1529;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1529;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1529;alle;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1529;alle;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1529;alle;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1529;alle;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1529;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1529;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1529;alle;innvandrere;2;7+;grunnskolepoeng;44,2
grunnskolepoeng;2014-2015;1529;alle;innvandrere;2;7+;person;3
grunnskolepoeng;2014-2015;1529;alle;innvandrere;2;alle;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;1529;alle;innvandrere;2;alle;person;3
grunnskolepoeng;2014-2015;1529;alle;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1529;alle;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1529;alle;innvandrere;alle;7+;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;1529;alle;innvandrere;alle;7+;person;3
grunnskolepoeng;2014-2015;1529;alle;innvandrere;alle;alle;grunnskolepoeng;39,8
grunnskolepoeng;2014-2015;1529;alle;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;1529;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;49,4
grunnskolepoeng;2014-2015;1529;alle;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2014-2015;1529;1;alle;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;1529;1;alle;NULL;NULL;person;31
grunnskolepoeng;2014-2015;1529;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;1529;1;bef_u_innv_og_norskf;NULL;NULL;person;27
grunnskolepoeng;2014-2015;1529;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;1529;1;befolkningen_ellers;NULL;NULL;person;28
grunnskolepoeng;2014-2015;1529;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1529;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1529;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1529;1;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1529;1;innvandrere;1;alle;grunnskolepoeng;0
