"aar","fylke_nr","spraak","undervisning_grskole","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr"
"2013","NULL","alle","kun_grunnskoleoppl","personer","15","voksne_grunnskole","1130","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0.535714286","voksne_grunnskole","1130","NULL"
"2013","NULL","alle","kun_spesialund","personer","13","voksne_grunnskole","1130","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0.464285714","voksne_grunnskole","1130","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1130","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1130","NULL"
"2013","NULL","minoritet","alle","personer","6","voksne_grunnskole","1130","NULL"
"2013","NULL","minoritet","alle","prosent","21.4","voksne_grunnskole","1130","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1130","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1130","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1130","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1130","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1130","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1130","NULL"
"2013","NULL","ikke_minoritet","alle","personer","22","voksne_grunnskole","1130","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","78.57142857","voksne_grunnskole","1130","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1130","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1130","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1130","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1130","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1130","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1130","NULL"
"2013","NULL","alle","alle","personer","0","voksne_grunnskole","1133","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1133","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1133","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1133","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1133","NULL"
"2013","NULL","alle","kun_spesialund","prosent",".","voksne_grunnskole","1133","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1133","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent",".","voksne_grunnskole","1133","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1133","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1133","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1133","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1133","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1133","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1133","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1133","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1133","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1133","NULL"
"2013","NULL","ikke_minoritet","alle","prosent",".","voksne_grunnskole","1133","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1133","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1133","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1133","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1133","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1133","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1133","NULL"
"2013","NULL","alle","alle","personer","17","voksne_grunnskole","1134","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1134","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","12","voksne_grunnskole","1134","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0.705882353","voksne_grunnskole","1134","NULL"
"2013","NULL","alle","kun_spesialund","personer","5","voksne_grunnskole","1134","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0.294117647","voksne_grunnskole","1134","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1134","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1134","NULL"
"2013","NULL","minoritet","alle","personer","6","voksne_grunnskole","1134","NULL"
"2013","NULL","minoritet","alle","prosent","35.3","voksne_grunnskole","1134","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1134","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1134","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1134","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1134","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1134","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1134","NULL"
"2013","NULL","ikke_minoritet","alle","personer","11","voksne_grunnskole","1134","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","64.70588235","voksne_grunnskole","1134","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1134","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1134","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1134","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1134","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1134","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1134","NULL"
"2013","NULL","alle","alle","personer","1","voksne_grunnskole","1135","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1135","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","1","voksne_grunnskole","1135","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","1","voksne_grunnskole","1135","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1135","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0","voksne_grunnskole","1135","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1135","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1135","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1135","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1135","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1135","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1135","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1135","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1135","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1135","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1135","NULL"
"2013","NULL","ikke_minoritet","alle","personer","1","voksne_grunnskole","1135","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","100","voksne_grunnskole","1135","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1135","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1135","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1135","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1135","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1135","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1135","NULL"
"2013","NULL","alle","alle","personer","0","voksne_grunnskole","1141","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1141","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1141","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1141","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1141","NULL"
"2013","NULL","alle","kun_spesialund","prosent",".","voksne_grunnskole","1141","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1141","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent",".","voksne_grunnskole","1141","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1141","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1141","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1141","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1141","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1141","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1141","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1141","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1141","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1141","NULL"
"2013","NULL","ikke_minoritet","alle","prosent",".","voksne_grunnskole","1141","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1141","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1141","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1141","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1141","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1141","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1141","NULL"
"2013","NULL","alle","alle","personer","0","voksne_grunnskole","1142","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1142","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1142","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1142","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1142","NULL"
"2013","NULL","alle","kun_spesialund","prosent",".","voksne_grunnskole","1142","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1142","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent",".","voksne_grunnskole","1142","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1142","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1142","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1142","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1142","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1142","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1142","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1142","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1142","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1142","NULL"
"2013","NULL","ikke_minoritet","alle","prosent",".","voksne_grunnskole","1142","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1142","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1142","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1142","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1142","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1142","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1142","NULL"
"2013","NULL","alle","alle","personer","0","voksne_grunnskole","1144","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1144","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1144","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1144","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1144","NULL"
"2013","NULL","alle","kun_spesialund","prosent",".","voksne_grunnskole","1144","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1144","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent",".","voksne_grunnskole","1144","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1144","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1144","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1144","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1144","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1144","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1144","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1144","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1144","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1144","NULL"
"2013","NULL","ikke_minoritet","alle","prosent",".","voksne_grunnskole","1144","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1144","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1144","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1144","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1144","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1144","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1144","NULL"
"2013","NULL","alle","alle","personer","0","voksne_grunnskole","1145","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1145","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1145","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1145","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1145","NULL"
"2013","NULL","alle","kun_spesialund","prosent",".","voksne_grunnskole","1145","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1145","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent",".","voksne_grunnskole","1145","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1145","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1145","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1145","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1145","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1145","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1145","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1145","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1145","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1145","NULL"
"2013","NULL","ikke_minoritet","alle","prosent",".","voksne_grunnskole","1145","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1145","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1145","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1145","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1145","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1145","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1145","NULL"
