"aar","bydel_nr","spraak","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","1630","NULL"
"2013","NULL","minoritet","prosent","12.5","voksne_videregaende","NULL","1630","NULL"
"2013","NULL","ikke_minoritet","personer","7","voksne_videregaende","NULL","1630","NULL"
"2013","NULL","ikke_minoritet","prosent","87.5","voksne_videregaende","NULL","1630","NULL"
"2013","NULL","alle","personer",":","voksne_videregaende","NULL","1632","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1632","NULL"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","1632","NULL"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","1632","NULL"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","1632","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1632","NULL"
"2013","NULL","alle","personer",":","voksne_videregaende","NULL","1633","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1633","NULL"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","1633","NULL"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","1633","NULL"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","1633","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1633","NULL"
"2013","NULL","alle","personer","24","voksne_videregaende","NULL","1634","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1634","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","1634","NULL"
"2013","NULL","minoritet","prosent","4.2","voksne_videregaende","NULL","1634","NULL"
"2013","NULL","ikke_minoritet","personer","23","voksne_videregaende","NULL","1634","NULL"
"2013","NULL","ikke_minoritet","prosent","95.8","voksne_videregaende","NULL","1634","NULL"
"2013","NULL","alle","personer","6","voksne_videregaende","NULL","1635","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1635","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","1635","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","1635","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","1635","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1635","NULL"
"2013","NULL","alle","personer","18","voksne_videregaende","NULL","1636","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1636","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","1636","NULL"
"2013","NULL","minoritet","prosent","5.6","voksne_videregaende","NULL","1636","NULL"
"2013","NULL","ikke_minoritet","personer","17","voksne_videregaende","NULL","1636","NULL"
"2013","NULL","ikke_minoritet","prosent","94.4","voksne_videregaende","NULL","1636","NULL"
"2013","NULL","alle","personer","101","voksne_videregaende","NULL","1638","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1638","NULL"
"2013","NULL","minoritet","personer","16","voksne_videregaende","NULL","1638","NULL"
"2013","NULL","minoritet","prosent","15.8","voksne_videregaende","NULL","1638","NULL"
"2013","NULL","ikke_minoritet","personer","85","voksne_videregaende","NULL","1638","NULL"
"2013","NULL","ikke_minoritet","prosent","84.2","voksne_videregaende","NULL","1638","NULL"
"2013","NULL","alle","personer","13","voksne_videregaende","NULL","1640","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1640","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","1640","NULL"
"2013","NULL","minoritet","prosent","7.7","voksne_videregaende","NULL","1640","NULL"
"2013","NULL","ikke_minoritet","personer","12","voksne_videregaende","NULL","1640","NULL"
"2013","NULL","ikke_minoritet","prosent","92.3","voksne_videregaende","NULL","1640","NULL"
"2013","NULL","alle","personer","9","voksne_videregaende","NULL","1644","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1644","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","1644","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","1644","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","1644","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1644","NULL"
"2013","NULL","alle","personer","24","voksne_videregaende","NULL","1648","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1648","NULL"
"2013","NULL","minoritet","personer","3","voksne_videregaende","NULL","1648","NULL"
"2013","NULL","minoritet","prosent","12.5","voksne_videregaende","NULL","1648","NULL"
"2013","NULL","ikke_minoritet","personer","21","voksne_videregaende","NULL","1648","NULL"
"2013","NULL","ikke_minoritet","prosent","87.5","voksne_videregaende","NULL","1648","NULL"
"2013","NULL","alle","personer","96","voksne_videregaende","NULL","1653","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1653","NULL"
"2013","NULL","minoritet","personer","11","voksne_videregaende","NULL","1653","NULL"
"2013","NULL","minoritet","prosent","11.5","voksne_videregaende","NULL","1653","NULL"
"2013","NULL","ikke_minoritet","personer","85","voksne_videregaende","NULL","1653","NULL"
"2013","NULL","ikke_minoritet","prosent","88.5","voksne_videregaende","NULL","1653","NULL"
"2013","NULL","alle","personer","42","voksne_videregaende","NULL","1657","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1657","NULL"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","1657","NULL"
"2013","NULL","minoritet","prosent","4.8","voksne_videregaende","NULL","1657","NULL"
"2013","NULL","ikke_minoritet","personer","40","voksne_videregaende","NULL","1657","NULL"
"2013","NULL","ikke_minoritet","prosent","95.2","voksne_videregaende","NULL","1657","NULL"
"2013","NULL","alle","personer","33","voksne_videregaende","NULL","1662","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1662","NULL"
"2013","NULL","minoritet","personer","5","voksne_videregaende","NULL","1662","NULL"
"2013","NULL","minoritet","prosent","15.2","voksne_videregaende","NULL","1662","NULL"
"2013","NULL","ikke_minoritet","personer","28","voksne_videregaende","NULL","1662","NULL"
"2013","NULL","ikke_minoritet","prosent","84.8","voksne_videregaende","NULL","1662","NULL"
"2013","NULL","alle","personer","86","voksne_videregaende","NULL","1663","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1663","NULL"
"2013","NULL","minoritet","personer","10","voksne_videregaende","NULL","1663","NULL"
"2013","NULL","minoritet","prosent","11.6","voksne_videregaende","NULL","1663","NULL"
"2013","NULL","ikke_minoritet","personer","76","voksne_videregaende","NULL","1663","NULL"
"2013","NULL","ikke_minoritet","prosent","88.4","voksne_videregaende","NULL","1663","NULL"
"2013","NULL","alle","personer","17","voksne_videregaende","NULL","1664","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1664","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","1664","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","1664","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","1664","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1664","NULL"
"2013","NULL","alle","personer","9","voksne_videregaende","NULL","1665","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1665","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","1665","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","1665","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","1665","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1665","NULL"
"2013","NULL","alle","personer","107","voksne_videregaende","NULL","1702","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1702","NULL"
"2013","NULL","minoritet","personer","19","voksne_videregaende","NULL","1702","NULL"
"2013","NULL","minoritet","prosent","17.8","voksne_videregaende","NULL","1702","NULL"
"2013","NULL","ikke_minoritet","personer","88","voksne_videregaende","NULL","1702","NULL"
"2013","NULL","ikke_minoritet","prosent","82.2","voksne_videregaende","NULL","1702","NULL"
"2013","NULL","alle","personer","107","voksne_videregaende","NULL","1703","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1703","NULL"
"2013","NULL","minoritet","personer","31","voksne_videregaende","NULL","1703","NULL"
"2013","NULL","minoritet","prosent","29","voksne_videregaende","NULL","1703","NULL"
"2013","NULL","ikke_minoritet","personer","76","voksne_videregaende","NULL","1703","NULL"
"2013","NULL","ikke_minoritet","prosent","71","voksne_videregaende","NULL","1703","NULL"
"2013","NULL","alle","personer","11","voksne_videregaende","NULL","1711","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1711","NULL"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","1711","NULL"
"2013","NULL","minoritet","prosent","18.2","voksne_videregaende","NULL","1711","NULL"
"2013","NULL","ikke_minoritet","personer","9","voksne_videregaende","NULL","1711","NULL"
"2013","NULL","ikke_minoritet","prosent","81.8","voksne_videregaende","NULL","1711","NULL"
"2013","NULL","alle","personer","179","voksne_videregaende","NULL","1714","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1714","NULL"
"2013","NULL","minoritet","personer","49","voksne_videregaende","NULL","1714","NULL"
"2013","NULL","minoritet","prosent","27.4","voksne_videregaende","NULL","1714","NULL"
"2013","NULL","ikke_minoritet","personer","130","voksne_videregaende","NULL","1714","NULL"
"2013","NULL","ikke_minoritet","prosent","72.6","voksne_videregaende","NULL","1714","NULL"
"2013","NULL","alle","personer","18","voksne_videregaende","NULL","1717","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1717","NULL"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","1717","NULL"
"2013","NULL","minoritet","prosent","11.1","voksne_videregaende","NULL","1717","NULL"
"2013","NULL","ikke_minoritet","personer","16","voksne_videregaende","NULL","1717","NULL"
"2013","NULL","ikke_minoritet","prosent","88.9","voksne_videregaende","NULL","1717","NULL"
"2013","NULL","alle","personer","18","voksne_videregaende","NULL","1718","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1718","NULL"
"2013","NULL","minoritet","personer","3","voksne_videregaende","NULL","1718","NULL"
"2013","NULL","minoritet","prosent","16.7","voksne_videregaende","NULL","1718","NULL"
"2013","NULL","ikke_minoritet","personer","15","voksne_videregaende","NULL","1718","NULL"
"2013","NULL","ikke_minoritet","prosent","83.3","voksne_videregaende","NULL","1718","NULL"
"2013","NULL","alle","personer","130","voksne_videregaende","NULL","1719","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1719","NULL"
"2013","NULL","minoritet","personer","28","voksne_videregaende","NULL","1719","NULL"
"2013","NULL","minoritet","prosent","21.5","voksne_videregaende","NULL","1719","NULL"
"2013","NULL","ikke_minoritet","personer","102","voksne_videregaende","NULL","1719","NULL"
"2013","NULL","ikke_minoritet","prosent","78.5","voksne_videregaende","NULL","1719","NULL"
"2013","NULL","alle","personer","150","voksne_videregaende","NULL","1721","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1721","NULL"
"2013","NULL","minoritet","personer","36","voksne_videregaende","NULL","1721","NULL"
"2013","NULL","minoritet","prosent","24","voksne_videregaende","NULL","1721","NULL"
"2013","NULL","ikke_minoritet","personer","114","voksne_videregaende","NULL","1721","NULL"
"2013","NULL","ikke_minoritet","prosent","76","voksne_videregaende","NULL","1721","NULL"
"2013","NULL","alle","personer","8","voksne_videregaende","NULL","1724","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1724","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","1724","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","1724","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","1724","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1724","NULL"
"2013","NULL","alle","personer","9","voksne_videregaende","NULL","1725","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1725","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","1725","NULL"
"2013","NULL","minoritet","prosent","11.1","voksne_videregaende","NULL","1725","NULL"
"2013","NULL","ikke_minoritet","personer","8","voksne_videregaende","NULL","1725","NULL"
"2013","NULL","ikke_minoritet","prosent","88.9","voksne_videregaende","NULL","1725","NULL"
"2013","NULL","alle","personer","4","voksne_videregaende","NULL","1736","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1736","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","1736","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","1736","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","1736","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1736","NULL"
"2013","NULL","alle","personer","5","voksne_videregaende","NULL","1738","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1738","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","1738","NULL"
"2013","NULL","minoritet","prosent","20","voksne_videregaende","NULL","1738","NULL"
"2013","NULL","ikke_minoritet","personer","4","voksne_videregaende","NULL","1738","NULL"
"2013","NULL","ikke_minoritet","prosent","80","voksne_videregaende","NULL","1738","NULL"
"2013","NULL","alle","personer",":","voksne_videregaende","NULL","1739","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1739","NULL"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","1739","NULL"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","1739","NULL"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","1739","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1739","NULL"
"2013","NULL","alle","personer",":","voksne_videregaende","NULL","1740","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1740","NULL"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","1740","NULL"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","1740","NULL"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","1740","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1740","NULL"
"2013","NULL","alle","personer","11","voksne_videregaende","NULL","1742","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1742","NULL"
"2013","NULL","minoritet","personer","3","voksne_videregaende","NULL","1742","NULL"
"2013","NULL","minoritet","prosent","27.3","voksne_videregaende","NULL","1742","NULL"
"2013","NULL","ikke_minoritet","personer","8","voksne_videregaende","NULL","1742","NULL"
"2013","NULL","ikke_minoritet","prosent","72.7","voksne_videregaende","NULL","1742","NULL"
"2013","NULL","alle","personer","4","voksne_videregaende","NULL","1743","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1743","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","1743","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","1743","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","1743","NULL"
