"aar","fylke_nr","innvkat_5","kjonn","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr","bydel_nr"
"2011_2013","NULL","alle","alle","prosent","71","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer",".","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent",".","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer",".","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent",".","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer",".","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent",".","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","53","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","79.1","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","45","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","64.3","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","98","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","71.5","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","53","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","79.1","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","45","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","64.3","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","98","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","71.5","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Kr�dsherad","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","alle","0","personer","36","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","75","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","alle","1","personer","29","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","64.4","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","65","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","69.9","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer",".","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent",".","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer",".","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent",".","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer",".","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent",".","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","36","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","75","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","29","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","64.4","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","65","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","69.9","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","36","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","75","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","29","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","64.4","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","65","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","69.9","videregaende_fullfort","0622","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Modum","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","alle","0","personer","164","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","75.6","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","alle","1","personer","137","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","58.5","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","301","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","66.7","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer","6","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent","60","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer","5","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent","50","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","11","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","55","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","158","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","76.3","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","132","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","58.9","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","290","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","67.3","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer","3","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent","75","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer","2","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent","66.7","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer","5","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent","71.4","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","155","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","76.4","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","130","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","58.8","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","285","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","67.2","videregaende_fullfort","0623","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","�vreEiker","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","alle","0","personer","217","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","68.2","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","alle","1","personer","181","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","60.7","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","398","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","64.6","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer","7","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent","53.8","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer","4","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent","44.4","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","11","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","50","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","210","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","68.9","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","177","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","61.2","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","387","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","65.2","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer","2","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent","50","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer","2","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent","40","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","208","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","69.1","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","177","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","61.5","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","385","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","65.4","videregaende_fullfort","0624","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","NedreEiker","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","alle","0","personer","328","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","70.5","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","alle","1","personer","274","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","58.8","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","602","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","64.7","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer","13","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent","54.2","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer","9","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent","40.9","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","22","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","47.8","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","315","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","71.4","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","265","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","59.7","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","580","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","65.5","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer","17","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent","65.4","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer","16","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent","55.2","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer","33","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent","60","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","298","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","71.8","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","249","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","60","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","547","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","65.9","videregaende_fullfort","0625","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Lier","videregaende_fullfort","0626","NULL","NULL"
"2011_2013","NULL","alle","0","personer","417","videregaende_fullfort","0626","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","84.6","videregaende_fullfort","0626","NULL","NULL"
"2011_2013","NULL","alle","1","personer","355","videregaende_fullfort","0626","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","68.9","videregaende_fullfort","0626","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","772","videregaende_fullfort","0626","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","76.6","videregaende_fullfort","0626","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer","13","videregaende_fullfort","0626","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent","68.4","videregaende_fullfort","0626","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer","11","videregaende_fullfort","0626","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent","50","videregaende_fullfort","0626","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","24","videregaende_fullfort","0626","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","58.5","videregaende_fullfort","0626","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","404","videregaende_fullfort","0626","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","85.2","videregaende_fullfort","0626","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","344","videregaende_fullfort","0626","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","69.8","videregaende_fullfort","0626","NULL","NULL"
