"aar","fylke_nr","spraaknivaa","provetype","enhet","tabellvariabel","tabell_navn","kommune_nr"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","1141"
"2014","NULL","a2","muntlig","prosent",".","norsk_prover","1141"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1141"
"2014","NULL","a2","lytting","prosent",".","norsk_prover","1141"
"2014","NULL","a2","lytting","personer",".","norsk_prover","1141"
"2014","NULL","a2","lese","prosent",".","norsk_prover","1141"
"2014","NULL","a2","lese","personer",".","norsk_prover","1141"
"2014","NULL","a2","skriftlig","prosent",".","norsk_prover","1141"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","1141"
"2014","NULL","a1","muntlig","prosent",".","norsk_prover","1141"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1141"
"2014","NULL","a1","lytting","prosent",".","norsk_prover","1141"
"2014","NULL","a1","lytting","personer",".","norsk_prover","1141"
"2014","NULL","a1","lese","prosent",".","norsk_prover","1141"
"2014","NULL","a1","lese","personer",".","norsk_prover","1141"
"2014","NULL","a1","skriftlig","prosent",".","norsk_prover","1141"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","1141"
"2014","NULL","under_a1","muntlig","prosent",".","norsk_prover","1141"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","1141"
"2014","NULL","under_a1","lytting","prosent",".","norsk_prover","1141"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","1141"
"2014","NULL","under_a1","lese","prosent",".","norsk_prover","1141"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","1141"
"2014","NULL","under_a1","skriftlig","prosent",".","norsk_prover","1141"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","1141"
"2014","NULL","ikke_vurdert","muntlig","prosent",".","norsk_prover","1141"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1141"
"2014","NULL","ikke_vurdert","lytting","prosent",".","norsk_prover","1141"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","1141"
"2014","NULL","ikke_vurdert","lese","prosent",".","norsk_prover","1141"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","1141"
"2014","NULL","ikke_vurdert","skriftlig","prosent",".","norsk_prover","1141"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","1141"
"2014","NULL","alle","muntlig","personer",".","norsk_prover","1142"
"2014","NULL","alle","lytting","personer",".","norsk_prover","1142"
"2014","NULL","alle","lese","personer",".","norsk_prover","1142"
"2014","NULL","alle","skriftlig","personer",".","norsk_prover","1142"
"2014","NULL","b1","muntlig","prosent",".","norsk_prover","1142"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1142"
"2014","NULL","b1","lytting","prosent",".","norsk_prover","1142"
"2014","NULL","b1","lytting","personer",".","norsk_prover","1142"
"2014","NULL","b1","lese","prosent",".","norsk_prover","1142"
"2014","NULL","b1","lese","personer",".","norsk_prover","1142"
"2014","NULL","b1","skriftlig","prosent",".","norsk_prover","1142"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","1142"
"2014","NULL","a2","muntlig","prosent",".","norsk_prover","1142"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1142"
"2014","NULL","a2","lytting","prosent",".","norsk_prover","1142"
"2014","NULL","a2","lytting","personer",".","norsk_prover","1142"
"2014","NULL","a2","lese","prosent",".","norsk_prover","1142"
"2014","NULL","a2","lese","personer",".","norsk_prover","1142"
"2014","NULL","a2","skriftlig","prosent",".","norsk_prover","1142"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","1142"
"2014","NULL","a1","muntlig","prosent",".","norsk_prover","1142"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1142"
"2014","NULL","a1","lytting","prosent",".","norsk_prover","1142"
"2014","NULL","a1","lytting","personer",".","norsk_prover","1142"
"2014","NULL","a1","lese","prosent",".","norsk_prover","1142"
"2014","NULL","a1","lese","personer",".","norsk_prover","1142"
"2014","NULL","a1","skriftlig","prosent",".","norsk_prover","1142"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","1142"
"2014","NULL","under_a1","muntlig","prosent",".","norsk_prover","1142"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","1142"
"2014","NULL","under_a1","lytting","prosent",".","norsk_prover","1142"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","1142"
"2014","NULL","under_a1","lese","prosent",".","norsk_prover","1142"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","1142"
"2014","NULL","under_a1","skriftlig","prosent",".","norsk_prover","1142"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","1142"
"2014","NULL","ikke_vurdert","muntlig","prosent",".","norsk_prover","1142"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1142"
"2014","NULL","ikke_vurdert","lytting","prosent",".","norsk_prover","1142"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","1142"
"2014","NULL","ikke_vurdert","lese","prosent",".","norsk_prover","1142"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","1142"
"2014","NULL","ikke_vurdert","skriftlig","prosent",".","norsk_prover","1142"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","1142"
"2014","NULL","alle","muntlig","personer",".","norsk_prover","1144"
"2014","NULL","alle","lytting","personer",".","norsk_prover","1144"
"2014","NULL","alle","lese","personer",".","norsk_prover","1144"
"2014","NULL","alle","skriftlig","personer",".","norsk_prover","1144"
"2014","NULL","b1","muntlig","prosent",".","norsk_prover","1144"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1144"
"2014","NULL","b1","lytting","prosent",".","norsk_prover","1144"
"2014","NULL","b1","lytting","personer",".","norsk_prover","1144"
"2014","NULL","b1","lese","prosent",".","norsk_prover","1144"
"2014","NULL","b1","lese","personer",".","norsk_prover","1144"
"2014","NULL","b1","skriftlig","prosent",".","norsk_prover","1144"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","1144"
"2014","NULL","a2","muntlig","prosent",".","norsk_prover","1144"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1144"
"2014","NULL","a2","lytting","prosent",".","norsk_prover","1144"
"2014","NULL","a2","lytting","personer",".","norsk_prover","1144"
"2014","NULL","a2","lese","prosent",".","norsk_prover","1144"
"2014","NULL","a2","lese","personer",".","norsk_prover","1144"
"2014","NULL","a2","skriftlig","prosent",".","norsk_prover","1144"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","1144"
"2014","NULL","a1","muntlig","prosent",".","norsk_prover","1144"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1144"
"2014","NULL","a1","lytting","prosent",".","norsk_prover","1144"
"2014","NULL","a1","lytting","personer",".","norsk_prover","1144"
"2014","NULL","a1","lese","prosent",".","norsk_prover","1144"
"2014","NULL","a1","lese","personer",".","norsk_prover","1144"
"2014","NULL","a1","skriftlig","prosent",".","norsk_prover","1144"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","1144"
"2014","NULL","under_a1","muntlig","prosent",".","norsk_prover","1144"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","1144"
"2014","NULL","under_a1","lytting","prosent",".","norsk_prover","1144"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","1144"
"2014","NULL","under_a1","lese","prosent",".","norsk_prover","1144"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","1144"
"2014","NULL","under_a1","skriftlig","prosent",".","norsk_prover","1144"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","1144"
"2014","NULL","ikke_vurdert","muntlig","prosent",".","norsk_prover","1144"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1144"
"2014","NULL","ikke_vurdert","lytting","prosent",".","norsk_prover","1144"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","1144"
"2014","NULL","ikke_vurdert","lese","prosent",".","norsk_prover","1144"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","1144"
"2014","NULL","ikke_vurdert","skriftlig","prosent",".","norsk_prover","1144"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","1144"
"2014","NULL","alle","muntlig","personer",".","norsk_prover","1145"
"2014","NULL","alle","lytting","personer",".","norsk_prover","1145"
"2014","NULL","alle","lese","personer",".","norsk_prover","1145"
"2014","NULL","alle","skriftlig","personer",".","norsk_prover","1145"
"2014","NULL","b1","muntlig","prosent",".","norsk_prover","1145"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1145"
"2014","NULL","b1","lytting","prosent",".","norsk_prover","1145"
"2014","NULL","b1","lytting","personer",".","norsk_prover","1145"
"2014","NULL","b1","lese","prosent",".","norsk_prover","1145"
"2014","NULL","b1","lese","personer",".","norsk_prover","1145"
"2014","NULL","b1","skriftlig","prosent",".","norsk_prover","1145"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","1145"
"2014","NULL","a2","muntlig","prosent",".","norsk_prover","1145"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1145"
"2014","NULL","a2","lytting","prosent",".","norsk_prover","1145"
"2014","NULL","a2","lytting","personer",".","norsk_prover","1145"
"2014","NULL","a2","lese","prosent",".","norsk_prover","1145"
"2014","NULL","a2","lese","personer",".","norsk_prover","1145"
"2014","NULL","a2","skriftlig","prosent",".","norsk_prover","1145"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","1145"
"2014","NULL","a1","muntlig","prosent",".","norsk_prover","1145"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1145"
"2014","NULL","a1","lytting","prosent",".","norsk_prover","1145"
"2014","NULL","a1","lytting","personer",".","norsk_prover","1145"
"2014","NULL","a1","lese","prosent",".","norsk_prover","1145"
"2014","NULL","a1","lese","personer",".","norsk_prover","1145"
"2014","NULL","a1","skriftlig","prosent",".","norsk_prover","1145"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","1145"
"2014","NULL","under_a1","muntlig","prosent",".","norsk_prover","1145"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","1145"
"2014","NULL","under_a1","lytting","prosent",".","norsk_prover","1145"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","1145"
"2014","NULL","under_a1","lese","prosent",".","norsk_prover","1145"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","1145"
"2014","NULL","under_a1","skriftlig","prosent",".","norsk_prover","1145"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","1145"
"2014","NULL","ikke_vurdert","muntlig","prosent",".","norsk_prover","1145"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1145"
"2014","NULL","ikke_vurdert","lytting","prosent",".","norsk_prover","1145"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","1145"
"2014","NULL","ikke_vurdert","lese","prosent",".","norsk_prover","1145"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","1145"
"2014","NULL","ikke_vurdert","skriftlig","prosent",".","norsk_prover","1145"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","1145"
"2014","NULL","alle","muntlig","personer","5","norsk_prover","1146"
"2014","NULL","alle","lytting","personer","10","norsk_prover","1146"
"2014","NULL","alle","lese","personer","10","norsk_prover","1146"
"2014","NULL","alle","skriftlig","personer","10","norsk_prover","1146"
"2014","NULL","b1","muntlig","prosent",":","norsk_prover","1146"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1146"
"2014","NULL","b1","lytting","prosent","20","norsk_prover","1146"
"2014","NULL","b1","lytting","personer","2","norsk_prover","1146"
"2014","NULL","b1","lese","prosent","20","norsk_prover","1146"
"2014","NULL","b1","lese","personer","2","norsk_prover","1146"
"2014","NULL","b1","skriftlig","prosent","0","norsk_prover","1146"
"2014","NULL","b1","skriftlig","personer","0","norsk_prover","1146"
"2014","NULL","a2","muntlig","prosent",":","norsk_prover","1146"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1146"
"2014","NULL","a2","lytting","prosent","80","norsk_prover","1146"
"2014","NULL","a2","lytting","personer","8","norsk_prover","1146"
"2014","NULL","a2","lese","prosent","70","norsk_prover","1146"
"2014","NULL","a2","lese","personer","7","norsk_prover","1146"
"2014","NULL","a2","skriftlig","prosent","70","norsk_prover","1146"
"2014","NULL","a2","skriftlig","personer","7","norsk_prover","1146"
"2014","NULL","a1","muntlig","prosent",":","norsk_prover","1146"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1146"
"2014","NULL","a1","lytting","prosent","0","norsk_prover","1146"
"2014","NULL","a1","lytting","personer","0","norsk_prover","1146"
"2014","NULL","a1","lese","prosent","10","norsk_prover","1146"
"2014","NULL","a1","lese","personer","1","norsk_prover","1146"
"2014","NULL","a1","skriftlig","prosent","30","norsk_prover","1146"
"2014","NULL","a1","skriftlig","personer","3","norsk_prover","1146"
"2014","NULL","under_a1","muntlig","prosent",":","norsk_prover","1146"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","1146"
"2014","NULL","under_a1","lytting","prosent","0","norsk_prover","1146"
"2014","NULL","under_a1","lytting","personer","0","norsk_prover","1146"
"2014","NULL","under_a1","lese","prosent","0","norsk_prover","1146"
"2014","NULL","under_a1","lese","personer","0","norsk_prover","1146"
"2014","NULL","under_a1","skriftlig","prosent","0","norsk_prover","1146"
"2014","NULL","under_a1","skriftlig","personer","0","norsk_prover","1146"
"2014","NULL","ikke_vurdert","muntlig","prosent",":","norsk_prover","1146"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1146"
"2014","NULL","ikke_vurdert","lytting","prosent","0","norsk_prover","1146"
"2014","NULL","ikke_vurdert","lytting","personer","0","norsk_prover","1146"
"2014","NULL","ikke_vurdert","lese","prosent","0","norsk_prover","1146"
"2014","NULL","ikke_vurdert","lese","personer","0","norsk_prover","1146"
"2014","NULL","ikke_vurdert","skriftlig","prosent","0","norsk_prover","1146"
"2014","NULL","ikke_vurdert","skriftlig","personer","0","norsk_prover","1146"
"2014","NULL","alle","muntlig","personer","44","norsk_prover","1149"
"2014","NULL","alle","lytting","personer","52","norsk_prover","1149"
"2014","NULL","alle","lese","personer","52","norsk_prover","1149"
"2014","NULL","alle","skriftlig","personer","52","norsk_prover","1149"
"2014","NULL","b1","muntlig","prosent","55","norsk_prover","1149"
"2014","NULL","b1","muntlig","personer","24","norsk_prover","1149"
"2014","NULL","b1","lytting","prosent","67","norsk_prover","1149"
"2014","NULL","b1","lytting","personer","35","norsk_prover","1149"
"2014","NULL","b1","lese","prosent","75","norsk_prover","1149"
"2014","NULL","b1","lese","personer","39","norsk_prover","1149"
"2014","NULL","b1","skriftlig","prosent","27","norsk_prover","1149"
"2014","NULL","b1","skriftlig","personer","14","norsk_prover","1149"
"2014","NULL","a2","muntlig","prosent","39","norsk_prover","1149"
"2014","NULL","a2","muntlig","personer","17","norsk_prover","1149"
"2014","NULL","a2","lytting","prosent","31","norsk_prover","1149"
"2014","NULL","a2","lytting","personer","16","norsk_prover","1149"
"2014","NULL","a2","lese","prosent","21","norsk_prover","1149"
"2014","NULL","a2","lese","personer","11","norsk_prover","1149"
"2014","NULL","a2","skriftlig","prosent","65","norsk_prover","1149"
"2014","NULL","a2","skriftlig","personer","34","norsk_prover","1149"
"2014","NULL","a1","muntlig","prosent","7","norsk_prover","1149"
"2014","NULL","a1","muntlig","personer","3","norsk_prover","1149"
"2014","NULL","a1","lytting","prosent","2","norsk_prover","1149"
"2014","NULL","a1","lytting","personer","1","norsk_prover","1149"
"2014","NULL","a1","lese","prosent","4","norsk_prover","1149"
"2014","NULL","a1","lese","personer","2","norsk_prover","1149"
"2014","NULL","a1","skriftlig","prosent","8","norsk_prover","1149"
"2014","NULL","a1","skriftlig","personer","4","norsk_prover","1149"
"2014","NULL","under_a1","muntlig","prosent","0","norsk_prover","1149"
"2014","NULL","under_a1","muntlig","personer","0","norsk_prover","1149"
"2014","NULL","under_a1","lytting","prosent","0","norsk_prover","1149"
"2014","NULL","under_a1","lytting","personer","0","norsk_prover","1149"
