"tabell_navn","aar","naringsregion_nr","innvgrunn_6","kjonn","enhet","tabellvariabel"
"befolkning_innvandringsgrunn",2014,"25","arbeid","alle","prosent",25.7
"befolkning_innvandringsgrunn",2014,"25","flukt","alle","prosent",23.7
"befolkning_innvandringsgrunn",2014,"25","familie","alle","prosent",22.8
"befolkning_innvandringsgrunn",2014,"25","annet","alle","prosent",3.3
"befolkning_innvandringsgrunn",2014,"25","uoppgitt","alle","prosent",24.5
"befolkning_innvandringsgrunn",2014,"25","alle","1","prosent",50.6
"befolkning_innvandringsgrunn",2014,"25","arbeid","1","prosent",18.2
"befolkning_innvandringsgrunn",2014,"25","flukt","1","prosent",12.4
"befolkning_innvandringsgrunn",2014,"25","familie","1","prosent",7.2
"befolkning_innvandringsgrunn",2014,"25","annet","1","prosent",0.9
"befolkning_innvandringsgrunn",2014,"25","uoppgitt","1","prosent",11.9
"befolkning_innvandringsgrunn",2014,"25","alle","0","prosent",49.4
"befolkning_innvandringsgrunn",2014,"25","arbeid","0","prosent",7.5
"befolkning_innvandringsgrunn",2014,"25","flukt","0","prosent",11.3
"befolkning_innvandringsgrunn",2014,"25","familie","0","prosent",15.6
"befolkning_innvandringsgrunn",2014,"25","annet","0","prosent",2.3
"befolkning_innvandringsgrunn",2014,"25","uoppgitt","0","prosent",12.7
"befolkning_innvandringsgrunn",2014,"26","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"26","arbeid","alle","prosent",22
"befolkning_innvandringsgrunn",2014,"26","flukt","alle","prosent",27.6
"befolkning_innvandringsgrunn",2014,"26","familie","alle","prosent",23.2
"befolkning_innvandringsgrunn",2014,"26","annet","alle","prosent",2.2
"befolkning_innvandringsgrunn",2014,"26","uoppgitt","alle","prosent",24.9
"befolkning_innvandringsgrunn",2014,"26","alle","1","prosent",50.8
"befolkning_innvandringsgrunn",2014,"26","arbeid","1","prosent",15.4
"befolkning_innvandringsgrunn",2014,"26","flukt","1","prosent",14.4
"befolkning_innvandringsgrunn",2014,"26","familie","1","prosent",7.7
"befolkning_innvandringsgrunn",2014,"26","annet","1","prosent",0.6
"befolkning_innvandringsgrunn",2014,"26","uoppgitt","1","prosent",12.6
"befolkning_innvandringsgrunn",2014,"26","alle","0","prosent",49.2
"befolkning_innvandringsgrunn",2014,"26","arbeid","0","prosent",6.6
"befolkning_innvandringsgrunn",2014,"26","flukt","0","prosent",13.2
"befolkning_innvandringsgrunn",2014,"26","familie","0","prosent",15.5
"befolkning_innvandringsgrunn",2014,"26","annet","0","prosent",1.6
"befolkning_innvandringsgrunn",2014,"26","uoppgitt","0","prosent",12.3
"befolkning_innvandringsgrunn",2014,"27","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"27","arbeid","alle","prosent",15.5
"befolkning_innvandringsgrunn",2014,"27","flukt","alle","prosent",38.1
"befolkning_innvandringsgrunn",2014,"27","familie","alle","prosent",21.5
"befolkning_innvandringsgrunn",2014,"27","annet","alle","prosent",3
"befolkning_innvandringsgrunn",2014,"27","uoppgitt","alle","prosent",22
"befolkning_innvandringsgrunn",2014,"27","alle","1","prosent",50.4
"befolkning_innvandringsgrunn",2014,"27","arbeid","1","prosent",12.1
"befolkning_innvandringsgrunn",2014,"27","flukt","1","prosent",19.5
"befolkning_innvandringsgrunn",2014,"27","familie","1","prosent",6.5
"befolkning_innvandringsgrunn",2014,"27","annet","1","prosent",1.2
"befolkning_innvandringsgrunn",2014,"27","uoppgitt","1","prosent",11
"befolkning_innvandringsgrunn",2014,"27","alle","0","prosent",49.6
"befolkning_innvandringsgrunn",2014,"27","arbeid","0","prosent",3.4
"befolkning_innvandringsgrunn",2014,"27","flukt","0","prosent",18.6
"befolkning_innvandringsgrunn",2014,"27","familie","0","prosent",14.9
"befolkning_innvandringsgrunn",2014,"27","annet","0","prosent",1.7
"befolkning_innvandringsgrunn",2014,"27","uoppgitt","0","prosent",10.9
"befolkning_innvandringsgrunn",2014,"28","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"28","arbeid","alle","prosent",19.2
"befolkning_innvandringsgrunn",2014,"28","flukt","alle","prosent",36.6
"befolkning_innvandringsgrunn",2014,"28","familie","alle","prosent",20.1
"befolkning_innvandringsgrunn",2014,"28","annet","alle","prosent",6.7
"befolkning_innvandringsgrunn",2014,"28","uoppgitt","alle","prosent",17.3
"befolkning_innvandringsgrunn",2014,"28","alle","1","prosent",48.6
"befolkning_innvandringsgrunn",2014,"28","arbeid","1","prosent",12.7
"befolkning_innvandringsgrunn",2014,"28","flukt","1","prosent",18.4
"befolkning_innvandringsgrunn",2014,"28","familie","1","prosent",6.7
"befolkning_innvandringsgrunn",2014,"28","annet","1","prosent",2.8
"befolkning_innvandringsgrunn",2014,"28","uoppgitt","1","prosent",8
"befolkning_innvandringsgrunn",2014,"28","alle","0","prosent",51.4
"befolkning_innvandringsgrunn",2014,"28","arbeid","0","prosent",6.5
"befolkning_innvandringsgrunn",2014,"28","flukt","0","prosent",18.2
"befolkning_innvandringsgrunn",2014,"28","familie","0","prosent",13.4
"befolkning_innvandringsgrunn",2014,"28","annet","0","prosent",3.9
"befolkning_innvandringsgrunn",2014,"28","uoppgitt","0","prosent",9.3
"befolkning_innvandringsgrunn",2014,"29","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"29","arbeid","alle","prosent",21.2
"befolkning_innvandringsgrunn",2014,"29","flukt","alle","prosent",30.4
"befolkning_innvandringsgrunn",2014,"29","familie","alle","prosent",22.4
"befolkning_innvandringsgrunn",2014,"29","annet","alle","prosent",3.6
"befolkning_innvandringsgrunn",2014,"29","uoppgitt","alle","prosent",22.4
"befolkning_innvandringsgrunn",2014,"29","alle","1","prosent",50.7
"befolkning_innvandringsgrunn",2014,"29","arbeid","1","prosent",16.2
"befolkning_innvandringsgrunn",2014,"29","flukt","1","prosent",16.6
"befolkning_innvandringsgrunn",2014,"29","familie","1","prosent",6.4
"befolkning_innvandringsgrunn",2014,"29","annet","1","prosent",1.2
"befolkning_innvandringsgrunn",2014,"29","uoppgitt","1","prosent",10.3
"befolkning_innvandringsgrunn",2014,"29","alle","0","prosent",49.3
"befolkning_innvandringsgrunn",2014,"29","arbeid","0","prosent",5
"befolkning_innvandringsgrunn",2014,"29","flukt","0","prosent",13.8
"befolkning_innvandringsgrunn",2014,"29","familie","0","prosent",16.1
"befolkning_innvandringsgrunn",2014,"29","annet","0","prosent",2.3
"befolkning_innvandringsgrunn",2014,"29","uoppgitt","0","prosent",12.1
"befolkning_innvandringsgrunn",2014,"30","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"30","arbeid","alle","prosent",30
"befolkning_innvandringsgrunn",2014,"30","flukt","alle","prosent",14.8
"befolkning_innvandringsgrunn",2014,"30","familie","alle","prosent",28.5
"befolkning_innvandringsgrunn",2014,"30","annet","alle","prosent",3.5
"befolkning_innvandringsgrunn",2014,"30","uoppgitt","alle","prosent",23.1
"befolkning_innvandringsgrunn",2014,"30","alle","1","prosent",48.1
"befolkning_innvandringsgrunn",2014,"30","arbeid","1","prosent",21.1
"befolkning_innvandringsgrunn",2014,"30","flukt","1","prosent",6.9
"befolkning_innvandringsgrunn",2014,"30","familie","1","prosent",7.8
"befolkning_innvandringsgrunn",2014,"30","annet","1","prosent",1.2
"befolkning_innvandringsgrunn",2014,"30","uoppgitt","1","prosent",11
"befolkning_innvandringsgrunn",2014,"30","alle","0","prosent",51.9
"befolkning_innvandringsgrunn",2014,"30","arbeid","0","prosent",8.9
"befolkning_innvandringsgrunn",2014,"30","flukt","0","prosent",7.9
"befolkning_innvandringsgrunn",2014,"30","familie","0","prosent",20.7
"befolkning_innvandringsgrunn",2014,"30","annet","0","prosent",2.3
"befolkning_innvandringsgrunn",2014,"30","uoppgitt","0","prosent",12.1
"befolkning_innvandringsgrunn",2014,"31","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"31","arbeid","alle","prosent",19.5
"befolkning_innvandringsgrunn",2014,"31","flukt","alle","prosent",36.3
"befolkning_innvandringsgrunn",2014,"31","familie","alle","prosent",22.7
"befolkning_innvandringsgrunn",2014,"31","annet","alle","prosent",1.3
"befolkning_innvandringsgrunn",2014,"31","uoppgitt","alle","prosent",20.2
"befolkning_innvandringsgrunn",2014,"31","alle","1","prosent",49.4
"befolkning_innvandringsgrunn",2014,"31","arbeid","1","prosent",15
"befolkning_innvandringsgrunn",2014,"31","flukt","1","prosent",17.8
"befolkning_innvandringsgrunn",2014,"31","familie","1","prosent",6.6
"befolkning_innvandringsgrunn",2014,"31","annet","1","prosent",0.6
"befolkning_innvandringsgrunn",2014,"31","uoppgitt","1","prosent",9.5
"befolkning_innvandringsgrunn",2014,"31","alle","0","prosent",50.6
"befolkning_innvandringsgrunn",2014,"31","arbeid","0","prosent",4.5
"befolkning_innvandringsgrunn",2014,"31","flukt","0","prosent",18.5
"befolkning_innvandringsgrunn",2014,"31","familie","0","prosent",16.1
"befolkning_innvandringsgrunn",2014,"31","annet","0","prosent",0.7
"befolkning_innvandringsgrunn",2014,"31","uoppgitt","0","prosent",10.7
"befolkning_innvandringsgrunn",2014,"32","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"32","arbeid","alle","prosent",22.1
"befolkning_innvandringsgrunn",2014,"32","flukt","alle","prosent",28.9
"befolkning_innvandringsgrunn",2014,"32","familie","alle","prosent",24.6
"befolkning_innvandringsgrunn",2014,"32","annet","alle","prosent",3.3
"befolkning_innvandringsgrunn",2014,"32","uoppgitt","alle","prosent",21.1
"befolkning_innvandringsgrunn",2014,"32","alle","1","prosent",51.4
"befolkning_innvandringsgrunn",2014,"32","arbeid","1","prosent",16.7
"befolkning_innvandringsgrunn",2014,"32","flukt","1","prosent",15.1
"befolkning_innvandringsgrunn",2014,"32","familie","1","prosent",7.6
"befolkning_innvandringsgrunn",2014,"32","annet","1","prosent",1.4
"befolkning_innvandringsgrunn",2014,"32","uoppgitt","1","prosent",10.6
"befolkning_innvandringsgrunn",2014,"32","alle","0","prosent",48.6
"befolkning_innvandringsgrunn",2014,"32","arbeid","0","prosent",5.4
"befolkning_innvandringsgrunn",2014,"32","flukt","0","prosent",13.8
"befolkning_innvandringsgrunn",2014,"32","familie","0","prosent",17
"befolkning_innvandringsgrunn",2014,"32","annet","0","prosent",1.9
"befolkning_innvandringsgrunn",2014,"32","uoppgitt","0","prosent",10.5
"befolkning_innvandringsgrunn",2014,"33","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"33","arbeid","alle","prosent",20.7
"befolkning_innvandringsgrunn",2014,"33","flukt","alle","prosent",30.4
"befolkning_innvandringsgrunn",2014,"33","familie","alle","prosent",26.4
"befolkning_innvandringsgrunn",2014,"33","annet","alle","prosent",2.6
"befolkning_innvandringsgrunn",2014,"33","uoppgitt","alle","prosent",20
"befolkning_innvandringsgrunn",2014,"33","alle","1","prosent",48.5
"befolkning_innvandringsgrunn",2014,"33","arbeid","1","prosent",15.4
"befolkning_innvandringsgrunn",2014,"33","flukt","1","prosent",15.8
"befolkning_innvandringsgrunn",2014,"33","familie","1","prosent",7.2
"befolkning_innvandringsgrunn",2014,"33","annet","1","prosent",0.7
"befolkning_innvandringsgrunn",2014,"33","uoppgitt","1","prosent",9.4
"befolkning_innvandringsgrunn",2014,"33","alle","0","prosent",51.5
"befolkning_innvandringsgrunn",2014,"33","arbeid","0","prosent",5.3
"befolkning_innvandringsgrunn",2014,"33","flukt","0","prosent",14.5
"befolkning_innvandringsgrunn",2014,"33","familie","0","prosent",19.2
"befolkning_innvandringsgrunn",2014,"33","annet","0","prosent",1.8
"befolkning_innvandringsgrunn",2014,"33","uoppgitt","0","prosent",10.6
"befolkning_innvandringsgrunn",2014,"34","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"34","arbeid","alle","prosent",22.4
"befolkning_innvandringsgrunn",2014,"34","flukt","alle","prosent",29.2
"befolkning_innvandringsgrunn",2014,"34","familie","alle","prosent",27.1
"befolkning_innvandringsgrunn",2014,"34","annet","alle","prosent",1.8
"befolkning_innvandringsgrunn",2014,"34","uoppgitt","alle","prosent",19.6
"befolkning_innvandringsgrunn",2014,"34","alle","1","prosent",49.3
"befolkning_innvandringsgrunn",2014,"34","arbeid","1","prosent",17.2
"befolkning_innvandringsgrunn",2014,"34","flukt","1","prosent",14.7
"befolkning_innvandringsgrunn",2014,"34","familie","1","prosent",7.4
"befolkning_innvandringsgrunn",2014,"34","annet","1","prosent",0.6
"befolkning_innvandringsgrunn",2014,"34","uoppgitt","1","prosent",9.3
"befolkning_innvandringsgrunn",2014,"34","alle","0","prosent",50.7
"befolkning_innvandringsgrunn",2014,"34","arbeid","0","prosent",5.3
"befolkning_innvandringsgrunn",2014,"34","flukt","0","prosent",14.4
"befolkning_innvandringsgrunn",2014,"34","familie","0","prosent",19.6
"befolkning_innvandringsgrunn",2014,"34","annet","0","prosent",1.2
"befolkning_innvandringsgrunn",2014,"34","uoppgitt","0","prosent",10.2
"befolkning_innvandringsgrunn",2014,"35","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"35","arbeid","alle","prosent",15.7
"befolkning_innvandringsgrunn",2014,"35","flukt","alle","prosent",34.7
"befolkning_innvandringsgrunn",2014,"35","familie","alle","prosent",19.1
"befolkning_innvandringsgrunn",2014,"35","annet","alle","prosent",3.5
"befolkning_innvandringsgrunn",2014,"35","uoppgitt","alle","prosent",27
"befolkning_innvandringsgrunn",2014,"35","alle","1","prosent",51.8
"befolkning_innvandringsgrunn",2014,"35","arbeid","1","prosent",12
"befolkning_innvandringsgrunn",2014,"35","flukt","1","prosent",18.2
"befolkning_innvandringsgrunn",2014,"35","familie","1","prosent",6.2
"befolkning_innvandringsgrunn",2014,"35","annet","1","prosent",1.3
"befolkning_innvandringsgrunn",2014,"35","uoppgitt","1","prosent",14.1
"befolkning_innvandringsgrunn",2014,"35","alle","0","prosent",48.2
"befolkning_innvandringsgrunn",2014,"35","arbeid","0","prosent",3.7
"befolkning_innvandringsgrunn",2014,"35","flukt","0","prosent",16.6
"befolkning_innvandringsgrunn",2014,"35","familie","0","prosent",12.9
"befolkning_innvandringsgrunn",2014,"35","annet","0","prosent",2.2
"befolkning_innvandringsgrunn",2014,"35","uoppgitt","0","prosent",12.9
"befolkning_innvandringsgrunn",2014,"36","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"36","arbeid","alle","prosent",32.8
"befolkning_innvandringsgrunn",2014,"36","flukt","alle","prosent",20.8
"befolkning_innvandringsgrunn",2014,"36","familie","alle","prosent",28.1
"befolkning_innvandringsgrunn",2014,"36","annet","alle","prosent",1.3
"befolkning_innvandringsgrunn",2014,"36","uoppgitt","alle","prosent",17.1
"befolkning_innvandringsgrunn",2014,"36","alle","1","prosent",53.6
"befolkning_innvandringsgrunn",2014,"36","arbeid","1","prosent",25.6
"befolkning_innvandringsgrunn",2014,"36","flukt","1","prosent",10
"befolkning_innvandringsgrunn",2014,"36","familie","1","prosent",8.2
"befolkning_innvandringsgrunn",2014,"36","annet","1","prosent",0.4
"befolkning_innvandringsgrunn",2014,"36","uoppgitt","1","prosent",9.5
"befolkning_innvandringsgrunn",2014,"36","alle","0","prosent",46.4
"befolkning_innvandringsgrunn",2014,"36","arbeid","0","prosent",7.2
"befolkning_innvandringsgrunn",2014,"36","flukt","0","prosent",10.8
"befolkning_innvandringsgrunn",2014,"36","familie","0","prosent",19.9
"befolkning_innvandringsgrunn",2014,"36","annet","0","prosent",1
"befolkning_innvandringsgrunn",2014,"36","uoppgitt","0","prosent",7.6
"befolkning_innvandringsgrunn",2014,"37","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"37","arbeid","alle","prosent",33.2
"befolkning_innvandringsgrunn",2014,"37","flukt","alle","prosent",18.9
"befolkning_innvandringsgrunn",2014,"37","familie","alle","prosent",27.8
"befolkning_innvandringsgrunn",2014,"37","annet","alle","prosent",2.7
"befolkning_innvandringsgrunn",2014,"37","uoppgitt","alle","prosent",17.4
"befolkning_innvandringsgrunn",2014,"37","alle","1","prosent",55
"befolkning_innvandringsgrunn",2014,"37","arbeid","1","prosent",26.3
"befolkning_innvandringsgrunn",2014,"37","flukt","1","prosent",9.7
"befolkning_innvandringsgrunn",2014,"37","familie","1","prosent",8.2
"befolkning_innvandringsgrunn",2014,"37","annet","1","prosent",0.7
"befolkning_innvandringsgrunn",2014,"37","uoppgitt","1","prosent",10.1
"befolkning_innvandringsgrunn",2014,"37","alle","0","prosent",45
"befolkning_innvandringsgrunn",2014,"37","arbeid","0","prosent",6.9
"befolkning_innvandringsgrunn",2014,"37","flukt","0","prosent",9.3
"befolkning_innvandringsgrunn",2014,"37","familie","0","prosent",19.7
"befolkning_innvandringsgrunn",2014,"37","annet","0","prosent",2
"befolkning_innvandringsgrunn",2014,"37","uoppgitt","0","prosent",7.2
"befolkning_innvandringsgrunn",2014,"38","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"38","arbeid","alle","prosent",36.1
"befolkning_innvandringsgrunn",2014,"38","flukt","alle","prosent",18.1
"befolkning_innvandringsgrunn",2014,"38","familie","alle","prosent",28.7
"befolkning_innvandringsgrunn",2014,"38","annet","alle","prosent",3
"befolkning_innvandringsgrunn",2014,"38","uoppgitt","alle","prosent",14.2
"befolkning_innvandringsgrunn",2014,"38","alle","1","prosent",51.4
"befolkning_innvandringsgrunn",2014,"38","arbeid","1","prosent",25.8
"befolkning_innvandringsgrunn",2014,"38","flukt","1","prosent",9.1
"befolkning_innvandringsgrunn",2014,"38","familie","1","prosent",8.5
"befolkning_innvandringsgrunn",2014,"38","annet","1","prosent",0.7
"befolkning_innvandringsgrunn",2014,"38","uoppgitt","1","prosent",7.3
"befolkning_innvandringsgrunn",2014,"38","alle","0","prosent",48.6
"befolkning_innvandringsgrunn",2014,"38","arbeid","0","prosent",10.3
"befolkning_innvandringsgrunn",2014,"38","flukt","0","prosent",9
"befolkning_innvandringsgrunn",2014,"38","familie","0","prosent",20.1
"befolkning_innvandringsgrunn",2014,"38","annet","0","prosent",2.3
"befolkning_innvandringsgrunn",2014,"38","uoppgitt","0","prosent",6.9
"befolkning_innvandringsgrunn",2014,"39","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"39","arbeid","alle","prosent",32.7
"befolkning_innvandringsgrunn",2014,"39","flukt","alle","prosent",17.1
"befolkning_innvandringsgrunn",2014,"39","familie","alle","prosent",25.8
"befolkning_innvandringsgrunn",2014,"39","annet","alle","prosent",4.6
"befolkning_innvandringsgrunn",2014,"39","uoppgitt","alle","prosent",19.8
"befolkning_innvandringsgrunn",2014,"39","alle","1","prosent",54.6
"befolkning_innvandringsgrunn",2014,"39","arbeid","1","prosent",24.3
"befolkning_innvandringsgrunn",2014,"39","flukt","1","prosent",8.9
"befolkning_innvandringsgrunn",2014,"39","familie","1","prosent",8.2
"befolkning_innvandringsgrunn",2014,"39","annet","1","prosent",1.9
"befolkning_innvandringsgrunn",2014,"39","uoppgitt","1","prosent",11.3
"befolkning_innvandringsgrunn",2014,"39","alle","0","prosent",45.4
"befolkning_innvandringsgrunn",2014,"39","arbeid","0","prosent",8.4
