"aar","bydel_nr","vreg_9","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","asia","prosent","61.2","sysselsatte_land","NULL","NULL","1401"
"2013","NULL","afrika","personer","30","sysselsatte_land","NULL","NULL","1401"
"2013","NULL","afrika","prosent","22.2","sysselsatte_land","NULL","NULL","1401"
"2013","NULL","sor_og_mellom_amerika","personer","26","sysselsatte_land","NULL","NULL","1401"
"2013","NULL","sor_og_mellom_amerika","prosent","66.7","sysselsatte_land","NULL","NULL","1401"
"2013","NULL","alle","personer","120","sysselsatte_land","NULL","NULL","1411"
"2013","NULL","alle","prosent","80.5","sysselsatte_land","NULL","NULL","1411"
"2013","NULL","norden","personer",":","sysselsatte_land","NULL","NULL","1411"
"2013","NULL","norden","prosent",":","sysselsatte_land","NULL","NULL","1411"
"2013","NULL","vest_europa","personer","12","sysselsatte_land","NULL","NULL","1411"
"2013","NULL","vest_europa","prosent","80","sysselsatte_land","NULL","NULL","1411"
"2013","NULL","eu_ost_europa","personer","79","sysselsatte_land","NULL","NULL","1411"
"2013","NULL","eu_ost_europa","prosent","84","sysselsatte_land","NULL","NULL","1411"
"2013","NULL","ost_europa_ellers","personer","11","sysselsatte_land","NULL","NULL","1411"
"2013","NULL","ost_europa_ellers","prosent","73.3","sysselsatte_land","NULL","NULL","1411"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1411"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1411"
"2013","NULL","asia","personer","12","sysselsatte_land","NULL","NULL","1411"
"2013","NULL","asia","prosent","70.6","sysselsatte_land","NULL","NULL","1411"
"2013","NULL","afrika","personer","0","sysselsatte_land","NULL","NULL","1411"
"2013","NULL","afrika","prosent",".","sysselsatte_land","NULL","NULL","1411"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","NULL","1411"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","NULL","1411"
"2013","NULL","alle","personer","51","sysselsatte_land","NULL","NULL","1412"
"2013","NULL","alle","prosent","78.5","sysselsatte_land","NULL","NULL","1412"
"2013","NULL","norden","personer",":","sysselsatte_land","NULL","NULL","1412"
"2013","NULL","norden","prosent",":","sysselsatte_land","NULL","NULL","1412"
"2013","NULL","vest_europa","personer","11","sysselsatte_land","NULL","NULL","1412"
"2013","NULL","vest_europa","prosent","73.3","sysselsatte_land","NULL","NULL","1412"
"2013","NULL","eu_ost_europa","personer","27","sysselsatte_land","NULL","NULL","1412"
"2013","NULL","eu_ost_europa","prosent","79.4","sysselsatte_land","NULL","NULL","1412"
"2013","NULL","ost_europa_ellers","personer","7","sysselsatte_land","NULL","NULL","1412"
"2013","NULL","ost_europa_ellers","prosent","100","sysselsatte_land","NULL","NULL","1412"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1412"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1412"
"2013","NULL","asia","personer",":","sysselsatte_land","NULL","NULL","1412"
"2013","NULL","asia","prosent",":","sysselsatte_land","NULL","NULL","1412"
"2013","NULL","afrika","personer","0","sysselsatte_land","NULL","NULL","1412"
"2013","NULL","afrika","prosent",".","sysselsatte_land","NULL","NULL","1412"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1412"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1412"
"2013","NULL","alle","personer","87","sysselsatte_land","NULL","NULL","1413"
"2013","NULL","alle","prosent","79.8","sysselsatte_land","NULL","NULL","1413"
"2013","NULL","norden","personer","5","sysselsatte_land","NULL","NULL","1413"
"2013","NULL","norden","prosent","83.3","sysselsatte_land","NULL","NULL","1413"
"2013","NULL","vest_europa","personer","12","sysselsatte_land","NULL","NULL","1413"
"2013","NULL","vest_europa","prosent","66.7","sysselsatte_land","NULL","NULL","1413"
"2013","NULL","eu_ost_europa","personer","61","sysselsatte_land","NULL","NULL","1413"
"2013","NULL","eu_ost_europa","prosent","91","sysselsatte_land","NULL","NULL","1413"
"2013","NULL","ost_europa_ellers","personer",":","sysselsatte_land","NULL","NULL","1413"
"2013","NULL","ost_europa_ellers","prosent",":","sysselsatte_land","NULL","NULL","1413"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1413"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1413"
"2013","NULL","asia","personer",":","sysselsatte_land","NULL","NULL","1413"
"2013","NULL","asia","prosent",":","sysselsatte_land","NULL","NULL","1413"
"2013","NULL","afrika","personer","0","sysselsatte_land","NULL","NULL","1413"
"2013","NULL","afrika","prosent",".","sysselsatte_land","NULL","NULL","1413"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","NULL","1413"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","NULL","1413"
"2013","NULL","alle","personer","181","sysselsatte_land","NULL","NULL","1416"
"2013","NULL","alle","prosent","74.8","sysselsatte_land","NULL","NULL","1416"
"2013","NULL","norden","personer","15","sysselsatte_land","NULL","NULL","1416"
"2013","NULL","norden","prosent","83.3","sysselsatte_land","NULL","NULL","1416"
"2013","NULL","vest_europa","personer","34","sysselsatte_land","NULL","NULL","1416"
"2013","NULL","vest_europa","prosent","87.2","sysselsatte_land","NULL","NULL","1416"
"2013","NULL","eu_ost_europa","personer","56","sysselsatte_land","NULL","NULL","1416"
"2013","NULL","eu_ost_europa","prosent","81.2","sysselsatte_land","NULL","NULL","1416"
"2013","NULL","ost_europa_ellers","personer","13","sysselsatte_land","NULL","NULL","1416"
"2013","NULL","ost_europa_ellers","prosent","76.5","sysselsatte_land","NULL","NULL","1416"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1416"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1416"
"2013","NULL","asia","personer","15","sysselsatte_land","NULL","NULL","1416"
"2013","NULL","asia","prosent","48.4","sysselsatte_land","NULL","NULL","1416"
"2013","NULL","afrika","personer","12","sysselsatte_land","NULL","NULL","1416"
"2013","NULL","afrika","prosent","44.4","sysselsatte_land","NULL","NULL","1416"
"2013","NULL","sor_og_mellom_amerika","personer","35","sysselsatte_land","NULL","NULL","1416"
"2013","NULL","sor_og_mellom_amerika","prosent","87.5","sysselsatte_land","NULL","NULL","1416"
"2013","NULL","alle","personer","137","sysselsatte_land","NULL","NULL","1417"
"2013","NULL","alle","prosent","78.3","sysselsatte_land","NULL","NULL","1417"
"2013","NULL","norden","personer",":","sysselsatte_land","NULL","NULL","1417"
"2013","NULL","norden","prosent",":","sysselsatte_land","NULL","NULL","1417"
"2013","NULL","vest_europa","personer","22","sysselsatte_land","NULL","NULL","1417"
"2013","NULL","vest_europa","prosent","78.6","sysselsatte_land","NULL","NULL","1417"
"2013","NULL","eu_ost_europa","personer","90","sysselsatte_land","NULL","NULL","1417"
"2013","NULL","eu_ost_europa","prosent","81.1","sysselsatte_land","NULL","NULL","1417"
"2013","NULL","ost_europa_ellers","personer","0","sysselsatte_land","NULL","NULL","1417"
"2013","NULL","ost_europa_ellers","prosent",".","sysselsatte_land","NULL","NULL","1417"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1417"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1417"
"2013","NULL","asia","personer","5","sysselsatte_land","NULL","NULL","1417"
"2013","NULL","asia","prosent","71.4","sysselsatte_land","NULL","NULL","1417"
"2013","NULL","afrika","personer","14","sysselsatte_land","NULL","NULL","1417"
"2013","NULL","afrika","prosent","70","sysselsatte_land","NULL","NULL","1417"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1417"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1417"
"2013","NULL","alle","personer","119","sysselsatte_land","NULL","NULL","1418"
"2013","NULL","alle","prosent","83.8","sysselsatte_land","NULL","NULL","1418"
"2013","NULL","norden","personer","19","sysselsatte_land","NULL","NULL","1418"
"2013","NULL","norden","prosent","95","sysselsatte_land","NULL","NULL","1418"
"2013","NULL","vest_europa","personer","28","sysselsatte_land","NULL","NULL","1418"
"2013","NULL","vest_europa","prosent","84.8","sysselsatte_land","NULL","NULL","1418"
"2013","NULL","eu_ost_europa","personer","39","sysselsatte_land","NULL","NULL","1418"
"2013","NULL","eu_ost_europa","prosent","86.7","sysselsatte_land","NULL","NULL","1418"
"2013","NULL","ost_europa_ellers","personer",":","sysselsatte_land","NULL","NULL","1418"
"2013","NULL","ost_europa_ellers","prosent",":","sysselsatte_land","NULL","NULL","1418"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1418"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1418"
"2013","NULL","asia","personer","11","sysselsatte_land","NULL","NULL","1418"
"2013","NULL","asia","prosent","100","sysselsatte_land","NULL","NULL","1418"
"2013","NULL","afrika","personer","8","sysselsatte_land","NULL","NULL","1418"
"2013","NULL","afrika","prosent","57.1","sysselsatte_land","NULL","NULL","1418"
"2013","NULL","sor_og_mellom_amerika","personer","11","sysselsatte_land","NULL","NULL","1418"
"2013","NULL","sor_og_mellom_amerika","prosent","78.6","sysselsatte_land","NULL","NULL","1418"
"2013","NULL","alle","personer","74","sysselsatte_land","NULL","NULL","1419"
"2013","NULL","alle","prosent","78.7","sysselsatte_land","NULL","NULL","1419"
"2013","NULL","norden","personer","8","sysselsatte_land","NULL","NULL","1419"
"2013","NULL","norden","prosent","100","sysselsatte_land","NULL","NULL","1419"
"2013","NULL","vest_europa","personer","13","sysselsatte_land","NULL","NULL","1419"
"2013","NULL","vest_europa","prosent","86.7","sysselsatte_land","NULL","NULL","1419"
"2013","NULL","eu_ost_europa","personer","31","sysselsatte_land","NULL","NULL","1419"
"2013","NULL","eu_ost_europa","prosent","79.5","sysselsatte_land","NULL","NULL","1419"
"2013","NULL","ost_europa_ellers","personer",":","sysselsatte_land","NULL","NULL","1419"
"2013","NULL","ost_europa_ellers","prosent",":","sysselsatte_land","NULL","NULL","1419"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1419"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1419"
"2013","NULL","asia","personer","10","sysselsatte_land","NULL","NULL","1419"
"2013","NULL","asia","prosent","66.7","sysselsatte_land","NULL","NULL","1419"
"2013","NULL","afrika","personer","8","sysselsatte_land","NULL","NULL","1419"
"2013","NULL","afrika","prosent","72.7","sysselsatte_land","NULL","NULL","1419"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","NULL","1419"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","NULL","1419"
"2013","NULL","alle","personer","344","sysselsatte_land","NULL","NULL","1420"
"2013","NULL","alle","prosent","61.5","sysselsatte_land","NULL","NULL","1420"
"2013","NULL","norden","personer","47","sysselsatte_land","NULL","NULL","1420"
"2013","NULL","norden","prosent","79.7","sysselsatte_land","NULL","NULL","1420"
"2013","NULL","vest_europa","personer","47","sysselsatte_land","NULL","NULL","1420"
"2013","NULL","vest_europa","prosent","82.5","sysselsatte_land","NULL","NULL","1420"
"2013","NULL","eu_ost_europa","personer","139","sysselsatte_land","NULL","NULL","1420"
"2013","NULL","eu_ost_europa","prosent","76","sysselsatte_land","NULL","NULL","1420"
"2013","NULL","ost_europa_ellers","personer","17","sysselsatte_land","NULL","NULL","1420"
"2013","NULL","ost_europa_ellers","prosent","81","sysselsatte_land","NULL","NULL","1420"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1420"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1420"
"2013","NULL","asia","personer","46","sysselsatte_land","NULL","NULL","1420"
"2013","NULL","asia","prosent","70.8","sysselsatte_land","NULL","NULL","1420"
"2013","NULL","afrika","personer","39","sysselsatte_land","NULL","NULL","1420"
"2013","NULL","afrika","prosent","24.4","sysselsatte_land","NULL","NULL","1420"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","NULL","1420"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","NULL","1420"
"2013","NULL","alle","personer","94","sysselsatte_land","NULL","NULL","1421"
"2013","NULL","alle","prosent","75.2","sysselsatte_land","NULL","NULL","1421"
"2013","NULL","norden","personer","13","sysselsatte_land","NULL","NULL","1421"
"2013","NULL","norden","prosent","81.3","sysselsatte_land","NULL","NULL","1421"
"2013","NULL","vest_europa","personer","22","sysselsatte_land","NULL","NULL","1421"
"2013","NULL","vest_europa","prosent","75.9","sysselsatte_land","NULL","NULL","1421"
"2013","NULL","eu_ost_europa","personer","42","sysselsatte_land","NULL","NULL","1421"
"2013","NULL","eu_ost_europa","prosent","75","sysselsatte_land","NULL","NULL","1421"
"2013","NULL","ost_europa_ellers","personer",":","sysselsatte_land","NULL","NULL","1421"
"2013","NULL","ost_europa_ellers","prosent",":","sysselsatte_land","NULL","NULL","1421"
"2013","NULL","nord_amerika_oseania","personer","6","sysselsatte_land","NULL","NULL","1421"
"2013","NULL","nord_amerika_oseania","prosent","85.7","sysselsatte_land","NULL","NULL","1421"
"2013","NULL","asia","personer","6","sysselsatte_land","NULL","NULL","1421"
"2013","NULL","asia","prosent","60","sysselsatte_land","NULL","NULL","1421"
"2013","NULL","afrika","personer",":","sysselsatte_land","NULL","NULL","1421"
"2013","NULL","afrika","prosent",":","sysselsatte_land","NULL","NULL","1421"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","NULL","1421"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","NULL","1421"
"2013","NULL","alle","personer","92","sysselsatte_land","NULL","NULL","1422"
"2013","NULL","alle","prosent","79.3","sysselsatte_land","NULL","NULL","1422"
"2013","NULL","norden","personer","32","sysselsatte_land","NULL","NULL","1422"
"2013","NULL","norden","prosent","91.4","sysselsatte_land","NULL","NULL","1422"
"2013","NULL","vest_europa","personer","8","sysselsatte_land","NULL","NULL","1422"
"2013","NULL","vest_europa","prosent","66.7","sysselsatte_land","NULL","NULL","1422"
"2013","NULL","eu_ost_europa","personer","30","sysselsatte_land","NULL","NULL","1422"
"2013","NULL","eu_ost_europa","prosent","76.9","sysselsatte_land","NULL","NULL","1422"
"2013","NULL","ost_europa_ellers","personer",":","sysselsatte_land","NULL","NULL","1422"
"2013","NULL","ost_europa_ellers","prosent",":","sysselsatte_land","NULL","NULL","1422"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1422"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1422"
"2013","NULL","asia","personer","6","sysselsatte_land","NULL","NULL","1422"
"2013","NULL","asia","prosent","66.7","sysselsatte_land","NULL","NULL","1422"
"2013","NULL","afrika","personer","0","sysselsatte_land","NULL","NULL","1422"
"2013","NULL","afrika","prosent",".","sysselsatte_land","NULL","NULL","1422"
"2013","NULL","sor_og_mellom_amerika","personer","12","sysselsatte_land","NULL","NULL","1422"
"2013","NULL","sor_og_mellom_amerika","prosent","80","sysselsatte_land","NULL","NULL","1422"
"2013","NULL","alle","personer","275","sysselsatte_land","NULL","NULL","1424"
"2013","NULL","alle","prosent","66.6","sysselsatte_land","NULL","NULL","1424"
"2013","NULL","norden","personer","15","sysselsatte_land","NULL","NULL","1424"
"2013","NULL","norden","prosent","71.4","sysselsatte_land","NULL","NULL","1424"
"2013","NULL","vest_europa","personer","26","sysselsatte_land","NULL","NULL","1424"
"2013","NULL","vest_europa","prosent","81.3","sysselsatte_land","NULL","NULL","1424"
"2013","NULL","eu_ost_europa","personer","161","sysselsatte_land","NULL","NULL","1424"
"2013","NULL","eu_ost_europa","prosent","79.7","sysselsatte_land","NULL","NULL","1424"
"2013","NULL","ost_europa_ellers","personer","17","sysselsatte_land","NULL","NULL","1424"
"2013","NULL","ost_europa_ellers","prosent","77.3","sysselsatte_land","NULL","NULL","1424"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1424"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1424"
"2013","NULL","asia","personer","35","sysselsatte_land","NULL","NULL","1424"
"2013","NULL","asia","prosent","53.8","sysselsatte_land","NULL","NULL","1424"
"2013","NULL","afrika","personer",":","sysselsatte_land","NULL","NULL","1424"
"2013","NULL","afrika","prosent",":","sysselsatte_land","NULL","NULL","1424"
"2013","NULL","sor_og_mellom_amerika","personer","11","sysselsatte_land","NULL","NULL","1424"
"2013","NULL","sor_og_mellom_amerika","prosent","68.8","sysselsatte_land","NULL","NULL","1424"
