"aar","bydel_nr","spraak","bhgalder","enhet","tabellvariabel","tabell_navn","barnikommune","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","minoritet","2","personer","51","barnehagedeltakelse","NULL","NULL","NULL","0906"
"2013","NULL","minoritet","2","prosent","63.75","barnehagedeltakelse","NULL","NULL","NULL","0906"
"2013","NULL","minoritet","3","personer","63","barnehagedeltakelse","NULL","NULL","NULL","0906"
"2013","NULL","minoritet","3","prosent","92.64705882","barnehagedeltakelse","NULL","NULL","NULL","0906"
"2013","NULL","minoritet","4","personer","67","barnehagedeltakelse","NULL","NULL","NULL","0906"
"2013","NULL","minoritet","4","prosent","84.81012658","barnehagedeltakelse","NULL","NULL","NULL","0906"
"2013","NULL","minoritet","5","personer","62","barnehagedeltakelse","NULL","NULL","NULL","0906"
"2013","NULL","minoritet","5","prosent","84.93150685","barnehagedeltakelse","NULL","NULL","NULL","0906"
"2013","NULL","minoritet","1_5","personer","277","barnehagedeltakelse","NULL","NULL","NULL","0906"
"2013","NULL","minoritet","1_5","prosent","71.8","barnehagedeltakelse","NULL","NULL","NULL","0906"
"2013","NULL","ikke_minoritet","1_5","personer","2097","barnehagedeltakelse","NULL","NULL","NULL","0906"
"2013","NULL","ikke_minoritet","1_5","prosent","92.5","barnehagedeltakelse","NULL","NULL","NULL","0906"
"2013","NULL","NULL","1_5","personer","2654","barnehagedeltakelse","alle","NULL","NULL","0906"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","0906"
"2013","NULL","NULL","1","personer","86","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0906"
"2013","NULL","NULL","1","prosent","3.240391861","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0906"
"2013","NULL","NULL","2","personer","80","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0906"
"2013","NULL","NULL","2","prosent","3.014318011","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0906"
"2013","NULL","NULL","3","personer","68","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0906"
"2013","NULL","NULL","3","prosent","2.562170309","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0906"
"2013","NULL","NULL","4","personer","79","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0906"
"2013","NULL","NULL","4","prosent","2.976639035","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0906"
"2013","NULL","NULL","5","personer","73","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0906"
"2013","NULL","NULL","5","prosent","2.750565185","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0906"
"2013","NULL","NULL","1_5","personer","386","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0906"
"2013","NULL","NULL","1_5","prosent","14.5440844","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0906"
"2013","NULL","NULL","1_5","personer","2268","barnehagedeltakelse","barn_ellers","NULL","NULL","0906"
"2013","NULL","NULL","1_5","prosent","85.4559156","barnehagedeltakelse","barn_ellers","NULL","NULL","0906"
"2013","NULL","alle","1_5","personer","109","barnehagedeltakelse","NULL","NULL","NULL","0911"
"2013","NULL","alle","1_5","prosent","94.8","barnehagedeltakelse","NULL","NULL","NULL","0911"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0911"
"2013","NULL","minoritet","1","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0911"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0911"
"2013","NULL","minoritet","2","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0911"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0911"
"2013","NULL","minoritet","3","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0911"
"2013","NULL","minoritet","4","personer","5","barnehagedeltakelse","NULL","NULL","NULL","0911"
"2013","NULL","minoritet","4","prosent","125","barnehagedeltakelse","NULL","NULL","NULL","0911"
"2013","NULL","minoritet","5","personer","4","barnehagedeltakelse","NULL","NULL","NULL","0911"
"2013","NULL","minoritet","5","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0911"
"2013","NULL","minoritet","1_5","personer","14","barnehagedeltakelse","NULL","NULL","NULL","0911"
"2013","NULL","minoritet","1_5","prosent","100","barnehagedeltakelse","NULL","NULL","NULL","0911"
"2013","NULL","ikke_minoritet","1_5","personer","95","barnehagedeltakelse","NULL","NULL","NULL","0911"
"2013","NULL","ikke_minoritet","1_5","prosent","94.1","barnehagedeltakelse","NULL","NULL","NULL","0911"
"2013","NULL","NULL","1_5","personer","115","barnehagedeltakelse","alle","NULL","NULL","0911"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","0911"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0911"
"2013","NULL","NULL","1","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0911"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0911"
"2013","NULL","NULL","2","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0911"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0911"
"2013","NULL","NULL","3","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0911"
"2013","NULL","NULL","4","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0911"
"2013","NULL","NULL","4","prosent","3.47826087","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0911"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0911"
"2013","NULL","NULL","5","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0911"
"2013","NULL","NULL","1_5","personer","14","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0911"
"2013","NULL","NULL","1_5","prosent","12.17391304","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0911"
"2013","NULL","NULL","1_5","personer","101","barnehagedeltakelse","barn_ellers","NULL","NULL","0911"
"2013","NULL","NULL","1_5","prosent","87.82608696","barnehagedeltakelse","barn_ellers","NULL","NULL","0911"
"2013","NULL","alle","1_5","personer","118","barnehagedeltakelse","NULL","NULL","NULL","0912"
"2013","NULL","alle","1_5","prosent","88.1","barnehagedeltakelse","NULL","NULL","NULL","0912"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0912"
"2013","NULL","minoritet","1","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0912"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0912"
"2013","NULL","minoritet","2","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0912"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0912"
"2013","NULL","minoritet","3","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0912"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0912"
"2013","NULL","minoritet","4","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0912"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0912"
"2013","NULL","minoritet","5","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0912"
"2013","NULL","minoritet","1_5","personer","8","barnehagedeltakelse","NULL","NULL","NULL","0912"
"2013","NULL","minoritet","1_5","prosent","80","barnehagedeltakelse","NULL","NULL","NULL","0912"
"2013","NULL","ikke_minoritet","1_5","personer","110","barnehagedeltakelse","NULL","NULL","NULL","0912"
"2013","NULL","ikke_minoritet","1_5","prosent","88.7","barnehagedeltakelse","NULL","NULL","NULL","0912"
"2013","NULL","NULL","1_5","personer","134","barnehagedeltakelse","alle","NULL","NULL","0912"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","0912"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0912"
"2013","NULL","NULL","1","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0912"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0912"
"2013","NULL","NULL","2","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0912"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0912"
"2013","NULL","NULL","3","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0912"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0912"
"2013","NULL","NULL","4","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0912"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0912"
"2013","NULL","NULL","5","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0912"
"2013","NULL","NULL","1_5","personer","10","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0912"
"2013","NULL","NULL","1_5","prosent","7.462686567","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0912"
"2013","NULL","NULL","1_5","personer","124","barnehagedeltakelse","barn_ellers","NULL","NULL","0912"
"2013","NULL","NULL","1_5","prosent","92.53731343","barnehagedeltakelse","barn_ellers","NULL","NULL","0912"
"2013","NULL","alle","1_5","personer","316","barnehagedeltakelse","NULL","NULL","NULL","0914"
"2013","NULL","alle","1_5","prosent","92.9","barnehagedeltakelse","NULL","NULL","NULL","0914"
"2013","NULL","minoritet","1","personer","5","barnehagedeltakelse","NULL","NULL","NULL","0914"
"2013","NULL","minoritet","1","prosent","38.46153846","barnehagedeltakelse","NULL","NULL","NULL","0914"
"2013","NULL","minoritet","2","personer","7","barnehagedeltakelse","NULL","NULL","NULL","0914"
"2013","NULL","minoritet","2","prosent","116.6666667","barnehagedeltakelse","NULL","NULL","NULL","0914"
"2013","NULL","minoritet","3","personer","10","barnehagedeltakelse","NULL","NULL","NULL","0914"
"2013","NULL","minoritet","3","prosent","76.92307692","barnehagedeltakelse","NULL","NULL","NULL","0914"
"2013","NULL","minoritet","4","personer","9","barnehagedeltakelse","NULL","NULL","NULL","0914"
"2013","NULL","minoritet","4","prosent","81.81818182","barnehagedeltakelse","NULL","NULL","NULL","0914"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0914"
"2013","NULL","minoritet","5","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0914"
"2013","NULL","minoritet","1_5","personer","34","barnehagedeltakelse","NULL","NULL","NULL","0914"
"2013","NULL","minoritet","1_5","prosent","72.3","barnehagedeltakelse","NULL","NULL","NULL","0914"
"2013","NULL","ikke_minoritet","1_5","personer","282","barnehagedeltakelse","NULL","NULL","NULL","0914"
"2013","NULL","ikke_minoritet","1_5","prosent","96.2","barnehagedeltakelse","NULL","NULL","NULL","0914"
"2013","NULL","NULL","1_5","personer","340","barnehagedeltakelse","alle","NULL","NULL","0914"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","0914"
"2013","NULL","NULL","1","personer","13","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0914"
"2013","NULL","NULL","1","prosent","3.823529412","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0914"
"2013","NULL","NULL","2","personer","6","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0914"
"2013","NULL","NULL","2","prosent","1.764705882","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0914"
"2013","NULL","NULL","3","personer","13","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0914"
"2013","NULL","NULL","3","prosent","3.823529412","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0914"
"2013","NULL","NULL","4","personer","11","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0914"
"2013","NULL","NULL","4","prosent","3.235294118","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0914"
"2013","NULL","NULL","5","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0914"
"2013","NULL","NULL","5","prosent","1.176470588","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0914"
"2013","NULL","NULL","1_5","personer","47","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0914"
"2013","NULL","NULL","1_5","prosent","13.82352941","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0914"
"2013","NULL","NULL","1_5","personer","293","barnehagedeltakelse","barn_ellers","NULL","NULL","0914"
"2013","NULL","NULL","1_5","prosent","86.17647059","barnehagedeltakelse","barn_ellers","NULL","NULL","0914"
"2013","NULL","alle","1_5","personer","375","barnehagedeltakelse","NULL","NULL","NULL","0919"
"2013","NULL","alle","1_5","prosent","86.6","barnehagedeltakelse","NULL","NULL","NULL","0919"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0919"
"2013","NULL","minoritet","1","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0919"
"2013","NULL","minoritet","2","personer","7","barnehagedeltakelse","NULL","NULL","NULL","0919"
"2013","NULL","minoritet","2","prosent","100","barnehagedeltakelse","NULL","NULL","NULL","0919"
"2013","NULL","minoritet","3","personer","8","barnehagedeltakelse","NULL","NULL","NULL","0919"
"2013","NULL","minoritet","3","prosent","88.88888889","barnehagedeltakelse","NULL","NULL","NULL","0919"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0919"
"2013","NULL","minoritet","4","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0919"
"2013","NULL","minoritet","5","personer","12","barnehagedeltakelse","NULL","NULL","NULL","0919"
"2013","NULL","minoritet","5","prosent","109.0909091","barnehagedeltakelse","NULL","NULL","NULL","0919"
"2013","NULL","minoritet","1_5","personer","31","barnehagedeltakelse","NULL","NULL","NULL","0919"
"2013","NULL","minoritet","1_5","prosent","91.2","barnehagedeltakelse","NULL","NULL","NULL","0919"
"2013","NULL","ikke_minoritet","1_5","personer","344","barnehagedeltakelse","NULL","NULL","NULL","0919"
"2013","NULL","ikke_minoritet","1_5","prosent","86.2","barnehagedeltakelse","NULL","NULL","NULL","0919"
"2013","NULL","NULL","1_5","personer","433","barnehagedeltakelse","alle","NULL","NULL","0919"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","0919"
"2013","NULL","NULL","1","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0919"
"2013","NULL","NULL","1","prosent","0.923787529","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0919"
"2013","NULL","NULL","2","personer","7","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0919"
"2013","NULL","NULL","2","prosent","1.616628176","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0919"
"2013","NULL","NULL","3","personer","9","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0919"
"2013","NULL","NULL","3","prosent","2.07852194","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0919"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0919"
"2013","NULL","NULL","4","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0919"
"2013","NULL","NULL","5","personer","11","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0919"
"2013","NULL","NULL","5","prosent","2.540415704","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0919"
"2013","NULL","NULL","1_5","personer","34","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0919"
"2013","NULL","NULL","1_5","prosent","7.852193995","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0919"
"2013","NULL","NULL","1_5","personer","399","barnehagedeltakelse","barn_ellers","NULL","NULL","0919"
"2013","NULL","NULL","1_5","prosent","92.147806","barnehagedeltakelse","barn_ellers","NULL","NULL","0919"
"2013","NULL","alle","1_5","personer","633","barnehagedeltakelse","NULL","NULL","NULL","0926"
"2013","NULL","alle","1_5","prosent","87.8","barnehagedeltakelse","NULL","NULL","NULL","0926"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0926"
"2013","NULL","minoritet","1","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0926"
"2013","NULL","minoritet","2","personer","7","barnehagedeltakelse","NULL","NULL","NULL","0926"
"2013","NULL","minoritet","2","prosent","63.63636364","barnehagedeltakelse","NULL","NULL","NULL","0926"
"2013","NULL","minoritet","3","personer","5","barnehagedeltakelse","NULL","NULL","NULL","0926"
"2013","NULL","minoritet","3","prosent","45.45454545","barnehagedeltakelse","NULL","NULL","NULL","0926"
"2013","NULL","minoritet","4","personer","9","barnehagedeltakelse","NULL","NULL","NULL","0926"
"2013","NULL","minoritet","4","prosent","64.28571429","barnehagedeltakelse","NULL","NULL","NULL","0926"
"2013","NULL","minoritet","5","personer","12","barnehagedeltakelse","NULL","NULL","NULL","0926"
"2013","NULL","minoritet","5","prosent","109.0909091","barnehagedeltakelse","NULL","NULL","NULL","0926"
"2013","NULL","minoritet","1_5","personer","35","barnehagedeltakelse","NULL","NULL","NULL","0926"
"2013","NULL","minoritet","1_5","prosent","58.3","barnehagedeltakelse","NULL","NULL","NULL","0926"
"2013","NULL","ikke_minoritet","1_5","personer","598","barnehagedeltakelse","NULL","NULL","NULL","0926"
"2013","NULL","ikke_minoritet","1_5","prosent","90.5","barnehagedeltakelse","NULL","NULL","NULL","0926"
"2013","NULL","NULL","1_5","personer","721","barnehagedeltakelse","alle","NULL","NULL","0926"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","0926"
"2013","NULL","NULL","1","personer","13","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0926"
"2013","NULL","NULL","1","prosent","1.803051318","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0926"
"2013","NULL","NULL","2","personer","11","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0926"
"2013","NULL","NULL","2","prosent","1.525658807","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0926"
"2013","NULL","NULL","3","personer","11","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0926"
