"aar","bydel_nr","botid_5","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","10+","prosent","72.7","sysselsatte_botid","NULL","1523","NULL"
"2013","NULL","0_4","personer","27","sysselsatte_botid","NULL","1524","NULL"
"2013","NULL","0_4","prosent","81.8","sysselsatte_botid","NULL","1524","NULL"
"2013","NULL","5_9","personer","40","sysselsatte_botid","NULL","1524","NULL"
"2013","NULL","5_9","prosent","93","sysselsatte_botid","NULL","1524","NULL"
"2013","NULL","10+","personer","26","sysselsatte_botid","NULL","1524","NULL"
"2013","NULL","10+","prosent","83.9","sysselsatte_botid","NULL","1524","NULL"
"2013","NULL","0_4","personer","235","sysselsatte_botid","NULL","1525","NULL"
"2013","NULL","0_4","prosent","80.8","sysselsatte_botid","NULL","1525","NULL"
"2013","NULL","5_9","personer","119","sysselsatte_botid","NULL","1525","NULL"
"2013","NULL","5_9","prosent","88.8","sysselsatte_botid","NULL","1525","NULL"
"2013","NULL","10+","personer","77","sysselsatte_botid","NULL","1525","NULL"
"2013","NULL","10+","prosent","83.7","sysselsatte_botid","NULL","1525","NULL"
"2013","NULL","0_4","personer","39","sysselsatte_botid","NULL","1526","NULL"
"2013","NULL","0_4","prosent","67.2","sysselsatte_botid","NULL","1526","NULL"
"2013","NULL","5_9","personer","38","sysselsatte_botid","NULL","1526","NULL"
"2013","NULL","5_9","prosent","82.6","sysselsatte_botid","NULL","1526","NULL"
"2013","NULL","10+","personer","10","sysselsatte_botid","NULL","1526","NULL"
"2013","NULL","10+","prosent","83.3","sysselsatte_botid","NULL","1526","NULL"
"2013","NULL","0_4","personer","180","sysselsatte_botid","NULL","1528","NULL"
"2013","NULL","0_4","prosent","63.8","sysselsatte_botid","NULL","1528","NULL"
"2013","NULL","5_9","personer","174","sysselsatte_botid","NULL","1528","NULL"
"2013","NULL","5_9","prosent","80.2","sysselsatte_botid","NULL","1528","NULL"
"2013","NULL","10+","personer","141","sysselsatte_botid","NULL","1528","NULL"
"2013","NULL","10+","prosent","77.9","sysselsatte_botid","NULL","1528","NULL"
"2013","NULL","0_4","personer","90","sysselsatte_botid","NULL","1529","NULL"
"2013","NULL","0_4","prosent","67.7","sysselsatte_botid","NULL","1529","NULL"
"2013","NULL","5_9","personer","62","sysselsatte_botid","NULL","1529","NULL"
"2013","NULL","5_9","prosent","81.6","sysselsatte_botid","NULL","1529","NULL"
"2013","NULL","10+","personer","60","sysselsatte_botid","NULL","1529","NULL"
"2013","NULL","10+","prosent","73.2","sysselsatte_botid","NULL","1529","NULL"
"2013","NULL","0_4","personer","276","sysselsatte_botid","NULL","1531","NULL"
"2013","NULL","0_4","prosent","75.6","sysselsatte_botid","NULL","1531","NULL"
"2013","NULL","5_9","personer","108","sysselsatte_botid","NULL","1531","NULL"
"2013","NULL","5_9","prosent","86.4","sysselsatte_botid","NULL","1531","NULL"
"2013","NULL","10+","personer","125","sysselsatte_botid","NULL","1531","NULL"
"2013","NULL","10+","prosent","77.6","sysselsatte_botid","NULL","1531","NULL"
"2013","NULL","0_4","personer","240","sysselsatte_botid","NULL","1532","NULL"
"2013","NULL","0_4","prosent","69.8","sysselsatte_botid","NULL","1532","NULL"
"2013","NULL","5_9","personer","82","sysselsatte_botid","NULL","1532","NULL"
"2013","NULL","5_9","prosent","82","sysselsatte_botid","NULL","1532","NULL"
"2013","NULL","10+","personer","91","sysselsatte_botid","NULL","1532","NULL"
"2013","NULL","10+","prosent","75.8","sysselsatte_botid","NULL","1532","NULL"
"2013","NULL","0_4","personer","269","sysselsatte_botid","NULL","1534","NULL"
"2013","NULL","0_4","prosent","64","sysselsatte_botid","NULL","1534","NULL"
"2013","NULL","5_9","personer","202","sysselsatte_botid","NULL","1534","NULL"
"2013","NULL","5_9","prosent","81.1","sysselsatte_botid","NULL","1534","NULL"
"2013","NULL","10+","personer","208","sysselsatte_botid","NULL","1534","NULL"
"2013","NULL","10+","prosent","84.2","sysselsatte_botid","NULL","1534","NULL"
"2013","NULL","0_4","personer","213","sysselsatte_botid","NULL","1535","NULL"
"2013","NULL","0_4","prosent","68.7","sysselsatte_botid","NULL","1535","NULL"
"2013","NULL","5_9","personer","103","sysselsatte_botid","NULL","1535","NULL"
"2013","NULL","5_9","prosent","81.1","sysselsatte_botid","NULL","1535","NULL"
"2013","NULL","10+","personer","102","sysselsatte_botid","NULL","1535","NULL"
"2013","NULL","10+","prosent","82.9","sysselsatte_botid","NULL","1535","NULL"
"2013","NULL","0_4","personer","143","sysselsatte_botid","NULL","1539","NULL"
"2013","NULL","0_4","prosent","79.4","sysselsatte_botid","NULL","1539","NULL"
"2013","NULL","5_9","personer","112","sysselsatte_botid","NULL","1539","NULL"
"2013","NULL","5_9","prosent","90.3","sysselsatte_botid","NULL","1539","NULL"
"2013","NULL","10+","personer","76","sysselsatte_botid","NULL","1539","NULL"
"2013","NULL","10+","prosent","80","sysselsatte_botid","NULL","1539","NULL"
"2013","NULL","0_4","personer","30","sysselsatte_botid","NULL","1543","NULL"
"2013","NULL","0_4","prosent","66.7","sysselsatte_botid","NULL","1543","NULL"
"2013","NULL","5_9","personer","29","sysselsatte_botid","NULL","1543","NULL"
"2013","NULL","5_9","prosent","82.9","sysselsatte_botid","NULL","1543","NULL"
"2013","NULL","10+","personer","33","sysselsatte_botid","NULL","1543","NULL"
"2013","NULL","10+","prosent","78.6","sysselsatte_botid","NULL","1543","NULL"
"2013","NULL","0_4","personer","74","sysselsatte_botid","NULL","1545","NULL"
"2013","NULL","0_4","prosent","83.1","sysselsatte_botid","NULL","1545","NULL"
"2013","NULL","5_9","personer","49","sysselsatte_botid","NULL","1545","NULL"
"2013","NULL","5_9","prosent","89.1","sysselsatte_botid","NULL","1545","NULL"
"2013","NULL","10+","personer","22","sysselsatte_botid","NULL","1545","NULL"
"2013","NULL","10+","prosent","71","sysselsatte_botid","NULL","1545","NULL"
"2013","NULL","0_4","personer","40","sysselsatte_botid","NULL","1546","NULL"
"2013","NULL","0_4","prosent","71.4","sysselsatte_botid","NULL","1546","NULL"
"2013","NULL","5_9","personer","44","sysselsatte_botid","NULL","1546","NULL"
"2013","NULL","5_9","prosent","88","sysselsatte_botid","NULL","1546","NULL"
"2013","NULL","10+","personer","15","sysselsatte_botid","NULL","1546","NULL"
"2013","NULL","10+","prosent","83.3","sysselsatte_botid","NULL","1546","NULL"
"2013","NULL","0_4","personer","94","sysselsatte_botid","NULL","1547","NULL"
"2013","NULL","0_4","prosent","75.2","sysselsatte_botid","NULL","1547","NULL"
"2013","NULL","5_9","personer","53","sysselsatte_botid","NULL","1547","NULL"
"2013","NULL","5_9","prosent","84.1","sysselsatte_botid","NULL","1547","NULL"
"2013","NULL","10+","personer","51","sysselsatte_botid","NULL","1547","NULL"
"2013","NULL","10+","prosent","81","sysselsatte_botid","NULL","1547","NULL"
"2013","NULL","0_4","personer","189","sysselsatte_botid","NULL","1548","NULL"
"2013","NULL","0_4","prosent","62.8","sysselsatte_botid","NULL","1548","NULL"
"2013","NULL","5_9","personer","105","sysselsatte_botid","NULL","1548","NULL"
"2013","NULL","5_9","prosent","75.5","sysselsatte_botid","NULL","1548","NULL"
"2013","NULL","10+","personer","105","sysselsatte_botid","NULL","1548","NULL"
"2013","NULL","10+","prosent","71.9","sysselsatte_botid","NULL","1548","NULL"
"2013","NULL","0_4","personer","61","sysselsatte_botid","NULL","1551","NULL"
"2013","NULL","0_4","prosent","57.5","sysselsatte_botid","NULL","1551","NULL"
"2013","NULL","5_9","personer","36","sysselsatte_botid","NULL","1551","NULL"
"2013","NULL","5_9","prosent","87.8","sysselsatte_botid","NULL","1551","NULL"
"2013","NULL","10+","personer","26","sysselsatte_botid","NULL","1551","NULL"
"2013","NULL","10+","prosent","76.5","sysselsatte_botid","NULL","1551","NULL"
"2013","NULL","0_4","personer","131","sysselsatte_botid","NULL","1554","NULL"
"2013","NULL","0_4","prosent","73.2","sysselsatte_botid","NULL","1554","NULL"
"2013","NULL","5_9","personer","96","sysselsatte_botid","NULL","1554","NULL"
"2013","NULL","5_9","prosent","92.3","sysselsatte_botid","NULL","1554","NULL"
"2013","NULL","10+","personer","62","sysselsatte_botid","NULL","1554","NULL"
"2013","NULL","10+","prosent","81.6","sysselsatte_botid","NULL","1554","NULL"
"2013","NULL","0_4","personer","35","sysselsatte_botid","NULL","1557","NULL"
"2013","NULL","0_4","prosent","59.3","sysselsatte_botid","NULL","1557","NULL"
"2013","NULL","5_9","personer","36","sysselsatte_botid","NULL","1557","NULL"
"2013","NULL","5_9","prosent","94.7","sysselsatte_botid","NULL","1557","NULL"
"2013","NULL","10+","personer","25","sysselsatte_botid","NULL","1557","NULL"
"2013","NULL","10+","prosent","62.5","sysselsatte_botid","NULL","1557","NULL"
"2013","NULL","0_4","personer","47","sysselsatte_botid","NULL","1560","NULL"
"2013","NULL","0_4","prosent","52.2","sysselsatte_botid","NULL","1560","NULL"
"2013","NULL","5_9","personer","42","sysselsatte_botid","NULL","1560","NULL"
"2013","NULL","5_9","prosent","82.4","sysselsatte_botid","NULL","1560","NULL"
"2013","NULL","10+","personer","45","sysselsatte_botid","NULL","1560","NULL"
"2013","NULL","10+","prosent","81.8","sysselsatte_botid","NULL","1560","NULL"
"2013","NULL","0_4","personer","70","sysselsatte_botid","NULL","1563","NULL"
"2013","NULL","0_4","prosent","32.3","sysselsatte_botid","NULL","1563","NULL"
"2013","NULL","5_9","personer","69","sysselsatte_botid","NULL","1563","NULL"
"2013","NULL","5_9","prosent","69.7","sysselsatte_botid","NULL","1563","NULL"
"2013","NULL","10+","personer","67","sysselsatte_botid","NULL","1563","NULL"
"2013","NULL","10+","prosent","72","sysselsatte_botid","NULL","1563","NULL"
"2013","NULL","0_4","personer","48","sysselsatte_botid","NULL","1566","NULL"
"2013","NULL","0_4","prosent","55.8","sysselsatte_botid","NULL","1566","NULL"
"2013","NULL","5_9","personer","30","sysselsatte_botid","NULL","1566","NULL"
"2013","NULL","5_9","prosent","81.1","sysselsatte_botid","NULL","1566","NULL"
"2013","NULL","10+","personer","47","sysselsatte_botid","NULL","1566","NULL"
"2013","NULL","10+","prosent","73.4","sysselsatte_botid","NULL","1566","NULL"
"2013","NULL","0_4","personer",":","sysselsatte_botid","NULL","1567","NULL"
"2013","NULL","0_4","prosent",":","sysselsatte_botid","NULL","1567","NULL"
"2013","NULL","5_9","personer",":","sysselsatte_botid","NULL","1567","NULL"
"2013","NULL","5_9","prosent",":","sysselsatte_botid","NULL","1567","NULL"
"2013","NULL","10+","personer",":","sysselsatte_botid","NULL","1567","NULL"
"2013","NULL","10+","prosent",":","sysselsatte_botid","NULL","1567","NULL"
"2013","NULL","0_4","personer",":","sysselsatte_botid","NULL","1571","NULL"
"2013","NULL","0_4","prosent",":","sysselsatte_botid","NULL","1571","NULL"
"2013","NULL","5_9","personer",":","sysselsatte_botid","NULL","1571","NULL"
"2013","NULL","5_9","prosent",":","sysselsatte_botid","NULL","1571","NULL"
"2013","NULL","10+","personer",":","sysselsatte_botid","NULL","1571","NULL"
"2013","NULL","10+","prosent",":","sysselsatte_botid","NULL","1571","NULL"
"2013","NULL","0_4","personer","63","sysselsatte_botid","NULL","1573","NULL"
"2013","NULL","0_4","prosent","81.8","sysselsatte_botid","NULL","1573","NULL"
"2013","NULL","5_9","personer","27","sysselsatte_botid","NULL","1573","NULL"
"2013","NULL","5_9","prosent","75","sysselsatte_botid","NULL","1573","NULL"
"2013","NULL","10+","personer","13","sysselsatte_botid","NULL","1573","NULL"
"2013","NULL","10+","prosent","68.4","sysselsatte_botid","NULL","1573","NULL"
"2013","NULL","0_4","personer","108","sysselsatte_botid","NULL","1576","NULL"
"2013","NULL","0_4","prosent","70.6","sysselsatte_botid","NULL","1576","NULL"
"2013","NULL","5_9","personer","47","sysselsatte_botid","NULL","1576","NULL"
"2013","NULL","5_9","prosent","83.9","sysselsatte_botid","NULL","1576","NULL"
"2013","NULL","10+","personer","22","sysselsatte_botid","NULL","1576","NULL"
"2013","NULL","10+","prosent","64.7","sysselsatte_botid","NULL","1576","NULL"
"2013","NULL","0_4","personer","4389","sysselsatte_botid","NULL","1601","NULL"
"2013","NULL","0_4","prosent","56.5","sysselsatte_botid","NULL","1601","NULL"
"2013","NULL","5_9","personer","2599","sysselsatte_botid","NULL","1601","NULL"
"2013","NULL","5_9","prosent","72.8","sysselsatte_botid","NULL","1601","NULL"
"2013","NULL","10+","personer","4236","sysselsatte_botid","NULL","1601","NULL"
"2013","NULL","10+","prosent","69.9","sysselsatte_botid","NULL","1601","NULL"
"2013","NULL","0_4","personer","49","sysselsatte_botid","NULL","1612","NULL"
"2013","NULL","0_4","prosent","49","sysselsatte_botid","NULL","1612","NULL"
"2013","NULL","5_9","personer","36","sysselsatte_botid","NULL","1612","NULL"
"2013","NULL","5_9","prosent","78.3","sysselsatte_botid","NULL","1612","NULL"
"2013","NULL","10+","personer","24","sysselsatte_botid","NULL","1612","NULL"
"2013","NULL","10+","prosent","66.7","sysselsatte_botid","NULL","1612","NULL"
"2013","NULL","0_4","personer",":","sysselsatte_botid","NULL","1613","NULL"
"2013","NULL","0_4","prosent",":","sysselsatte_botid","NULL","1613","NULL"
"2013","NULL","5_9","personer",":","sysselsatte_botid","NULL","1613","NULL"
"2013","NULL","5_9","prosent",":","sysselsatte_botid","NULL","1613","NULL"
"2013","NULL","10+","personer",":","sysselsatte_botid","NULL","1613","NULL"
"2013","NULL","10+","prosent",":","sysselsatte_botid","NULL","1613","NULL"
"2013","NULL","0_4","personer","311","sysselsatte_botid","NULL","1617","NULL"
"2013","NULL","0_4","prosent","72.7","sysselsatte_botid","NULL","1617","NULL"
"2013","NULL","5_9","personer","140","sysselsatte_botid","NULL","1617","NULL"
"2013","NULL","5_9","prosent","84.8","sysselsatte_botid","NULL","1617","NULL"
"2013","NULL","10+","personer","55","sysselsatte_botid","NULL","1617","NULL"
"2013","NULL","10+","prosent","83.3","sysselsatte_botid","NULL","1617","NULL"
"2013","NULL","0_4","personer","330","sysselsatte_botid","NULL","1620","NULL"
"2013","NULL","0_4","prosent","84.4","sysselsatte_botid","NULL","1620","NULL"
"2013","NULL","5_9","personer","170","sysselsatte_botid","NULL","1620","NULL"
"2013","NULL","5_9","prosent","86.3","sysselsatte_botid","NULL","1620","NULL"
"2013","NULL","10+","personer","53","sysselsatte_botid","NULL","1620","NULL"
"2013","NULL","10+","prosent","81.5","sysselsatte_botid","NULL","1620","NULL"
"2013","NULL","0_4","personer","56","sysselsatte_botid","NULL","1621","NULL"
"2013","NULL","0_4","prosent","62.2","sysselsatte_botid","NULL","1621","NULL"
"2013","NULL","5_9","personer","54","sysselsatte_botid","NULL","1621","NULL"
"2013","NULL","5_9","prosent","79.4","sysselsatte_botid","NULL","1621","NULL"
"2013","NULL","10+","personer","34","sysselsatte_botid","NULL","1621","NULL"
"2013","NULL","10+","prosent","72.3","sysselsatte_botid","NULL","1621","NULL"
"2013","NULL","0_4","personer","29","sysselsatte_botid","NULL","1622","NULL"
"2013","NULL","0_4","prosent","64.4","sysselsatte_botid","NULL","1622","NULL"
"2013","NULL","5_9","personer","10","sysselsatte_botid","NULL","1622","NULL"
"2013","NULL","5_9","prosent","66.7","sysselsatte_botid","NULL","1622","NULL"
"2013","NULL","10+","personer","25","sysselsatte_botid","NULL","1622","NULL"
"2013","NULL","10+","prosent","80.6","sysselsatte_botid","NULL","1622","NULL"
"2013","NULL","0_4","personer","139","sysselsatte_botid","NULL","1624","NULL"
"2013","NULL","0_4","prosent","56.7","sysselsatte_botid","NULL","1624","NULL"
"2013","NULL","5_9","personer","88","sysselsatte_botid","NULL","1624","NULL"
"2013","NULL","5_9","prosent","82.2","sysselsatte_botid","NULL","1624","NULL"
"2013","NULL","10+","personer","48","sysselsatte_botid","NULL","1624","NULL"
"2013","NULL","10+","prosent","71.6","sysselsatte_botid","NULL","1624","NULL"
"2013","NULL","0_4","personer","77","sysselsatte_botid","NULL","1627","NULL"
"2013","NULL","0_4","prosent","72.6","sysselsatte_botid","NULL","1627","NULL"
"2013","NULL","5_9","personer","24","sysselsatte_botid","NULL","1627","NULL"
"2013","NULL","5_9","prosent","82.8","sysselsatte_botid","NULL","1627","NULL"
"2013","NULL","10+","personer","36","sysselsatte_botid","NULL","1627","NULL"
"2013","NULL","10+","prosent","75","sysselsatte_botid","NULL","1627","NULL"
"2013","NULL","0_4","personer","37","sysselsatte_botid","NULL","1630","NULL"
"2013","NULL","0_4","prosent","78.7","sysselsatte_botid","NULL","1630","NULL"
"2013","NULL","5_9","personer","10","sysselsatte_botid","NULL","1630","NULL"
"2013","NULL","5_9","prosent","90.9","sysselsatte_botid","NULL","1630","NULL"
"2013","NULL","10+","personer","11","sysselsatte_botid","NULL","1630","NULL"
"2013","NULL","10+","prosent","78.6","sysselsatte_botid","NULL","1630","NULL"
"2013","NULL","0_4","personer",":","sysselsatte_botid","NULL","1632","NULL"
"2013","NULL","0_4","prosent",":","sysselsatte_botid","NULL","1632","NULL"
"2013","NULL","5_9","personer",":","sysselsatte_botid","NULL","1632","NULL"
"2013","NULL","5_9","prosent",":","sysselsatte_botid","NULL","1632","NULL"
"2013","NULL","10+","personer",":","sysselsatte_botid","NULL","1632","NULL"
"2013","NULL","10+","prosent",":","sysselsatte_botid","NULL","1632","NULL"
"2013","NULL","0_4","personer",":","sysselsatte_botid","NULL","1633","NULL"
"2013","NULL","0_4","prosent",":","sysselsatte_botid","NULL","1633","NULL"
"2013","NULL","5_9","personer",":","sysselsatte_botid","NULL","1633","NULL"
"2013","NULL","5_9","prosent",":","sysselsatte_botid","NULL","1633","NULL"
"2013","NULL","10+","personer",":","sysselsatte_botid","NULL","1633","NULL"
"2013","NULL","10+","prosent",":","sysselsatte_botid","NULL","1633","NULL"
"2013","NULL","0_4","personer","135","sysselsatte_botid","NULL","1634","NULL"
"2013","NULL","0_4","prosent","62.2","sysselsatte_botid","NULL","1634","NULL"
"2013","NULL","5_9","personer","63","sysselsatte_botid","NULL","1634","NULL"
"2013","NULL","5_9","prosent","74.1","sysselsatte_botid","NULL","1634","NULL"
"2013","NULL","10+","personer","62","sysselsatte_botid","NULL","1634","NULL"
"2013","NULL","10+","prosent","74.7","sysselsatte_botid","NULL","1634","NULL"
"2013","NULL","0_4","personer","28","sysselsatte_botid","NULL","1635","NULL"
"2013","NULL","0_4","prosent","73.7","sysselsatte_botid","NULL","1635","NULL"
"2013","NULL","5_9","personer","18","sysselsatte_botid","NULL","1635","NULL"
"2013","NULL","5_9","prosent","78.3","sysselsatte_botid","NULL","1635","NULL"
"2013","NULL","10+","personer","9","sysselsatte_botid","NULL","1635","NULL"
