"aar","bydel_nr","innvkat_3","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","alle","personer","2018","sysselsatte_innvkat","NULL","1627","NULL"
"2013","NULL","alle","prosent","74.9","sysselsatte_innvkat","NULL","1627","NULL"
"2013","NULL","innvandrere","personer","137","sysselsatte_innvkat","NULL","1627","NULL"
"2013","NULL","innvandrere","prosent","74.9","sysselsatte_innvkat","NULL","1627","NULL"
"2013","NULL","befolkningen_ellers","personer","1881","sysselsatte_innvkat","NULL","1627","NULL"
"2013","NULL","befolkningen_ellers","prosent","74.9","sysselsatte_innvkat","NULL","1627","NULL"
"2013","NULL","alle","personer","1506","sysselsatte_innvkat","NULL","1630","NULL"
"2013","NULL","alle","prosent","82.4","sysselsatte_innvkat","NULL","1630","NULL"
"2013","NULL","innvandrere","personer","58","sysselsatte_innvkat","NULL","1630","NULL"
"2013","NULL","innvandrere","prosent","80.6","sysselsatte_innvkat","NULL","1630","NULL"
"2013","NULL","befolkningen_ellers","personer","1448","sysselsatte_innvkat","NULL","1630","NULL"
"2013","NULL","befolkningen_ellers","prosent","82.5","sysselsatte_innvkat","NULL","1630","NULL"
"2013","NULL","alle","personer","446","sysselsatte_innvkat","NULL","1632","NULL"
"2013","NULL","alle","prosent","78.9","sysselsatte_innvkat","NULL","1632","NULL"
"2013","NULL","innvandrere","personer","41","sysselsatte_innvkat","NULL","1632","NULL"
"2013","NULL","innvandrere","prosent","83.7","sysselsatte_innvkat","NULL","1632","NULL"
"2013","NULL","befolkningen_ellers","personer","405","sysselsatte_innvkat","NULL","1632","NULL"
"2013","NULL","befolkningen_ellers","prosent","78.5","sysselsatte_innvkat","NULL","1632","NULL"
"2013","NULL","alle","personer","440","sysselsatte_innvkat","NULL","1633","NULL"
"2013","NULL","alle","prosent","80.7","sysselsatte_innvkat","NULL","1633","NULL"
"2013","NULL","innvandrere","personer","19","sysselsatte_innvkat","NULL","1633","NULL"
"2013","NULL","innvandrere","prosent","76","sysselsatte_innvkat","NULL","1633","NULL"
"2013","NULL","befolkningen_ellers","personer","421","sysselsatte_innvkat","NULL","1633","NULL"
"2013","NULL","befolkningen_ellers","prosent","81","sysselsatte_innvkat","NULL","1633","NULL"
"2013","NULL","alle","personer","3159","sysselsatte_innvkat","NULL","1634","NULL"
"2013","NULL","alle","prosent","78.8","sysselsatte_innvkat","NULL","1634","NULL"
"2013","NULL","innvandrere","personer","260","sysselsatte_innvkat","NULL","1634","NULL"
"2013","NULL","innvandrere","prosent","67.5","sysselsatte_innvkat","NULL","1634","NULL"
"2013","NULL","befolkningen_ellers","personer","2899","sysselsatte_innvkat","NULL","1634","NULL"
"2013","NULL","befolkningen_ellers","prosent","80","sysselsatte_innvkat","NULL","1634","NULL"
"2013","NULL","alle","personer","1161","sysselsatte_innvkat","NULL","1635","NULL"
"2013","NULL","alle","prosent","79.5","sysselsatte_innvkat","NULL","1635","NULL"
"2013","NULL","innvandrere","personer","55","sysselsatte_innvkat","NULL","1635","NULL"
"2013","NULL","innvandrere","prosent","74.3","sysselsatte_innvkat","NULL","1635","NULL"
"2013","NULL","befolkningen_ellers","personer","1106","sysselsatte_innvkat","NULL","1635","NULL"
"2013","NULL","befolkningen_ellers","prosent","79.8","sysselsatte_innvkat","NULL","1635","NULL"
"2013","NULL","alle","personer","1738","sysselsatte_innvkat","NULL","1636","NULL"
"2013","NULL","alle","prosent","74.6","sysselsatte_innvkat","NULL","1636","NULL"
"2013","NULL","innvandrere","personer","108","sysselsatte_innvkat","NULL","1636","NULL"
"2013","NULL","innvandrere","prosent","69.7","sysselsatte_innvkat","NULL","1636","NULL"
"2013","NULL","befolkningen_ellers","personer","1630","sysselsatte_innvkat","NULL","1636","NULL"
"2013","NULL","befolkningen_ellers","prosent","74.9","sysselsatte_innvkat","NULL","1636","NULL"
"2013","NULL","alle","personer","5423","sysselsatte_innvkat","NULL","1638","NULL"
"2013","NULL","alle","prosent","77.7","sysselsatte_innvkat","NULL","1638","NULL"
"2013","NULL","innvandrere","personer","355","sysselsatte_innvkat","NULL","1638","NULL"
"2013","NULL","innvandrere","prosent","63.6","sysselsatte_innvkat","NULL","1638","NULL"
"2013","NULL","befolkningen_ellers","personer","5068","sysselsatte_innvkat","NULL","1638","NULL"
"2013","NULL","befolkningen_ellers","prosent","78.9","sysselsatte_innvkat","NULL","1638","NULL"
"2013","NULL","alle","personer","2704","sysselsatte_innvkat","NULL","1640","NULL"
"2013","NULL","alle","prosent","81.9","sysselsatte_innvkat","NULL","1640","NULL"
"2013","NULL","innvandrere","personer","217","sysselsatte_innvkat","NULL","1640","NULL"
"2013","NULL","innvandrere","prosent","77","sysselsatte_innvkat","NULL","1640","NULL"
"2013","NULL","befolkningen_ellers","personer","2487","sysselsatte_innvkat","NULL","1640","NULL"
"2013","NULL","befolkningen_ellers","prosent","82.4","sysselsatte_innvkat","NULL","1640","NULL"
"2013","NULL","alle","personer","920","sysselsatte_innvkat","NULL","1644","NULL"
"2013","NULL","alle","prosent","80.3","sysselsatte_innvkat","NULL","1644","NULL"
"2013","NULL","innvandrere","personer","49","sysselsatte_innvkat","NULL","1644","NULL"
"2013","NULL","innvandrere","prosent","73.1","sysselsatte_innvkat","NULL","1644","NULL"
"2013","NULL","befolkningen_ellers","personer","871","sysselsatte_innvkat","NULL","1644","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.7","sysselsatte_innvkat","NULL","1644","NULL"
"2013","NULL","alle","personer","3121","sysselsatte_innvkat","NULL","1648","NULL"
"2013","NULL","alle","prosent","82","sysselsatte_innvkat","NULL","1648","NULL"
"2013","NULL","innvandrere","personer","506","sysselsatte_innvkat","NULL","1648","NULL"
"2013","NULL","innvandrere","prosent","79.8","sysselsatte_innvkat","NULL","1648","NULL"
"2013","NULL","befolkningen_ellers","personer","2615","sysselsatte_innvkat","NULL","1648","NULL"
"2013","NULL","befolkningen_ellers","prosent","82.4","sysselsatte_innvkat","NULL","1648","NULL"
"2013","NULL","alle","personer","7644","sysselsatte_innvkat","NULL","1653","NULL"
"2013","NULL","alle","prosent","81.2","sysselsatte_innvkat","NULL","1653","NULL"
"2013","NULL","innvandrere","personer","491","sysselsatte_innvkat","NULL","1653","NULL"
"2013","NULL","innvandrere","prosent","66.8","sysselsatte_innvkat","NULL","1653","NULL"
"2013","NULL","befolkningen_ellers","personer","7153","sysselsatte_innvkat","NULL","1653","NULL"
"2013","NULL","befolkningen_ellers","prosent","82.4","sysselsatte_innvkat","NULL","1653","NULL"
"2013","NULL","alle","personer","3607","sysselsatte_innvkat","NULL","1657","NULL"
"2013","NULL","alle","prosent","81.7","sysselsatte_innvkat","NULL","1657","NULL"
"2013","NULL","innvandrere","personer","183","sysselsatte_innvkat","NULL","1657","NULL"
"2013","NULL","innvandrere","prosent","72.3","sysselsatte_innvkat","NULL","1657","NULL"
"2013","NULL","befolkningen_ellers","personer","3424","sysselsatte_innvkat","NULL","1657","NULL"
"2013","NULL","befolkningen_ellers","prosent","82.3","sysselsatte_innvkat","NULL","1657","NULL"
"2013","NULL","alle","personer","2905","sysselsatte_innvkat","NULL","1662","NULL"
"2013","NULL","alle","prosent","82.3","sysselsatte_innvkat","NULL","1662","NULL"
"2013","NULL","innvandrere","personer","221","sysselsatte_innvkat","NULL","1662","NULL"
"2013","NULL","innvandrere","prosent","71.5","sysselsatte_innvkat","NULL","1662","NULL"
"2013","NULL","befolkningen_ellers","personer","2684","sysselsatte_innvkat","NULL","1662","NULL"
"2013","NULL","befolkningen_ellers","prosent","83.3","sysselsatte_innvkat","NULL","1662","NULL"
"2013","NULL","alle","personer","6472","sysselsatte_innvkat","NULL","1663","NULL"
"2013","NULL","alle","prosent","80.5","sysselsatte_innvkat","NULL","1663","NULL"
"2013","NULL","innvandrere","personer","575","sysselsatte_innvkat","NULL","1663","NULL"
"2013","NULL","innvandrere","prosent","73.2","sysselsatte_innvkat","NULL","1663","NULL"
"2013","NULL","befolkningen_ellers","personer","5897","sysselsatte_innvkat","NULL","1663","NULL"
"2013","NULL","befolkningen_ellers","prosent","81.3","sysselsatte_innvkat","NULL","1663","NULL"
"2013","NULL","alle","personer","1897","sysselsatte_innvkat","NULL","1664","NULL"
"2013","NULL","alle","prosent","80.7","sysselsatte_innvkat","NULL","1664","NULL"
"2013","NULL","innvandrere","personer","98","sysselsatte_innvkat","NULL","1664","NULL"
"2013","NULL","innvandrere","prosent","66.7","sysselsatte_innvkat","NULL","1664","NULL"
"2013","NULL","befolkningen_ellers","personer","1799","sysselsatte_innvkat","NULL","1664","NULL"
"2013","NULL","befolkningen_ellers","prosent","81.6","sysselsatte_innvkat","NULL","1664","NULL"
"2013","NULL","alle","personer","425","sysselsatte_innvkat","NULL","1665","NULL"
"2013","NULL","alle","prosent","87.3","sysselsatte_innvkat","NULL","1665","NULL"
"2013","NULL","innvandrere","personer","22","sysselsatte_innvkat","NULL","1665","NULL"
"2013","NULL","innvandrere","prosent","88","sysselsatte_innvkat","NULL","1665","NULL"
"2013","NULL","befolkningen_ellers","personer","403","sysselsatte_innvkat","NULL","1665","NULL"
"2013","NULL","befolkningen_ellers","prosent","87.2","sysselsatte_innvkat","NULL","1665","NULL"
"2013","NULL","alle","personer","9699","sysselsatte_innvkat","NULL","1702","NULL"
"2013","NULL","alle","prosent","76.7","sysselsatte_innvkat","NULL","1702","NULL"
"2013","NULL","innvandrere","personer","567","sysselsatte_innvkat","NULL","1702","NULL"
"2013","NULL","innvandrere","prosent","57","sysselsatte_innvkat","NULL","1702","NULL"
"2013","NULL","befolkningen_ellers","personer","9132","sysselsatte_innvkat","NULL","1702","NULL"
"2013","NULL","befolkningen_ellers","prosent","78.4","sysselsatte_innvkat","NULL","1702","NULL"
"2013","NULL","alle","personer","5961","sysselsatte_innvkat","NULL","1703","NULL"
"2013","NULL","alle","prosent","77.8","sysselsatte_innvkat","NULL","1703","NULL"
"2013","NULL","innvandrere","personer","389","sysselsatte_innvkat","NULL","1703","NULL"
"2013","NULL","innvandrere","prosent","60.3","sysselsatte_innvkat","NULL","1703","NULL"
"2013","NULL","befolkningen_ellers","personer","5572","sysselsatte_innvkat","NULL","1703","NULL"
"2013","NULL","befolkningen_ellers","prosent","79.4","sysselsatte_innvkat","NULL","1703","NULL"
"2013","NULL","alle","personer","1054","sysselsatte_innvkat","NULL","1711","NULL"
"2013","NULL","alle","prosent","69.9","sysselsatte_innvkat","NULL","1711","NULL"
"2013","NULL","innvandrere","personer","84","sysselsatte_innvkat","NULL","1711","NULL"
"2013","NULL","innvandrere","prosent","49.1","sysselsatte_innvkat","NULL","1711","NULL"
"2013","NULL","befolkningen_ellers","personer","970","sysselsatte_innvkat","NULL","1711","NULL"
"2013","NULL","befolkningen_ellers","prosent","72.6","sysselsatte_innvkat","NULL","1711","NULL"
"2013","NULL","alle","personer","10581","sysselsatte_innvkat","NULL","1714","NULL"
"2013","NULL","alle","prosent","79.5","sysselsatte_innvkat","NULL","1714","NULL"
"2013","NULL","innvandrere","personer","705","sysselsatte_innvkat","NULL","1714","NULL"
"2013","NULL","innvandrere","prosent","65.3","sysselsatte_innvkat","NULL","1714","NULL"
"2013","NULL","befolkningen_ellers","personer","9876","sysselsatte_innvkat","NULL","1714","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.8","sysselsatte_innvkat","NULL","1714","NULL"
"2013","NULL","alle","personer","1118","sysselsatte_innvkat","NULL","1717","NULL"
"2013","NULL","alle","prosent","75.3","sysselsatte_innvkat","NULL","1717","NULL"
"2013","NULL","innvandrere","personer","100","sysselsatte_innvkat","NULL","1717","NULL"
"2013","NULL","innvandrere","prosent","69.9","sysselsatte_innvkat","NULL","1717","NULL"
"2013","NULL","befolkningen_ellers","personer","1018","sysselsatte_innvkat","NULL","1717","NULL"
"2013","NULL","befolkningen_ellers","prosent","75.9","sysselsatte_innvkat","NULL","1717","NULL"
"2013","NULL","alle","personer","1571","sysselsatte_innvkat","NULL","1718","NULL"
"2013","NULL","alle","prosent","76.7","sysselsatte_innvkat","NULL","1718","NULL"
"2013","NULL","innvandrere","personer","115","sysselsatte_innvkat","NULL","1718","NULL"
"2013","NULL","innvandrere","prosent","71.4","sysselsatte_innvkat","NULL","1718","NULL"
"2013","NULL","befolkningen_ellers","personer","1456","sysselsatte_innvkat","NULL","1718","NULL"
"2013","NULL","befolkningen_ellers","prosent","77.2","sysselsatte_innvkat","NULL","1718","NULL"
"2013","NULL","alle","personer","9116","sysselsatte_innvkat","NULL","1719","NULL"
"2013","NULL","alle","prosent","79.5","sysselsatte_innvkat","NULL","1719","NULL"
"2013","NULL","innvandrere","personer","696","sysselsatte_innvkat","NULL","1719","NULL"
"2013","NULL","innvandrere","prosent","70.2","sysselsatte_innvkat","NULL","1719","NULL"
"2013","NULL","befolkningen_ellers","personer","8420","sysselsatte_innvkat","NULL","1719","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.3","sysselsatte_innvkat","NULL","1719","NULL"
"2013","NULL","alle","personer","6742","sysselsatte_innvkat","NULL","1721","NULL"
"2013","NULL","alle","prosent","76.1","sysselsatte_innvkat","NULL","1721","NULL"
"2013","NULL","innvandrere","personer","480","sysselsatte_innvkat","NULL","1721","NULL"
"2013","NULL","innvandrere","prosent","64.5","sysselsatte_innvkat","NULL","1721","NULL"
"2013","NULL","befolkningen_ellers","personer","6262","sysselsatte_innvkat","NULL","1721","NULL"
"2013","NULL","befolkningen_ellers","prosent","77.2","sysselsatte_innvkat","NULL","1721","NULL"
"2013","NULL","alle","personer","1006","sysselsatte_innvkat","NULL","1724","NULL"
"2013","NULL","alle","prosent","66.3","sysselsatte_innvkat","NULL","1724","NULL"
"2013","NULL","innvandrere","personer","118","sysselsatte_innvkat","NULL","1724","NULL"
"2013","NULL","innvandrere","prosent","50","sysselsatte_innvkat","NULL","1724","NULL"
"2013","NULL","befolkningen_ellers","personer","888","sysselsatte_innvkat","NULL","1724","NULL"
"2013","NULL","befolkningen_ellers","prosent","69.3","sysselsatte_innvkat","NULL","1724","NULL"
"2013","NULL","alle","personer","758","sysselsatte_innvkat","NULL","1725","NULL"
"2013","NULL","alle","prosent","78.8","sysselsatte_innvkat","NULL","1725","NULL"
"2013","NULL","innvandrere","personer","39","sysselsatte_innvkat","NULL","1725","NULL"
"2013","NULL","innvandrere","prosent","81.3","sysselsatte_innvkat","NULL","1725","NULL"
"2013","NULL","befolkningen_ellers","personer","719","sysselsatte_innvkat","NULL","1725","NULL"
"2013","NULL","befolkningen_ellers","prosent","78.7","sysselsatte_innvkat","NULL","1725","NULL"
"2013","NULL","alle","personer","995","sysselsatte_innvkat","NULL","1736","NULL"
"2013","NULL","alle","prosent","82.4","sysselsatte_innvkat","NULL","1736","NULL"
"2013","NULL","innvandrere","personer","40","sysselsatte_innvkat","NULL","1736","NULL"
"2013","NULL","innvandrere","prosent","81.6","sysselsatte_innvkat","NULL","1736","NULL"
"2013","NULL","befolkningen_ellers","personer","955","sysselsatte_innvkat","NULL","1736","NULL"
"2013","NULL","befolkningen_ellers","prosent","82.5","sysselsatte_innvkat","NULL","1736","NULL"
"2013","NULL","alle","personer","678","sysselsatte_innvkat","NULL","1738","NULL"
"2013","NULL","alle","prosent","85.7","sysselsatte_innvkat","NULL","1738","NULL"
"2013","NULL","innvandrere","personer","53","sysselsatte_innvkat","NULL","1738","NULL"
"2013","NULL","innvandrere","prosent","85.5","sysselsatte_innvkat","NULL","1738","NULL"
"2013","NULL","befolkningen_ellers","personer","625","sysselsatte_innvkat","NULL","1738","NULL"
"2013","NULL","befolkningen_ellers","prosent","85.7","sysselsatte_innvkat","NULL","1738","NULL"
"2013","NULL","alle","personer","234","sysselsatte_innvkat","NULL","1739","NULL"
"2013","NULL","alle","prosent","83.6","sysselsatte_innvkat","NULL","1739","NULL"
"2013","NULL","innvandrere","personer","21","sysselsatte_innvkat","NULL","1739","NULL"
"2013","NULL","innvandrere","prosent","84","sysselsatte_innvkat","NULL","1739","NULL"
"2013","NULL","befolkningen_ellers","personer","213","sysselsatte_innvkat","NULL","1739","NULL"
"2013","NULL","befolkningen_ellers","prosent","83.5","sysselsatte_innvkat","NULL","1739","NULL"
"2013","NULL","alle","personer","383","sysselsatte_innvkat","NULL","1740","NULL"
"2013","NULL","alle","prosent","77.4","sysselsatte_innvkat","NULL","1740","NULL"
"2013","NULL","innvandrere","personer","22","sysselsatte_innvkat","NULL","1740","NULL"
"2013","NULL","innvandrere","prosent","75.9","sysselsatte_innvkat","NULL","1740","NULL"
"2013","NULL","befolkningen_ellers","personer","361","sysselsatte_innvkat","NULL","1740","NULL"
"2013","NULL","befolkningen_ellers","prosent","77.5","sysselsatte_innvkat","NULL","1740","NULL"
"2013","NULL","alle","personer","1070","sysselsatte_innvkat","NULL","1742","NULL"
"2013","NULL","alle","prosent","76.1","sysselsatte_innvkat","NULL","1742","NULL"
"2013","NULL","innvandrere","personer","78","sysselsatte_innvkat","NULL","1742","NULL"
"2013","NULL","innvandrere","prosent","43.8","sysselsatte_innvkat","NULL","1742","NULL"
"2013","NULL","befolkningen_ellers","personer","992","sysselsatte_innvkat","NULL","1742","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.8","sysselsatte_innvkat","NULL","1742","NULL"
"2013","NULL","alle","personer","596","sysselsatte_innvkat","NULL","1743","NULL"
"2013","NULL","alle","prosent","86.1","sysselsatte_innvkat","NULL","1743","NULL"
"2013","NULL","innvandrere","personer","29","sysselsatte_innvkat","NULL","1743","NULL"
"2013","NULL","innvandrere","prosent","80.6","sysselsatte_innvkat","NULL","1743","NULL"
"2013","NULL","befolkningen_ellers","personer","567","sysselsatte_innvkat","NULL","1743","NULL"
"2013","NULL","befolkningen_ellers","prosent","86.4","sysselsatte_innvkat","NULL","1743","NULL"
"2013","NULL","alle","personer","1787","sysselsatte_innvkat","NULL","1744","NULL"
"2013","NULL","alle","prosent","82.1","sysselsatte_innvkat","NULL","1744","NULL"
